"uid","namedLocation","domainID","siteID","plotID","sampleID","dilutionSampleID","dilutionSubsampleID","collectDate","samplingImpractical","dilutionSubsampleVolume","sampleVolume","ovenStartDate","ovenEndDate","dryMass","somDryMass","remarks","measuredBy","recordedBy","publicationDate","release"
"a3a83e40-6886-424a-afbd-02d89ff8e66f","TOOL_051.basePlot.bbc","D18","TOOL","TOOL_051","BBC.TOOL051018.20170815.SOUTH","BBC.TOOL051018.20170815.SOUTH.DIL","BBC.TOOL051018.20170815.SOUTH.DIL.02",2017-08-15,NA,5,1500,NA,2017-08-19 18:45:00,0.0021,0.0436,"Oven in time between 8:00 and 12:00. Taken out early by accident but all appear very dry.","Kjorgenson@battelleecology.org","avandenberg@battelleecology.org","20201217T221756Z","RELEASE-2021"
"02b1706a-3ef4-4e86-83c4-0f07bf9abe1c","TOOL_051.basePlot.bbc","D18","TOOL","TOOL_051","BBC.TOOL051018.20170815.SOUTH","BBC.TOOL051018.20170815.SOUTH.DIL","BBC.TOOL051018.20170815.SOUTH.DIL.10",2017-08-15,NA,5,1500,NA,2017-08-19 18:45:00,0.0016,0.0444,"Oven in time between 8:00 and 12:00. Taken out early by accident but all appear very dry.","Kjorgenson@battelleecology.org","avandenberg@battelleecology.org","20201217T221756Z","RELEASE-2021"
"32bba959-9baf-4bd6-9f38-61962cd665e4","TOOL_051.basePlot.bbc","D18","TOOL","TOOL_051","BBC.TOOL051018.20170815.SOUTH","BBC.TOOL051018.20170815.SOUTH.DIL","BBC.TOOL051018.20170815.SOUTH.DIL.05",2017-08-15,NA,5,1500,NA,2017-08-19 18:45:00,0.0038,0.0592,"Oven in time between 8:00 and 12:00. Taken out early by accident but all appear very dry.","Kjorgenson@battelleecology.org","avandenberg@battelleecology.org","20201217T221756Z","RELEASE-2021"
"fa31fbf1-7180-41d2-b463-4e565b1c2d31","BONA_086.basePlot.bbc","D19","BONA","BONA_086","BBC.BONA086459.20190722.SOUTH","BBC.BONA086459.20190722.SOUTH.DIL","BBC.BONA086459.20190722.SOUTH.DIL.04",2019-07-22,NA,20,3000,2019-07-27 00:00:00,2019-07-29 19:00:00,0.0084,0.1223,NA,"0000-0003-3756-1381","0000-0002-9964-7108","20201218T175108Z","RELEASE-2021"
"ebbbdf0e-f306-4d20-a1c7-f9f4f12c6e24","BONA_086.basePlot.bbc","D19","BONA","BONA_086","BBC.BONA086459.20190722.SOUTH","BBC.BONA086459.20190722.SOUTH.DIL","BBC.BONA086459.20190722.SOUTH.DIL.09",2019-07-22,NA,20,3000,2019-07-27 00:00:00,2019-07-29 19:00:00,0.0056,0.1348,NA,"0000-0003-3756-1381","0000-0002-9964-7108","20201218T175108Z","RELEASE-2021"
"bb76dbad-8f9d-48a5-b3b3-5d5c85247290","BONA_086.basePlot.bbc","D19","BONA","BONA_086","BBC.BONA086459.20190722.SOUTH","BBC.BONA086459.20190722.SOUTH.DIL","BBC.BONA086459.20190722.SOUTH.DIL.07",2019-07-22,NA,20,3000,2019-07-27 00:00:00,2019-07-29 19:00:00,0.0036,0.1177,NA,"0000-0003-3756-1381","0000-0002-9964-7108","20201218T175108Z","RELEASE-2021"
"ffa521d8-f213-4017-9f65-345367e284da","BONA_086.basePlot.bbc","D19","BONA","BONA_086","BBC.BONA086459.20190722.SOUTH","BBC.BONA086459.20190722.SOUTH.DIL","BBC.BONA086459.20190722.SOUTH.DIL.05",2019-07-22,NA,20,3000,2019-07-27 00:00:00,2019-07-29 19:00:00,0.0166,0.113,NA,"0000-0003-3756-1381","0000-0002-9964-7108","20201218T175108Z","RELEASE-2021"
"14377b98-23b6-4755-8ed8-824dbbfb5116","BONA_086.basePlot.bbc","D19","BONA","BONA_086","BBC.BONA086459.20190722.SOUTH","BBC.BONA086459.20190722.SOUTH.DIL","BBC.BONA086459.20190722.SOUTH.DIL.02",2019-07-22,NA,20,3000,2019-07-27 00:00:00,2019-07-29 19:00:00,0.0113,0.1224,NA,"0000-0003-3756-1381","0000-0002-9964-7108","20201218T175108Z","RELEASE-2021"
"da791a0e-59e2-42d9-96d7-48310508ac06","BONA_086.basePlot.bbc","D19","BONA","BONA_086","BBC.BONA086459.20190722.SOUTH","BBC.BONA086459.20190722.SOUTH.DIL","BBC.BONA086459.20190722.SOUTH.DIL.03",2019-07-22,NA,20,3000,2019-07-27 00:00:00,2019-07-29 19:00:00,0.0054,0.1044,NA,"0000-0003-3756-1381","0000-0002-9964-7108","20201218T175108Z","RELEASE-2021"
"5d294ffe-3cb5-47e3-91f6-cebefaac4236","BONA_086.basePlot.bbc","D19","BONA","BONA_086","BBC.BONA086459.20190722.SOUTH","BBC.BONA086459.20190722.SOUTH.DIL","BBC.BONA086459.20190722.SOUTH.DIL.10",2019-07-22,NA,20,3000,2019-07-27 00:00:00,2019-07-29 19:00:00,0.0078,0.1264,NA,"0000-0003-3756-1381","0000-0002-9964-7108","20201218T175108Z","RELEASE-2021"
"f29de5a5-53d2-4f41-90a1-75f007a106d8","BONA_086.basePlot.bbc","D19","BONA","BONA_086","BBC.BONA086459.20190722.SOUTH","BBC.BONA086459.20190722.SOUTH.DIL","BBC.BONA086459.20190722.SOUTH.DIL.08",2019-07-22,NA,20,3000,2019-07-27 00:00:00,2019-07-29 19:00:00,0.0124,0.1233,NA,"0000-0003-3756-1381","0000-0002-9964-7108","20201218T175108Z","RELEASE-2021"
"dfafb095-ead4-40e9-b2a1-3cb85308e5d0","BONA_086.basePlot.bbc","D19","BONA","BONA_086","BBC.BONA086459.20190722.SOUTH","BBC.BONA086459.20190722.SOUTH.DIL","BBC.BONA086459.20190722.SOUTH.DIL.01",2019-07-22,NA,20,3000,2019-07-27 00:00:00,2019-07-29 19:00:00,0.0046,0.1336,NA,"0000-0003-3756-1381","0000-0002-9964-7108","20201218T175108Z","RELEASE-2021"
"ab6739fe-d376-4176-94b7-6cade9da3115","BONA_086.basePlot.bbc","D19","BONA","BONA_086","BBC.BONA086459.20190722.SOUTH","BBC.BONA086459.20190722.SOUTH.DIL","BBC.BONA086459.20190722.SOUTH.DIL.06",2019-07-22,NA,20,3000,2019-07-27 00:00:00,2019-07-29 19:00:00,0.0078,0.1296,NA,"0000-0003-3756-1381","0000-0002-9964-7108","20201218T175108Z","RELEASE-2021"
"3d58889d-e210-4b76-8c04-5731e1971ee4","BONA_080.basePlot.bbc","D19","BONA","BONA_080","BBC.BONA080697.20190724.SOUTH","BBC.BONA080697.20190724.SOUTH.DIL","BBC.BONA080697.20190724.SOUTH.DIL.02",2019-07-24,NA,20,20,2019-07-27 00:50:00,2019-08-05 20:40:00,0.0088,0.1219,NA,"0000-0003-3756-1381","0000-0003-3756-1381","20201218T175108Z","RELEASE-2021"
"0f007d56-64e0-417d-bbc2-a6843c931708","BONA_080.basePlot.bbc","D19","BONA","BONA_080","BBC.BONA080697.20190724.SOUTH","BBC.BONA080697.20190724.SOUTH.DIL","BBC.BONA080697.20190724.SOUTH.DIL.04",2019-07-24,NA,20,20,2019-07-27 00:50:00,2019-08-05 20:40:00,0.0079,0.0876,NA,"0000-0003-3756-1381","0000-0003-3756-1381","20201218T175108Z","RELEASE-2021"
"06e8627e-599d-40f4-b034-8de907642a74","BONA_080.basePlot.bbc","D19","BONA","BONA_080","BBC.BONA080697.20190724.SOUTH","BBC.BONA080697.20190724.SOUTH.DIL","BBC.BONA080697.20190724.SOUTH.DIL.08",2019-07-24,NA,20,20,2019-07-27 00:50:00,2019-08-05 20:40:00,0.0117,0.1535,NA,"0000-0003-3756-1381","0000-0003-3756-1381","20201218T175108Z","RELEASE-2021"
"d2ab2f92-c062-47ac-a641-5b3f83fbbd22","BONA_080.basePlot.bbc","D19","BONA","BONA_080","BBC.BONA080697.20190724.SOUTH","BBC.BONA080697.20190724.SOUTH.DIL","BBC.BONA080697.20190724.SOUTH.DIL.06",2019-07-24,NA,20,20,2019-07-27 00:50:00,2019-08-05 20:40:00,0.0071,0.1147,NA,"0000-0003-3756-1381","0000-0003-3756-1381","20201218T175108Z","RELEASE-2021"
"aabeb8c4-13ab-47c0-8937-4531b83ed6e8","BONA_080.basePlot.bbc","D19","BONA","BONA_080","BBC.BONA080697.20190724.SOUTH","BBC.BONA080697.20190724.SOUTH.DIL","BBC.BONA080697.20190724.SOUTH.DIL.03",2019-07-24,NA,20,20,2019-07-27 00:50:00,2019-08-05 20:40:00,0.0103,0.1435,NA,"0000-0003-3756-1381","0000-0003-3756-1381","20201218T175108Z","RELEASE-2021"
"af2ffa6c-ea1f-4a68-af1a-8ebb109629cb","BONA_080.basePlot.bbc","D19","BONA","BONA_080","BBC.BONA080697.20190724.SOUTH","BBC.BONA080697.20190724.SOUTH.DIL","BBC.BONA080697.20190724.SOUTH.DIL.05",2019-07-24,NA,20,20,2019-07-27 00:50:00,2019-08-05 20:40:00,0.011,0.0707,NA,"0000-0003-3756-1381","0000-0003-3756-1381","20201218T175108Z","RELEASE-2021"
"b06608d6-7fbc-4655-9a8f-803e8d87342c","BONA_080.basePlot.bbc","D19","BONA","BONA_080","BBC.BONA080697.20190724.SOUTH","BBC.BONA080697.20190724.SOUTH.DIL","BBC.BONA080697.20190724.SOUTH.DIL.07",2019-07-24,NA,20,20,2019-07-27 00:50:00,2019-08-05 20:40:00,0.011,0.1063,NA,"0000-0003-3756-1381","0000-0003-3756-1381","20201218T175108Z","RELEASE-2021"
"d4dac6d1-8c34-4d0d-9bcc-b36269ede9ab","BONA_080.basePlot.bbc","D19","BONA","BONA_080","BBC.BONA080697.20190724.SOUTH","BBC.BONA080697.20190724.SOUTH.DIL","BBC.BONA080697.20190724.SOUTH.DIL.10",2019-07-24,NA,20,20,2019-07-27 00:50:00,2019-08-05 20:40:00,0.0144,0.1684,NA,"0000-0003-3756-1381","0000-0003-3756-1381","20201218T175108Z","RELEASE-2021"
"6c1a2066-7e9e-4ada-88d4-fb70cb1a8858","BONA_080.basePlot.bbc","D19","BONA","BONA_080","BBC.BONA080697.20190724.SOUTH","BBC.BONA080697.20190724.SOUTH.DIL","BBC.BONA080697.20190724.SOUTH.DIL.09",2019-07-24,NA,20,20,2019-07-27 00:50:00,2019-08-05 20:40:00,0.0164,0.1127,NA,"0000-0003-3756-1381","0000-0003-3756-1381","20201218T175108Z","RELEASE-2021"
"2236302c-2574-40ad-8bcd-5cf44fa32103","BONA_080.basePlot.bbc","D19","BONA","BONA_080","BBC.BONA080697.20190724.SOUTH","BBC.BONA080697.20190724.SOUTH.DIL","BBC.BONA080697.20190724.SOUTH.DIL.01",2019-07-24,NA,20,20,2019-07-27 00:50:00,2019-08-05 20:40:00,0.0105,0.1104,NA,"0000-0003-3756-1381","0000-0003-3756-1381","20201218T175108Z","RELEASE-2021"
"6bf27ee7-479c-4264-a766-fcedb5052dd5","BONA_080.basePlot.bbc","D19","BONA","BONA_080","BBC.BONA080429.20190724.SOUTH","BBC.BONA080429.20190724.SOUTH.DIL","BBC.BONA080429.20190724.SOUTH.DIL.07",2019-07-24,NA,20,3000,2019-07-26 01:22:00,2019-07-29 19:09:00,0.011,0.0633,NA,"0000-0002-2117-4697","0000-0002-8470-9898","20201218T175108Z","RELEASE-2021"
"794e32b3-b413-49f7-b11f-65cf2ca88317","BONA_080.basePlot.bbc","D19","BONA","BONA_080","BBC.BONA080429.20190724.SOUTH","BBC.BONA080429.20190724.SOUTH.DIL","BBC.BONA080429.20190724.SOUTH.DIL.08",2019-07-24,NA,20,3000,2019-07-26 01:22:00,2019-07-29 19:09:00,0.0093,0.0414,NA,"0000-0002-2117-4697","0000-0002-8470-9898","20201218T175108Z","RELEASE-2021"
"820d44c5-babb-48bc-b518-e987b766f4ed","BONA_080.basePlot.bbc","D19","BONA","BONA_080","BBC.BONA080429.20190724.SOUTH","BBC.BONA080429.20190724.SOUTH.DIL","BBC.BONA080429.20190724.SOUTH.DIL.06",2019-07-24,NA,20,3000,2019-07-26 01:22:00,2019-07-29 19:09:00,0.0109,0.032,NA,"0000-0002-2117-4697","0000-0002-8470-9898","20201218T175108Z","RELEASE-2021"
"c37f1579-0158-4645-bf31-605562d54c10","BONA_080.basePlot.bbc","D19","BONA","BONA_080","BBC.BONA080429.20190724.SOUTH","BBC.BONA080429.20190724.SOUTH.DIL","BBC.BONA080429.20190724.SOUTH.DIL.02",2019-07-24,NA,20,3000,2019-07-26 01:22:00,2019-07-29 19:09:00,0.0137,0.0511,NA,"0000-0002-2117-4697","0000-0002-8470-9898","20201218T175108Z","RELEASE-2021"
"0206d1c0-06cb-4ed8-8305-7bcae96753c9","BONA_080.basePlot.bbc","D19","BONA","BONA_080","BBC.BONA080429.20190724.SOUTH","BBC.BONA080429.20190724.SOUTH.DIL","BBC.BONA080429.20190724.SOUTH.DIL.01",2019-07-24,NA,20,3000,2019-07-26 01:22:00,2019-07-29 19:09:00,0.0169,0.0551,NA,"0000-0002-2117-4697","0000-0002-8470-9898","20201218T175108Z","RELEASE-2021"
"3997f291-7d1c-4ebe-9d72-bc5047d4af91","BONA_080.basePlot.bbc","D19","BONA","BONA_080","BBC.BONA080429.20190724.SOUTH","BBC.BONA080429.20190724.SOUTH.DIL","BBC.BONA080429.20190724.SOUTH.DIL.04",2019-07-24,NA,20,3000,2019-07-26 01:22:00,2019-07-29 19:09:00,0.0095,0.0614,NA,"0000-0002-2117-4697","0000-0002-8470-9898","20201218T175108Z","RELEASE-2021"
"0006014c-616f-4467-9a80-9f31713b0db4","BONA_080.basePlot.bbc","D19","BONA","BONA_080","BBC.BONA080429.20190724.SOUTH","BBC.BONA080429.20190724.SOUTH.DIL","BBC.BONA080429.20190724.SOUTH.DIL.05",2019-07-24,NA,20,3000,2019-07-26 01:22:00,2019-07-29 19:09:00,0.0122,0.04,NA,"0000-0002-2117-4697","0000-0002-8470-9898","20201218T175108Z","RELEASE-2021"
"d2056da5-d21a-4382-a474-c48ee71f83dc","BONA_080.basePlot.bbc","D19","BONA","BONA_080","BBC.BONA080429.20190724.SOUTH","BBC.BONA080429.20190724.SOUTH.DIL","BBC.BONA080429.20190724.SOUTH.DIL.03",2019-07-24,NA,20,3000,2019-07-26 01:22:00,2019-07-29 19:09:00,0.0163,0.0644,NA,"0000-0002-2117-4697","0000-0002-8470-9898","20201218T175108Z","RELEASE-2021"
"697e14c1-cac7-480a-a8bd-8c7dc4205704","BONA_080.basePlot.bbc","D19","BONA","BONA_080","BBC.BONA080429.20190724.SOUTH","BBC.BONA080429.20190724.SOUTH.DIL","BBC.BONA080429.20190724.SOUTH.DIL.10",2019-07-24,NA,20,3000,2019-07-26 01:22:00,2019-07-29 19:09:00,0.0041,0.0523,NA,"0000-0002-2117-4697","0000-0002-8470-9898","20201218T175108Z","RELEASE-2021"
"3c2320a5-0bdc-46e2-81cf-d96de3b86d0c","BONA_080.basePlot.bbc","D19","BONA","BONA_080","BBC.BONA080429.20190724.SOUTH","BBC.BONA080429.20190724.SOUTH.DIL","BBC.BONA080429.20190724.SOUTH.DIL.09",2019-07-24,NA,20,3000,2019-07-26 01:22:00,2019-07-29 19:09:00,0.0089,0.0263,NA,"0000-0002-2117-4697","0000-0002-8470-9898","20201218T175108Z","RELEASE-2021"
"59851d9a-1fb6-41da-b5fe-86e1ef2a323b","BONA_084.basePlot.bbc","D19","BONA","BONA_084","BBC.BONA084872.20190729.NORTH","BBC.BONA084872.20190729.NORTH.DIL","BBC.BONA084872.20190729.NORTH.DIL.07",2019-07-29,NA,10,1500,2019-07-30 23:30:00,2019-08-01 23:30:00,0.0027,0.0578,NA,"0000-0002-1017-1124","0000-0002-1785-7292","20201218T175108Z","RELEASE-2021"
"99f7f4b4-240c-4dab-bc60-4ae81b31ec20","BONA_084.basePlot.bbc","D19","BONA","BONA_084","BBC.BONA084872.20190729.NORTH","BBC.BONA084872.20190729.NORTH.DIL","BBC.BONA084872.20190729.NORTH.DIL.05",2019-07-29,NA,10,1500,2019-07-30 23:30:00,2019-08-01 23:30:00,0.0023,0.0628,NA,"0000-0002-1017-1124","0000-0002-1785-7292","20201218T175108Z","RELEASE-2021"
"aa828bad-dd14-467c-9c80-19b985bffa8a","BONA_084.basePlot.bbc","D19","BONA","BONA_084","BBC.BONA084872.20190729.NORTH","BBC.BONA084872.20190729.NORTH.DIL","BBC.BONA084872.20190729.NORTH.DIL.04",2019-07-29,NA,10,1500,2019-07-30 23:30:00,2019-08-01 23:30:00,0.0101,0.0722,NA,"0000-0002-1017-1124","0000-0002-1785-7292","20201218T175108Z","RELEASE-2021"
"dd6d685e-5ff3-4d55-a5aa-eede24cd184d","BONA_084.basePlot.bbc","D19","BONA","BONA_084","BBC.BONA084872.20190729.NORTH","BBC.BONA084872.20190729.NORTH.DIL","BBC.BONA084872.20190729.NORTH.DIL.09",2019-07-29,NA,10,1500,2019-07-30 23:30:00,2019-08-01 23:30:00,0.0044,0.0707,NA,"0000-0002-1017-1124","0000-0002-1785-7292","20201218T175108Z","RELEASE-2021"
"83e00b53-8942-4148-a4cc-65774613bd30","BONA_084.basePlot.bbc","D19","BONA","BONA_084","BBC.BONA084872.20190729.NORTH","BBC.BONA084872.20190729.NORTH.DIL","BBC.BONA084872.20190729.NORTH.DIL.02",2019-07-29,NA,10,1500,2019-07-30 23:30:00,2019-08-01 23:30:00,0.0116,0.0438,NA,"0000-0002-1017-1124","0000-0002-1785-7292","20201218T175108Z","RELEASE-2021"
"035745d8-4d63-409b-839f-dfebffba14fe","BONA_084.basePlot.bbc","D19","BONA","BONA_084","BBC.BONA084872.20190729.NORTH","BBC.BONA084872.20190729.NORTH.DIL","BBC.BONA084872.20190729.NORTH.DIL.01",2019-07-29,NA,10,1500,2019-07-30 23:30:00,2019-08-01 23:30:00,0.0032,0.049,NA,"0000-0002-1017-1124","0000-0002-1785-7292","20201218T175108Z","RELEASE-2021"
"2163384d-b3d3-4fab-9889-106aa25b39d4","BONA_084.basePlot.bbc","D19","BONA","BONA_084","BBC.BONA084872.20190729.NORTH","BBC.BONA084872.20190729.NORTH.DIL","BBC.BONA084872.20190729.NORTH.DIL.06",2019-07-29,NA,10,1500,2019-07-30 23:30:00,2019-08-01 23:30:00,0.002,0.0702,NA,"0000-0002-1017-1124","0000-0002-1785-7292","20201218T175108Z","RELEASE-2021"
"596d970b-c1a6-4058-bfe8-fcb17a742822","BONA_084.basePlot.bbc","D19","BONA","BONA_084","BBC.BONA084872.20190729.NORTH","BBC.BONA084872.20190729.NORTH.DIL","BBC.BONA084872.20190729.NORTH.DIL.10",2019-07-29,NA,10,1500,2019-07-30 23:30:00,2019-08-01 23:30:00,0.0038,0.0653,NA,"0000-0002-1017-1124","0000-0002-1785-7292","20201218T175108Z","RELEASE-2021"
"34498b56-970d-458d-ae15-e94e33fd40dc","BONA_084.basePlot.bbc","D19","BONA","BONA_084","BBC.BONA084872.20190729.NORTH","BBC.BONA084872.20190729.NORTH.DIL","BBC.BONA084872.20190729.NORTH.DIL.03",2019-07-29,NA,10,1500,2019-07-30 23:30:00,2019-08-01 23:30:00,0.0044,0.0489,NA,"0000-0002-1017-1124","0000-0002-1785-7292","20201218T175108Z","RELEASE-2021"
"79c9d664-770e-47ff-a5a3-29bb2878c801","BONA_084.basePlot.bbc","D19","BONA","BONA_084","BBC.BONA084872.20190729.NORTH","BBC.BONA084872.20190729.NORTH.DIL","BBC.BONA084872.20190729.NORTH.DIL.08",2019-07-29,NA,10,1500,2019-07-30 23:30:00,2019-08-01 23:30:00,0.0054,0.0708,NA,"0000-0002-1017-1124","0000-0002-1785-7292","20201218T175108Z","RELEASE-2021"
"af160122-557f-4357-b331-0587cbd5432a","BONA_084.basePlot.bbc","D19","BONA","BONA_084","BBC.BONA084608.20190729.NORTH","BBC.BONA084608.20190729.NORTH.DIL","BBC.BONA084608.20190729.NORTH.DIL.01",2019-07-29,NA,20,3000,2019-08-01 00:12:00,2019-08-09 19:10:00,0.0035,0.061,NA,"0000-0002-2117-4697","0000-0002-8470-9898","20201218T175108Z","RELEASE-2021"
"675165bb-3d7f-4aa9-b2ef-450347d53d05","BONA_084.basePlot.bbc","D19","BONA","BONA_084","BBC.BONA084608.20190729.NORTH","BBC.BONA084608.20190729.NORTH.DIL","BBC.BONA084608.20190729.NORTH.DIL.07",2019-07-29,NA,20,3000,2019-08-01 00:12:00,2019-08-09 19:10:00,0.0029,0.0341,NA,"0000-0002-2117-4697","0000-0002-8470-9898","20201218T175108Z","RELEASE-2021"
"3621831e-130b-41b5-8116-387b55dca65a","BONA_084.basePlot.bbc","D19","BONA","BONA_084","BBC.BONA084608.20190729.NORTH","BBC.BONA084608.20190729.NORTH.DIL","BBC.BONA084608.20190729.NORTH.DIL.03",2019-07-29,NA,20,3000,2019-08-01 00:12:00,2019-08-09 19:10:00,0.0023,0.0581,NA,"0000-0002-2117-4697","0000-0002-8470-9898","20201218T175108Z","RELEASE-2021"
"45b840a7-8b6c-4d83-801b-c7db3cba56be","BONA_084.basePlot.bbc","D19","BONA","BONA_084","BBC.BONA084608.20190729.NORTH","BBC.BONA084608.20190729.NORTH.DIL","BBC.BONA084608.20190729.NORTH.DIL.05",2019-07-29,NA,20,3000,2019-08-01 00:12:00,2019-08-09 19:10:00,0.0069,0.0484,NA,"0000-0002-2117-4697","0000-0002-8470-9898","20201218T175108Z","RELEASE-2021"
"87133468-5e96-4864-9155-618fb5ce8092","BONA_084.basePlot.bbc","D19","BONA","BONA_084","BBC.BONA084608.20190729.NORTH","BBC.BONA084608.20190729.NORTH.DIL","BBC.BONA084608.20190729.NORTH.DIL.09",2019-07-29,NA,20,3000,2019-08-01 00:12:00,2019-08-09 19:10:00,0.0024,0.0532,NA,"0000-0002-2117-4697","0000-0002-8470-9898","20201218T175108Z","RELEASE-2021"
"4b1feacd-032e-4fdb-8e96-a8a4e78e392b","BONA_084.basePlot.bbc","D19","BONA","BONA_084","BBC.BONA084608.20190729.NORTH","BBC.BONA084608.20190729.NORTH.DIL","BBC.BONA084608.20190729.NORTH.DIL.06",2019-07-29,NA,20,3000,2019-08-01 00:12:00,2019-08-09 19:10:00,0.0049,0.0342,NA,"0000-0002-2117-4697","0000-0002-8470-9898","20201218T175108Z","RELEASE-2021"
"4dfbaedd-5585-438d-929e-2b5bf714fd0d","BONA_084.basePlot.bbc","D19","BONA","BONA_084","BBC.BONA084608.20190729.NORTH","BBC.BONA084608.20190729.NORTH.DIL","BBC.BONA084608.20190729.NORTH.DIL.02",2019-07-29,NA,20,3000,2019-08-01 00:12:00,2019-08-09 19:10:00,0.0021,0.06,NA,"0000-0002-2117-4697","0000-0002-8470-9898","20201218T175108Z","RELEASE-2021"
"a5aa9a81-f4ae-4afa-b5e1-7822d1fee268","BONA_084.basePlot.bbc","D19","BONA","BONA_084","BBC.BONA084608.20190729.NORTH","BBC.BONA084608.20190729.NORTH.DIL","BBC.BONA084608.20190729.NORTH.DIL.10",2019-07-29,NA,20,3000,2019-08-01 00:12:00,2019-08-09 19:10:00,0.003,0.0489,NA,"0000-0002-2117-4697","0000-0002-8470-9898","20201218T175108Z","RELEASE-2021"
"bf685565-8b49-4485-af8f-bdbc37f05b0b","BONA_084.basePlot.bbc","D19","BONA","BONA_084","BBC.BONA084608.20190729.NORTH","BBC.BONA084608.20190729.NORTH.DIL","BBC.BONA084608.20190729.NORTH.DIL.04",2019-07-29,NA,20,3000,2019-08-01 00:12:00,2019-08-09 19:10:00,0.004,0.0483,NA,"0000-0002-2117-4697","0000-0002-8470-9898","20201218T175108Z","RELEASE-2021"
"ed985fd5-3bec-4680-8cd5-dd614586cfcf","BONA_084.basePlot.bbc","D19","BONA","BONA_084","BBC.BONA084608.20190729.NORTH","BBC.BONA084608.20190729.NORTH.DIL","BBC.BONA084608.20190729.NORTH.DIL.08",2019-07-29,NA,20,3000,2019-08-01 00:12:00,2019-08-09 19:10:00,0.0034,0.0433,NA,"0000-0002-2117-4697","0000-0002-8470-9898","20201218T175108Z","RELEASE-2021"
"04b4e50c-baaf-4f6c-8c08-835263cd1ec1","BONA_082.basePlot.bbc","D19","BONA","BONA_082","BBC.BONA082946.20190805.SOUTH","BBC.BONA082946.20190805.SOUTH.DIL","BBC.BONA082946.20190805.SOUTH.DIL.03",2019-08-05,NA,20,3000,2019-08-08 21:56:00,2019-08-13 17:57:00,0.0062,0.0436,"Tin ID 12 empty mass recorded as 2.3139g and sample mass 2.2548g","0000-0003-3756-1381","0000-0003-3756-1381","20201218T190548Z","RELEASE-2021"
"48f80489-56a8-4b77-a969-cef5a6366841","BONA_082.basePlot.bbc","D19","BONA","BONA_082","BBC.BONA082946.20190805.SOUTH","BBC.BONA082946.20190805.SOUTH.DIL","BBC.BONA082946.20190805.SOUTH.DIL.10",2019-08-05,NA,20,3000,2019-08-08 21:56:00,2019-08-13 17:57:00,0.005,0.0496,"Tin ID 12 empty mass recorded as 2.3139g and sample mass 2.2548g","0000-0003-3756-1381","0000-0003-3756-1381","20201218T190548Z","RELEASE-2021"
"1ada2029-5127-4551-b831-326f3b81c543","BONA_082.basePlot.bbc","D19","BONA","BONA_082","BBC.BONA082946.20190805.SOUTH","BBC.BONA082946.20190805.SOUTH.DIL","BBC.BONA082946.20190805.SOUTH.DIL.01",2019-08-05,NA,20,3000,2019-08-08 21:56:00,2019-08-13 17:57:00,0.0044,0.0554,"Tin ID 12 empty mass recorded as 2.3139g and sample mass 2.2548g","0000-0003-3756-1381","0000-0003-3756-1381","20201218T190548Z","RELEASE-2021"
"09744f31-e99e-4919-8ff4-7f9746682c25","BONA_082.basePlot.bbc","D19","BONA","BONA_082","BBC.BONA082946.20190805.SOUTH","BBC.BONA082946.20190805.SOUTH.DIL","BBC.BONA082946.20190805.SOUTH.DIL.07",2019-08-05,NA,20,3000,2019-08-08 21:56:00,2019-08-13 17:57:00,0.004,0.0458,"Tin ID 12 empty mass recorded as 2.3139g and sample mass 2.2548g","0000-0003-3756-1381","0000-0003-3756-1381","20201218T190548Z","RELEASE-2021"
"ff657ae8-aa66-4477-9b2d-42a1b8adc18c","BONA_082.basePlot.bbc","D19","BONA","BONA_082","BBC.BONA082946.20190805.SOUTH","BBC.BONA082946.20190805.SOUTH.DIL","BBC.BONA082946.20190805.SOUTH.DIL.09",2019-08-05,NA,20,3000,2019-08-08 21:56:00,2019-08-13 17:57:00,0.006,0.0511,"Tin ID 12 empty mass recorded as 2.3139g and sample mass 2.2548g","0000-0003-3756-1381","0000-0003-3756-1381","20201218T190548Z","RELEASE-2021"
"70e6cd3e-85bd-48ae-8d4a-9dc2cee7b3e3","BONA_082.basePlot.bbc","D19","BONA","BONA_082","BBC.BONA082946.20190805.SOUTH","BBC.BONA082946.20190805.SOUTH.DIL","BBC.BONA082946.20190805.SOUTH.DIL.02",2019-08-05,NA,20,3000,2019-08-08 21:56:00,2019-08-13 17:57:00,0.0056,0.0401,"Tin ID 12 empty mass recorded as 2.3139g and sample mass 2.2548g","0000-0003-3756-1381","0000-0003-3756-1381","20201218T190548Z","RELEASE-2021"
"0f3929ed-3cf6-406f-b2f3-d21c1e9a209c","BONA_082.basePlot.bbc","D19","BONA","BONA_082","BBC.BONA082946.20190805.SOUTH","BBC.BONA082946.20190805.SOUTH.DIL","BBC.BONA082946.20190805.SOUTH.DIL.06",2019-08-05,NA,20,3000,2019-08-08 21:56:00,2019-08-13 17:57:00,0.0037,0.0645,"Tin ID 12 empty mass recorded as 2.3139g and sample mass 2.2548g","0000-0003-3756-1381","0000-0003-3756-1381","20201218T190548Z","RELEASE-2021"
