"uid","namedLocation","domainID","siteID","plotID","plotType","collectDate","samplingProtocolVersion","sampleID","sampleCode","kclSampleID","kclSampleCode","incubationPairID","nTransBoutType","incubationLength","extractionStartDate","kclReferenceID","soilFreshMass","kclVolume","extractionEndDate","sampleCondition","remarks","processedBy","recordedBy","dataQF","publicationDate","release"
"fad021e1-1e66-4e76-a4bd-27bc076bbe13","TOOL_004.basePlot.bgc","D18","TOOL","TOOL_004","distributed",2017-07-26 22:52:00,"NEON.DOC.014048vJ","TOOL_004-O-3-22.5-20170726",NA,"TOOL_004-O-3-22.5-20170726-KCL",NA,"TOOL_004-O-3-22.5","tInitial",0,2017-07-27 18:08:00,"TOOL-20170727-BRef1",9.98,100,2017-07-27 20:00:00,"OK",NA,"Kjorgenson@battelleecology.org","hbull@battelleecology.org",NA,"20201217T221115Z","RELEASE-2021"
"d4d7686b-f947-4593-b22d-d7992c5245a7","TOOL_004.basePlot.bgc","D18","TOOL","TOOL_004","distributed",2017-07-27 00:52:00,"NEON.DOC.014048vJ","TOOL_004-M-34-34.5-20170726",NA,"TOOL_004-M-34-34.5-20170726-KCL",NA,"TOOL_004-M-34-34.5","tInitial",0,2017-07-27 18:13:00,"TOOL-20170727-BRef1",10,100,2017-07-27 20:00:00,"OK",NA,"Kjorgenson@battelleecology.org","hbull@battelleecology.org",NA,"20201217T221115Z","RELEASE-2021"
"f6ebd776-7e7b-42c5-b64e-7b6baf9715d2","TOOL_043.basePlot.bgc","D18","TOOL","TOOL_043","tower",2017-08-17 06:47:00,"NEON.DOC.014048vJ","TOOL_043-O-5-7-20170816",NA,"TOOL_043-O-5-7-20170816-KCL",NA,"TOOL_043-O-5-7","tFinal",28.55,2017-08-17 23:20:00,"TOOL-20170817-BRef1",10.03,100,2017-08-18 02:00:00,"OK","KCl difficult to dissolve. Significant crystals remained at bottom of large container but avoided while subsampling for extracts.","Kjorgenson@battelleecology.org","Lpetrauski@battelleecology.org",NA,"20201217T221049Z","RELEASE-2021"
"ee5f4c79-dc8b-4f3f-aa44-3357759d6f7e","TOOL_041.basePlot.bgc","D18","TOOL","TOOL_041","tower",2017-08-17 07:06:00,"NEON.DOC.014048vJ","TOOL_041-O-13-5.5-20170816",NA,"TOOL_041-O-13-5.5-20170816-KCL",NA,"TOOL_041-O-13-5.5","tFinal",28.55,2017-08-17 23:20:00,"TOOL-20170817-BRef1",10,100,2017-08-18 02:00:00,"OK","KCl difficult to dissolve. Significant crystals remained at bottom of large container but avoided while subsampling for extracts.","Kjorgenson@battelleecology.org","Lpetrauski@battelleecology.org",NA,"20201217T221049Z","RELEASE-2021"
"5ae0aa11-4890-4409-b547-411a3fe1e591","TOOL_043.basePlot.bgc","D18","TOOL","TOOL_043","tower",2017-08-17 06:50:00,"NEON.DOC.014048vJ","TOOL_043-M-5-7-20170816",NA,"TOOL_043-M-5-7-20170816-KCL",NA,"TOOL_043-M-5-7","tFinal",28.51,2017-08-17 23:20:00,"TOOL-20170817-BRef1",10.01,100,2017-08-18 02:00:00,"OK","KCl difficult to dissolve. Significant crystals remained at bottom of large container but avoided while subsampling for extracts.","Kjorgenson@battelleecology.org","Lpetrauski@battelleecology.org",NA,"20201217T221049Z","RELEASE-2021"
"c075fa8d-3583-419c-8689-702e67cf4d70","TOOL_041.basePlot.bgc","D18","TOOL","TOOL_041","tower",2017-08-17 07:18:00,"NEON.DOC.014048vJ","TOOL_041-O-4.5-27-20170816",NA,"TOOL_041-O-4.5-27-20170816-KCL",NA,"TOOL_041-O-4.5-27","tFinal",28.53,2017-08-17 23:20:00,"TOOL-20170817-BRef1",9.97,100,2017-08-18 02:00:00,"OK","KCl difficult to dissolve. Significant crystals remained at bottom of large container but avoided while subsampling for extracts.","Kjorgenson@battelleecology.org","Lpetrauski@battelleecology.org",NA,"20201217T221049Z","RELEASE-2021"
"9908ad6b-f6ff-423f-bae2-ebf0ac645497","TOOL_041.basePlot.bgc","D18","TOOL","TOOL_041","tower",2017-08-17 07:20:00,"NEON.DOC.014048vJ","TOOL_041-M-4.5-27-20170816",NA,"TOOL_041-M-4.5-27-20170816-KCL",NA,"TOOL_041-M-4.5-27","tFinal",28.52,2017-08-17 23:20:00,"TOOL-20170817-BRef1",10.01,100,2017-08-18 02:00:00,"OK","KCl difficult to dissolve. Significant crystals remained at bottom of large container but avoided while subsampling for extracts.","Kjorgenson@battelleecology.org","Lpetrauski@battelleecology.org",NA,"20201217T221049Z","RELEASE-2021"
"aedd74e0-b425-48cb-88a7-d0c0cd3f6b57","TOOL_043.basePlot.bgc","D18","TOOL","TOOL_043","tower",2017-08-17 06:53:00,"NEON.DOC.014048vJ","TOOL_043-O-7.5-31-20170816",NA,"TOOL_043-O-7.5-31-20170816-KCL",NA,"TOOL_043-O-7.5-31","tFinal",28.5,2017-08-17 23:20:00,"TOOL-20170817-BRef1",10.01,100,2017-08-18 02:00:00,"OK","KCl difficult to dissolve. Significant crystals remained at bottom of large container but avoided while subsampling for extracts.","Kjorgenson@battelleecology.org","Lpetrauski@battelleecology.org",NA,"20201217T221049Z","RELEASE-2021"
"c026cb75-bfa2-470d-ad14-3db8881c7748","TOOL_043.basePlot.bgc","D18","TOOL","TOOL_043","tower",2017-08-17 06:55:00,"NEON.DOC.014048vJ","TOOL_043-O-32.5-27-20170816",NA,"TOOL_043-O-32.5-27-20170816-KCL",NA,"TOOL_043-O-32.5-27","tFinal",28.47,2017-08-17 23:20:00,"TOOL-20170817-BRef1",9.99,100,2017-08-18 02:00:00,"OK","KCl difficult to dissolve. Significant crystals remained at bottom of large container but avoided while subsampling for extracts.","Kjorgenson@battelleecology.org","Lpetrauski@battelleecology.org",NA,"20201217T221049Z","RELEASE-2021"
"d41a4fbd-5f87-4fc3-a7f4-72cd661b1766","TOOL_041.basePlot.bgc","D18","TOOL","TOOL_041","tower",2017-08-17 07:27:00,"NEON.DOC.014048vJ","TOOL_041-O-36.5-26-20170816",NA,"TOOL_041-O-36.5-26-20170816-KCL",NA,"TOOL_041-O-36.5-26","tFinal",28.48,2017-08-17 23:20:00,"TOOL-20170817-BRef1",10,100,2017-08-18 02:00:00,"OK","KCl difficult to dissolve. Significant crystals remained at bottom of large container but avoided while subsampling for extracts.","Kjorgenson@battelleecology.org","Lpetrauski@battelleecology.org",NA,"20201217T221049Z","RELEASE-2021"
"1082ec84-5cb5-44fd-a4c3-277ad2a49954","TOOL_042.basePlot.bgc","D18","TOOL","TOOL_042","tower",2017-08-16 17:45:00,NA,"TOOL_042-O-9.5-15-20170816",NA,"TOOL_042-O-9.5-15-20170816-KCL",NA,"TOOL_042-O-9.5-15","tFinal",27.87,2017-08-17 23:20:00,"TOOL-20170817-BRef1",10.01,100,2017-08-18 02:00:00,"OK","KCl difficult to dissolve. Significant crystals remained at bottom of large container but avoided while subsampling for extracts.","Kjorgenson@battelleecology.org","Lpetrauski@battelleecology.org",NA,"20201217T221049Z","RELEASE-2021"
"52e548c0-b30a-4e40-a746-c38ed08bfa59","TOOL_042.basePlot.bgc","D18","TOOL","TOOL_042","tower",2017-08-16 17:58:00,"NEON.DOC.014048vJ","TOOL_042-M-9.5-15-20170816",NA,"TOOL_042-M-9.5-15-20170816-KCL",NA,"TOOL_042-M-9.5-15","tFinal",27.87,2017-08-17 23:20:00,"TOOL-20170817-BRef1",10.02,100,2017-08-18 02:00:00,"OK","KCl difficult to dissolve. Significant crystals remained at bottom of large container but avoided while subsampling for extracts.","Kjorgenson@battelleecology.org","Lpetrauski@battelleecology.org",NA,"20201217T221049Z","RELEASE-2021"
"90367eae-bed5-461a-94d9-3b3e14416e63","TOOL_042.basePlot.bgc","D18","TOOL","TOOL_042","tower",2017-08-16 17:37:00,"NEON.DOC.014048vJ","TOOL_042-O-22-9.5-20170816",NA,"TOOL_042-O-22-9.5-20170816-KCL",NA,"TOOL_042-O-22-9.5","tFinal",27.82,2017-08-17 18:35:00,"TOOL-20170817-BRef1",9.98,100,2017-08-18 02:00:00,"OK","KCl difficult to dissolve. Significant crystals remained at bottom of large container but avoided while subsampling for extracts.","Kjorgenson@battelleecology.org","Lpetrauski@battelleecology.org",NA,"20201217T221049Z","RELEASE-2021"
"694ab252-9757-4dcf-9381-f6fa83b32f34","TOOL_042.basePlot.bgc","D18","TOOL","TOOL_042","tower",2017-08-16 17:18:00,"NEON.DOC.014048vJ","TOOL_042-M-22-9.5-20170816",NA,"TOOL_042-M-22-9.5-20170816-KCL",NA,"TOOL_042-M-22-9.5","tFinal",27.8,2017-08-17 23:20:00,"TOOL-20170817-BRef1",9.94,100,2017-08-18 02:00:00,"OK","KCl difficult to dissolve. Significant crystals remained at bottom of large container but avoided while subsampling for extracts.","Kjorgenson@battelleecology.org","Lpetrauski@battelleecology.org",NA,"20201217T221049Z","RELEASE-2021"
"5d3f6f23-8d8d-49b4-883c-6eea603d449e","TOOL_044.basePlot.bgc","D18","TOOL","TOOL_044","tower",2017-08-17 07:53:00,"NEON.DOC.014048vJ","TOOL_044-O-1.5-28.5-20170816",NA,"TOOL_044-O-1.5-28.5-20170816-KCL",NA,"TOOL_044-O-1.5-28.5","tFinal",28.4,2017-08-17 23:20:00,"TOOL-20170817-BRef1",10,100,2017-08-18 02:00:00,"mass uncertain","Exact weight not recorded but known to be between 9.90 and 10.10 g.","Kjorgenson@battelleecology.org","Lpetrauski@battelleecology.org",NA,"20201217T221049Z","RELEASE-2021"
"966d623b-ac3f-4027-b851-ed0c28d8da8a","TOOL_042.basePlot.bgc","D18","TOOL","TOOL_042","tower",2017-08-17 05:02:00,"NEON.DOC.014048vJ","TOOL_042-O-20-33-20170816",NA,"TOOL_042-O-20-33-20170816-KCL",NA,"TOOL_042-O-20-33","tFinal",28.18,2017-08-17 23:20:00,"TOOL-20170817-BRef1",10.07,100,2017-08-18 02:00:00,"OK","KCl difficult to dissolve. Significant crystals remained at bottom of large container but avoided while subsampling for extracts.","Kjorgenson@battelleecology.org","Lpetrauski@battelleecology.org",NA,"20201217T221049Z","RELEASE-2021"
"3bfca003-8026-4b4d-8cc5-b5e84c20dddc","TOOL_044.basePlot.bgc","D18","TOOL","TOOL_044","tower",2017-08-16 20:01:00,"NEON.DOC.014048vJ","TOOL_044-O-35-32-20170816",NA,"TOOL_044-O-35-32-20170816-KCL",NA,"TOOL_044-O-35-32","tFinal",27.8,2017-08-17 23:20:00,"TOOL-20170817-BRef1",10.05,100,2017-08-18 02:00:00,"OK","KCl difficult to dissolve. Significant crystals remained at bottom of large container but avoided while subsampling for extracts.","Kjorgenson@battelleecology.org","Lpetrauski@battelleecology.org",NA,"20201217T221049Z","RELEASE-2021"
"f8178197-03b2-4d4d-9389-8320f125304e","TOOL_044.basePlot.bgc","D18","TOOL","TOOL_044","tower",2017-08-16 20:05:00,"NEON.DOC.014048vJ","TOOL_044-M-35-32-20170816",NA,"TOOL_044-M-35-32-20170816-KCL",NA,"TOOL_044-M-35-32","tFinal",27.79,2017-08-17 23:20:00,"TOOL-20170817-BRef1",10,100,2017-08-18 02:00:00,"mass uncertain","Exact weight not recorded but known to be between 9.90 and 10.10 g.","Kjorgenson@battelleecology.org","Lpetrauski@battelleecology.org",NA,"20201217T221049Z","RELEASE-2021"
"b79a721b-21f6-4e28-839a-292617c43ed1","TOOL_042.basePlot.bgc","D18","TOOL","TOOL_042","tower",2017-08-17 05:13:00,"NEON.DOC.014048vJ","TOOL_042-M-20-33-20170816",NA,"TOOL_042-M-20-33-20170816-KCL",NA,"TOOL_042-M-20-33","tFinal",28.17,2017-08-17 23:20:00,"TOOL-20170817-BRef1",10.02,100,2017-08-18 02:00:00,"OK","KCl difficult to dissolve. Significant crystals remained at bottom of large container but avoided while subsampling for extracts.","Kjorgenson@battelleecology.org","Lpetrauski@battelleecology.org",NA,"20201217T221049Z","RELEASE-2021"
"b404fb4b-689b-4bc3-acaf-82091b0ff177","TOOL_044.basePlot.bgc","D18","TOOL","TOOL_044","tower",2017-08-16 20:18:00,"NEON.DOC.014048vJ","TOOL_044-O-35-14.5-20170816",NA,"TOOL_044-O-35-14.5-20170816-KCL",NA,"TOOL_044-O-35-14.5","tFinal",27.75,2017-08-17 23:20:00,"TOOL-20170817-BRef1",10,100,2017-08-18 02:00:00,"mass uncertain","Exact weight not recorded but known to be between 9.90 and 10.10 g.","Kjorgenson@battelleecology.org","Lpetrauski@battelleecology.org",NA,"20201217T221049Z","RELEASE-2021"
"f42b0e1a-088a-4701-8206-1ab31fec9dd8","TOOL_044.basePlot.bgc","D18","TOOL","TOOL_044","tower",2017-08-16 20:17:00,"NEON.DOC.014048vJ","TOOL_044-M-35-14.5-20170816",NA,"TOOL_044-M-35-14.5-20170816-KCL",NA,"TOOL_044-M-35-14.5","tFinal",27.74,2017-08-17 23:20:00,"TOOL-20170817-BRef1",10.02,100,2017-08-18 02:00:00,"OK","KCl difficult to dissolve. Significant crystals remained at bottom of large container but avoided while subsampling for extracts.","Kjorgenson@battelleecology.org","Lpetrauski@battelleecology.org",NA,"20201217T221049Z","RELEASE-2021"
"103371f2-d9eb-406e-887e-6f64cfc9725f","TOOL_005.basePlot.bgc","D18","TOOL","TOOL_005","distributed",2017-08-18 20:10:00,"NEON.DOC.014048vJ","TOOL_005-O-16.5-0-20170818",NA,"TOOL_005-O-16.5-0-20170818-KCL",NA,"TOOL_005-O-16.5-0","tFinal",28.08,2017-08-19 17:13:00,"TOOL-20170819-BRef1",9.95,100,2017-08-19 23:00:00,"OK","KCl difficult to dissolve. Significant crystals remained at bottom of large container but avoided while subsampling for extracts.","Kjorgenson@battelleecology.org","Kjorgenson@battelleecology.org",NA,"20201217T221049Z","RELEASE-2021"
"0e978efc-168e-4f54-a6b9-6e5fc1b7ad5b","TOOL_005.basePlot.bgc","D18","TOOL","TOOL_005","distributed",2017-08-18 20:05:00,"NEON.DOC.014048vJ","TOOL_005-O-31.5-6-20170818",NA,"TOOL_005-O-31.5-6-20170818-KCL",NA,"TOOL_005-O-31.5-6","tFinal",28.04,2017-08-19 17:46:00,"TOOL-20170819-BRef1",10.05,100,2017-08-19 23:00:00,"OK","KCl difficult to dissolve. Significant crystals remained at bottom of large container but avoided while subsampling for extracts.","Kjorgenson@battelleecology.org","Kjorgenson@battelleecology.org",NA,"20201217T221049Z","RELEASE-2021"
"c9b02fea-b949-4739-8164-a027b63e6156","TOOL_006.basePlot.bgc","D18","TOOL","TOOL_006","distributed",2017-08-18 17:42:00,"NEON.DOC.014048vJ","TOOL_006-O-39-35-20170818",NA,"TOOL_006-O-39-35-20170818-KCL",NA,"TOOL_006-O-39-35","tFinal",27.94,2017-08-19 17:08:00,"TOOL-20170819-BRef1",9.97,100,2017-08-19 23:00:00,"OK","KCl difficult to dissolve. Significant crystals remained at bottom of large container but avoided while subsampling for extracts.","Kjorgenson@battelleecology.org","Kjorgenson@battelleecology.org",NA,"20201217T221049Z","RELEASE-2021"
"214eeeb5-c343-410b-880e-6326d70222e5","TOOL_006.basePlot.bgc","D18","TOOL","TOOL_006","distributed",2017-08-18 17:45:00,"NEON.DOC.014048vJ","TOOL_006-M-39-35-20170818",NA,"TOOL_006-M-39-35-20170818-KCL",NA,"TOOL_006-M-39-35","tFinal",27.93,2017-08-19 17:36:00,"TOOL-20170819-BRef1",10.07,100,2017-08-19 23:00:00,"OK","KCl difficult to dissolve. Significant crystals remained at bottom of large container but avoided while subsampling for extracts.","Kjorgenson@battelleecology.org","Kjorgenson@battelleecology.org",NA,"20201217T221049Z","RELEASE-2021"
"070eb804-47cc-4ee2-ad90-fd4b455b1135","TOOL_006.basePlot.bgc","D18","TOOL","TOOL_006","distributed",2017-08-18 17:34:00,"NEON.DOC.014048vJ","TOOL_006-O-34-17.5-20170818",NA,"TOOL_006-O-34-17.5-20170818-KCL",NA,"TOOL_006-O-34-17.5","tFinal",27.9,2017-08-19 19:37:00,"TOOL-20170819-BRef1",10.01,100,2017-08-19 23:00:00,"OK","KCl difficult to dissolve. Significant crystals remained at bottom of large container but avoided while subsampling for extracts.","Kjorgenson@battelleecology.org","Kjorgenson@battelleecology.org",NA,"20201217T221049Z","RELEASE-2021"
"51412a3b-43f2-43b0-bb97-dafa79ae3c8d","TOOL_005.basePlot.bgc","D18","TOOL","TOOL_005","distributed",2017-08-18 20:32:00,"NEON.DOC.014048vJ","TOOL_005-M-4.5-20.5-20170818",NA,"TOOL_005-M-4.5-20.5-20170818-KCL",NA,"TOOL_005-M-4.5-20.5","tFinal",28.02,2017-08-19 17:22:00,"TOOL-20170819-BRef1",10.03,100,2017-08-19 23:00:00,"OK","KCl difficult to dissolve. Significant crystals remained at bottom of large container but avoided while subsampling for extracts.","Kjorgenson@battelleecology.org","Kjorgenson@battelleecology.org",NA,"20201217T221049Z","RELEASE-2021"
"41d44b12-c14f-4207-ad4f-769620e9c4ba","TOOL_006.basePlot.bgc","D18","TOOL","TOOL_006","distributed",2017-08-18 17:38:00,"NEON.DOC.014048vJ","TOOL_006-M-34-17.5-20170818",NA,"TOOL_006-M-34-17.5-20170818-KCL",NA,"TOOL_006-M-34-17.5","tFinal",27.89,2017-08-19 19:43:00,"TOOL-20170819-BRef1",10,100,2017-08-19 23:00:00,"OK","KCl difficult to dissolve. Significant crystals remained at bottom of large container but avoided while subsampling for extracts.","Kjorgenson@battelleecology.org","Kjorgenson@battelleecology.org",NA,"20201217T221049Z","RELEASE-2021"
"12646321-f801-4c4d-8dd1-1699fc8cfe4f","TOOL_006.basePlot.bgc","D18","TOOL","TOOL_006","distributed",2017-08-18 17:56:00,"NEON.DOC.014048vJ","TOOL_006-O-11.5-5.5-20170818",NA,"TOOL_006-O-11.5-5.5-20170818-KCL",NA,"TOOL_006-O-11.5-5.5","tFinal",27.87,2017-08-19 19:41:00,"TOOL-20170819-BRef1",10.12,100,2017-08-19 23:00:00,"OK","KCl difficult to dissolve. Significant crystals remained at bottom of large container but avoided while subsampling for extracts.","Kjorgenson@battelleecology.org","Kjorgenson@battelleecology.org",NA,"20201217T221049Z","RELEASE-2021"
"53371b96-6114-4b21-89b2-bca33221f81f","TOOL_002.basePlot.bgc","D18","TOOL","TOOL_002","distributed",2017-08-18 18:41:00,"NEON.DOC.014048vJ","TOOL_002-O-9.5-21.5-20170818",NA,"TOOL_002-O-9.5-21.5-20170818-KCL",NA,"TOOL_002-O-9.5-21.5","tFinal",27.82,2017-08-19 17:05:00,"TOOL-20170819-BRef1",10.04,100,2017-08-19 23:00:00,"OK","KCl difficult to dissolve. Significant crystals remained at bottom of large container but avoided while subsampling for extracts.","Kjorgenson@battelleecology.org","Kjorgenson@battelleecology.org",NA,"20201217T221049Z","RELEASE-2021"
"2b1ed736-ecf4-4912-9fc9-13a634880415","TOOL_001.basePlot.bgc","D18","TOOL","TOOL_001","distributed",2017-08-18 22:13:00,"NEON.DOC.014048vJ","TOOL_001-O-7-18-20170818",NA,"TOOL_001-O-7-18-20170818-KCL",NA,"TOOL_001-O-7-18","tFinal",27.96,2017-08-19 20:05:00,"TOOL-20170819-BRef1",9.99,100,2017-08-19 23:00:00,"OK","KCl difficult to dissolve. Significant crystals remained at bottom of large container but avoided while subsampling for extracts.","Kjorgenson@battelleecology.org","Kjorgenson@battelleecology.org",NA,"20201217T221049Z","RELEASE-2021"
"2fb05cad-dfeb-47cb-8cdf-687db9b4f7be","TOOL_001.basePlot.bgc","D18","TOOL","TOOL_001","distributed",2017-08-18 22:18:00,"NEON.DOC.014048vJ","TOOL_001-M-7-18-20170818",NA,"TOOL_001-M-7-18-20170818-KCL",NA,"TOOL_001-M-7-18","tFinal",27.95,2017-08-19 20:56:00,"TOOL-20170819-BRef1",10.03,100,2017-08-19 23:00:00,"OK","KCl difficult to dissolve. Significant crystals remained at bottom of large container but avoided while subsampling for extracts.","Kjorgenson@battelleecology.org","Kjorgenson@battelleecology.org",NA,"20201217T221049Z","RELEASE-2021"
"3f50d36b-67ce-464c-bb88-1da03d107507","TOOL_001.basePlot.bgc","D18","TOOL","TOOL_001","distributed",2017-08-18 22:21:00,"NEON.DOC.014048vJ","TOOL_001-O-6-21.5-20170818",NA,"TOOL_001-O-6-21.5-20170818-KCL",NA,"TOOL_001-O-6-21.5","tFinal",27.94,2017-08-19 20:10:00,"TOOL-20170819-BRef1",9.99,100,2017-08-19 23:00:00,"OK","KCl difficult to dissolve. Significant crystals remained at bottom of large container but avoided while subsampling for extracts.","Kjorgenson@battelleecology.org","Kjorgenson@battelleecology.org",NA,"20201217T221049Z","RELEASE-2021"
"3374dada-7ec7-46c0-a52a-8c8d5ad49049","TOOL_002.basePlot.bgc","D18","TOOL","TOOL_002","distributed",2017-08-18 18:46:00,"NEON.DOC.014048vJ","TOOL_002-O-3-6-20170818",NA,"TOOL_002-O-3-6-20170818-KCL",NA,"TOOL_002-O-3-6","tFinal",27.77,2017-08-19 19:46:00,"TOOL-20170819-BRef1",9.98,100,2017-08-19 23:00:00,"OK","KCl difficult to dissolve. Significant crystals remained at bottom of large container but avoided while subsampling for extracts.","Kjorgenson@battelleecology.org","Kjorgenson@battelleecology.org",NA,"20201217T221049Z","RELEASE-2021"
"dc2ecf0a-4000-4686-9890-79788b863f43","TOOL_002.basePlot.bgc","D18","TOOL","TOOL_002","distributed",2017-08-18 18:51:00,"NEON.DOC.014048vJ","TOOL_002-M-3-6-20170818",NA,"TOOL_002-M-3-6-20170818-KCL",NA,"TOOL_002-M-3-6","tFinal",27.77,2017-08-19 19:48:00,"TOOL-20170819-BRef1",10.13,100,2017-08-19 23:00:00,"OK","KCl difficult to dissolve. Significant crystals remained at bottom of large container but avoided while subsampling for extracts.","Kjorgenson@battelleecology.org","Kjorgenson@battelleecology.org",NA,"20201217T221049Z","RELEASE-2021"
"929cfcfc-200b-41d2-9ee4-5d494e49ecf7","TOOL_001.basePlot.bgc","D18","TOOL","TOOL_001","distributed",2017-08-18 21:47:00,"NEON.DOC.014048vJ","TOOL_001-M-24.5-0-20170818",NA,"TOOL_001-M-24.5-0-20170818-KCL",NA,"TOOL_001-M-24.5-0","tFinal",27.89,2017-08-19 21:05:00,"TOOL-20170819-BRef1",10.03,100,2017-08-19 23:00:00,"OK","KCl difficult to dissolve. Significant crystals remained at bottom of large container but avoided while subsampling for extracts.","Kjorgenson@battelleecology.org","Kjorgenson@battelleecology.org",NA,"20201217T221049Z","RELEASE-2021"
"ae4e3a9d-11fb-409c-9a24-c2346eb62cfb","TOOL_001.basePlot.bgc","D18","TOOL","TOOL_001","distributed",2017-08-18 21:44:00,"NEON.DOC.014048vJ","TOOL_001-O-24.5-0-20170818",NA,"TOOL_001-O-24.5-0-20170818-KCL",NA,"TOOL_001-O-24.5-0","tFinal",27.88,2017-08-19 20:53:00,"TOOL-20170819-BRef1",10.06,100,2017-08-19 23:00:00,"OK","KCl difficult to dissolve. Significant crystals remained at bottom of large container but avoided while subsampling for extracts.","Kjorgenson@battelleecology.org","Kjorgenson@battelleecology.org",NA,"20201217T221049Z","RELEASE-2021"
"f0c0d0e6-802d-4617-b958-0587f71a00d2","TOOL_002.basePlot.bgc","D18","TOOL","TOOL_002","distributed",2017-08-18 18:54:00,"NEON.DOC.014048vJ","TOOL_002-O-28-1.5-20170818",NA,"TOOL_002-O-28-1.5-20170818-KCL",NA,"TOOL_002-O-28-1.5","tFinal",27.73,2017-08-19 17:32:00,"TOOL-20170819-BRef1",9.97,100,2017-08-19 23:00:00,"OK","KCl difficult to dissolve. Significant crystals remained at bottom of large container but avoided while subsampling for extracts.","Kjorgenson@battelleecology.org","Kjorgenson@battelleecology.org",NA,"20201217T221049Z","RELEASE-2021"
"3dccb4ae-adfe-4de9-87a4-afbb13efa1d9","TOOL_003.basePlot.bgc","D18","TOOL","TOOL_003","distributed",2017-08-21 21:54:00,"NEON.DOC.014048vJ","TOOL_003-O-0-22.5-20170821",NA,"TOOL_003-O-0-22.5-20170821-KCL",NA,"TOOL_003-O-0-22.5","tFinal",26.54,2017-08-22 17:06:00,"TOOL-20170822-BRef1",10.01,100,2017-08-22 19:00:00,"OK","KCl difficult to dissolve. Significant crystals remained at bottom of large container but avoided while subsampling for extracts.","Kjorgenson@battelleecology.org","Lpetrauski@battelleecology.org",NA,"20201217T221049Z","RELEASE-2021"
"6b6dbbc6-8576-4691-9d5e-85f065e315da","TOOL_004.basePlot.bgc","D18","TOOL","TOOL_004","distributed",2017-08-21 23:48:00,"NEON.DOC.014048vJ","TOOL_004-O-34-34.5-20170821",NA,"TOOL_004-O-34-34.5-20170821-KCL",NA,"TOOL_004-O-34-34.5","tFinal",26.49,2017-08-22 16:46:00,"TOOL-20170822-BRef1",10,100,2017-08-22 19:00:00,"OK","KCl difficult to dissolve. Significant crystals remained at bottom of large container but avoided while subsampling for extracts.","Kjorgenson@battelleecology.org","Lpetrauski@battelleecology.org",NA,"20201217T221049Z","RELEASE-2021"
"86bf5c51-8601-4aa1-99fb-0e216fe5aef8","TOOL_003.basePlot.bgc","D18","TOOL","TOOL_003","distributed",2017-08-21 22:02:00,"NEON.DOC.014048vJ","TOOL_003-O-28-9.5-20170821",NA,"TOOL_003-O-28-9.5-20170821-KCL",NA,"TOOL_003-O-28-9.5","tFinal",26.09,2017-08-22 16:59:00,"TOOL-20170822-BRef1",9.99,100,2017-08-22 19:00:00,"OK","KCl difficult to dissolve. Significant crystals remained at bottom of large container but avoided while subsampling for extracts.","Kjorgenson@battelleecology.org","Lpetrauski@battelleecology.org",NA,"20201217T221049Z","RELEASE-2021"
"96c17ecf-5b52-4d3c-af18-f340f9307a37","TOOL_004.basePlot.bgc","D18","TOOL","TOOL_004","distributed",2017-08-21 23:33:00,"NEON.DOC.014048vJ","TOOL_004-O-3-22.5-20170821",NA,"TOOL_004-O-3-22.5-20170821-KCL",NA,"TOOL_004-O-3-22.5","tFinal",26.03,2017-08-22 17:01:00,"TOOL-20170822-BRef1",10,100,2017-08-22 19:00:00,"OK","KCl difficult to dissolve. Significant crystals remained at bottom of large container but avoided while subsampling for extracts.","Kjorgenson@battelleecology.org","Lpetrauski@battelleecology.org",NA,"20201217T221049Z","RELEASE-2021"
"3bf2ddf6-f6e4-4056-865b-0ba807531804","TOOL_004.basePlot.bgc","D18","TOOL","TOOL_004","distributed",2017-08-21 23:37:00,"NEON.DOC.014048vJ","TOOL_004-M-3-22.5-20170821",NA,"TOOL_004-M-3-22.5-20170821-KCL",NA,"TOOL_004-M-3-22.5","tFinal",26.03,2017-08-22 17:05:00,"TOOL-20170822-BRef1",10.01,100,2017-08-22 19:00:00,"OK","KCl difficult to dissolve. Significant crystals remained at bottom of large container but avoided while subsampling for extracts.","Kjorgenson@battelleecology.org","Lpetrauski@battelleecology.org",NA,"20201217T221049Z","RELEASE-2021"
"038e987b-7164-47a0-9583-71b8b0b4c162","TOOL_004.basePlot.bgc","D18","TOOL","TOOL_004","distributed",2017-08-21 23:42:00,"NEON.DOC.014048vJ","TOOL_004-M-2.5-11.5-20170821",NA,"TOOL_004-M-2.5-11.5-20170821-KCL",NA,"TOOL_004-M-2.5-11.5","tFinal",26.03,2017-08-22 16:56:00,"TOOL-20170822-BRef1",10.03,100,2017-08-22 19:00:00,"OK","KCl difficult to dissolve. Significant crystals remained at bottom of large container but avoided while subsampling for extracts.","Kjorgenson@battelleecology.org","Lpetrauski@battelleecology.org",NA,"20201217T221049Z","RELEASE-2021"
