"uid","siteID","extractionStartDate","extractionEndDate","kclReferenceID","kclBlank1ID","kclBlank1Code","kclBlank2ID","kclBlank2Code","kclBlank3ID","kclBlank3Code","remarks","dataQF","publicationDate","release"
"b0047e17-f952-4d63-a28b-84b83454e040","LAJA",2020-11-03,2020-11-03,"LAJA-20201103-BREF2","LAJA-20201103-BREF2-A","B00000034084","LAJA-20201103-BREF2-B","B00000034083","LAJA-20201103-BREF2-C","B00000034082",NA,NA,"20210223T153921Z","PROVISIONAL"
"d217c146-09d3-43fa-b6c8-edb4bd5221e3","LAJA",2020-11-04,2020-11-04,"LAJA-20201104-BREF2","LAJA-20201104-BREF2-A","B00000034080","LAJA-20201104-BREF2-B","B00000034081","LAJA-20201104-BREF2-C","B00000034079",NA,NA,"20210223T153921Z","PROVISIONAL"
"4848770c-5615-417e-bdcf-40a9ac0732a8","STEI",2017-04-20,2017-04-20,"STEI-20170420-BREF1","STEI-20170420-BREF1-A",NA,"STEI-20170420-BREF1-B",NA,"STEI-20170420-BREF1-C",NA,NA,NA,"20201217T233047Z","RELEASE-2021"
"80aba25b-acbb-46e2-b719-b68b88ca498c","STEI",2017-04-21,2017-04-21,"STEI-20170421-BREF1","STEI-20170421-BREF1-A",NA,"STEI-20170421-BREF1-B",NA,"STEI-20170421-BREF1-C",NA,NA,NA,"20201217T233047Z","RELEASE-2021"
"ee12cf51-f7f6-4fe3-9d20-648b2bdd52e2","STEI",2017-04-25,2017-04-25,"STEI-20170425-BREF1","STEI-20170425-BREF1-A",NA,"STEI-20170425-BREF1-B",NA,"STEI-20170425-BREF1-C",NA,NA,NA,"20201217T233047Z","RELEASE-2021"
"c95d7556-284c-4e1d-acf2-f0cc1a759527","STEI",2017-05-09,2017-05-09,"STEI-20170509-BREF1","STEI-20170509-BREF1-A",NA,"STEI-20170509-BREF1-B",NA,"STEI-20170509-BREF1-C",NA,NA,NA,"20201217T233112Z","RELEASE-2021"
"3716103f-3ea6-4ec4-a52a-0226318bcc54","STEI",2017-05-11,2017-05-11,"STEI-20170511-BREF1","STEI-20170511-BREF1-A",NA,"STEI-20170511-BREF1-B",NA,"STEI-20170511-BREF1-C",NA,NA,NA,"20201217T233112Z","RELEASE-2021"
"03e53081-4ce9-4c78-be52-6d5953407d4d","STEI",2017-07-06,2017-07-06,"STEI-20170706-BREF1","STEI-20170706-BREF1-A",NA,"STEI-20170706-BREF1-B",NA,"STEI-20170706-BREF1-C",NA,NA,NA,"20201217T225002Z","RELEASE-2021"
"707f6594-5c41-4131-91c6-01ad5aae1511","STEI",2017-07-07,2017-07-07,"STEI-20170707-BREF1","STEI-20170707-BREF1-A",NA,"STEI-20170707-BREF1-B",NA,"STEI-20170707-BREF1-C",NA,NA,NA,"20201217T225002Z","RELEASE-2021"
"6c497f0f-f3c4-4252-a27e-7f86fc236574","STEI",2017-07-26,2017-07-26,"STEI-20170726-BREF1","STEI-20170726-BREF1-A",NA,"STEI-20170726-BREF1-B",NA,"STEI-20170726-BREF1-C",NA,NA,NA,"20201217T225002Z","RELEASE-2021"
"cbe53747-f00f-4461-ba15-3fc7048117a8","STEI",2017-07-27,2017-07-27,"STEI-20170727-BREF1","STEI-20170727-BREF1-A",NA,"STEI-20170727-BREF1-B",NA,"STEI-20170727-BREF1-C",NA,NA,NA,"20201217T225002Z","RELEASE-2021"
"97671c44-bdee-45c1-85a3-c0fd0c944a7d","STEI",2017-10-04,2017-10-04,"STEI-20171004-BREF1","STEI-20171004-BREF1-A",NA,"STEI-20171004-BREF1-B",NA,"STEI-20171004-BREF1-C",NA,NA,NA,"20201217T225215Z","RELEASE-2021"
"d540d20e-14e8-4c81-9199-e5af48631075","STEI",2017-10-05,2017-10-05,"STEI-20171005-BREF1","STEI-20171005-BREF1-A",NA,"STEI-20171005-BREF1-B",NA,NA,NA,"Blank that was originally labeled as BRef-A broke and was discarded. BRef-B relabeled to A and BRef-C relabeled to B at the lab.",NA,"20201217T225215Z","RELEASE-2021"
"4122a697-9223-4f10-aaaa-ab88f845283e","STEI",2017-10-25,2017-10-25,"STEI-20171025-BREF1","STEI-20171025-BREF1-A",NA,"STEI-20171025-BREF1-B",NA,"STEI-20171025-BREF1-C",NA,NA,NA,"20201217T225215Z","RELEASE-2021"
"2887f83f-64b1-4cc6-8c11-ac8d58ca8c2a","STEI",2017-10-26,2017-10-26,"STEI-20171026-BREF1","STEI-20171026-BREF1-A",NA,"STEI-20171026-BREF1-B",NA,"STEI-20171026-BREF1-C",NA,NA,NA,"20201217T225215Z","RELEASE-2021"
"0210b476-b36f-4c37-8006-4daf634bf9c6","TREE",2020-07-07,2020-07-07,"TREE-20200707-BREF1","TREE-20200707-BREF1-A","B00000062376","TREE-20200707-BREF1-B","B00000062378","TREE-20200707-BREF1-C","B00000062377",NA,NA,"20210201T153147Z","PROVISIONAL"
"d09fd2d8-83d9-4dc2-a4f2-f7bb5e6ce651","TREE",2020-07-09,2020-07-09,"TREE-20200709-BREF1","TREE-20200709-BREF1-A","B00000062415","TREE-20200709-BREF1-B","B00000062414","TREE-20200709-BREF1-C","B00000062413",NA,NA,"20210201T153147Z","PROVISIONAL"
"1d70274b-d1c1-45cc-89b9-4c082940e244","TREE",2020-07-28,2020-07-28,"TREE-20200728-BREF1","TREE-20200728-BREF1-A","B00000062467","TREE-20200728-BREF1-B","B00000062468","TREE-20200728-BREF1-C","B00000062469",NA,NA,"20210201T153147Z","PROVISIONAL"
"a45ed3c1-0157-44d2-b645-3a0c01664b96","TREE",2020-07-31,2020-07-31,"TREE-20200731-BREF1","TREE-20200731-BREF1-A","B00000062420","TREE-20200731-BREF1-B","A00000204247","TREE-20200731-BREF1-C","A00000204246",NA,NA,"20210201T153147Z","PROVISIONAL"
"64863977-9d12-49f7-99d3-2dee68ca947a","TREE",2020-10-07,2020-10-07,"TREE-20201007-BREF1","TREE-20201007-BREF1-A","B00000062814","TREE-20201007-BREF1-B","B00000062813","TREE-20201007-BREF1-C","B00000062812",NA,NA,"20210208T162609Z","PROVISIONAL"
"bc5600a8-06c1-401c-8f95-e7b940eef505","TREE",2020-10-09,2020-10-09,"TREE-20201009-BREF1","TREE-20201009-BREF1-A","B00000062875","TREE-20201009-BREF1-B","B00000062877","TREE-20201009-BREF1-C","B00000062874",NA,NA,"20210208T162609Z","PROVISIONAL"
"32432881-1956-45d8-bf7f-82c2c411b7fe","TREE",2020-10-28,2020-10-28,"TREE-20201028-BREF1","TREE-20201028-BREF1-A","B00000062929","TREE-20201028-BREF1-B","B00000062928","TREE-20201028-BREF1-C","B00000062957",NA,NA,"20210208T162609Z","PROVISIONAL"
"cbadf089-ee25-48a8-ac95-76d375000f2f","TREE",2020-10-29,2020-10-29,"TREE-20201029-BREF1","TREE-20201029-BREF1-A","B00000062950","TREE-20201029-BREF1-B","B00000062951","TREE-20201029-BREF1-C","B00000062952",NA,NA,"20210208T162609Z","PROVISIONAL"
"18f7696d-9693-4c5c-97cb-cc2802bd66da","UNDE",2019-05-14,2019-05-14,"UNDE-20190514-BREF1","UNDE-20190514-BREF1-A","B00000022355","UNDE-20190514-BREF1-B","B00000022345","UNDE-20190514-BREF1-C","B00000022346",NA,NA,"20201218T081544Z","RELEASE-2021"
"b62451f5-f69f-49d5-8932-84cd27ed73f5","UNDE",2019-05-15,2019-05-15,"UNDE-20190515-BREF1","UNDE-20190515-BREF1-A","B00000022322","UNDE-20190515-BREF1-B","B00000022321","UNDE-20190515-BREF1-C","B00000022320",NA,NA,"20201218T081544Z","RELEASE-2021"
"e54402d8-744f-4860-acd6-5aed49b78a69","UNDE",2019-05-16,2019-05-16,"UNDE-20190516-BREF1","UNDE-20190516-BREF1-A","B00000022389","UNDE-20190516-BREF1-B","B00000022391","UNDE-20190516-BREF1-C","B00000022390",NA,NA,"20201218T081544Z","RELEASE-2021"
"00a906cf-b8de-4ee7-877b-df279a4cf94e","UNDE",2019-06-04,2019-06-04,"UNDE-20190604-BREF1","UNDE-20190604-BREF1-A","B00000022404","UNDE-20190604-BREF1-B","B00000022403","UNDE-20190604-BREF1-C","B00000022401",NA,NA,"20201218T075921Z","RELEASE-2021"
"215658fd-7153-47de-9414-67fc57a681eb","UNDE",2019-07-16,2019-07-16,"UNDE-20190716-BREF1","UNDE-20190716-BREF1-A","B00000060771","UNDE-20190716-BREF1-B","B00000060770","UNDE-20190716-BREF1-C","B00000060769",NA,NA,"20201218T084834Z","RELEASE-2021"
"db15eef7-3855-4e31-b270-6db416ae6d3e","UNDE",2019-07-18,2019-07-18,"UNDE-20190718-BREF1","UNDE-20190718-BREF1-A","B00000060812","UNDE-20190718-BREF1-B","B00000060813","UNDE-20190718-BREF1-C","B00000060814",NA,NA,"20201218T084834Z","RELEASE-2021"
"93bc1674-2855-4648-8580-d6dbd6ed7f2f","UNDE",2019-08-06,2019-08-06,"UNDE-20190806-BREF1","UNDE-20190806-BREF1-A","B00000060991","UNDE-20190806-BREF1-B","B00000060993","UNDE-20190806-BREF1-C","B00000060992",NA,NA,"20201218T083647Z","RELEASE-2021"
"55d64e25-d0f0-4ff3-bd3a-bf5c5162d5b4","UNDE",2019-09-17,2019-09-17,"UNDE-20190917-BREF1","UNDE-20190917-BREF1-A","B00000061536","UNDE-20190917-BREF1-B","B00000061525","UNDE-20190917-BREF1-C","B00000061523",NA,NA,"20201218T071230Z","RELEASE-2021"
"7054c07e-61b4-43b7-abde-e16994339e62","UNDE",2019-09-19,2019-09-19,"UNDE-20190919-BREF1","UNDE-20190919-BREF1-A","B00000061556","UNDE-20190919-BREF1-B","B00000061558","UNDE-20190919-BREF1-C","B00000061554",NA,NA,"20201218T071230Z","RELEASE-2021"
"431f9909-862a-4fad-821d-9fb2b4a8f098","UNDE",2019-10-08,2019-10-08,"UNDE-20191008-BREF1","UNDE-20191008-BREF1-A","B00000061672","UNDE-20191008-BREF1-B","B00000061669","UNDE-20191008-BREF1-C","B00000061668",NA,NA,"20201218T075845Z","RELEASE-2021"
"2f574f38-3bed-4139-8fc6-f20523aacd94","UNDE",2019-10-10,2019-10-10,"UNDE-20191010-BREF1","UNDE-20191010-BREF1-A","B00000061688","UNDE-20191010-BREF1-B","B00000061687","UNDE-20191010-BREF1-C","B00000061700",NA,NA,"20201218T075845Z","RELEASE-2021"
"09804584-7a45-4edd-983f-d4a571d93d65","KONA",2019-04-02,2019-04-02,"KONA-20190402-BREF1","KONA-20190402-BREF1-A","B00000016935","KONA-20190402-BREF1-B","B00000016950","KONA-20190402-BREF1-C","B00000016938",NA,NA,"20201218T061009Z","RELEASE-2021"
"a7512031-16f8-4d60-86a3-c96943233103","KONA",2019-04-03,2019-04-03,"KONA-20190403-BREF1","KONA-20190403-BREF1-A","B00000016903","KONA-20190403-BREF1-B","B00000016926","KONA-20190403-BREF1-C","B00000016917",NA,NA,"20201218T061009Z","RELEASE-2021"
"010159ec-c485-49b8-bfc7-a4067a82a01c","KONA",2019-04-04,2019-04-04,"KONA-20190404-BREF1","KONA-20190404-BREF1-A","B00000016915","KONA-20190404-BREF1-B","B00000016941","KONA-20190404-BREF1-C","B00000016892",NA,NA,"20201218T061009Z","RELEASE-2021"
"945ea09b-d196-427f-a1c9-8999ada83576","KONA",2019-04-12,2019-04-12,"KONA-20190412-BREF1","KONA-20190412-BREF1-A","B00000016916",NA,NA,NA,NA,NA,NA,"20201218T061009Z","RELEASE-2021"
"9f857e23-09f5-4070-b88b-c6e731195896","KONA",2019-04-16,2019-04-16,"KONA-20190416-BREF1","KONA-20190416-BREF1-A","B00000016905",NA,NA,NA,NA,NA,NA,"20201218T061009Z","RELEASE-2021"
"3faf0557-b6ba-4d63-9ef9-5ec5d2873616","KONA",2019-04-23,2019-04-23,"KONA-20190423-BREF1","KONA-20190423-BREF1-A","B00000016904","KONA-20190423-BREF1-B","B00000016910","KONA-20190423-BREF1-C","B00000016897",NA,NA,"20201218T061009Z","RELEASE-2021"
"0a0588ed-569f-4e38-8236-b52425fbda17","KONA",2019-04-24,2019-04-24,"KONA-20190424-BREF1","KONA-20190424-BREF1-A","B00000016292","KONA-20190424-BREF1-B","B00000016356","KONA-20190424-BREF1-C","B00000016346",NA,NA,"20201218T061009Z","RELEASE-2021"
"8aefc6cd-a861-4d31-9098-8a3efb445a03","KONA",2019-06-18,2019-06-18,"KONA-20190618-BREF1","KONA-20190618-BREF1-A","B00000016885","KONA-20190618-BREF1-B","B00000016884","KONA-20190618-BREF1-C","B00000017240",NA,NA,"20201218T061224Z","RELEASE-2021"
"29b5bf5f-6bbe-4dfc-9c2b-938362d50172","KONA",2019-06-19,2019-06-19,"KONA-20190619-BREF1","KONA-20190619-BREF1-A","B00000017287","KONA-20190619-BREF1-B","B00000017288","KONA-20190619-BREF1-C","B00000017293",NA,NA,"20201218T061224Z","RELEASE-2021"
"5e0c493b-3dd6-4960-9d3d-aa7e9ea9fa3a","KONA",2019-06-20,2019-06-20,"KONA-20190620-BREF1","KONA-20190620-BREF1-A","B00000017305","KONA-20190620-BREF1-B","B00000017308","KONA-20190620-BREF1-C","B00000017300",NA,NA,"20201218T061224Z","RELEASE-2021"
"1dafa186-b623-42c0-a0f0-94ac2cf28d28","KONA",2019-07-09,2019-07-09,"KONA-20190709-BREF1","KONA-20190709-BREF1-A","B00000017254","KONA-20190709-BREF1-B","B00000017262","KONA-20190709-BREF1-C","B00000017295",NA,NA,"20201218T061136Z","RELEASE-2021"
"d669e854-6acc-4a57-9ee8-817f15872d7a","KONA",2019-07-10,2019-07-10,"KONA-20190710-BREF1","KONA-20190710-BREF1-A","B00000017332","KONA-20190710-BREF1-B","B00000017336","KONA-20190710-BREF1-C","B00000017331",NA,NA,"20201218T061136Z","RELEASE-2021"
"c3c7510e-bf81-417a-a780-6c8d2b78cd75","KONA",2019-07-11,2019-07-11,"KONA-20190711-BREF1","KONA-20190711-BREF1-A","B00000017341","KONA-20190711-BREF1-B","B00000017348","KONA-20190711-BREF1-C","B00000017339",NA,NA,"20201218T061136Z","RELEASE-2021"
"e68b083f-87a2-4a96-855d-27b75f0e6d31","KONA",2019-10-08,2019-10-08,"KONA-20191008-BREF1","KONA-20191008-BREF1-A","B00000017277","KONA-20191008-BREF1-B","B00000017279","KONA-20191008-BREF1-C","B00000017281",NA,NA,"20201218T065049Z","RELEASE-2021"
"a78cbaca-a8d2-4a66-ba99-5ae3a39e8c69","KONA",2019-10-09,2019-10-09,"KONA-20191009-BREF1","KONA-20191009-BREF1-A","B00000058190","KONA-20191009-BREF1-B","D00000057307","KONA-20191009-BREF1-C","D00000057319",NA,NA,"20201218T065049Z","RELEASE-2021"
"41467532-3b6c-4313-965c-0963c77904cd","KONA",2019-10-10,2019-10-10,"KONA-20191010-BREF1","KONA-20191010-BREF1-A","D00000057310","KONA-20191010-BREF1-B","B00000058191","KONA-20191010-BREF1-C","D00000057306",NA,NA,"20201218T065049Z","RELEASE-2021"
"ba472a45-09f4-4d3f-afc6-665a5a5a8dbc","KONA",2019-10-29,2019-10-29,"KONA-20191029-BREF1","KONA-20191029-BREF1-A","D00000057346","KONA-20191029-BREF1-B","D00000057328","KONA-20191029-BREF1-C","D00000057330",NA,NA,"20201218T065049Z","RELEASE-2021"
"c7abbeca-8dec-453f-a157-10a1ec67ba63","KONA",2019-10-29,2019-10-29,"KONA-20191029-BREF2","KONA-20191029-BREF2-A","D00000057348","KONA-20191029-BREF2-B","D00000057344","KONA-20191029-BREF2-C","D00000057347",NA,NA,"20201218T065049Z","RELEASE-2021"
"50a450ec-cd91-489a-a71d-83560b5a59b2","KONA",2019-10-30,2019-10-30,"KONA-20191030-BREF2","KONA-20191030-BREF2-A","B00000017270","KONA-20191030-BREF2-B","B00000017265","KONA-20191030-BREF2-C","B00000017264",NA,NA,"20201218T065049Z","RELEASE-2021"
"a0f51ccb-9ab9-48cf-9386-3ed20f62cafb","KONZ",2017-04-11,2017-04-11,"KONZ-20170411-BREF1","KONZ-20170411-BREF1-A",NA,"KONZ-20170411-BREF1-B",NA,"KONZ-20170411-BREF1-C",NA,NA,NA,"20201217T221005Z","RELEASE-2021"
"58f9135b-6597-4c32-b74e-66444aef33ec","KONZ",2017-04-12,2017-04-12,"KONZ-20170412-BREF1","KONZ-20170412-BREF1-A",NA,"KONZ-20170412-BREF1-B",NA,"KONZ-20170412-BREF1-C",NA,NA,NA,"20201217T221005Z","RELEASE-2021"
"5f288010-9aa1-4b94-b211-3da217c0d85c","KONZ",2017-04-13,2017-04-13,"KONZ-20170413-BREF1","KONZ-20170413-BREF1-A",NA,"KONZ-20170413-BREF1-B",NA,"KONZ-20170413-BREF1-C",NA,NA,NA,"20201217T221005Z","RELEASE-2021"
"ecba575e-bb88-43bc-a0f2-5116608909d0","KONZ",2017-05-02,2017-05-02,"KONZ-20170502-BREF1","KONZ-20170502-BREF1-A",NA,"KONZ-20170502-BREF1-B",NA,"KONZ-20170502-BREF1-C",NA,NA,NA,"20201217T221112Z","RELEASE-2021"
"23fb80dd-9c56-4164-ae97-0a349db0ec8e","KONZ",2017-05-03,2017-05-03,"KONZ-20170503-BREF1","KONZ-20170503-BREF1-A",NA,"KONZ-20170503-BREF1-B",NA,"KONZ-20170503-BREF1-C",NA,NA,NA,"20201217T221112Z","RELEASE-2021"
"22a3c6e8-c7a3-4903-b06d-f2c679808518","KONZ",2017-05-04,2017-05-04,"KONZ-20170504-BREF1","KONZ-20170504-BREF1-A",NA,"KONZ-20170504-BREF1-B",NA,"KONZ-20170504-BREF1-C",NA,NA,NA,"20201217T221112Z","RELEASE-2021"
"bd9fd792-c350-460f-8c64-68e597aa781a","KONZ",2017-07-10,2017-07-10,"KONZ-20170710-BREF1","KONZ-20170710-BREF1-A",NA,"KONZ-20170710-BREF1-B",NA,"KONZ-20170710-BREF1-C",NA,NA,NA,"20201217T221123Z","RELEASE-2021"
"8888257d-2d0e-42af-ac1f-490f6501584d","KONZ",2017-07-11,2017-07-11,"KONZ-20170711-BREF1","KONZ-20170711-BREF1-A",NA,"KONZ-20170711-BREF1-B",NA,"KONZ-20170711-BREF1-C",NA,NA,NA,"20201217T221123Z","RELEASE-2021"
"79f88ed5-e322-4e53-9645-c76d274070ef","KONZ",2017-07-12,2017-07-12,"KONZ-20170712-BREF1","KONZ-20170712-BREF1-A",NA,"KONZ-20170712-BREF1-B",NA,"KONZ-20170712-BREF1-C",NA,NA,NA,"20201217T221123Z","RELEASE-2021"
"40c17592-aa9c-4f50-84ce-b22cfcfcbabf","KONZ",2017-07-31,2017-07-31,"KONZ-20170731-BREF1","KONZ-20170731-BREF1-A",NA,"KONZ-20170731-BREF1-B",NA,"KONZ-20170731-BREF1-C",NA,NA,NA,"20201217T221123Z","RELEASE-2021"
"e6362cba-f548-49e1-95c3-eb06ecafd1eb","KONZ",2017-08-01,2017-08-01,"KONZ-20170801-BREF1","KONZ-20170801-BREF1-A",NA,"KONZ-20170801-BREF1-B",NA,"KONZ-20170801-BREF1-C",NA,NA,NA,"20201217T221218Z","RELEASE-2021"
"8278205b-3703-492f-bf2b-bcfb9d4961ce","KONZ",2017-10-02,2017-10-02,"KONZ-20171002-BREF2","KONZ-20171002-BREF2-A",NA,"KONZ-20171002-BREF2-B",NA,"KONZ-20171002-BREF2-C",NA,NA,NA,"20201217T215048Z","RELEASE-2021"
"12e8d837-4980-4f6a-96f8-1081573e93eb","KONZ",2017-10-04,2017-10-04,"KONZ-20171004-BREF2","KONZ-20171004-BREF2-A",NA,"KONZ-20171004-BREF2-B",NA,"KONZ-20171004-BREF2-C",NA,NA,NA,"20201217T215048Z","RELEASE-2021"
"6119954a-d1c7-4c71-a8f5-a5c0c1d57cdc","KONZ",2017-10-23,2017-10-23,"KONZ-20171023-BREF2","KONZ-20171023-BREF2-A",NA,"KONZ-20171023-BREF2-B",NA,"KONZ-20171023-BREF2-C",NA,NA,NA,"20201217T215048Z","RELEASE-2021"
"2fc5f872-827b-430a-889d-80aaa85d1a50","KONZ",2017-10-24,2017-10-24,"KONZ-20171024-BREF2","KONZ-20171024-BREF2-A",NA,"KONZ-20171024-BREF2-B",NA,"KONZ-20171024-BREF2-C",NA,NA,NA,"20201217T215048Z","RELEASE-2021"
"c9ad57fa-9c66-499e-8b58-410e4049c3fb","UKFS",2018-03-20,2018-03-20,"UKFS-20180320-BREF1","UKFS-20180320-BREF1-A","B00000015653","UKFS-20180320-BREF1-B","B00000015654","UKFS-20180320-BREF1-C","B00000015645",NA,NA,"20201218T034804Z","RELEASE-2021"
"bf1a01b2-8a28-483e-b95e-2bf6876f7e62","UKFS",2018-03-21,2018-03-21,"UKFS-20180321-BREF1","UKFS-20180321-BREF1-A","B00000015663","UKFS-20180321-BREF1-B","B00000015659","UKFS-20180321-BREF1-C","B00000015662",NA,NA,"20201218T034804Z","RELEASE-2021"
"f121b465-9b99-4374-a4e3-52080d016a8c","UKFS",2018-03-22,2018-03-22,"UKFS-20180322-BREF1","UKFS-20180322-BREF1-A","B00000015686","UKFS-20180322-BREF1-B","B00000015691","UKFS-20180322-BREF1-C","B00000015690",NA,NA,"20201218T034804Z","RELEASE-2021"
"160fa9dc-c37b-4712-a4a4-56d4e2b67483","UKFS",2018-04-10,2018-04-10,"UKFS-20180410-BREF1","UKFS-20180410-BREF1-A","B00000015742","UKFS-20180410-BREF1-B","B00000015681","UKFS-20180410-BREF1-C","B00000015671",NA,NA,"20201218T041624Z","RELEASE-2021"
"5b572c71-afd6-42ba-b739-bd12f7e6cc94","UKFS",2018-04-11,2018-04-11,"UKFS-20180411-BREF1","UKFS-20180411-BREF1-A","B00000015737","UKFS-20180411-BREF1-B","B00000015738","UKFS-20180411-BREF1-C","B00000015739",NA,NA,"20201218T041624Z","RELEASE-2021"
"0ec673f0-3059-4678-84f0-8797363b292a","UKFS",2018-08-14,2018-08-14,"UKFS-20180814-BREF1","UKFS-20180814-BREF1-A","B00000015817","UKFS-20180814-BREF1-B","B00000015806","UKFS-20180814-BREF1-C","B00000015834",NA,NA,"20201218T034059Z","RELEASE-2021"
"3a87a70f-fa4a-4b06-984c-4de86c073d69","UKFS",2018-08-15,2018-08-15,"UKFS-20180815-BREF1","UKFS-20180815-BREF1-A","B00000016234","UKFS-20180815-BREF1-B","B00000016264","UKFS-20180815-BREF1-C","B00000016254",NA,NA,"20201218T034059Z","RELEASE-2021"
"4526e005-578d-4712-8591-7d838c927008","UKFS",2018-08-15,2018-08-15,"UKFS-20180815-BREF2","UKFS-20180815-BREF2-A","B00000016245","UKFS-20180815-BREF2-B","B00000016244","UKFS-20180815-BREF2-C","B00000015833",NA,NA,"20201218T034059Z","RELEASE-2021"
"96e060ed-8f4e-439a-a18c-af9b78416080","UKFS",2018-08-16,2018-08-16,"UKFS-20180816-BREF1","UKFS-20180816-BREF1-A","B00000016313","UKFS-20180816-BREF1-B","B00000016312","UKFS-20180816-BREF1-C","B00000016314",NA,NA,"20201218T034059Z","RELEASE-2021"
