"uid","namedLocation","domainID","siteID","plotID","nrcsDescriptionID","collectDate","horizonID","horizonName","biogeoIDnrcs","biogeoSampleType","biogeoTopDepth","biogeoBottomDepth","biogeoCenterDepth","particleSizeDistProcessedDate","particleSizeDistMethodPub","particleSizeDistMethod","coarseFrag2To5","coarseFrag5To20","sandTotal","siltTotal","clayTotal","carbonateClay","clayFineContent","siltFineContent","siltCoarseContent","sandVeryFineContent","sandFineContent","sandMediumContent","sandCoarseContent","sandVeryCoarseContent","laboratoryName","dataQF","publicationDate","release"
"fb69ba16-5502-4059-a5a8-95591ff0b582","BLAN_012.basePlot.all","D02","BLAN","BLAN_012","S2017VA043012",2017-06-13,"17N03932","A","S2017VA043012-1","bulk",0,8,4,2018-04-17,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",3.5,2.2,24.4,59.7,15.9,NA,NA,42.4,17.3,8.8,7.7,4.7,2.2,1,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T004120Z","RELEASE-2021"
"451fb8b0-1e2a-4cb8-b7b3-4b696ecdec9a","BLAN_031.basePlot.all","D02","BLAN","BLAN_031","S2017VA043031",2017-06-13,"17N03956","Bt1","S2017VA043031-3","bulk",48,88,68,2018-04-19,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",35.4,84.9,15.3,66,18.7,NA,NA,46,20,7.9,2.5,1.7,2.1,1.1,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T004120Z","RELEASE-2021"
"7ead0579-fcc6-4e98-b545-6da682ae955f","BLAN_032.basePlot.all","D02","BLAN","BLAN_032","S2017VA043032",2017-06-13,"17N03958","A","S2017VA043032-1","bulk",0,26,13,2018-04-19,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",33.5,22.3,17.7,64.4,17.9,NA,NA,43.3,21.1,6.9,3.5,4.9,2,0.4,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T004120Z","RELEASE-2021"
"256de4e7-b4f7-4716-b61c-52783f8949c4","BLAN_015.basePlot.all","D02","BLAN","BLAN_015","S2017VA043015",2017-06-13,"17N03936","A","S2017VA043015-1","bulk",0,16,8,2018-04-17,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",0,0,68.1,21.5,10.4,NA,NA,13.2,8.3,10.3,28.3,27.2,2.3,0,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T004120Z","RELEASE-2021"
"5528bb6f-7256-4a35-a575-83fe9ed9b077","BLAN_015.basePlot.all","D02","BLAN","BLAN_015","S2017VA043015",2017-06-13,"17N03937","Bw","S2017VA043015-2","bulk",16,48,32,2018-04-17,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",0,0,75.8,15.4,8.8,NA,NA,8.4,7,9.6,34.5,29.6,2.1,0,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T004120Z","RELEASE-2021"
"4cfceed6-6117-4103-b6e4-c411c78904d8","BLAN_012.basePlot.all","D02","BLAN","BLAN_012","S2017VA043012",2017-06-13,"17N03935","Bt2","S2017VA043012-4","bulk",54,100,77,2018-04-17,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",30.7,2.2,21.6,47.8,30.6,NA,NA,33.7,14.1,8.7,6.2,3.5,2.2,1,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T004120Z","RELEASE-2021"
"820b489f-f305-49b4-87c7-51bbeee8a716","BLAN_001.basePlot.all","D02","BLAN","BLAN_001","S2017VA043001",2017-06-13,"17N03905","2Bt","S2017VA043001-4","bulk",53,100,76.5,2018-04-04,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",97.9,194.8,38.5,33.3,28.2,NA,NA,25.4,7.9,5.8,10.6,13.8,5.7,2.6,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T004120Z","RELEASE-2021"
"222dec56-5382-4952-b5e0-d180b26637c7","BLAN_010.basePlot.all","D02","BLAN","BLAN_010","S2017VA043010",2017-06-14,"17N03925","Bt1","S2017VA043010-2","bulk",21,51,36,2018-04-05,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",122.3,196.2,54.5,32,13.5,NA,NA,24.4,7.6,6.1,13,21.5,8.8,5.1,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T004120Z","RELEASE-2021"
"8e9bf9e8-f168-4a98-8062-0ffa3784cf1a","BLAN_002.basePlot.all","D02","BLAN","BLAN_002","S2017VA043002",2017-06-14,"17N03908","Bt2","S2017VA043002-3","bulk",35,66,50.5,2018-04-05,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",32.7,20.4,9,44.7,46.3,NA,NA,35.9,8.8,4.2,1.9,1.3,1.1,0.5,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T004120Z","RELEASE-2021"
"e2a0e7aa-0881-4957-990d-778befce90a1","BLAN_020.basePlot.all","D02","BLAN","BLAN_020","S2017VA043020",2017-06-14,"17N03953","Cr","S2017VA043020-4","bulk",80,100,90,2018-04-19,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",77.3,385.2,15.9,63.7,20.4,NA,NA,50.1,13.6,5.7,2.6,1.9,3.1,2.6,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T004120Z","RELEASE-2021"
"964eabe1-1d20-422e-8d9c-dfd63773cb7d","BLAN_020.basePlot.all","D02","BLAN","BLAN_020","S2017VA043020",2017-06-14,"17N03951","Bt","S2017VA043020-2","bulk",10,45,27.5,2018-04-19,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",97.7,221.1,14.4,68.2,17.4,NA,NA,52,16.2,6.9,1.5,1.7,2.1,2.2,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T004120Z","RELEASE-2021"
"c9c82894-b99d-4c41-badf-bda81bce3316","BLAN_008.basePlot.all","D02","BLAN","BLAN_008","S2017VA043008",2017-06-14,"17N03922","Bt2","S2017VA043008-4","bulk",55,80,67.5,2018-04-05,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",4,3.1,30.4,39.2,30.4,NA,NA,27.1,12.1,7.6,10.7,6.7,4.3,1.1,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T004120Z","RELEASE-2021"
"f31941bc-7175-40cd-a692-c432846dd916","BLAN_020.basePlot.all","D02","BLAN","BLAN_020","S2017VA043020",2017-06-14,"17N03950","Ap","S2017VA043020-1","bulk",0,10,5,2018-04-19,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",24.3,16.1,14,68.7,17.3,NA,NA,52.1,16.6,6.3,2.1,1.5,2.1,2,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T004120Z","RELEASE-2021"
"4128dc29-ae11-4387-9005-6dea610f0cb8","BLAN_002.basePlot.all","D02","BLAN","BLAN_002","S2017VA043002",2017-06-14,"17N03907","Bt1","S2017VA043002-2","bulk",15,35,25,2018-04-05,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",86.8,68.1,16.2,59,24.8,NA,NA,44,15,5.9,3.1,1.8,2.6,2.8,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T004120Z","RELEASE-2021"
"03b4e237-6605-4b3a-a9e0-1d799ed48e48","BLAN_002.basePlot.all","D02","BLAN","BLAN_002","S2017VA043002",2017-06-14,"17N03910","Cr","S2017VA043002-5","bulk",90,100,95,2018-04-05,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",0,0,24.5,35.6,39.9,NA,NA,26.4,9.2,7.1,4.6,2.9,5.1,4.8,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T004120Z","RELEASE-2021"
"52b1385c-2100-4f87-941f-4a6c23a926a7","BLAN_019.basePlot.all","D02","BLAN","BLAN_019","S2017VA043019",2017-06-14,"17N03949","Bw","S2017VA043019-2","bulk",17,100,58.5,2018-04-17,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",2.7,2.2,22.1,50.4,27.5,NA,NA,32.2,18.2,10.4,8.2,3.2,0.3,0,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T004120Z","RELEASE-2021"
"d034a627-4c39-4974-8d1e-2d24419bfb45","BLAN_019.basePlot.all","D02","BLAN","BLAN_019","S2017VA043019",2017-06-14,"17N03948","Ap","S2017VA043019-1","bulk",0,17,8.5,2018-04-17,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",2,2.3,30.3,48.3,21.4,NA,NA,31.4,16.9,13,13.3,3.6,0.3,0.1,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T004120Z","RELEASE-2021"
"8d6df44d-49bb-4be0-92cf-53b4f88dff0d","BLAN_010.basePlot.all","D02","BLAN","BLAN_010","S2017VA043010",2017-06-14,"17N03926","Bt2","S2017VA043010-3","bulk",51,75,63,2018-04-05,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",189.2,250.5,32.4,17,50.6,NA,NA,13.7,3.3,2.7,7.5,7,8.2,7,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T004120Z","RELEASE-2021"
"9aaeeb62-e9bc-4d50-8200-6c943aa95c29","BLAN_008.basePlot.all","D02","BLAN","BLAN_008","S2017VA043008",2017-06-14,"17N03919","Ap","S2017VA043008-1","bulk",0,10,5,2018-04-05,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",0.6,0.6,29.9,47.2,22.9,NA,NA,33.5,13.7,9.3,8.8,8.1,3.1,0.6,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T004120Z","RELEASE-2021"
"c6971257-8c8a-4d05-b340-8f600b10da23","BLAN_010.basePlot.all","D02","BLAN","BLAN_010","S2017VA043010",2017-06-14,"17N03924","Ap","S2017VA043010-1","bulk",0,21,10.5,2018-04-05,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",53.4,158.3,56.8,29.9,13.3,NA,NA,22.6,7.3,7.4,14.7,22,9.1,3.6,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T004120Z","RELEASE-2021"
"a12ca6f8-1386-4565-9ef1-a87d9bd9871d","BLAN_020.basePlot.all","D02","BLAN","BLAN_020","S2017VA043020",2017-06-14,"17N03952","BCt","S2017VA043020-3","bulk",45,80,62.5,2018-04-19,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",66.2,222.2,12.5,70.8,16.7,NA,NA,54.2,16.6,6,1.8,1.4,1.8,1.5,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T004120Z","RELEASE-2021"
"7ae0049b-50b3-445a-97ac-64440a3842c6","BLAN_008.basePlot.all","D02","BLAN","BLAN_008","S2017VA043008",2017-06-14,"17N03923","Bt3","S2017VA043008-5","bulk",80,100,90,2018-04-05,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",4.5,4.8,34.5,36,29.5,NA,NA,25.5,10.5,9.5,12.3,7.2,3.9,1.6,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T004120Z","RELEASE-2021"
"35848101-1595-463c-accc-283ebf996762","BLAN_008.basePlot.all","D02","BLAN","BLAN_008","S2017VA043008",2017-06-14,"17N03920","BE","S2017VA043008-2","bulk",10,30,20,2018-04-05,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",2.9,7.4,30.2,41.4,28.4,NA,NA,30.3,11.1,8.2,9.8,7.5,3.5,1.2,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T004120Z","RELEASE-2021"
"b84e553f-7f32-4225-8b84-077d405eace4","BLAN_010.basePlot.all","D02","BLAN","BLAN_010","S2017VA043010",2017-06-14,"17N03927","Bt3","S2017VA043010-4","bulk",75,100,87.5,2018-04-17,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",40.8,8.7,6.3,15.1,78.6,NA,NA,13.2,1.9,1.3,1.4,1.9,0.9,0.8,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T004120Z","RELEASE-2021"
"8e8e822b-8e88-4e4f-b80e-83e092fea844","BLAN_002.basePlot.all","D02","BLAN","BLAN_002","S2017VA043002",2017-06-14,"17N03906","Ap","S2017VA043002-1","bulk",0,15,7.5,2018-04-04,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",30.3,10.1,14.2,60.8,25,NA,NA,46.1,14.7,6.6,3.1,1.6,1.8,1.1,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T004120Z","RELEASE-2021"
"73f80d00-dde1-44fa-a756-2bb504c91ea7","BLAN_008.basePlot.all","D02","BLAN","BLAN_008","S2017VA043008",2017-06-14,"17N03921","Bt1","S2017VA043008-3","bulk",30,55,42.5,2018-04-05,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",3.6,3.2,30.5,39.4,30.1,NA,NA,27.4,12,7.7,10.5,7.3,3.9,1.1,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T004120Z","RELEASE-2021"
"6dd17150-18d3-42e2-8c37-54ba80c3a48d","BLAN_002.basePlot.all","D02","BLAN","BLAN_002","S2017VA043002",2017-06-14,"17N03909","BCt","S2017VA043002-4","bulk",66,90,78,2018-04-05,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",41.4,0,8.2,25.9,65.9,NA,NA,21.2,4.7,3.1,1.9,1.4,1.2,0.6,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T004120Z","RELEASE-2021"
"de94d783-96f3-42d9-97aa-10b855d9e0d3","BLAN_016.basePlot.all","D02","BLAN","BLAN_016","S2017VA043016",2017-06-15,"17N03940","Bt1","S2017VA043016-2","bulk",21,38,29.5,2018-04-17,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",4.7,2.3,38.3,45.2,16.5,NA,NA,32,13.2,11.1,12.1,11.4,2.9,0.8,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T004120Z","RELEASE-2021"
"2a58ec50-b8fe-495a-9218-0a5671be7619","BLAN_006.basePlot.all","D02","BLAN","BLAN_006","S2017VA043006",2017-06-15,"17N03917","Bt1","S2017VA043006-2","bulk",24,42,33,2018-04-05,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",19.9,17.4,37.6,45.1,17.3,NA,NA,31.7,13.4,8.8,14.4,8.4,3.4,2.6,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T004120Z","RELEASE-2021"
"91d2f088-9bc6-408b-bb57-c7418e1bdbc2","BLAN_016.basePlot.all","D02","BLAN","BLAN_016","S2017VA043016",2017-06-15,"17N03942","Bt3","S2017VA043016-4","bulk",60,100,80,2018-04-17,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",11.5,16.5,43.6,30.9,25.5,NA,NA,20.7,10.2,10.2,13.9,14.6,4.1,0.8,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T004120Z","RELEASE-2021"
"6fae4bf5-c4b3-415b-9303-88f6fb4a28fd","BLAN_006.basePlot.all","D02","BLAN","BLAN_006","S2017VA043006",2017-06-15,"17N03916","Ap","S2017VA043006-1","bulk",0,24,12,2018-04-05,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",3.5,4.3,37.9,46.1,16,NA,NA,31.3,14.8,10.2,15.3,8.5,3,0.9,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T004120Z","RELEASE-2021"
"3ac04a8c-10f3-4e56-9c69-d5d525c3bb2a","BLAN_016.basePlot.all","D02","BLAN","BLAN_016","S2017VA043016",2017-06-15,"17N03941","Bt2","S2017VA043016-3","bulk",38,60,49,2018-04-17,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",47.1,27,43.7,38.2,18.1,NA,NA,26.4,11.8,10,15.3,13.4,3.7,1.3,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T004120Z","RELEASE-2021"
"c7f6d32d-a000-4e40-8228-1648f3d86866","BLAN_016.basePlot.all","D02","BLAN","BLAN_016","S2017VA043016",2017-06-15,"17N03939","Ap","S2017VA043016-1","bulk",0,21,10.5,2018-04-17,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",3.1,1.7,40,45.4,14.6,NA,NA,29.7,15.7,12.7,13.2,11.8,1.9,0.4,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T004120Z","RELEASE-2021"
"7b5c37fb-a580-4703-b72d-75540b24e5c8","BLAN_006.basePlot.all","D02","BLAN","BLAN_006","S2017VA043006",2017-06-15,"17N03918","Bt2","S2017VA043006-3","bulk",42,100,71,2018-04-05,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",20.1,16.1,37,35.9,27.1,NA,NA,23.6,12.3,9.1,17.4,6,2.9,1.6,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201218T004120Z","RELEASE-2021"
"2ed1b6ad-e695-44d4-a684-caddf9c2f6fe","SCBI_043.basePlot.all","D02","SCBI","SCBI_043","S2015VA187043",2015-10-05,"16N02523","Bt2","S2015VA187043-3","bulk",53,81,67,2016-08-05,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",36.2,28.4,15.7,44.7,39.6,0,NA,38.6,6.1,5.4,3.8,2.2,2.2,2.1,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T052633Z","RELEASE-2021"
"09a6d3c2-f6f1-40dc-8aa4-0e3d72df34d3","SCBI_043.basePlot.all","D02","SCBI","SCBI_043","S2015VA187043",2015-10-05,"16N02524","BC","S2015VA187043-4","bulk",81,100,90.5,2016-08-05,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",9,10.3,20.1,43.1,36.8,0,NA,34.7,8.4,8.2,4.8,2.6,3.2,1.3,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T052633Z","RELEASE-2021"
"c4ee9800-abe1-4fcc-a29a-75faa8790e73","SCBI_043.basePlot.all","D02","SCBI","SCBI_043","S2015VA187043",2015-10-05,"16N02522","Bt1","S2015VA187043-2","bulk",25,53,39,2016-07-26,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",37.1,59.2,16.9,44.1,39,0,NA,35.7,8.4,5.6,3.8,3.3,2.2,2,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T052633Z","RELEASE-2021"
"607c18b2-d840-4bed-862a-36433d70f75d","SCBI_043.basePlot.all","D02","SCBI","SCBI_043","S2015VA187043",2015-10-05,"16N02521","Ap","S2015VA187043-1","bulk",0,25,12.5,2016-07-26,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",66.8,135.6,18.7,40.6,40.7,NA,NA,32,8.6,5.1,3.7,3,4.6,2.3,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T052633Z","RELEASE-2021"
"b09bc14a-7a29-4f7d-89de-a52371aef8d3","SCBI_035.basePlot.all","D02","SCBI","SCBI_035","S2015VA187035",2015-10-06,"16N02515","C","S2015VA187035-5","bulk",89,100,94.5,2016-07-26,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",21.5,0,26.7,43.5,29.8,0,NA,35.2,8.3,3.8,4.7,6.7,8,3.5,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T052633Z","RELEASE-2021"
"de0dab7c-be17-4d52-9f78-a65c7d610f3e","SCBI_035.basePlot.all","D02","SCBI","SCBI_035","S2015VA187035",2015-10-06,"16N02513","Bt2","S2015VA187035-3","bulk",35,64,49.5,2016-07-26,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",14.5,5.9,11.1,53.9,35,0,NA,39.6,14.3,3.7,1.8,1.9,2.7,1,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T052633Z","RELEASE-2021"
"58b0fe9e-ffa2-492b-b906-0ec8ca9e70ad","SCBI_034.basePlot.all","D02","SCBI","SCBI_034","S2015VA187034",2015-10-06,"16N02506","Ap1","S2015VA187034-1","bulk",0,17,8.5,2016-07-21,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",182.5,148.7,25,48.5,26.5,NA,NA,38.8,9.7,2.2,3.1,3.3,7.9,8.5,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T052633Z","RELEASE-2021"
"5f4d889b-dd04-430c-bb6a-77d574236cdd","SCBI_034.basePlot.all","D02","SCBI","SCBI_034","S2015VA187034",2015-10-06,"16N02509","Bt2","S2015VA187034-4","bulk",57,77,67,2016-07-26,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",0.6,0,14,57.5,28.5,0,NA,47.9,9.6,4.9,3.1,3.2,2.2,0.6,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T052633Z","RELEASE-2021"
"20e648a5-273b-4a78-9bca-e503b59a1b92","SCBI_034.basePlot.all","D02","SCBI","SCBI_034","S2015VA187034",2015-10-06,"16N02508","Bt1","S2015VA187034-3","bulk",33,57,45,2016-07-26,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",12.2,0,16.4,48.3,35.3,0,NA,40.6,7.7,5.1,3.9,5.4,0.7,1.3,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T052633Z","RELEASE-2021"
"c088f999-14c0-42fb-aaf0-5dae3cd6da2c","SCBI_037.basePlot.all","D02","SCBI","SCBI_037","S2015VA187037",2015-10-06,"16N02516","Ap","S2015VA187037-1","bulk",0,23,11.5,2016-07-26,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",80,105.4,12.5,59.4,28.1,0,NA,48.7,10.7,2.6,2.5,4.6,0.5,2.3,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T052633Z","RELEASE-2021"
"a488c814-7761-428f-8343-f70b1e37d2aa","SCBI_035.basePlot.all","D02","SCBI","SCBI_035","S2015VA187035",2015-10-06,"16N02514","BC","S2015VA187035-4","bulk",64,89,76.5,2016-07-26,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",9.3,0.3,21,45.1,33.9,0,NA,34.8,10.3,4.2,4.2,6,3.7,2.9,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T052633Z","RELEASE-2021"
"f9ab9cd7-7f4c-456e-be4f-a5001c7b9637","SCBI_037.basePlot.all","D02","SCBI","SCBI_037","S2015VA187037",2015-10-06,"16N02519","Bt2","S2015VA187037-4","bulk",63,84,73.5,2016-07-26,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",63.7,182.9,16,45.2,38.8,0,NA,36,9.2,3.2,2.6,3,4.5,2.7,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T052633Z","RELEASE-2021"
"b672bac5-7069-4aa3-a74b-8b3f4c8f1883","SCBI_034.basePlot.all","D02","SCBI","SCBI_034","S2015VA187034",2015-10-06,"16N02510","BC","S2015VA187034-5","bulk",77,100,88.5,2016-07-26,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",117.2,0.3,12.9,63.9,23.2,0,NA,51.9,12,4.6,2.5,3.2,2.2,0.4,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T052633Z","RELEASE-2021"
"7cebc558-b9d9-46fd-8ec5-8df1f30b222a","SCBI_037.basePlot.all","D02","SCBI","SCBI_037","S2015VA187037",2015-10-06,"16N02518","Bt1","S2015VA187037-3","bulk",39,63,51,2016-07-26,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",88.1,103.1,14.2,48.5,37.3,0,NA,39.6,8.9,2.4,2.8,2.2,3.3,3.5,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T052633Z","RELEASE-2021"
