,Domain,Domain_gene_counts,AA_C,AA_H,AA_N,AA_O,AA_S,GC_adj,ID,total_atm
1, Archaea,352.3768,0.26717662331261594,0.5244659106117103,0.07548300307354637,0.13129360715540328,0.0015808558467240077,0.5830111034023954,BMI_Plate19WellC12_mms,987591.6917000004
2, Bacteria,113543.20210000016,0.2645316267630427,0.5277759075102274,0.07575136238886446,0.1301896768161979,0.001751426521667586,0.6114899792465989,BMI_Plate19WellC12_mms,291808558.4391995
3, Duplodnaviria,294.2505999999998,0.26650626645054826,0.5250660914743773,0.07228526443034429,0.1341587485382735,0.001983629106456673,0.4026454906115461,BMI_Plate19WellC12_mms,723689.6733
4, Eukaryota,4935.503499999995,0.26852225312291006,0.524672719102975,0.07368510658582292,0.1308368008453291,0.0022831203429629844,0.4352337186749589,BMI_Plate19WellC12_mms,15468365.304900004
5, Varidnaviria,8.1441,0.2665204986708966,0.5259896662667822,0.07513533811714965,0.130111272968651,0.0022432239765204725,0.623662896335635,BMI_Plate19WellC12_mms,48104.6481
6, unclassified viruses,8.953199999999997,0.2656128084705908,0.5190735114209774,0.08442598944160595,0.12900065531545307,0.0018870353513727605,0.6688940901543864,BMI_Plate19WellC12_mms,18978.3408
7,Unclassified,30954.48129999996,0.26467321691766205,0.5265363783902691,0.0753037130644402,0.13132484541281236,0.002161846214816238,0.5415447570597434,BMI_Plate19WellC12_mms,47340686.723500036
0, ,23.6451,0.2652655459307783,0.5275618398612506,0.07383599541164797,0.13160362752970622,0.0017329912666167926,0.6458887608500542,BMI_Plate28WellH8,43849.730500000005
1, Archaea,960.3011999999994,0.26405963238098623,0.5298954285111649,0.07341930198224454,0.13102237360434127,0.0016032635212629815,0.5383129410741496,BMI_Plate28WellH8,2127571.5157000003
2, Bacteria,32854.60559999993,0.26432647376088547,0.5277087779135368,0.0756019774264522,0.13068733069910862,0.0016754402000167666,0.6403519159173694,BMI_Plate28WellH8,81621742.03450005
3, Duplodnaviria,7.3243,0.25679641334295605,0.5231316351721129,0.07562775702094635,0.1399817931973117,0.004462401266672928,0.5697775708991035,BMI_Plate28WellH8,14129.993300000002
4, Eukaryota,414.1513,0.26822324343283893,0.524681374374774,0.07459806021530865,0.13070740701939076,0.001789914957687728,0.4843040136867734,BMI_Plate28WellH8,1248759.9427
5,Unclassified,4883.403699999998,0.2635089237833857,0.5278464592140193,0.07571569752783058,0.13098831238801165,0.0019406070867527025,0.6077437844977114,BMI_Plate28WellH8,6640496.568300006
0, ,1821.6619000000005,0.26308588163179303,0.527874422103997,0.07551785574920844,0.13208839788282814,0.0014334426321733628,0.6763163811226363,BMI_Plate81WellA2,4689336.530900001
1, Anelloviridae,9.2623,0.269559902200489,0.5415647921760391,0.062347188264058676,0.12408312958435208,0.0024449877750611247,0.667,BMI_Plate81WellA2,15153.122800000001
2, Archaea,39626.702799999766,0.2651927656545279,0.528620948514691,0.07249682014323844,0.13174781029805369,0.0019416553894889678,0.5129312026513629,BMI_Plate81WellA2,133334231.55390003
3, Bacteria,1220953.5933999957,0.2636741548411566,0.5272372137226258,0.0754957313987165,0.1320975025775024,0.0014953974599986803,0.6818142776263821,BMI_Plate81WellA2,3308504572.5598125
4, Duplodnaviria,156.34490000000002,0.2598160373162615,0.5259901951931305,0.07518750065472954,0.13800030398923077,0.0010059628466478506,0.6831777073741777,BMI_Plate81WellA2,387201.8745999999
5, Eukaryota,7529.29109999999,0.26318515277716303,0.5272356123321392,0.07614302186793967,0.13201264587860725,0.0014235671441509099,0.6767121009821806,BMI_Plate81WellA2,19023420.5048
6, Riboviria,30.7747,0.26919301409908186,0.5246883461599001,0.07716910171603017,0.12693189802258603,0.0020176400024017756,0.6288447854525949,BMI_Plate81WellA2,63566.2952
7, Varidnaviria,26.6307,0.26486647124391655,0.5303667364495666,0.07545910998926283,0.12854571043887375,0.0007619718783800414,0.6863034855315181,BMI_Plate81WellA2,73566.49450000002
8, unclassified viruses,303.2947999999999,0.2684668309435686,0.5262578785077288,0.07488915750961554,0.12829100077336658,0.002095132265720638,0.4322616968226494,BMI_Plate81WellA2,957081.4371999999
9,Unclassified,336499.3808000018,0.2620012767889093,0.5282692226930744,0.07620123019915974,0.13200837878384175,0.0015198915350146886,0.6715995919291947,BMI_Plate81WellA2,550379033.9169959
0, ,785.0129000000002,0.2638364874545207,0.5276978391667587,0.07502295440232858,0.13177595862985544,0.0016667603465364874,0.6205883340545754,BMI_Plate88WellC12,1870001.5311000003
1, Archaea,5020.18210000001,0.2652124498515278,0.5285907010956147,0.07354849287672219,0.13089090758649688,0.0017574485896385999,0.5452734245870015,BMI_Plate88WellC12,12582910.436400002
2, Bacteria,894774.0908000079,0.26465791505185654,0.5275116582524163,0.07496797171425978,0.13118437266429214,0.001678082317175162,0.61726257941953,BMI_Plate88WellC12,2492243799.481875
3, Baculoviridae,4.0459,0.25742988698200087,0.5228128924236082,0.08413562159899537,0.13394725826705736,0.0016743407283382166,0.674,BMI_Plate88WellC12,9665.6551
4, Duplodnaviria,124.52589999999998,0.266238617007465,0.5248746420839886,0.07576509768401253,0.13118604883313054,0.0019355943914030993,0.5832529892875372,BMI_Plate88WellC12,346422.57850000006
5, Eukaryota,4175.113100000001,0.26455934563919703,0.526705844390977,0.07474020054295236,0.13230110064746917,0.0016935087794044783,0.6139875365484251,BMI_Plate88WellC12,10331406.49329999
6, Monodnaviria,3.6069,0.2697636511817441,0.5297473512632437,0.08312958435207823,0.11654441727791362,0.000814995925020375,0.6559999999999999,BMI_Plate88WellC12,4425.6663
7, Riboviria,8.1119,0.2650699891922483,0.5207042307881306,0.07256768290975123,0.14092762210190143,0.0007304750079683442,0.6355002274182296,BMI_Plate88WellC12,13713.953100000002
8, Varidnaviria,20.8599,0.2660002312939068,0.5273245914726039,0.07664894909463375,0.1285730359813792,0.0014531921574764163,0.5454968710572362,BMI_Plate88WellC12,71029.9732
9, environmental samples,2.2575,0.26850984067478917,0.5182755388940957,0.07403936269915652,0.13870665417057168,0.0004686035613870666,0.789,BMI_Plate88WellC12,4817.504999999999
10, unclassified viruses,5.1395,0.2653520349848992,0.5230634089229387,0.07638314946157954,0.1329987431143634,0.0022026635162192315,0.6113218135864239,BMI_Plate88WellC12,15536.4175
11,Unclassified,195653.26129999995,0.26330300361016745,0.5280046415400075,0.07532298620904142,0.1315480284149251,0.0018213402258585385,0.5996340543775035,BMI_Plate88WellC12,304678202.30480003
0, ,976.4032,0.26367526867366325,0.5281380411039098,0.0750759041843966,0.13152086922996858,0.0015899168080616894,0.6314330477934125,BMI_Plate41WellD3,2299699.633000001
1, Archaea,2171.7863999999986,0.2645016712575958,0.5267258134075222,0.07525638486136127,0.13185696689837895,0.0016591635751417337,0.6238230475840273,BMI_Plate41WellD3,6163074.4269
2, Bacteria,1187164.9327000193,0.2641754697083816,0.5276055545676475,0.07521742012258743,0.13130872212957728,0.0016928334718062483,0.6400286430975904,BMI_Plate41WellD3,3205669910.053063
3, Baculoviridae,1.507,0.2628357701462087,0.5270316218973138,0.07072424345460727,0.13736824209452564,0.0020401224073444404,0.608,BMI_Plate41WellD3,4432.087
4, Duplodnaviria,715.8349999999997,0.26555183143656297,0.5247968690205292,0.0745753805403893,0.1332283184679735,0.0018476005345450703,0.5938267417380553,BMI_Plate41WellD3,2049109.0087999997
5, Eukaryota,8036.358100000001,0.26630392450608364,0.5264335925652127,0.07426418948784749,0.13124431268335057,0.0017539807575057322,0.5464138807255444,BMI_Plate41WellD3,21874192.311299987
6, Polydnaviridae,3.1092,0.26472191930207195,0.5287622682660851,0.0710196292257361,0.13413304252998912,0.0013631406761177754,0.42200000000000004,BMI_Plate41WellD3,22809.0912
7, Riboviria,25.7111,0.26634665922832895,0.5282545177279606,0.0727295636400655,0.13131188016786144,0.0013573792357834936,0.5721093196804394,BMI_Plate41WellD3,34584.0711
8, Varidnaviria,19.44,0.2641005307667276,0.5295192176656391,0.07576868823751051,0.12957418637932674,0.0010373769507959032,0.5791967200829186,BMI_Plate41WellD3,38883.937000000005
9, environmental samples,12.3582,0.2672186518808186,0.5237052978073327,0.07680710260110872,0.13050222170885417,0.0017667260018857725,0.5541066693206241,BMI_Plate41WellD3,61602.7612
10, unclassified viruses,97.6609,0.26843076790084663,0.5280480953590659,0.0734271641468516,0.12815545369278042,0.0019385189004552364,0.4744645273128446,BMI_Plate41WellD3,283778.2494000001
11,Unclassified,241366.3481000002,0.2627108395193099,0.5278378158903719,0.07599681410214497,0.13155096268175678,0.0019035678064162468,0.6167771319378303,BMI_Plate41WellD3,368358540.80769914
0, ,118.8513,0.264141955526222,0.5303482854839969,0.07528563878275496,0.12867641877769911,0.0015477014293270217,0.6150842621360225,BMI_Plate88WellG3,273259.4879
1, Archaea,342.2949000000001,0.2636721361825299,0.5285217560592599,0.07460460103970327,0.13151578678374207,0.0016857199347650295,0.627848385164353,BMI_Plate88WellG3,882650.9489
2, Bacteria,251421.9008999974,0.26437573209829435,0.5282528771415473,0.07458463721009435,0.1310275282255613,0.0017592253245025454,0.648704625805813,BMI_Plate88WellG3,634837322.3968978
3, Duplodnaviria,19.1492,0.2657460925108122,0.5257009006101933,0.07638921705025178,0.1305010924191444,0.0016626974095983547,0.5928918868146958,BMI_Plate88WellG3,43586.70410000001
4, Eukaryota,884.8420000000008,0.26815759299508213,0.5253415300821508,0.07435095696462346,0.12996587200092213,0.002184047957221328,0.5162622921952575,BMI_Plate88WellG3,2116516.4367000004
5, Riboviria,3.4338,0.26594700686947986,0.534838076545633,0.07163886162904808,0.12365063788027476,0.003925417075564278,0.494,BMI_Plate88WellG3,3499.0422000000003
6, unclassified viruses,6.0728,0.27128488610739193,0.519521594707073,0.07346611610869841,0.13319873979014332,0.002528663286693189,0.5019920611132117,BMI_Plate88WellG3,12300.491000000002
7,Unclassified,21033.12949999998,0.2629506903517264,0.528934019449554,0.07558602403926085,0.1305527518748615,0.001976514284597344,0.6031976456910405,BMI_Plate88WellG3,25197506.988999996
0, ,955.8576999999997,0.2638499445956447,0.5280148851051929,0.07404463948041803,0.1324643380191502,0.0016261927995941104,0.6224734339225911,BMI_Plate61WellF3,2542190.7544000004
1, Archaea,2623.8713999999977,0.26432097058293885,0.5277002077981532,0.07480803824247216,0.13142836948836722,0.001742413888068546,0.6152259649945713,BMI_Plate61WellF3,6953588.801699999
2, Bacteria,1121909.7849000073,0.2644307753149081,0.5275403788600548,0.07500589064898466,0.13129923454872952,0.0017237206273228334,0.6249035553666048,BMI_Plate61WellF3,3335189288.724121
3, Duplodnaviria,136.6846,0.26604599324215356,0.5236438154263503,0.07519494543557585,0.13332664301795294,0.0017886028779673566,0.6054492260786457,BMI_Plate61WellF3,373518.0169
4, Eukaryota,5228.243999999998,0.26439761783790716,0.527237631414323,0.07457919783102586,0.1321524596010642,0.0016330933156797635,0.6160110120572996,BMI_Plate61WellF3,13730647.5905
5, Monodnaviria,4.7954,0.2635391514315281,0.5246636771300449,0.0741635046567782,0.1355639875819248,0.002069679199724043,0.595,BMI_Plate61WellF3,13901.864599999999
6, Riboviria,25.5861,0.26372949858500716,0.5285180707396586,0.0763920179188166,0.1301539645857401,0.0012064481707777012,0.673699252252463,BMI_Plate61WellF3,57304.98969999999
7, unclassified viruses,33.7556,0.2587593932757347,0.5286883002558667,0.07592555119951043,0.13501573561253327,0.001611019656355042,0.6141053599461732,BMI_Plate61WellF3,77515.3174
8,Unclassified,229178.47660000052,0.26274403233241,0.5280921840431435,0.07542391585566374,0.13188263865910935,0.001857229109673495,0.6183862105808244,BMI_Plate61WellF3,362446865.9756989
0, ,428.39840000000015,0.26509453423346613,0.5265926849916496,0.07514921186141066,0.13132052861302318,0.001843040300450416,0.6180964467030171,BMI_Plate72WellE4,943148.3942999999
1, Archaea,1232.2529,0.265962839406847,0.5263839717464217,0.07527161075751174,0.13073378869396093,0.00164778939525866,0.5948655179484064,BMI_Plate72WellE4,3267081.348800001
2, Bacteria,678352.4080999983,0.2645772190680341,0.5277316120063584,0.07481287835023952,0.1311214529365551,0.0017568376388127803,0.6356459085823962,BMI_Plate72WellE4,1742219738.0563953
3, Duplodnaviria,161.21630000000005,0.2646206511530965,0.5240272870357481,0.07406825304210203,0.13516349177759107,0.002120316991462245,0.5914443282914637,BMI_Plate72WellE4,358482.9547
4, Eukaryota,3438.279500000001,0.2676990452325442,0.5253488184806625,0.07441413478155753,0.13073314695203953,0.001804854553196291,0.5113807611002881,BMI_Plate72WellE4,8389076.933199998
5, Riboviria,4.6383,0.2647058823529412,0.5272727272727272,0.0823529411764706,0.12352941176470587,0.00213903743315508,0.605,BMI_Plate72WellE4,8673.621000000001
6, unclassified viruses,1.6863,0.26362535324989905,0.5244247073072265,0.07307226483649576,0.13726281792490916,0.0016148566814695193,0.4420000000000001,BMI_Plate72WellE4,4176.9651
7,Unclassified,86513.77940000022,0.2630006567675761,0.5281808094289212,0.0756319136802015,0.13124234024228806,0.0019442798810130858,0.6040342974076925,BMI_Plate72WellE4,116554531.63559978
0, ,614.8926000000002,0.26620248329217633,0.5264571800639202,0.07553306595998636,0.1301826400925018,0.001624630591415526,0.5813844876778419,BMI_Plate72WellA2,1650726.7647
1, Archaea,21859.17619999999,0.2657902759674254,0.529049369424554,0.071804698858205,0.13147040663136075,0.0018852491184548304,0.4316044665966551,BMI_Plate72WellA2,60599148.2937999
2, Bacteria,335507.216800002,0.2640062002741818,0.5268811969420923,0.07512757214280827,0.13241117184794465,0.0015738587929729428,0.6630986086592726,BMI_Plate72WellA2,831612618.2626932
3, Duplodnaviria,18.9042,0.2649516844463345,0.5264940953540543,0.07359368806012567,0.13303761062841415,0.0019229215110715414,0.550320496339102,BMI_Plate72WellA2,46473.24369999999
4, Eukaryota,1471.9241000000006,0.2633875211109767,0.5275504337384518,0.07501464666107148,0.13254447466885363,0.0015029238206464345,0.6380295577960048,BMI_Plate72WellA2,3011493.3557000007
5, Monodnaviria,10.87,0.25669233376954387,0.5279443851045504,0.08054135044686504,0.13251630344780183,0.0023056272312387337,0.6886769015620077,BMI_Plate72WellA2,15317.220200000002
6, Riboviria,12.099900000000002,0.260956184639432,0.5278403200291619,0.07480085584357148,0.1346063342888653,0.0017963051989692877,0.4705917084636158,BMI_Plate72WellA2,46171.9423
7, Varidnaviria,6.164,0.2585212905721982,0.5291420804812431,0.07498395419552248,0.13695682857932742,0.0003958461717087998,0.6278061188155771,BMI_Plate72WellA2,15974.892399999999
8,Unclassified,78239.69970000013,0.2628179448784872,0.5280800296906839,0.07544039557184773,0.13202534381980602,0.0016362860391751354,0.6158058923806257,BMI_Plate72WellA2,115818778.9071002
0, ,47.7131,0.2632226274151681,0.529435190285645,0.07636273202262998,0.12928538830745864,0.0016940619690981949,0.7061032317716371,BMI_Plate35WellH1,99195.48580000001
1, Archaea,591.1562,0.2664478215116883,0.5285730544257307,0.07278787378137014,0.1302857423234747,0.001905507957736383,0.486502381897845,BMI_Plate35WellH1,1463976.7252999996
2, Bacteria,21465.736399999918,0.2640671264714147,0.5273236814625576,0.07550209492640025,0.13156140623495727,0.001545690904670273,0.6883212966924496,BMI_Plate35WellH1,55412043.46949992
3, Eukaryota,183.3849,0.26701733280292994,0.5270689348605352,0.07600375066099845,0.12836485271658815,0.0015451289589482036,0.6588700132202974,BMI_Plate35WellH1,455842.21040000004
4,Unclassified,4094.9345,0.2625755658366905,0.5287908567735323,0.07714644610348899,0.1299409422009848,0.0015461890853033708,0.6735591421142485,BMI_Plate35WellH1,6070253.1076000035
0, ,923.7501,0.2623905306767816,0.5269220757013849,0.07508843585947768,0.13410643309951958,0.0014925246628362733,0.6598150866850674,BMI_Plate67WellC2,2936124.8822999997
1, Anelloviridae,2.6869,0.26694915254237284,0.523002421307506,0.07263922518159806,0.1343825665859564,0.0030266343825665855,0.5670000000000001,BMI_Plate67WellC2,4438.7588000000005
2, Archaea,2313.9399000000008,0.26355189967877823,0.5264326137608818,0.07483354854796549,0.13366028588491125,0.0015216521274631829,0.6456713187485146,BMI_Plate67WellC2,6298359.084200001
3, Bacteria,1167696.8619999972,0.2640263959249163,0.5275049691282999,0.07505101305555545,0.13177594827776892,0.0016416736134595507,0.6456516059694107,BMI_Plate67WellC2,3326685033.26379
4, Duplodnaviria,1318.0134999999998,0.2655088561813152,0.5243173020761834,0.07447930275990287,0.13384595610732683,0.0018485828752716385,0.5799542432986972,BMI_Plate67WellC2,5067147.719099998
5, Eukaryota,7699.421800000006,0.26471988125267326,0.5267193287258457,0.07454685454813713,0.1323377128835229,0.0016762225898210889,0.5882043330504033,BMI_Plate67WellC2,21205340.278699998
6, Globuloviridae,4.9443,0.26923076923076916,0.5147928994082841,0.07889546351084813,0.13510848126232738,0.001972386587771203,0.5820000000000001,BMI_Plate67WellC2,5013.520200000001
7, Monodnaviria,5.8725000000000005,0.2629522976229949,0.5264270591283771,0.07536173167995233,0.1345637194788807,0.0006951920897950944,0.6073654134327537,BMI_Plate67WellC2,26640.119
8, Riboviria,27.7976,0.2588726421597814,0.5289736331953034,0.07863464211411698,0.13194996808933432,0.0015691144414638856,0.6868770051343388,BMI_Plate67WellC2,75292.8511
9, Varidnaviria,31.6473,0.2676622700711039,0.526920600487947,0.07158504840192038,0.1321926357768576,0.001639445262171137,0.6741201513575229,BMI_Plate67WellC2,103593.69959999999
10, environmental samples,6.9141,0.26409114484573165,0.5255205428761269,0.07827203057151587,0.1294071520355409,0.002709129671084695,0.5435169460220315,BMI_Plate67WellC2,35753.4381
11, unclassified viruses,93.46749999999996,0.2636419880512002,0.5262932718299783,0.07585646279262115,0.1319318185942142,0.002276458731986309,0.5918861667375879,BMI_Plate67WellC2,325867.2734
12,Unclassified,286511.9530999973,0.2625460256322623,0.5275958680144418,0.0755340946222741,0.13253738271005763,0.0017866290209641918,0.6293217921803034,BMI_Plate67WellC2,494452178.3952978
0, ,1523.1176999999993,0.26548987065706314,0.5268773991864786,0.07401998100823778,0.13185474214980233,0.0017580069984181512,0.5858048074795424,BMI_18S_05_0427,4514249.037200001
1, Archaea,3312.3518999999987,0.2648247163757796,0.5266223679759393,0.07452713956665877,0.1324449529367666,0.0015808231448557423,0.5965635580035319,BMI_18S_05_0427,10641166.505399989
2, Bacteria,1918168.4385999714,0.26465187390228034,0.527587574215329,0.07456550838814574,0.13151339151948443,0.0016816519747603082,0.6191329893678087,BMI_18S_05_0427,5742899490.173282
3, Duplodnaviria,742.3786,0.26499902602274183,0.524321259743564,0.07387230150931075,0.13512650861402037,0.0016809041103630078,0.5504733731184939,BMI_18S_05_0427,2435604.6099
4, Eukaryota,24360.835800000048,0.2670951582885153,0.5265051193735868,0.07360008396385345,0.13099045153109834,0.0018091868429461104,0.5028213781647348,BMI_18S_05_0427,67379710.87689991
5, Monodnaviria,2.0782,0.2637409458883682,0.5223689816787389,0.07072858968896464,0.1406050276949297,0.0025564550489987226,0.535,BMI_18S_05_0427,4877.535399999999
6, Riboviria,25.0441,0.2602712920407309,0.5263462094404104,0.07556440744342416,0.13734697676846344,0.00047111430697119235,0.6110076853211205,BMI_18S_05_0427,137879.48919999998
7, Varidnaviria,18.3129,0.2646792732132647,0.5236804908347844,0.0723426238969868,0.13823841712706814,0.0010591949278960062,0.6047847733929556,BMI_18S_05_0427,43831.0256
8, environmental samples,4.4349,0.2690271343481138,0.5248180013236267,0.06816677696889475,0.13666446062210455,0.0013236267372600924,0.48200000000000004,BMI_18S_05_0427,13402.267800000001
9, unclassified viruses,52.50230000000001,0.26320641377548776,0.527408989507138,0.07618976562783628,0.1311244899255618,0.002070341163976281,0.5770974455847594,BMI_18S_05_0427,148613.2843
10,Unclassified,381919.4860999936,0.26350475462643497,0.5278086853031396,0.07506993584112771,0.131791539927401,0.001825084301896639,0.5973576620798721,BMI_18S_05_0427,665930252.4475013
0, ,5703.9071000000085,0.26446787643746,0.5279172717505192,0.07417715376164435,0.13189473900991194,0.0015429590404644556,0.6377158228438631,BMI_Plate69WellA11,19681143.63610001
1, Anelloviridae,7.0413999999999985,0.26478195353439943,0.5264377122551336,0.07131772484987518,0.1363830600724198,0.0010795492881721885,0.6687423943105492,BMI_Plate69WellA11,16477.9878
2, Archaea,169165.14699999947,0.26461243905000625,0.5289738816078162,0.0733389327557408,0.13142582327701874,0.0016489233094180303,0.5949167109316632,BMI_Plate69WellA11,584242135.0936022
3, Bacteria,2211431.3675000733,0.2635477919066971,0.5274880602702865,0.07529840207123187,0.1320753169489217,0.0015904288028629292,0.6653960051831833,BMI_Plate69WellA11,6793220708.560586
4, Baculoviridae,5.029,0.25769230769230766,0.5301282051282051,0.07115384615384614,0.13525641025641025,0.0057692307692307696,0.629,BMI_Plate69WellA11,7845.24
5, Duplodnaviria,621.1014000000001,0.2648205433090081,0.5233720915201285,0.07484304486580924,0.13518302948839672,0.0017812908166573143,0.5847123049962956,BMI_Plate69WellA11,2071502.8481
6, Eukaryota,20605.48469999996,0.26362030045611523,0.5272545654110582,0.07481663994568269,0.13282670834735974,0.001481785839784176,0.6564482211257645,BMI_Plate69WellA11,65016561.71449994
7, Monodnaviria,30.5108,0.2673673196695347,0.5220866877228125,0.0739261098555097,0.13504429034662194,0.0015755924055211254,0.6616379736443074,BMI_Plate69WellA11,70456.6737
8, Riboviria,58.56950000000001,0.2611942492373913,0.5293314481165963,0.07707885153301229,0.1307320461474066,0.001663404965593525,0.6614606692519359,BMI_Plate69WellA11,118644.89049999998
9, Varidnaviria,155.36270000000005,0.26637910773096224,0.5225708841559797,0.07719335202464758,0.132275987207643,0.0015806688807676003,0.631432375120111,BMI_Plate69WellA11,737643.5471
10, environmental samples,3.0467,0.26522644456012495,0.5255075481520042,0.07209786569495055,0.13638729828214474,0.0007808433107756378,0.59,BMI_Plate69WellA11,11705.4214
11, unclassified viruses,111.9477,0.2606540604871801,0.531107321010387,0.07699966330283711,0.13020513870036649,0.0010338164992292037,0.6761205822865652,BMI_Plate69WellA11,410027.21499999997
12,Unclassified,736603.3404000037,0.2630962399756681,0.5280393985763601,0.07496311511690652,0.13229978040752557,0.001601465923539598,0.640725710301902,BMI_Plate69WellA11,1426048694.094202
0, ,604.6258,0.2660974506295215,0.5259211976870414,0.07378110252853755,0.13228775102710022,0.0019124981277992912,0.6013686870353601,BMI_18S_05_0385,1826975.5924
1, Archaea,1747.1891999999993,0.26492447214778375,0.5277614600388771,0.07402462533236671,0.13152648993194424,0.0017629525490280929,0.6015964874853295,BMI_18S_05_0385,5734452.9242
2, Bacteria,541182.4929000103,0.2649744540083154,0.527205529310976,0.07434264332358903,0.13178803554808077,0.0016893378090388571,0.6018143221521981,BMI_18S_05_0385,1807659941.9374914
3, Duplodnaviria,107.60930000000002,0.26701568243934515,0.5233044085485395,0.07352043702145526,0.13421463837118877,0.0019448336194715088,0.4895469428795422,BMI_18S_05_0385,306999.115
4, Eukaryota,3002.5909,0.26497702926361255,0.5264527746637145,0.0738138075498458,0.1330592788277923,0.0016971096950348034,0.5736264112531746,BMI_18S_05_0385,9554361.65819999
5, Riboviria,32.547700000000006,0.2659307668037098,0.5313788338296864,0.07215268313016614,0.12868881105958135,0.0018489051768563766,0.5258679390560627,BMI_18S_05_0385,66437.15509999999
6, Varidnaviria,30.6993,0.2730447877454589,0.5307471626432112,0.06811243407098726,0.12571468203822184,0.0023809335021209013,0.4960977193088422,BMI_18S_05_0385,123822.23179999998
7, unclassified viruses,42.36040000000001,0.2647382258299318,0.52658801320708,0.0752066779713386,0.13095319038000686,0.0025138926116428178,0.5516020735154031,BMI_18S_05_0385,103679.96579999999
8,Unclassified,131420.18859999973,0.26406091503574214,0.5273855437751994,0.07455047705216426,0.13211171307744218,0.001891351059452028,0.5844307368476578,BMI_18S_05_0385,245842437.8045999
0, ,985.6499000000003,0.26438149103014047,0.5271345294308396,0.07382952113456626,0.1329678028755411,0.001686655528912504,0.5993853197757626,BMI_18S_05_0430,2299366.5473
1, Archaea,4748.791000000005,0.2657122902475833,0.5282605845245395,0.07296269608512221,0.13119695884726645,0.0018674702954885735,0.4861998269155691,BMI_18S_05_0430,11436124.393300004
2, Bacteria,1161670.1075000109,0.2649489612954203,0.5273968792707032,0.07460599881823393,0.13137438700076953,0.0016737736148731371,0.6035175728063905,BMI_18S_05_0430,3154489082.0854874
3, Duplodnaviria,155.8946,0.2651189044299191,0.5243353915320583,0.07606721134471581,0.13262734523777317,0.0018511474555336785,0.5702619275299139,BMI_18S_05_0430,311987.1398
4, Eukaryota,13467.98170000002,0.2675028309546267,0.5256538736972631,0.07428415367701366,0.13059031903369356,0.001968822637402965,0.5056518297866459,BMI_18S_05_0430,36943386.4271
5, Monodnaviria,8.0665,0.2607562601131662,0.532069788764903,0.0694230557614168,0.13353113752200743,0.004219757838506703,0.5526556527124749,BMI_18S_05_0430,17475.362999999998
6, Riboviria,31.817500000000006,0.26677734268695036,0.5231220512768965,0.0762842051852959,0.13221014968744504,0.001606251163412092,0.5686247878975911,BMI_18S_05_0430,55473.142700000004
7, Varidnaviria,20.558100000000003,0.2667329443105741,0.5228572096372088,0.0789290704130487,0.129744730624737,0.0017360450144314693,0.5643474608996807,BMI_18S_05_0430,81054.9835
8, unclassified viruses,24.9286,0.25874334641930147,0.5313512991917095,0.07430147422889669,0.13387427689605252,0.0017296032640400066,0.5863613426907877,BMI_18S_05_0430,54452.37179999999
9,Unclassified,237969.4561999975,0.2637893037392064,0.5277813247053041,0.07494422601239348,0.13161015503504325,0.001874990508052762,0.5800226665138821,BMI_18S_05_0430,370778852.6470979
0, ,122.4679,0.26735369992035907,0.5258194198382345,0.07382507165842091,0.1311337778058736,0.0018680307771118663,0.5201026709518101,BMI_Plate35WellG5,311870.2899
1, Archaea,249.1221,0.26411369543661484,0.5281759251200964,0.0736351191427524,0.13244560345055892,0.001629656849977687,0.549973923695349,BMI_Plate35WellG5,652179.3222999998
2, Bacteria,113189.20199999961,0.26469095591450464,0.5278036983483044,0.07513930087833184,0.13059469798495923,0.0017713468738996387,0.6193695597644684,BMI_Plate35WellG5,289657597.1427003
3, Duplodnaviria,5.0539000000000005,0.26274631825319045,0.53461544877952,0.0750190353701952,0.12561378993997788,0.0020054076571165208,0.624221145516218,BMI_Plate35WellG5,6395.856699999999
4, Eukaryota,9832.596799999988,0.2689424584394714,0.5246924678128633,0.07376847367955669,0.13045504838383556,0.002141551684273056,0.4758165967027197,BMI_Plate35WellG5,24553980.081899982
5, Monodnaviria,4.5218,0.26782273603082857,0.5198458574181118,0.08053949903660887,0.1271676300578035,0.0046242774566474,0.478,BMI_Plate35WellG5,11734.070999999998
6, Riboviria,1.8702,0.2629945694336695,0.5275407292474786,0.07214895267649342,0.1369278510473235,0.0003878975950349108,0.621,BMI_Plate35WellG5,4821.3756
7,Unclassified,23440.83220000006,0.26489329038423465,0.5262637383489229,0.07516107192026501,0.13139394903607948,0.0022879503104979116,0.5281322823521106,BMI_Plate35WellG5,32988402.874699973
0, ,376.65099999999984,0.2660552308151578,0.527509900670741,0.07510268327291722,0.12951588481337264,0.001816300427811201,0.5365161893589342,BMI_Plate69WellG11,817725.1281000001
1, Archaea,1615.7528000000011,0.26538639308889167,0.5276108105676459,0.07416601910583574,0.1312051598786396,0.001631617358987193,0.5647679123560724,BMI_Plate69WellG11,3894249.2030999996
2, Bacteria,552025.5310999922,0.26456805853426274,0.527585248296989,0.07499718925143642,0.1311457677486073,0.00170373616870435,0.6199156667891192,BMI_Plate69WellG11,1381754806.6085103
3, Baculoviridae,11.5577,0.2729658341136572,0.5173345264479631,0.07574692358852986,0.1300923124303482,0.0038604034195017546,0.37641406931031934,BMI_Plate69WellG11,38546.2823
4, Duplodnaviria,34.9875,0.2687285192992897,0.5262974572197501,0.07027533599803829,0.13309514294217542,0.0016035445407465668,0.4000279150528007,BMI_Plate69WellG11,123565.0741
