,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Baculoviridae,GC_adj Eukaryota,GC_adj unclassified viruses,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Baculoviridae,gene_counts Eukaryota,gene_counts unclassified viruses,gene_countsUnclassified
1283,K10947,,,0.6424778028904594,,,,,,,89.0826,,,,
1284,K10979,,,0.6490535125513973,,,,,,,70.57939999999999,,,,
1285,K11089,,,0.6809999999999999,,,,,,,4.2796,,,,
1286,K11095,,,,,0.359,,,,,,,2.3793,,
1287,K11175,,,0.7390000000000001,,,,,,,4.1679,,,,
1288,K11178,,,0.7204643731415399,,,,,,,17.5656,,,,
1289,K11212,,,0.6952154713015388,,,,,,,11.481100000000001,,,,
1290,K11261,,,0.6367947974979656,,,,,,,6.2146,,,,
1291,K11270,,,,,,,0.362,,,,,,,2.3661
1292,K11355,,,0.672,,,,,,,5.127,,,,
1293,K11414,,,0.706,,,,,,,6.5204,,,,
1294,K11443,,,0.528,,,,,,,2.5725,,,,
1295,K11477,,,0.6478386917442246,,,,,,,17.388099999999998,,,,
1296,K11530,,,0.6888033796361627,,,,0.609,,,9.448,,,,4.4592
1297,K11621,,,0.6359188406204734,,,,,,,5.196,,,,
1298,K11690,,,0.6478340908928943,,,,,,,28.3197,,,,
1299,K11719,,,0.641,,,,,,,5.6583,,,,
1300,K11741,,,0.7002500697398705,,,,,,,6.3083,,,,
1301,K11749,,,0.6650116813798311,,,,,,,44.9251,,,,
1302,K11752,,,0.7040000000000001,,,,,,,3.8066,,,,
1303,K11753,,,0.7178153820928554,,,,,,,21.6089,,,,
1304,K11754,,,0.716,,,,,,,9.1541,,,,
1305,K11755,,,0.222,,,,,,,31.5784,,,,
1306,K11891,,,0.68,,,,,,,5.6253,,,,
1307,K11892,,,0.655,,,,,,,2.488,,,,
1308,K11893,,,0.675,,,,,,,3.4783,,,,
1309,K11895,,,0.6829999999999999,,,,,,,3.4037,,,,
1310,K11903,,,0.6398584599214526,,,,,,,4.4686,,,,
1311,K11904,,,0.7290000000000001,,,,,,,2.0825,,,,
1312,K11936,,,0.628,,,,,,,2.078,,,,
1313,K11939,,,0.7269999999999999,,,,,,,6.1489,,,,
1314,K11960,,,0.618,,,,,,,7.6148,,,,
1315,K11991,,,0.7065779831102993,,,,,,,5.718299999999999,,,,
1316,K12132,,,0.6779759134453207,,,,,,,20.1158,,,,
1317,K12140,,,0.7031340467583178,,,,,,,6.4885,,,,
1318,K12234,,,0.7421741532033748,,,,,,,16.7309,,,,
1319,K12251,,,0.5489999999999999,,,,,,,3.2257,,,,
1320,K12262,,,0.6360000000000001,,,,,,,3.6108,,,,
1321,K12373,,,0.664304320981794,,,,,,,43.307,,,,
1322,K12386,,,0.411,,,,,,,4.6824,,,,
1323,K12510,,,0.6192097348802308,,,,,,,7.6472999999999995,,,,
1324,K12511,,,0.6679532108562991,,,,,,,12.345100000000002,,,,
1325,K12574,,,0.699398916022448,,,,,,,88.2704,,,,
1326,K12670,,,,,,,0.40800000000000003,,,,,,,2.429
1327,K12827,,,,,0.47700000000000004,,,,,,,2.3477,,
1328,K12843,,,,,0.5,,,,,,,2.3464,,
1329,K12849,,,,,0.408,,,,,,,2.7289,,
1330,K12870,,,,,0.431,,,,,,,2.5927,,
1331,K12879,,,,,0.472,,,,,,,4.8603,,
1332,K12962,,,0.5529999999999999,,,,,,,3.0964,,,,
1333,K12994,,,0.7340000000000001,,,,,,,9.1059,,,,
1334,K13018,,,0.7226124032765637,,,,,,,15.1206,,,,
1335,K13028,,,0.691,,,,,,,1.9608,,,,
1336,K13043,,,0.278,,,,,,,28.9248,,,,
1337,K13075,,,0.6853183609268755,,,,,,,32.6178,,,,
1338,K13094,,,,,0.439,,,,,,,1.7214,,
1339,K13126,,,0.48499999999999993,,,,,,,2.1912,,,,
1340,K13127,,,,,0.389,,,,,,,2.8548,,
1341,K13256,,,0.562,,,,,,,4.5996,,,,
1342,K13280,,,0.655,,,,,,,2.0348,,,,
1343,K13288,,,0.7221617788464343,,,,,,,20.820999999999998,,,,
1344,K13292,,,0.6764938103900003,,0.767,,,,,50.4822,,4.8518,,
1345,K13356,,,0.7,,,,,,,3.9221,,,,
1346,K13483,,,0.6938258375109793,,,,,,,15.138300000000001,,,,
1347,K13570,,,0.6731537212398527,,,,,,,10.9276,,,,
1348,K13592,,,0.637,,,,,,,5.449,,,,
1349,K13626,,,0.669,,,,,,,4.8247,,,,
1350,K13628,,,0.6597050737220352,,,,,,,21.014499999999998,,,,
1351,K13639,,,0.7061746587626524,,,,,,,6.526199999999999,,,,
1352,K13640,,,0.710765952916199,,,,,,,36.632,,,,
1353,K13693,,,0.675860200256542,,,,,,,11.3742,,,,
1354,K13770,,,0.6729999999999999,,,,,,,5.1025,,,,
1355,K13787,,,0.754,,,,,,,9.1418,,,,
1356,K13924,,,0.6579999999999999,,,,,,,3.4667,,,,
1357,K13985,,,0.578,,,,,,,3.1372,,,,
1358,K13993,,,0.6291758665447408,,,,0.7114761348443169,,,65.2306,,,,11.2966
1359,K13995,,,0.693,,,,,,,3.5695,,,,
1360,K14058,,,0.655,,,,,,,5.033,,,,
1361,K14059,,,0.5993861451450693,,,,,,,7.5207999999999995,,,,
1362,K14060,,,0.7240000000000001,,,,,,,4.5789,,,,
1363,K14063,,,0.615,,,,,,,1.879,,,,
1364,K14083,,,0.6879282459213423,,,,,,,37.1407,,,,
1365,K14160,,,0.722,,,,,,,3.0133,,,,
1366,K14314,,,0.504,,,,,,,2.8306,,,,
1367,K14340,,,0.7325930367377732,,,,,,,8.8393,,,,
1368,K14402,,,0.474,,,,,,,2.251,,,,
1369,K14568,,,,,,,0.405,,,,,,,2.6705
1370,K14591,,,0.6759999999999998,,,,,,,2.5157,,,,
1371,K14652,,,0.732,,,,,,,10.7924,,,,
1372,K14657,,,0.728,,,,,,,5.5787,,,,
1373,K14673,,,0.6759999999999999,,,,,,,2.4917,,,,
1374,K14682,,,0.682,,,,,,,3.1113,,,,
1375,K14686,,,,,,,0.384,,,,,,,3.1264
1376,K14731,,,0.7146788298225217,,,,,,,23.6112,,,,
1377,K14742,,,0.3484785580445697,,,,,,,39.8378,,,,
1378,K14791,,,,,,,0.411,,,,,,,2.1211
1379,K14793,,,,,0.386,,,,,,,1.8483,,
1380,K14800,,,,,,,0.325,,,,,,,1.6441
1381,K14801,,,,,,,0.46799999999999986,,,,,,,2.5411
1382,K14941,,,0.7829999999999999,,,,,,,8.436,,,,
1383,K14956,,,,,,,0.6524963980566258,,,,,,,5.0518
1384,K14966,,,,,,,0.477,,,,,,,3.2646
1385,K14977,,,0.638,,,,,,,2.2857,,,,
1386,K14998,,,0.7229377544039068,,,,,,,6.069599999999999,,,,
1387,K15012,,,0.6864576433998543,,,,,,,10.0652,,,,
1388,K15034,,,0.7400027484526899,,,,,,,19.846,,,,
1389,K15066,,,0.654,,,,,,,6.1412,,,,
1390,K15135,,,,,,,0.407,,,,,,,3.1547
1391,K15139,,,,,,,0.307,,,,,,,3.2989
1392,K15159,,,,,,,0.411,,,,,,,2.1879
1393,K15172,,,,,,,0.491,,,,,,,4.5728
1394,K15255,,,,,0.4487546065113096,,0.45229238566390906,,,,,7.3245,,14.7921
1395,K15257,,,0.544,,,,,,,2.2787,,,,
1396,K15269,,,,,,,0.779,,,,,,,2.7783
1397,K15315,,,0.57,,,,,,,2.4721,,,,
1398,K15322,,,,,,,0.331,,,,,,,2.5717
1399,K15371,,,0.7008463032382487,,,,,,,35.1125,,,,
1400,K15425,,,,,0.363,,,,,,,2.8172,,
1401,K15433,,,,,,,0.327,,,,,,,3.6103
1402,K15512,,,0.667603334331512,,,,,,,23.2142,,,,
1403,K15520,,,0.684,,,,,,,6.1871,,,,
1404,K15532,,,0.5940687890415197,,,,,,,7.1451,,,,
1405,K15539,,,0.6993617255269375,,,,,,,17.745,,,,
1406,K15633,,,0.6861964256228831,,,,,,,32.8665,,,,
1407,K15761,,,0.6809999999999999,,,,,,,4.8696,,,,
1408,K15763,,,0.667,,,,,,,4.8696,,,,
1409,K15777,,,0.7025643737667464,,,,,,,10.6917,,,,
1410,K15866,,,0.7040000000000001,,,,,,,11.7268,,,,
1411,K15923,,,0.6779999999999999,,,,,,,5.1874,,,,
1412,K15973,,,0.524,,,,,,,2.4486,,,,
1413,K15977,,,0.6536749788747404,,,,,,,13.8372,,,,
1414,K15982,,,0.691,,,,,,,11.487,,,,
1415,K16079,,,0.6331738085288722,,,,,,,5.8706,,,,
1416,K16080,,,0.6393980508595002,,,,,,,7.1708,,,,
1417,K16137,,,0.6638179619570704,,,,,,,14.7698,,,,
1418,K16147,,,0.6579999999999999,,,,,,,3.8002,,,,
1419,K16148,,,0.705,,,,,,,9.3401,,,,
1420,K16163,,,0.7209999999999999,,,,,,,6.4503,,,,
1421,K16203,,,0.6802461234157895,,,,,,,14.9437,,,,
1422,K16211,,,0.649,,,,,,,3.4109,,,,
1423,K16578,,,,,,,0.544,,,,,,,2.036
1424,K16645,,,0.657,,,,,,,1.4073,,,,
1425,K16648,,,0.7484188165257281,,,,,,,9.5705,,,,
1426,K16650,,,0.6970000000000001,,,,,,,4.5,,,,
1427,K16652,,,0.743,,,,,,,10.1125,,,,
1428,K16653,,,0.732,,,,,,,12.8145,,,,
1429,K16785,,,0.682,,,,,,,3.7363,,,,
1430,K16840,,,0.682,,,,,,,7.9915,,,,
1431,K16841,,,0.7600000000000001,,,,,,,3.6437,,,,
1432,K17103,,,0.6609274637092983,,,,,,,6.0286,,,,
1433,K17226,,,0.653,,,,,,,1.9518,,,,
1434,K17227,,,0.613,,,,,,,1.9518,,,,
1435,K17229,,,0.637,,,,,,,3.6382,,,,
1436,K17230,,,0.667,,,,,,,2.7018,,,,
1437,K17247,,,0.6660965425318761,,,,,,,9.8814,,,,
1438,K17285,,,0.7040000000000001,,,,,,,12.1235,,,,
1439,K17426,,,,,,,0.484,,,,,,,4.2719
1440,K17427,,,,,,,0.40499999999999997,,,,,,,2.9004
1441,K17552,,,,,,,0.422,,,,,,,3.4505
1442,K17606,,,,,,,0.376,,,,,,,2.0832
1443,K17662,,,0.616,,,,,,,4.0309,,,,
1444,K17752,,,0.6859999999999999,,,,,,,4.5139,,,,
1445,K17758,,,0.7120000000000001,,,,,,,3.4162,,,,
1446,K17762,,,0.684,,,,,,,5.5816,,,,
1447,K17763,,,0.6613884313665404,,,,,,,19.2158,,,,
1448,K17805,,,,,0.35,,,,,,,2.4028,,
1449,K17836,,,0.6619609360679445,,,,,,,9.2797,,,,
1450,K17893,,,0.68,,,,,,,5.4712,,,,
1451,K17947,,,0.6989964489199146,,,,,,,20.7764,,,,
1452,K17968,,,,,,,0.33799999999999986,,,,,,,1.7533
1453,K17994,,,0.7070000000000001,,,,,,,5.0545,,,,
1454,K18013,,,0.6951341088843636,,,,,,,26.559000000000005,,,,
1455,K18014,,,0.737,,,,,,,7.6526,,,,
1456,K18173,,,0.655,,,,,,,3.5068,,,,
1457,K18177,,,,,,,0.366,,,,,,,2.3642
1458,K18189,,,0.6797180773900321,,,,,,,33.098,,,,
1459,K18197,,,0.701,,,,,,,3.0234,,,,
1460,K18199,,,0.698527253188607,,,,,,,29.538200000000003,,,,
1461,K18201,,,0.743,,,,,,,5.7175,,,,
1462,K18226,,,0.634,,,,,,,6.2567,,,,
1463,K18270,,,,,,,0.4679999999999999,,,,,,,2.7929
1464,K18290,,,0.6651983127803833,,,,,,,36.281,,,,
1465,K18294,,,0.7240000000000002,,,,,,,7.5155,,,,
1466,K18301,,,0.728,,,,,,,4.86,,,,
1467,K18382,,,0.7079999999999999,,,,,,,6.5415,,,,
1468,K18446,,,,,,,0.7070000000000001,,,,,,,2.7581
1469,K18466,,,,,0.4679999999999999,,,,,,,4.3872,,
1470,K18476,,,0.7199087535792479,,,,,,,95.35919999999999,,,,
1471,K18481,,,0.6970961538461538,,,,,,,7.3322,,,,
1472,K18554,,,0.6970000000000001,,,,,,,6.5272,,,,
1473,K18578,,,0.6165132230973868,,,,,,,5.3539,,,,
1474,K18588,,,0.628,,,,,,,2.3664,,,,
1475,K18622,,,0.62,,,,,,,7.395,,,,
1476,K18672,,,0.6429056097508674,,,,,,,8.5723,,,,
1477,K18682,,,0.711,,,,,,,6.3569,,,,
1478,K18700,,,0.645260656438206,,,,,,,3.8720999999999997,,,,
1479,K18707,,,0.214,,,,,,,28.9248,,,,
1480,K18778,,,0.69,,,,,,,3.8388,,,,
1481,K18843,,0.524,0.581012854509065,,,,,,3.7231,21.088,,,,
1482,K18850,,,0.706,,,,,,,2.9604,,,,
1483,K18851,,,0.619,,,,,,,3.0564,,,,
1484,K18917,,,0.6698268484706128,,,,0.706,,,14.712399999999999,,,,3.2186
1485,K18928,,,0.7440000000000001,,,,,,,9.7474,,,,
1486,K18939,,,0.74,,,,,,,9.33,,,,
1487,K18955,,,0.6874930846421518,,,,,,,47.0549,,,,
1488,K18958,,,0.7046667710159493,,,,,,,28.552600000000005,,,,
1489,K18979,,,0.6558496936025119,,,,,,,26.7659,,,,
1490,K18981,,,0.727,,,,,,,10.7263,,,,
1491,K19092,,,0.5329999999999999,,,,,,,3.6736,,,,
1492,K19159,,,0.6481150885401613,,,,,,,5.583500000000001,,,,
1493,K19200,,,0.7170000000000001,,,,,,,9.2418,,,,
1494,K19221,,,0.7066960265997186,,,,,,,14.5446,,,,
1495,K19222,,,0.7303531965632081,,,,,,,26.631600000000002,,,,
1496,K19267,,,0.7212378674033768,,,,,,,14.964399999999998,,,,
1497,K19302,,,0.6600232554320808,,,,,,,10.7444,,,,
1498,K19355,,,0.6252454569059281,,,,,,,5.728,,,,
1499,K19405,,,0.568,,,,,,,1.6807,,,,
1500,K19411,,,0.544,,,,,,,1.773,,,,
1501,K19487,,,,,0.557,,,,,,,2.7605,,
1502,K19686,,,0.669,,,,,,,4.6594,,,,
1503,K19687,,,0.659,,,,,,,3.6578,,,,
1504,K19689,,,0.7176375487635673,,,,,,,7.236700000000001,,,,
1505,K19707,,,0.711,,,,,,,3.0913,,,,
1506,K19710,,,0.6968681218389929,,,,,,,6.7892,,,,
1507,K19745,,,0.7140000000000001,,,,,,,4.4134,,,,
1508,K19784,,,0.723,,,,,,,2.7317,,,,
1509,K20074,,,0.7108361564653465,,,,,,,28.3438,,,,
1510,K20289,,,,,0.473,,,,,,,2.9435,,
1511,K20368,,,,,0.371,,0.373,,,,,2.6211,,2.6211
1512,K20444,,,0.67,,,,,,,3.8219,,,,
1513,K20471,,,,,0.41000000000000003,,,,,,,2.7922,,
1514,K20483,,,0.7048496730047383,,,,,,,25.5061,,,,
1515,K20484,,,0.716,,,,,,,13.741,,,,
1516,K20523,,,0.5897585644862223,,,,,,,12.552,,,,
1517,K20798,,,0.7490000000000001,,,,,,,9.1248,,,,
1518,K20826,,,,,0.52,,,,,,,1.7537,,
1519,K20827,,,,,,,0.321,,,,,,,2.4323
1520,K20844,,,0.6659509467532375,,,,,,,9.9869,,,,
1521,K20976,,,0.685,,,,0.72,,,3.0371,,,,5.5436
1522,K21140,,,0.6848412860364955,,,,,,,15.0878,,,,
1523,K21162,,,0.514,,,,,,,3.3093,,,,
1524,K21185,,,0.689,,,,,,,5.2025,,,,
1525,K21302,,,,,0.7040000000000001,,,,,,,3.5328,,
1526,K21310,,,0.622,,,,,,,3.3672,,,,
1527,K21394,,,0.6757230924916875,,,,,,,6.452,,,,
1528,K21395,,,0.653,,,,,,,6.9061,,,,
1529,K21401,,,0.7120000000000001,,,,,,,3.8066,,,,
1530,K21430,,,0.672,,,,,,,3.0483,,,,
1531,K21470,,,0.6602810527135481,,,,,,,9.019499999999999,,,,
1532,K21471,,,0.7199966933758924,,,,,,,24.792299999999997,,,,
1533,K21472,,,0.6342174380607177,,,,,,,5.6828,,,,
1534,K21481,,,0.736373990716128,,,,,,,10.3903,,,,
1535,K21495,,,0.675,,,,,,,2.6897,,,,
1536,K21572,,,0.5402140204241949,,,,,,,5.8689,,,,
1537,K21600,,,0.6970000000000001,,,,,,,5.6347,,,,
1538,K21700,,,0.6542995734408086,,,,,,,6.1495,,,,
1539,K21741,,,0.6004734932676861,,,,,,,4.6645,,,,
1540,K21744,,,0.726,,,,,,,2.5793,,,,
1541,K21745,,,0.6708822039540252,,,,,,,8.3292,,,,
1542,K21903,,,0.6740000000000002,,,,,,,2.2899,,,,
1543,K21908,,,0.702249344182958,,,,0.61,,,18.871000000000002,,,,5.026
1544,K21929,,,0.6797894861750594,,,,,,,48.272400000000005,,,,
1545,K21949,,,0.633,,,,,,,3.7486,,,,
1546,K21961,,,0.6949243659045083,,,,,,,10.1883,,,,
1547,K21990,,,0.7048378047900183,,,,,,,7.672000000000001,,,,
1548,K22010,,,0.6940000000000001,,,,,,,7.5022,,,,
1549,K22025,,,0.703,,,,,,,5.855,,,,
1550,K22044,,,0.6958364617519719,,,,,,,19.5139,,,,
1551,K22082,,,0.7263184588478644,,,,,,,18.014000000000003,,,,
1552,K22083,,,0.734,,,,,,,8.5861,,,,
1553,K22107,,,0.703144138731198,,,,,,,11.0272,,,,
1554,K22108,,,0.706593442196666,,,,,,,15.3743,,,,
1555,K22130,,,0.6859999999999999,,,,,,,4.4749,,,,
1556,K22205,,,0.6940000000000001,,,,,,,2.8732,,,,
1557,K22225,,,0.6940000000000001,,,,,,,16.0117,,,,
1558,K22250,,,0.713,,,,,,,2.3782,,,,
1559,K22278,,,0.6764719256879804,,,,,,,13.2997,,,,
1560,K22293,,,0.7120000000000001,,,,,,,10.3744,,,,
1561,K22299,,,0.688,,,,,,,8.1964,,,,
1562,K22302,,,0.6709999999999999,,,,,,,2.1583,,,,
1563,K22310,,,0.647608915818331,,,,,,,6.0702,,,,
1564,K22388,,,,,,,0.407,,,,,,,2.4258
1565,K22419,,,0.667,,,,,,,2.6392,,,,
1566,K22452,,,0.6919570523009358,,,,,,,12.6319,,,,
1567,K22468,,,0.6619966167611575,,,,,,,23.926499999999997,,,,
1568,K22476,,,0.7819999999999999,,,,,,,7.3081,,,,
1569,K22491,,,0.75,,,,,,,4.2618,,,,
1570,K22736,,,0.670967237391718,,,,,,,33.554899999999996,,,,
1571,K22737,,,0.667,,,,,,,3.0203,,,,
1572,K22757,,,0.742,,,,,,,8.9283,,,,
1573,K22886,,,0.7120000000000001,,,,,,,7.4675,,,,
1574,K22894,,,0.7528549244533478,,,,,,,41.570299999999996,,,,
1575,K22900,,,0.711,,,,,,,5.1088,,,,
1576,K22969,,,0.65,,,,,,,5.2471,,,,
1577,K23167,,,0.7170000000000002,,,,,,,5.3235,,,,
1578,K23222,,,,,0.4791220336791519,,0.4185739735789456,,,,,10.1515,,7.3733
1579,K23258,,,0.728,,,,,,,9.2405,,,,
1580,K23262,,,0.6433636718509548,,,,,,,14.686800000000002,,,,
1581,K23264,,,0.6653563951654324,,,,,,,24.066899999999997,,,,
1582,K23265,,,0.6937602979713984,,,,,,,19.2211,,,,
1583,K23356,,,,,,,0.708,,,,,,,3.0652
1584,K23398,,,,,,,0.36,,,,,,,2.8379
1585,K23499,,,0.65,,,,,,,2.0892,,,,
1586,K23518,,,0.696,,,,,,,4.4897,,,,
1587,K23536,,,0.6672419048403935,,,,,,,18.897,,,,
1588,K23541,,,0.6732506691080875,,0.5389423021102958,,,,,11.488599999999998,,6.8834,,
1589,K23555,,,0.568,,,,,,,4.0562,,,,
1590,K23684,,,0.672,,,,,,,7.7132,,,,
1591,K23775,,,0.7240000000000001,,,,,,,7.4714,,,,
1592,K23777,,,0.599,,,,,,,2.4728,,,,
1593,K23779,,,0.7240000000000001,,,,,,,7.0272,,,,
1594,K24104,,,,,,,0.37900000000000006,,,,,,,74.4594
1595,K24105,,,0.5695370516326342,,,,,,,11.5308,,,,
1596,K24131,,,0.7025757805586814,,,,,,,24.761199999999995,,,,
1597,K24163,,,0.731,,,,,,,8.0549,,,,
1598,K24426,,,,,0.503,,,,,,,2.8012,,
