,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Baculoviridae,GC_adj Duplodnaviria,GC_adj Eukaryota,GC_adj environmental samples,GC_adj unclassified viruses,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Baculoviridae,gene_counts Duplodnaviria,gene_counts Eukaryota,gene_counts environmental samples,gene_counts unclassified viruses,gene_countsUnclassified
1113,K03820,,,0.6852757308695819,,,,,,,,,67.276,,,,,,
1114,K03821,,,0.6505645604540373,,,,,,,,,262.8988,,,,,,
1115,K03824,,,0.6650358962010792,,,,,,0.674,,,13.5861,,,,,,2.3311
1116,K03828,,,0.556,,,,,,,,,2.7223,,,,,,
1117,K03829,,,0.5982355428052109,,,,,,,,,12.4537,,,,,,
1118,K03830,,,0.6314026256229841,,,,,,,,,6.5143,,,,,,
1119,K03832,,,0.5997562509935465,,,,,,0.5963357625346194,,,87.51149999999998,,,,,,31.9328
1120,K03833,,,0.752,,,,,,,,,9.8358,,,,,,
1121,K03841,,,0.435,,,,,,,,,1.8636,,,,,,
1122,K03855,,,0.653,,,,,,,,,4.4613,,,,,,
1123,K03879,,,,,,0.227,,,,,,,,,10.9876,,,
1124,K03881,,,,,,0.239,,,,,,,,,12.644,,,
1125,K03885,,,0.6373574779417351,,,,,,,,,188.2081,,,,,,
1126,K03886,,,0.5803221162428978,,,,,,,,,19.1659,,,,,,
1127,K03889,,,0.7208054818161813,,,,,,,,,27.9167,,,,,,
1128,K03890,,,0.6745099426093965,,,,,,,,,14.943,,,,,,
1129,K03892,,,0.6542356606490907,,,,,,0.546,,,55.5434,,,,,,5.2685
1130,K03893,,,0.7150025520616249,,,,,,,,,10.6558,,,,,,
1131,K03918,,,0.6990000000000001,,,,,,,,,10.058,,,,,,
1132,K03919,,,0.6917661758731211,,,,,,,,,15.6221,,,,,,
1133,K03924,,,0.6716227366102364,,,,,,,,,203.5338,,,,,,
1134,K03925,,,0.6280891987315965,,,,,,,,,73.2938,,,,,,
1135,K03926,,,0.6803790402411688,,,,,,,,,38.612,,,,,,
1136,K03928,,,0.6881614217591288,,,,,,,,,13.245899999999999,,,,,,
1137,K03932,,,0.692412031981321,,,,,,,,,21.8272,,,,,,
1138,K03937,,,0.6100527967551918,,,,,,,,,17.8312,,,,,,
1139,K03939,,,0.58,,,,,,,,,3.3812,,,,,,
1140,K03969,,,0.6763184240931973,,,,,,,,,71.1605,,,,,,
1141,K03972,,,0.7190000000000001,,,,,,,,,7.6678,,,,,,
1142,K03973,,,0.6941605559052215,,,,,,,,,53.79849999999999,,,,,,
1143,K03975,,,0.6520188165016084,,,,,,0.6139064140326531,,,187.6087,,,,,,14.7955
1144,K03976,,,0.7271787056854765,,,,,,,,,20.5243,,,,,,
1145,K03977,,,0.6920003306381441,,,,,,,,,29.8291,,,,,,
1146,K03978,,,0.642161509827884,,,,,,,,,21.9321,,,,,,
1147,K03979,,,0.6807689714399748,,,,,,,,,45.7971,,,,,,
1148,K03980,,,0.678510837186383,,,,,,,,,11.3291,,,,,,
1149,K03981,,,0.643,,,,,,,,,4.4055,,,,,,
1150,K04027,,,0.6461872770895083,,,,,,,,,16.5083,,,,,,
1151,K04028,,,0.7034186534768845,,,,,,,,,20.5423,,,,,,
1152,K04033,,,0.6020686230276138,,,,,,,,,12.3371,,,,,,
1153,K04042,,,0.7140218313259925,,,,,,,,,12.0998,,,,,,
1154,K04043,,,0.6970000000000001,,,,,,,,,11.1734,,,,,,
1155,K04047,,,0.6102872104463006,,,,,,,,,66.0017,,,,,,
1156,K04062,,,0.6222766796323221,,,,,,0.6890000000000001,,,6.5611,,,,,,4.5682
1157,K04063,,,0.6325821677799681,,,,,,,,,173.39480000000006,,,,,,
1158,K04065,,,0.615942719148923,,,,,,,,,69.0155,,,,,,
1159,K04066,,,0.6754491263786668,,,,,,,,,104.81819999999999,,,,,,
1160,K04069,,,0.5969558248413086,,,,,,,,,37.465799999999994,,,,,,
1161,K04070,,,0.5579999999999999,,,,,,,,,3.2294,,,,,,
1162,K04074,,,0.7020792244202014,,,,,,,,,61.174499999999995,,,,,,
1163,K04075,,,0.6860302100694823,,,,,,,,,44.033100000000005,,,,,,
1164,K04077,,,0.6319308986899015,,,,,,,,,708.7656000000002,,,,,,
1165,K04078,,,0.6047748318120607,,,,0.603,,0.5673391505778133,,,277.0912,,,,2.4972,,20.29
1166,K04079,,,0.6573233911352883,,,,,,,,,122.3984,,,,,,
1167,K04080,,,0.6409259202150022,,,,,,,,,8.8257,,,,,,
1168,K04082,,,0.6559999999999999,,,,,,,,,2.2712,,,,,,
1169,K04083,,,0.6860682437483421,,,,,,,,,7.6383,,,,,,
1170,K04085,,,0.6797341334102062,,,,,,,,,15.222,,,,,,
1171,K04087,,,0.6491852994174255,,,,,,,,,11.584,,,,,,
1172,K04088,,,0.598210787040151,,,,,,,,,37.8532,,,,,,
1173,K04095,,,0.5589999999999999,,,,,,,,,5.0498,,,,,,
1174,K04096,,,0.6882638227023903,,,,,,0.665,,,81.98550000000002,,,,,,4.2539
1175,K04100,,,0.6097442003669736,,,,,,,,,17.380499999999998,,,,,,
1176,K04102,,,0.5865528266050044,,,,,,,,,5.677,,,,,,
1177,K04117,,,0.6970000000000001,,,,,,,,,3.8589,,,,,,
1178,K04343,,,0.7060487579962336,,,,,,0.6990000000000001,,,16.589,,,,,,7.6432
1179,K04477,,,0.7283126107334634,,,,,,,,,19.2505,,,,,,
1180,K04485,,,0.7074366470559422,,,,,,0.6930000000000001,,,116.26299999999999,,,,,,5.4588
1181,K04486,,,0.544,,,,,,,,,4.229,,,,,,
1182,K04487,,,0.6465865601935742,,,,,,,,,17.4099,,,,,,
1183,K04488,,,0.6509870812458719,,,,,,,,,17.2926,,,,,,
1184,K04517,,,0.6997017950086077,,,,,,,,,9.9936,,,,,,
1185,K04518,,,0.7183812147361727,,,,,,,,,11.383099999999999,,,,,,
1186,K04561,,,0.5978878981073155,,,,,,,,,15.003,,,,,,
1187,K04564,,,0.5944854649645441,,,,,,,,,127.3879,,,,,,
1188,K04565,,,0.6263374837582876,,,,,,,,,20.5066,,,,,,
1189,K04567,,,0.6937444798647082,,,,,,,,,12.0824,,,,,,
1190,K04651,,,0.6520614075821086,,,,,,0.7107136586325276,,,18.4373,,,,,,11.1856
1191,K04652,,,0.6487874848748988,,,,,,,,,14.882,,,,,,
1192,K04653,,,0.6834787802196043,,,,,,,,,30.138099999999998,,,,,,
1193,K04654,,,0.6608418722940063,,,,,,,,,65.6002,,,,,,
1194,K04655,,,0.6781528980312224,,,,,,,,,36.27309999999999,,,,,,
1195,K04656,,,0.7298832696752644,,,,,,,,,55.158899999999996,,,,,,
1196,K04712,,,0.5221931788190013,,,,,,,,,12.5272,,,,,,
1197,K04713,,,,,,0.495,,,,,,,,,2.0922,,,
1198,K04719,,,0.65,,,,,,,,,5.0763,,,,,,
1199,K04744,,,0.6130589171796742,,,,,,,,,38.3333,,,,,,
1200,K04749,,,0.6460220534227311,,,,,,0.6850564775484533,,,135.67200000000003,,,,,,122.7831
1201,K04750,,,0.6206849477022357,,,,,,,,,106.18760000000002,,,,,,
1202,K04751,,,0.5842050245719459,,,,,,,,,55.3981,,,,,,
1203,K04752,,,0.618,,,,,,,,,4.8435,,,,,,
1204,K04754,,,0.6248779448399471,,,,,,,,,24.6344,,,,,,
1205,K04755,,,0.6186679019905622,,,,,,,,,26.034,,,,,,
1206,K04756,,,0.7211701867301153,,,,,,,,,6.728899999999999,,,,,,
1207,K04757,,,0.6928251670680079,,,,,,0.679095889924775,,,119.89520000000002,,,,,,21.8853
1208,K04758,,,0.7020686003111427,,,,,,,,,13.8066,,,,,,
1209,K04759,,,0.6692460868327221,,,,,,,,,11.354300000000002,,,,,,
1210,K04761,,,0.5986973880206229,,,,,,,,,10.703700000000001,,,,,,
1211,K04762,,,0.720564270883097,,,,,,,,,16.246399999999998,,,,,,
1212,K04763,,,0.6258076310270877,,,,,,,,,612.3593999999998,,,,,,
1213,K04764,,,0.5876625700167035,,,,,,,,,26.2262,,,,,,
1214,K04771,,,0.595,,,,,,,,,4.639,,,,,,
1215,K04773,,,0.7087046358484009,,,0.721,,,,,,27.330000000000005,,,3.9335,,,
1216,K04775,,,0.655,,,,,,,,,4.4521,,,,,,
1217,K04794,,,0.7390452218965188,,,,,,0.6572175430274039,,,14.892,,,,,,7.026199999999999
1218,K05275,,,0.6778475543886767,,,,,,,,,14.283,,,,,,
1219,K05281,,,0.6964064952993777,,,,,,,,,24.253,,,,,,
1220,K05303,,,0.5920000000000001,,,,,,,,,2.8251,,,,,,
1221,K05306,,,0.6509999999999999,,,,,,,,,4.9777,,,,,,
1222,K05337,,,0.693921200636911,,,,,,0.7,,,87.63070000000002,,,,,,3.7864
1223,K05343,,,0.5485927451062864,,,,,,,,,17.4468,,,,,,
1224,K05349,,,0.722714622085147,,,,,,,,,22.778100000000002,,,,,,
1225,K05364,,,0.695,,,,,,,,,5.6192,,,,,,
1226,K05375,,,0.46099999999999997,,,,,,,,,4.8612,,,,,,
1227,K05501,,,0.696,,,,,,,,,2.0446,,,,,,
1228,K05516,,,0.745,,,,,,,,,11.1734,,,,,,
1229,K05518,,,0.768,,,,,,,,,5.9822,,,,,,
1230,K05520,,,0.6168702237256646,,,,,,,,,26.4933,,,,,,
1231,K05521,,,0.57,,,,,,,,,4.6007,,,,,,
1232,K05522,,,0.7261971632553313,,,,,,,,,21.6631,,,,,,
1233,K05524,,,0.5796140876637238,,,,,,,,,120.15899999999999,,,,,,
1234,K05527,,,0.544,,,,,,,,,4.5574,,,,,,
1235,K05539,,,0.6262303274981876,,,,,,,,,11.3925,,,,,,
1236,K05540,,,0.711,,,,,,,,,7.5223,,,,,,
1237,K05555,,,0.6252904157429197,,,,,,,,,79.44579999999999,,,,,,
1238,K05558,,,0.6876524213301395,,,,,,,,,11.920200000000001,,,,,,
1239,K05569,,,0.66,,,,,,,,,2.5888,,,,,,
1240,K05594,,,0.5869722664256157,,,,,,,,,12.1038,,,,,,
1241,K05595,,,0.6316566014762897,,,,,,,,,40.569199999999995,,,,,,
1242,K05602,,,0.7148412687310289,,,,,,,,,15.8022,,,,,,
1243,K05606,,,0.6683748976212546,,,,,,,,,39.2976,,,,,,
1244,K05710,,,0.6677072669539903,,,,,,,,,72.4668,,,,,,
1245,K05712,,,0.705891401133688,,,,,,,,,13.947700000000001,,,,,,
1246,K05713,,,0.624,,,,,,,,,4.247,,,,,,
1247,K05770,,,0.696,,,,,,0.5670000000000001,,,2.2349,,,,,,4.5364
1248,K05772,,,0.6279281558285632,,,,,,,,,21.5315,,,,,,
1249,K05773,,,0.653,,,,,,,,,3.2211,,,,,,
1250,K05774,,,0.637,,,,,,,,,1.9775,,,,,,
1251,K05785,,,0.609,,,,,,,,,3.9774,,,,,,
1252,K05786,,,0.574,,,,,,,,,2.4373,,,,,,
1253,K05788,,,0.591719313560123,,,,,,,,,7.4677,,,,,,
1254,K05794,,,0.6463841059918904,,,,,,,,,66.9855,,,,,,
1255,K05799,,,0.7032695477014043,,,,,,,,,60.110600000000005,,,,,,
1256,K05800,,,0.627,,,,,,,,,3.7069,,,,,,
1257,K05801,,,0.698,,,,,,,,,1.6548,,,,,,
1258,K05805,,,0.6012715078494009,,,,,,,,,28.4189,,,,,,
1259,K05807,,,0.5892023083959895,,,,,,,,,46.85640000000001,,,,,,
1260,K05810,,,0.6526157458050306,,,,,,,,,35.9915,,,,,,
1261,K05815,,,0.63,,,,,,,,,3.116,,,,,,
1262,K05818,,,0.5971140176626858,,,,,,,,,6.768,,,,,,
1263,K05820,,,0.6361725081304787,,,,,,,,,18.9465,,,,,,
1264,K05826,,,0.563,,,,,,,,,5.4706,,,,,,
1265,K05833,,,0.602,,,,,,,,,2.3674,,,,,,
1266,K05838,,,0.7199046057039228,,,,,,,,,19.2404,,,,,,
1267,K05845,,,0.6686230400046025,,,,,,,,,83.26820000000002,,,,,,
1268,K05846,,,0.615227353745622,,,,,,,,,16.752399999999998,,,,,,
1269,K05847,,,0.647,,,,,,,,,2.5994,,,,,,
1270,K05873,,,0.66,,,,,,0.546,,,3.613,,,,,,2.8434
1271,K05879,,,0.7239861712793959,,,,,,,,,20.4884,,,,,,
1272,K05881,,,0.673574318947938,,,,,,,,,17.4494,,,,,,
1273,K05895,,,0.6767991533785279,,,,,,,,,7.900799999999999,,,,,,
1274,K05896,,,0.6426231158943799,,,,,,,,,118.9567,,,,,,
1275,K05913,,,0.6268767102487929,,,,,,,,,57.391799999999996,,,,,,
1276,K05919,,,0.6695197216862646,,,,,,,,,7.5432,,,,,,
1277,K05921,,,0.7094355008801622,,,,,,,,,23.4908,,,,,,
1278,K05936,,,0.7169796694130948,,,,,,,,,9.5435,,,,,,
1279,K05937,,,0.5670000000000001,,,,,,,,,2.5461,,,,,,
1280,K05939,,,0.6770000000000002,,,,,,,,,7.7728,,,,,,
1281,K05970,,,0.591,,,,,,,,,4.1298,,,,,,
1282,K05972,,,0.6670153972052782,,,,,,,,,19.9037,,,,,,
1283,K05973,,,0.6155481477076707,,,,,,,,,12.3219,,,,,,
1284,K05979,,,0.552,,,,,,,,,3.0404,,,,,,
1285,K05989,,,0.6585296086557582,,,0.736,,,,,,21.9554,,,2.6449,,,
1286,K05995,,,0.6660373661290163,,,,,,,,,26.204700000000003,,,,,,
1287,K06001,,,0.7120000000000001,,,,,,,,,19.6192,,,,,,
1288,K06006,,,0.494,,,,,,0.5345663237682728,,,3.5591,,,,,,7.7574
1289,K06013,,,0.5782204907310213,,,,,,,,,17.990900000000003,,,,,,
1290,K06015,,,0.5967967087501416,,,,,,,,,14.5331,,,,,,
1291,K06023,,,0.5660566999460104,,,,,,,,,12.0643,,,,,,
1292,K06024,,,0.6625732060822588,,,,,,,,,69.46399999999998,,,,,,
1293,K06041,,,0.6345931997067991,,,,,,,,,40.3119,,,,,,
1294,K06042,,,0.7066021004904415,,,,,,,,,31.7862,,,,,,
1295,K06044,,,0.684479344261984,,,,,,,,,24.326,,,,,,
1296,K06045,,,0.597,,,,,,,,,4.4529,,,,,,
1297,K06048,,,0.6576329166122602,,,,,,,,,104.14960000000002,,,,,,
1298,K06075,,,0.6234329157299657,,,,,,,,,8.8722,,,,,,
1299,K06076,,,0.6109869430967177,,,,,,0.614,,,14.45,,,,,,2.9723
1300,K06078,,,,,,0.703,,,,,,,,,2.7488,,,
1301,K06118,,,0.6532335539426438,,,,,,,,,19.557000000000002,,,,,,
1302,K06131,,,0.5820000000000001,,,,,,,,,7.0668,,,,,,
1303,K06132,,,0.6040334240986218,,,,,,,,,10.5696,,,,,,
1304,K06133,,,0.6906502948562905,,,,,,0.755,,,28.8262,,,,,,4.8543
1305,K06134,,,0.65,,,,,,,,,2.7825,,,,,,
1306,K06136,,,0.6525630516153998,,,,,,,,,15.8436,,,,,,
1307,K06137,,,0.6024989498127102,,,,,,,,,24.089599999999997,,,,,,
1308,K06138,,,0.6551725738485668,,,,,,,,,15.731599999999998,,,,,,
1309,K06142,,,0.5537698354489307,,,,,,,,,16.977700000000002,,,,,,
1310,K06152,,,0.637653387603062,,,,,,,,,67.7711,,,,,,
1311,K06153,,,0.6599712817015104,,,,,,,,,151.9364,,,,,,
1312,K06162,,,0.6581307403337054,,,,,,,,,18.2552,,,,,,
1313,K06167,,,0.5642371835976937,,,,,,,,,9.3949,,,,,,
1314,K06173,,,0.7259426869607375,,,,,,,,,16.161299999999997,,,,,,
1315,K06177,,,0.5479999999999999,,,,,,,,,3.6116,,,,,,
1316,K06178,,,0.6885620843600907,,,,,,,,,24.3085,,,,,,
1317,K06180,,,0.6984140389198252,,,,,,,,,20.0507,,,,,,
1318,K06186,,,0.617,,,,,,,,,3.973,,,,,,
1319,K06187,,,0.6585887455206025,,,,,,,,,73.0213,,,,,,
1320,K06190,,,0.6099787666002509,,,,,,,,,12.216000000000001,,,,,,
1321,K06194,,,0.6186719018695918,,,,,,,,,13.7753,,,,,,
1322,K06195,,,0.609893057078279,,,,,,,,,7.821899999999999,,,,,,
1323,K06196,,,0.6827148836412721,,,,,,,,,21.4543,,,,,,
1324,K06197,,,,,0.6,,,,,,,,,6.9324,,,,
1325,K06199,,,0.6318675834837983,,,,,,,,,48.59889999999999,,,,,,
1326,K06200,,,0.6192453983356889,,,,,,,,,27.7339,,,,,,
1327,K06201,,,0.647,,,,,,,,,3.013,,,,,,
1328,K06203,,,0.6417151410084515,,,,,,,,,17.6955,,,,,,
1329,K06204,,,0.656873730818598,,,,,,0.6982613604363237,,,128.7759,,,,,,7.0335
1330,K06206,,,0.6920000000000001,,,,,,,,,4.0733,,,,,,
1331,K06207,,,0.6803631126690131,,,,,,,,,82.06880000000001,,,,,,
1332,K06208,,,0.7027467779522011,,,,,,,,,17.7466,,,,,,
1333,K06213,,,0.6299555105196709,,,,,,0.588,,,52.934400000000004,,,,,,4.2352
1334,K06215,,,0.6890227415788892,,,,,,,,,83.13250000000001,,,,,,
1335,K06217,,,0.6527970526323664,,,,,,,,,107.43570000000001,,,,,,
1336,K06218,,,0.6721062171561755,,,,,,,,,19.107099999999996,,,,,,
1337,K06219,,,0.7566310503765755,,,,,,,,,10.4144,,,,,,
1338,K06221,,,0.6323449529958882,,,,,,,,,21.5158,,,,,,
1339,K06222,,,0.615,,,,,,,,,3.6452,,,,,,
1340,K06223,,,0.5317757372645747,,,,,,,,,137.10559999999998,,,,,,
1341,K06287,,,0.6564193352588296,,,,,,,,,43.0239,,,,,,
1342,K06320,,,0.69,,,,,,,,,6.9258,,,,,,
1343,K06346,,,0.6504994200119145,,,,,,,,,25.8055,,,,,,
1344,K06351,,,0.604,,,,,,,,,3.1174,,,,,,
1345,K06373,,,0.594,,,,,,,,,3.1799,,,,,,
1346,K06374,,,0.546,,,,,,,,,1.8619,,,,,,
1347,K06381,,,0.7086151775939439,,,,,,,,,12.9394,,,,,,
1348,K06384,,,0.7120000000000001,,,,,,,,,6.767,,,,,,
1349,K06400,,,0.5999143293817858,,,,,,,,,393.5454,,,,,,
1350,K06402,,,0.6632515577345137,,,,,,,,,23.5577,,,,,,
1351,K06410,,,0.6970000000000001,,,,,,,,,6.0791,,,,,,
1352,K06412,,,0.594,,,,,,,,,3.1538,,,,,,
1353,K06413,,,0.6747472286062539,,,,,,,,,76.1898,,,,,,
1354,K06415,,,0.625,,,,,,,,,5.5113,,,,,,
1355,K06442,,,0.7004439573978842,,,,,,,,,59.683400000000006,,,,,,
1356,K06518,,,0.5842139873787754,,,,,,,,,8.2603,,,,,,
1357,K06601,,,0.5775935308417642,,,,,,,,,6.4765,,,,,,
1358,K06603,,,,,,,,,0.509,,,,,,,,,5.3379
1359,K06605,,,0.677,,,,,,,,,7.3795,,,,,,
1360,K06859,,,0.589,,,,,,,,,3.1363,,,,,,
1361,K06861,,,0.674,,,,,,,,,4.0908,,,,,,
1362,K06864,,,0.6926273613030178,,,,,,,,,38.347100000000005,,,,,,
1363,K06867,,,0.6422458176212975,,,,,,,,,78.9458,,,,,,
1364,K06871,,,0.589,,,,,,,,,3.2208,,,,,,
1365,K06872,,,0.6198891852501114,,,,,,,,,42.424299999999995,,,,,,
1366,K06877,,,0.7564462967716887,,,,,,,,,10.4786,,,,,,
1367,K06879,,,0.643,,,,,,,,,3.7296,,,,,,
1368,K06880,,,0.6880801585622658,,,,,,,,,9.854,,,,,,
1369,K06881,,,0.7140000000000001,,,,,,,,,4.5223,,,,,,
1370,K06884,,,,,,,,,0.62072435800571,,,,,,,,,6.8027999999999995
1371,K06886,,,0.6500128386422914,,,,,,,,,82.70159999999998,,,,,,
1372,K06888,,,0.6624749105396356,,,,,,,,,136.1494,,,,,,
1373,K06889,,,0.5918146004533572,,,,,,,,,12.7105,,,,,,
1374,K06890,,,0.6009560423555065,,,,,,,,,39.828900000000004,,,,,,
1375,K06891,,,0.5818281501160948,,,,,,,,,95.57790000000001,,,,,,
1376,K06893,,,0.6063386434773483,,,,,,0.6451383584693033,,,129.599,,,,,,16.2975
1377,K06894,,,0.55,,,,,,,,,5.8909,,,,,,
1378,K06895,,,0.747,,,,,,,,,3.9562,,,,,,
1379,K06897,,,0.67294657795261,,,0.581,,,,,,73.62389999999999,,,2.1365,,,
1380,K06898,,,0.6796570120617049,,,,,,,,,11.2484,,,,,,
1381,K06900,,,0.6659999999999999,,,,,,,,,3.6602,,,,,,
1382,K06901,,,0.5929705746346907,,,,,,,,,14.3187,,,,,,
1383,K06902,,,0.6208261094678328,,,,,,,,,10.596,,,,,,
1384,K06903,,,0.6870259410747143,,,,,,,,,19.157400000000003,,,,,,
1385,K06904,,,0.6792797462114711,,0.637,,,,0.6939746648782732,,,31.2296,,3.1009,,,,11.508099999999999
1386,K06907,,,0.6519663880369726,,,,,,,,,17.5859,,,,,,
1387,K06909,,,0.5971350977754595,,0.392,,,,,,,34.153800000000004,,3.7447,,,,
1388,K06911,,,0.6521369032069582,,,,,,,,,222.08780000000002,,,,,,
1389,K06912,,,0.603,,,,,,,,,3.3427,,,,,,
1390,K06915,,,0.6117860694001785,,,,,,,,,43.2449,,,,,,
1391,K06918,,,0.6380000000000001,,,,,,,,,4.6171,,,,,,
1392,K06919,,,0.6365311782301218,,,,,,,,,24.553099999999997,,,,,,
1393,K06920,,,0.6408108372571154,,,,,,,,,16.7157,,,,,,
1394,K06921,,,0.6784552340433659,,,,,,,,,18.7661,,,,,,
1395,K06922,,,0.612,,,,,,,,,1.5944,,,,,,
1396,K06923,,,0.6242485859397049,,,,,,,,,23.8825,,,,,,
1397,K06925,,,0.7222059381533357,,,,,,,,,33.4574,,,,,,
1398,K06926,,,0.532,,,,,,,,,3.6967,,,,,,
1399,K06929,,,0.6582674786100213,,,,,,,,,47.3026,,,,,,
1400,K06934,,,0.5543232739818874,,,,,,0.4887161794010591,,,32.593900000000005,,,,,,4.1629
1401,K06937,,,0.5993792597918808,,,,,,,,,22.023000000000003,,,,,,
1402,K06938,,,0.604,,,,,,,,,1.8345,,,,,,
1403,K06940,,,0.575540302227275,,,,,,0.612,,,18.262,,,,,,6.5068
1404,K06941,,,0.6604401871339862,,,,,,,,,90.6909,,,,,,
1405,K06942,,,0.6709999999999999,,,,,,,,,8.2198,,,,,,
1406,K06945,,,0.6571733371941247,,,,,,,,,81.8807,,,,,,
1407,K06946,,,0.6158079714197765,,,,,,,,,14.2318,,,,,,
1408,K06949,,,0.7327637122481587,,,,,,,,,33.3659,,,,,,
1409,K06952,,0.556,0.6093674159911212,,,,,,,,5.8603,19.2887,,,,,,
1410,K06953,,,0.6560234564998502,,,,,,,,,7.3527000000000005,,,,,,
1411,K06958,,,0.6672481315658295,,,,,,,,,31.361600000000003,,,,,,
1412,K06960,,,0.6397981615778173,,,,,,,,,27.135700000000003,,,,,,
1413,K06961,,,,,,0.433,,,,,,,,,2.5599,,,
1414,K06962,,,0.5475500581249798,,,,,,,,,6.6136,,,,,,
1415,K06969,,,0.5329999999999999,,,,,,,,,3.0944,,,,,,
1416,K06971,,,0.7295969599575579,,,,,,,,,19.416,,,,,,
1417,K06973,,,0.5525999130946404,,,,,,,,,19.3124,,,,,,
1418,K06974,,,0.6409999999999999,,,,,,,,,2.0346,,,,,,
1419,K06975,0.725,,0.6625674467490786,,,,,,0.6809999999999999,3.8435,,30.190099999999994,,,,,,5.6829
1420,K06976,,,0.7249402265915802,,,,,,,,,41.884299999999996,,,,,,
1421,K06978,,,0.6801168734446371,,,,,,,,,20.9207,,,,,,
1422,K06980,,,0.6692430098357739,,,,,,,,,18.6284,,,,,,
1423,K06984,,,0.665,,,,,,,,,3.3255,,,,,,
1424,K06985,,,0.6643232946223647,,,,,,,,,34.658100000000005,,,,,,
1425,K06986,,,0.5671383025357225,,,,,,,,,7.6401,,,,,,
1426,K06987,,,0.6323964055212327,,,,,,,,,68.1666,,,,,,
1427,K06988,,,0.7276722434123033,,,,,,,,,10.3144,,,,,,
1428,K06989,,,0.662,,,,,,,,,4.3705,,,,,,
1429,K06991,,,0.673,,,,,,,,,5.2067,,,,,,
1430,K06994,,,0.7051389202812464,,,,,,,,,97.65829999999998,,,,,,
1431,K06995,,,0.6988405480458425,,,,,,,,,26.5528,,,,,,
1432,K06996,,,0.6731251026675451,,,0.728,,,,,,190.69610000000006,,,3.2038,,,
1433,K06997,,,0.6643607067198201,,,,,,,,,56.91669999999999,,,,,,
1434,K06998,,0.696,0.6700640427708435,,,,,,,,2.7341,71.41639999999998,,,,,,
1435,K06999,,,0.5645357951591441,,,,,,,,,13.7762,,,,,,
1436,K07001,,,0.6514457453538559,,,,,,,,,66.82419999999999,,,,,,
1437,K07002,,,0.682,,,,,,,,,4.2954,,,,,,
1438,K07005,,,0.6959669821149397,,,,,,,,,53.77830000000001,,,,,,
1439,K07006,,,0.6368791834252909,,,,,,0.547,,,51.1227,,,,,,4.8075
1440,K07008,,,0.7382419945134365,,,,,,,,,10.438300000000002,,,,,,
1441,K07009,,,0.7284767957053735,,,,,,,,,29.286599999999996,,,,,,
1442,K07010,,,0.6580411531645372,,,,,,,,,41.135400000000004,,,,,,
1443,K07018,,,0.6859942464177232,,,,,,,,,26.5697,,,,,,
1444,K07020,,,0.697653802275017,,,,,,,,,21.5427,,,,,,
1445,K07023,,,0.6258289200955623,,,,,,,,,6.267799999999999,,,,,,
1446,K07025,,,0.703853869760731,,,,,,,,,26.273,,,,,,
1447,K07027,,,0.7081083580401619,,,,,,,,,21.8756,,,,,,
1448,K07028,,,0.6465503246788593,,,,,,,,,12.058200000000001,,,,,,
1449,K07029,,,0.6753178405640041,,,,,,,,,57.4827,,,,,,
1450,K07030,,,0.7478450352091972,,,,,,,,,20.9965,,,,,,
1451,K07031,,,0.6192426739384459,,,,,,,,,7.638,,,,,,
1452,K07032,,,0.6779027790683022,,,,,,,,,19.6104,,,,,,
1453,K07034,0.688,,0.659677531453018,,,0.505,,,0.623,4.9971,,69.70450000000001,,,2.1174,,,1.9714
1454,K07037,,,0.5835834412278451,,,,,,,,,11.7808,,,,,,
1455,K07038,,,0.6749921755334816,,,,,,0.653,,,20.235000000000003,,,,,,3.0091
1456,K07039,,,0.588739930324004,,,,,,0.5341958209472135,,,56.37109999999999,,,,,,4.5563
1457,K07040,,,0.6480500034694235,,,,,,,,,68.4628,,,,,,
1458,K07042,,,0.6577377710304457,,,,,,,,,74.0964,,,,,,
1459,K07045,,,0.6859999999999999,,,,,,,,,5.2713,,,,,,
1460,K07046,,,0.6229753048666883,,,,,,,,,23.668599999999998,,,,,,
1461,K07051,,,0.606,,,,,,,,,4.3326,,,,,,
1462,K07052,,,0.6314799961352441,,,,,,0.6,,,144.75500000000002,,,,,,3.4728
1463,K07053,,,0.6829690520816113,,,,,,,,,31.0289,,,,,,
1464,K07054,,,0.6251978258835401,,,,,,,,,48.7685,,,,,,
1465,K07056,,,0.6966740343171836,,,,,,,,,45.1687,,,,,,
1466,K07057,,,0.75378702370429,,,,,,,,,23.130300000000002,,,,,,
1467,K07058,,,0.6306188571849343,,,,,,0.6508575725459553,,,432.7662,,,,,,30.893600000000003
1468,K07062,,,0.6205743389572032,,,,,,,,,31.5445,,,,,,
1469,K07063,,,0.634396843780537,,,,,,0.606,,,22.2389,,,,,,2.2888
1470,K07064,,,0.5405534424555358,,,,,,,,,8.744,,,,,,
1471,K07065,,,0.6024539132417488,,,,,,,,,5.786,,,,,,
1472,K07067,,,0.7090000000000001,,,,,,,,,3.2894,,,,,,
1473,K07068,,,0.7016567264860121,,,0.6859999999999999,,,0.755,,,148.5589,,,2.7917,,,3.5095
1474,K07071,,,0.7265747673181839,,,,,,,,,48.3774,,,,,,
1475,K07074,,,0.5825417951541849,,0.394,,,,,,,9.8432,,3.2549,,,,
1476,K07075,,,0.6662817639139272,,,,,,,,,31.3308,,,,,,
