,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Baculoviridae,GC_adj Duplodnaviria,GC_adj Eukaryota,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Baculoviridae,gene_counts Duplodnaviria,gene_counts Eukaryota,gene_countsUnclassified
1253,K06208,,,0.6760758950562564,,,,,,,35.7371,,,,
1254,K06211,,,0.7058016376885834,,,,,,,7.696400000000001,,,,
1255,K06213,,,0.6330896116728707,,,,,,,114.03599999999999,,,,
1256,K06215,,,0.6681917672073344,,,,,,,80.0369,,,,
1257,K06217,,,0.6502616302247248,,,,,,,61.174,,,,
1258,K06218,0.6689999999999999,,0.63295770005374,,,,,3.3725,,16.452,,,,
1259,K06219,,,0.7509999999999999,,,,,,,4.2657,,,,
1260,K06222,,,0.620417281555095,,,,,,,21.2029,,,,
1261,K06223,,,0.607,,,,0.508,,,2.4313,,,,4.5703
1262,K06285,,,0.637,,,,,,,6.3633,,,,
1263,K06287,,,0.6792590427849919,,,,,,,65.5279,,,,
1264,K06346,,,0.6854714009381387,,,,,,,38.1178,,,,
1265,K06373,,,0.6053171459597971,,,,,,,5.3855,,,,
1266,K06378,,,0.618,,,,0.728,,,10.3452,,,,7.2909
1267,K06381,,,0.6694667942751159,,,,,,,6.9619,,,,
1268,K06384,,,0.7091702696234933,,,,,,,15.0797,,,,
1269,K06400,,,0.6062814551348288,,,,,,,114.6681,,,,
1270,K06402,,,0.5950711782503693,,,,,,,21.036199999999997,,,,
1271,K06413,,,0.6484430568252405,,,,,,,93.61859999999999,,,,
1272,K06415,,,0.585,,,,,,,20.6172,,,,
1273,K06416,,,0.6867779757968304,,,,0.6859999999999999,,,14.0536,,,,6.8847
1274,K06442,,,0.6493454322064258,,,,,,,102.51090000000002,,,,
1275,K06601,,,0.5734555318114056,,,,,,,42.57419999999999,,,,
1276,K06602,,,0.5801843813745556,,,,,,,27.9151,,,,
1277,K06603,,,0.6509999999999999,,,,,,,4.7598,,,,
1278,K06718,,,0.6829999999999999,,,,,,,2.7545,,,,
1279,K06720,,,0.621,,,,,,,3.1683,,,,
1280,K06726,,,0.54,,,,,,,4.6593,,,,
1281,K06861,,,0.68,,,,,,,4.2048,,,,
1282,K06862,,,0.6569999999999999,,,,,,,4.2798,,,,
1283,K06864,,,0.66147611662484,,,,,,,45.9607,,,,
1284,K06867,,,0.6365135030696222,,,0.5906809142124579,,,,26.968600000000002,,,9.1415,
1285,K06872,,,0.6112141204930327,,,,,,,24.5863,,,,
1286,K06877,,,0.5429999999999999,,,,,,,7.1831,,,,
1287,K06878,,,0.547,,,,,,,2.0667,,,,
1288,K06881,,,0.5660000000000001,,,,,,,3.3674,,,,
1289,K06886,,,0.6566771716149307,,,,,,,66.4323,,,,
1290,K06888,,0.56,0.6573771217586546,,,,,,2.1374,134.19770000000003,,,,
1291,K06889,,,0.7143426110006627,,,,,,,17.4348,,,,
1292,K06890,,,0.6041880756009784,,,,,,,54.6514,,,,
1293,K06891,,,0.5973764445581742,,,,,,,93.9669,,,,
1294,K06893,,,0.5804423039717047,,,,,,,75.6613,,,,
1295,K06895,,,0.698,,,,,,,3.0531,,,,
1296,K06897,,,0.6149761092385407,,,,,,,66.1989,,,,
1297,K06898,,,0.6526611087281702,,,,,,,10.9832,,,,
1298,K06901,,,0.6207326238453013,,,,,,,56.212900000000005,,,,
1299,K06903,,,0.667,,,,,,,2.9707,,,,
1300,K06904,,,,,,,0.648,,,,,,,7.9895
1301,K06907,,,0.6434231500532992,,,,,,,25.376900000000003,,,,
1302,K06909,0.446,,,,,,,4.0907,,,,,,
1303,K06911,,,0.64300756839069,,,,,,,208.1311,,,,
1304,K06912,,,0.652,,,,,,,9.0651,,,,
1305,K06915,,,0.6313839514057787,,,,,,,95.8695,,,,
1306,K06920,,,0.6278366608344973,,,,,,,56.92849999999999,,,,
1307,K06921,,,0.6635134797763172,,,,,,,15.2896,,,,
1308,K06922,,,0.632,,,,,,,2.1901,,,,
1309,K06925,,,0.6437413484190104,,,,,,,38.124100000000006,,,,
1310,K06929,,,0.6256380025445745,,,,,,,30.610699999999998,,,,
1311,K06934,,,0.55404188684754,,,,,,,15.8646,,,,
1312,K06936,,,0.5539999999999999,,,,,,,5.3624,,,,
1313,K06937,,,0.5616169178801136,,,,,,,40.9122,,,,
1314,K06940,,,0.5764663177130053,,,,,,,18.9191,,,,
1315,K06941,,,0.63448806238218,,,,,,,186.95790000000002,,,,
1316,K06945,,,0.6737282264599512,,,,,,,85.28240000000001,,,,
1317,K06949,,,0.6939660452999854,,,,,,,27.346600000000002,,,,
1318,K06950,,,0.414,,,,,,,2.4417,,,,
1319,K06952,,,0.6423009916300124,,,,,,,15.842400000000001,,,,
1320,K06953,,,0.64,,,,,,,12.5734,,,,
1321,K06958,,,0.6651509671452079,,,,,,,64.7292,,,,
1322,K06960,,,0.6810619350952082,,,,,,,35.907000000000004,,,,
1323,K06969,,,0.547,,,,,,,3.3372,,,,
1324,K06971,,,0.7206712783579751,,,,,,,15.204,,,,
1325,K06973,,,0.6546741761306116,,,,,,,10.3356,,,,
1326,K06975,,,0.6389708970537324,,,,,,,39.6713,,,,
1327,K06976,,,0.7168243886402581,,,,,,,43.6284,,,,
1328,K06980,,,0.6425600956272857,,,,,,,14.227,,,,
1329,K06985,,,0.6545732839590981,,,,,,,40.3022,,,,
1330,K06987,,,0.639423699397649,,,,,,,36.1477,,,,
1331,K06988,,,0.6504782852880161,,,,,,,18.112,,,,
1332,K06989,,,0.6324574690597116,,,,,,,13.0631,,,,
1333,K06991,,,0.683376783923381,,,,,,,12.682,,,,
1334,K06994,,,0.6865255179828053,,,,,,,19.2961,,,,
1335,K06995,,,0.6645335074466621,,,,,,,14.369,,,,
1336,K06996,,,0.6652574020814468,,,,,,,135.32600000000002,,,,
1337,K06997,,,0.6537187703994976,,,,,,,81.32600000000001,,,,
1338,K06998,,,0.6124899023439189,,,,,,,59.553799999999995,,,,
1339,K06999,,,0.6599878031217895,,,,,,,7.4883999999999995,,,,
1340,K07001,,,0.6382926403165985,,,,,,,93.67259999999999,,,,
1341,K07004,,,0.71,,,,,,,4.2067,,,,
1342,K07005,,,0.6668557832955062,,,,,,,73.61760000000001,,,,
1343,K07006,,,0.6268527802057527,,,,,,,122.51889999999999,,,,
1344,K07008,,,0.76,,,,,,,4.6476,,,,
1345,K07009,,,0.7354086912085532,,,,,,,24.5346,,,,
1346,K07010,,,0.6606049402610056,,,,,,,50.18110000000001,,,,
1347,K07018,,,0.6767722408620492,,,,,,,26.458699999999997,,,,
1348,K07020,,,0.653219949560096,,,,,,,35.8386,,,,
1349,K07027,,,0.6515620466394493,,,,,,,29.0708,,,,
1350,K07028,,,0.5936158552208871,,,,,,,6.523899999999999,,,,
1351,K07029,,,0.6411863397833761,,,,0.687,,,31.198299999999996,,,,3.0585
1352,K07030,,,0.7081620421470533,,,,,,,24.8297,,,,
1353,K07031,,,0.6542343354699655,,,,,,,7.1991,,,,
1354,K07032,,,0.6090048459015956,,,,,,,26.710199999999997,,,,
1355,K07034,,,0.6548563333561932,,,,0.728,,,63.2782,,,,5.606
1356,K07038,,,0.6237018405697886,,,,,,,21.7579,,,,
1357,K07039,,,0.6247525062352929,,,,0.614,,,22.096600000000002,,,,2.0389
1358,K07040,,,0.6498594922705915,,,,,,,55.4004,,,,
1359,K07042,,,0.6682955908805255,,,,,,,69.882,,,,
1360,K07044,,,0.627,,,,,,,3.8314,,,,
1361,K07046,,,0.6628963839637285,,,,,,,19.1551,,,,
1362,K07048,,,0.6779999999999999,,,,,,,7.5538,,,,
1363,K07051,,,0.659,,,,,,,5.3347,,,,
1364,K07052,,,0.6097799466142174,,,,0.636,,,125.7627,,,,3.7931
1365,K07053,,,0.6858006287803671,,,,,,,19.1795,,,,
1366,K07054,,,0.6246785491671385,,,,,,,86.11789999999998,,,,
1367,K07056,,,0.648080797916573,,,,,,,39.160799999999995,,,,
1368,K07058,,,0.6283483356445184,,,,0.5983975058369728,,,409.3188000000001,,,,27.271100000000004
1369,K07062,,,0.6334948012348892,,,,,,,20.6371,,,,
1370,K07063,,,0.5671108033342932,,,,0.6248282900926903,,,6.8262,,,,6.5357
1371,K07064,,,0.6296034518561331,,,,0.677,,,31.96849999999999,,,,3.1446
1372,K07065,,,0.7129999999999999,,,,,,,2.8564,,,,
1373,K07068,,,0.6512209483056758,,,,0.7312110223156798,,,167.62320000000003,,,,4.5123999999999995
1374,K07071,,,0.6966339131372842,,,,,,,46.0165,,,,
1375,K07074,,,0.632,,,,,,,2.8561,,,,
1376,K07075,,,0.5842462669823639,,,,,,,23.6126,,,,
1377,K07076,,,0.563,,,,,,,1.9981,,,,
1378,K07080,,,0.604899063013223,,,,,,,106.46430000000001,,,,
1379,K07082,,,0.6418438970075799,,,,,,,137.20600000000002,,,,
1380,K07089,,,0.6626197489204795,,,,,,,95.85919999999999,,,,
1381,K07090,,,0.6416688706318394,,,,0.6208741442666055,,,189.37339999999998,,,,11.1726
1382,K07095,,,0.6745136980211653,,,,,,,28.901200000000003,,,,
1383,K07096,,,0.6831367308259663,,,,,,,38.8328,,,,
1384,K07098,0.568,,0.6153023224408355,,,,,4.2928,,87.85249999999999,,,,
1385,K07100,,,0.745,,,,,,,6.0472,,,,
1386,K07102,,,0.6485971688274401,,,,,,,15.512700000000002,,,,
1387,K07104,,,0.6535475763647074,,,,,,,26.397299999999998,,,,
1388,K07106,,,0.5890323106603166,,,,,,,46.3722,,,,
1389,K07107,,0.6779999999999999,0.6144623827637116,,,,0.6859999999999999,,2.6238,92.0178,,,,2.6864
1390,K07112,,,0.6503976727646793,,,,,,,40.121199999999995,,,,
1391,K07113,,,0.7,,,,,,,2.8616,,,,
1392,K07115,,,0.6629999999999999,,,,,,,17.2672,,,,
1393,K07118,,,0.6080727502372345,,,,,,,8.7512,,,,
1394,K07120,,,0.6797788716669874,,,,,,,50.75359999999999,,,,
1395,K07122,,,,,,,0.606,,,,,,,2.75
1396,K07124,,,0.6361510669430743,,,,,,,25.383700000000005,,,,
1397,K07126,,,0.6417164280436771,,,,0.5731609946512741,,,195.78280000000004,,,,7.1531
1398,K07127,,,0.6265070418593618,,,,,,,9.8299,,,,
1399,K07130,,,0.6431613812755751,,,,,,,16.7775,,,,
1400,K07131,,,0.6765114316350945,,,,0.7090000000000001,,,78.64580000000001,,,,3.491
1401,K07133,,,0.5941808778160271,,,,,,,17.581200000000003,,,,
1402,K07136,,,0.6331782104547274,,,,0.64,,,6.2689,,,,4.9453
1403,K07141,,,0.656471500211733,,,,,,,33.805600000000005,,,,
1404,K07146,,,0.584,,,,,,,9.6701,,,,
1405,K07147,,,0.5809333401017028,,,,,,,31.390500000000007,,,,
1406,K07148,,,0.6088066963251788,,,,,,,15.366599999999998,,,,
1407,K07152,,,0.6058864676488075,,,,0.6779999999999999,,,128.1721,,,,3.0036
1408,K07154,,,0.6034182840789768,,,,,,,72.53309999999999,,,,
1409,K07156,,,0.6338466852274969,,,,0.6549026512955611,,,34.717400000000005,,,,5.3403
1410,K07157,,,0.7014889378223046,,,,,,,9.5912,,,,
1411,K07160,,,0.6484622542201643,,,,,,,40.759600000000006,,,,
1412,K07161,,,0.664634084125585,,,,,,,81.52099999999999,,,,
1413,K07164,,,0.6556988779127967,,,,,,,38.389900000000004,,,,
1414,K07165,,,0.6108361343219694,,,,0.6415059212858657,,,20.0912,,,,10.7244
1415,K07167,,,0.638,,,,,,,2.8805,,,,
1416,K07171,0.5920000000000001,,0.6304287160994422,,,,0.6809999999999999,2.0848,,61.974799999999995,,,,4.2039
1417,K07172,,,0.5916864546457588,,,,,,,14.8884,,,,
1418,K07175,,,0.585,,,,,,,4.3111,,,,
1419,K07177,,,0.6894483867169332,,,,,,,12.4644,,,,
1420,K07180,,,0.594,,,,,,,28.3217,,,,
1421,K07182,,,0.7297124579747691,,,,,,,17.471,,,,
1422,K07183,,,0.6176163116058709,,,,,,,14.0485,,,,
1423,K07192,,,0.6245382232307104,,,,,,,53.5596,,,,
1424,K07213,,,0.730909090909091,,,,,,,11.6356,,,,
1425,K07217,,,0.5783481546852334,,,,,,,15.6645,,,,
1426,K07218,,,0.607,,,,,,,6.6826,,,,
1427,K07220,,,0.6016223912667487,,,,,,,125.1381,,,,
1428,K07221,,,0.5896088894305226,,,,,,,26.3076,,,,
1429,K07222,,,0.5798182590479639,,,,,,,14.799900000000001,,,,
1430,K07223,,,0.6374834190101109,,,,,,,74.726,,,,
1431,K07224,,,0.691,,,,,,,4.8975,,,,
1432,K07226,,,0.6126720801544335,,,,,,,20.710099999999997,,,,
1433,K07232,,,0.6509516863269889,,,,,,,24.4949,,,,
1434,K07234,,,0.6317779182309996,,,,,,,12.270600000000002,,,,
1435,K07240,,,0.6413331362996685,,,,0.745,,,153.37900000000002,,,,1.4719
1436,K07241,,,0.6482867055042141,,,,,,,116.1353,,,,
1437,K07243,,,0.6496182981036441,,,,,,,60.1982,,,,
1438,K07245,,,0.599,,,,,,,6.2621,,,,
1439,K07259,,,0.6439246676158962,,,,,,,75.6628,,,,
1440,K07261,,,0.6564609193619115,,,,,,,25.0867,,,,
1441,K07262,,,0.632,,,,,,,6.2027,,,,
1442,K07264,,,0.6164017358539927,,,,,,,23.8251,,,,
1443,K07267,,,0.6166302778158045,,,,,,,11.3117,,,,
1444,K07273,,,0.6692219094230343,,,,,,,10.194299999999998,,,,
1445,K07283,,,0.55,,,,,,,4.8383,,,,
1446,K07284,,,0.6709262162953918,,,,,,,26.8872,,,,
1447,K07287,,,0.635795680242497,,,,,,,9.6798,,,,
1448,K07300,,,0.6489324375871061,,,,,,,58.7815,,,,
1449,K07302,,,0.6210250908104497,,,,,,,37.9207,,,,
1450,K07304,,,0.6246386743868128,,,,,,,116.73259999999999,,,,
1451,K07305,,,0.6213883396331658,,,,,,,73.4001,,,,
1452,K07313,,,0.5662901818877195,,,,,,,20.786299999999997,,,,
1453,K07315,,,0.6362197868615588,,,,,,,93.92800000000001,,,,
1454,K07323,,,0.6041429781485702,,,,,,,18.8347,,,,
1455,K07334,,,0.5649527383413782,,,,,,,42.3947,,,,
1456,K07335,,,0.6428013637910756,,,,,,,12.8258,,,,
1457,K07336,,,0.6032192948923908,,,,,,,28.8532,,,,
1458,K07340,,,0.6692032888955978,,,,,,,17.2378,,,,
1459,K07341,,,0.593517423966539,,,,0.578,,,29.635899999999996,,,,3.8534
1460,K07343,,,0.604251471831425,,,,,,,15.7024,,,,
1461,K07344,,,0.5920000000000001,,,,,,,2.402,,,,
1462,K07386,,,0.562,,,,,,,3.8004,,,,
1463,K07390,,,0.6497061383736314,,,,,,,24.7014,,,,
1464,K07391,,,0.6580644585823402,,,,,,,80.5758,,,,
1465,K07393,,,0.6521141468250982,,,,,,,53.47,,,,
1466,K07395,,,0.5966922674975188,,,,,,,51.599599999999995,,,,
1467,K07397,,,0.5892489553454625,,,,0.701,,,40.651399999999995,,,,3.0488
1468,K07399,,,0.6790848228578322,,,,,,,19.932299999999998,,,,
1469,K07400,,,0.6507156783541883,,,,,,,15.665700000000001,,,,
1470,K07402,,,0.6813936199627607,,,,,,,138.0656,,,,
1471,K07403,,,0.6113211314993029,,,,,,,24.328899999999997,,,,
1472,K07404,,,0.5821370945702493,,,,,,,46.1717,,,,
1473,K07407,,,0.5936943903120275,,,,,,,85.73700000000001,,,,
1474,K07442,,,0.7094709658545061,,,,,,,40.860499999999995,,,,
1475,K07443,,,0.5820533461669962,,,,,,,6.5669,,,,
1476,K07447,,,0.6788716251123823,,,,,,,80.9233,,,,
1477,K07448,,,0.6511530173428804,,,,,,,13.380099999999999,,,,
1478,K07450,,,0.703,,,,,,,3.103,,,,
1479,K07451,,,0.5858737144785635,,,,,,,31.3108,,,,
1480,K07454,,,0.6901121994568752,,,,,,,6.9255,,,,
1481,K07457,,,0.5620000000000002,,,,,,,2.6641,,,,
1482,K07458,,,0.7177219701060659,,,,,,,20.6363,,,,
1483,K07460,,,0.6304422651853421,,,,0.647,,,37.052899999999994,,,,2.15
1484,K07461,,,0.5932615809935077,,,,0.52,,,11.9483,,,,4.2004
1485,K07462,,,0.6553894044059349,,,,0.556,,,92.79230000000001,,,,1.6741
1486,K07465,,,0.7186510114840575,,,,,,,20.0636,,,,
1487,K07473,,,0.5589999999999998,,,,,,,2.2,,,,
1488,K07478,,,0.6604699992672102,,,,,,,69.9427,,,,
1489,K07480,,,0.674,,,,,,,4.5483,,,,
1490,K07481,,,0.617857355854796,,,,,,,471.1305,,,,
1491,K07482,,,0.5978849736248009,,,,0.6679999999999998,,,581.756,,,,9.2792
1492,K07483,,,0.6165282371270694,,,0.6990000000000001,0.5809555906408806,,,476.7688999999999,,,2.1864,17.6563
1493,K07484,,,0.620178891704035,,,,,,,983.4864000000001,,,,
1494,K07485,,,0.6288127986782962,,,,,,,482.17510000000016,,,,
1495,K07486,,,0.6244774014867766,,,0.5589999999999999,0.6201011684102067,,,3499.734499999997,,,7.7365,43.904500000000006
1496,K07487,,,0.6193338568218776,,,,,,,257.36139999999995,,,,
1497,K07488,,,0.6291618789874878,,,,,,,55.0772,,,,
1498,K07491,,,0.587772439947437,,,,0.5631354890506167,,,94.18899999999998,,,,18.4498
1499,K07492,,0.59,0.615119219271868,,,,,,8.0992,915.1575000000001,,,,
1500,K07493,,,0.6380378716891388,,,,0.6779999999999999,,,875.4902000000001,,,,2.8085
1501,K07494,,0.494,0.6026710006454442,,,0.5236885020456467,,,3.0265,960.6836000000002,,,25.1387,
1502,K07495,,,0.5858925310795101,,,,0.6547315840657748,,,304.85549999999995,,,,7.0436
1503,K07496,,,0.6714943824767596,,,,,,,193.1963,,,,
1504,K07497,,,0.6151889182647692,,,0.459576627372644,0.28300000000000003,,,2761.685700000001,,,173.60410000000002,5.3156
1505,K07498,,,0.6541597621014709,,,,,,,63.0241,,,,
1506,K07499,,,0.6176487722947949,,,,,,,180.3051,,,,
1507,K07501,,,0.6230024364083567,,,,,,,4.760199999999999,,,,
1508,K07502,,,0.6546088568979141,,,,,,,4.888400000000001,,,,
1509,K07503,,,0.6858879542586318,,,,,,,55.975699999999996,,,,
1510,K07504,,,0.461,,,,,,,2.0724,,,,
1511,K07506,,,0.5909712834211717,,,,,,,73.6111,,,,
1512,K07507,,,0.6245618287149742,,,,0.6875753503018576,,,30.9261,,,,16.2983
1513,K07517,,,0.6709999999999999,,,,,,,2.8984,,,,
1514,K07552,,,0.655,,,,,,,13.7893,,,,
1515,K07556,,,0.667,,,,,,,9.2511,,,,
1516,K07560,,,0.7090357247657736,,,,,,,37.434999999999995,,,,
1517,K07566,,,0.6804537543545074,,,,,,,50.00649999999999,,,,
1518,K07568,,,0.652551592006064,,,,,,,24.407899999999998,,,,
1519,K07574,,,0.5920000000000001,,,,,,,4.4547,,,,
1520,K07577,,,0.6677830495107101,,,,,,,31.886400000000002,,,,
1521,K07588,,,0.7350948013104094,,,,,,,22.6995,,,,
1522,K07646,,,0.6649043726978557,,,,,,,97.5987,,,,
1523,K07655,,,0.69,,,,,,,5.7651,,,,
1524,K07666,,,0.659,,,,,,,7.4167,,,,
1525,K07675,,,0.621,,,,,,,8.4487,,,,
1526,K07682,,,0.6714150033381823,,,,,,,15.5395,,,,
1527,K07693,,,0.7228253367060354,,,,,,,21.7729,,,,
1528,K07695,,,0.7,,,,,,,5.9539,,,,
1529,K07722,,,0.6152806026697033,,,,,,,16.313299999999998,,,,
1530,K07726,,,0.6629238421203444,,,,0.633,,,45.54409999999999,,,,2.4375
1531,K07727,,,0.5529999999999999,,,,,,,1.9226,,,,
1532,K07729,,,0.6503592882188444,,,,,,,21.2216,,,,
1533,K07733,,,0.570621120773266,,,,,,,29.8933,,,,
1534,K07734,,,0.6348327409145834,,,,,,,44.679700000000004,,,,
1535,K07735,,,0.6483995025290656,,,,,,,72.14999999999999,,,,
1536,K07736,,,0.6326305950777453,,,,,,,160.1471,,,,
1537,K07738,,,0.6465746466529566,,,,,,,118.367,,,,
1538,K07742,,,0.6663901684019069,,,,,,,64.3832,,,,
1539,K07746,,,0.5765811096205522,,,,,,,13.411,,,,
1540,K07755,,,0.6187022205787669,,,,,,,25.517200000000003,,,,
1541,K07778,,,0.7258529843056747,,,,,,,16.3228,,,,
1542,K07793,,,0.6204959326121997,,,,,,,152.8485,,,,
1543,K07794,,,0.5589999999999999,,,,,,,4.4173,,,,
1544,K07795,,,0.6315077958564148,,,,,,,215.24040000000002,,,,
1545,K07807,,,0.581,,,,,,,4.479,,,,
1546,K07816,,,0.647,,,,,,,2.1198,,,,
1547,K07979,,,0.6543137568727045,,,,,,,78.91290000000001,,,,
1548,K08084,,,0.604,,,,0.616,,,3.9502,,,,8.5042
1549,K08086,,,0.6620081907423151,,,,0.61,,,8.7334,,,,2.5328
1550,K08097,,,0.6343676604717248,,,,,,,27.7467,,,,
1551,K08169,,,0.637,,,,,,,5.2424,,,,
1552,K08177,,,0.609,,,,,,,9.9708,,,,
1553,K08178,,,0.604,,,,,,,3.7145,,,,
1554,K08223,,,0.6311223246025227,,,,,,,43.8813,,,,
1555,K08234,,,0.667,,,,,,,7.3272,,,,
1556,K08256,,,0.7190000000000001,,,,,,,5.5767,,,,
1557,K08281,,,0.6482035436587932,,,,,,,29.445000000000004,,,,
1558,K08296,,,0.6779787711979913,,,,,,,30.856900000000003,,,,
1559,K08303,,,0.629,,,,,,,1.8,,,,
1560,K08304,,,0.6356132102282255,,,,,,,32.3433,,,,
1561,K08305,,,0.6433381229007575,,,,,,,182.03609999999998,,,,
1562,K08307,,,0.6297376495345736,,,,,,,30.2575,,,,
1563,K08309,,,0.6206673286211957,,,,,,,50.3735,,,,
1564,K08311,,,0.6300668383562559,,,,,,,49.494099999999996,,,,
1565,K08316,,,0.6858850531595281,,,,,,,50.0363,,,,
1566,K08321,,,0.69,,,,,,,5.6496,,,,
1567,K08355,,,0.675,,,,,,,2.5685,,,,
1568,K08363,,,0.568,,,,,,,1.8601,,,,
1569,K08365,,,0.529,,,,,,,2.504,,,,
1570,K08481,,,0.5509192748674808,,,,0.552121091788771,,,8.6883,,,,13.0035
1571,K08482,,,0.6041955923121788,,,,,,,130.2695,,,,
1572,K08591,,,0.6135332109681557,,,,,,,54.68150000000001,,,,
1573,K08602,,,0.618905446614565,,,,,,,50.476000000000006,,,,
1574,K08641,,,0.5655295063879806,,,,,,,32.4277,,,,
1575,K08677,,,0.602,,,,,,,8.3365,,,,
1576,K08679,,,0.564,,,,,,,4.4784,,,,
1577,K08681,,,0.681729883740235,,,,,,,53.97410000000001,,,,
1578,K08683,,,0.6940000000000001,,,,,,,7.2089,,,,
1579,K08726,,,0.633,,,,,,,7.5625,,,,
1580,K08738,,,0.5985984454125531,,,,,,,107.01610000000002,,,,
1581,K08900,,,0.5644654983832782,,,,,,,6.658799999999999,,,,
1582,K08906,,,0.526,,,,,,,4.3344,,,,
1583,K08963,,,0.6643602265449431,,,,,,,31.242600000000003,,,,
1584,K08968,,,0.5502228721463945,,,,,,,25.202799999999996,,,,
1585,K08970,,,0.6554405620661642,,,,,,,40.0822,,,,
1586,K08972,,,0.6593519611841906,,,,0.612,,,21.6827,,,,1.6658
1587,K08973,,,0.5936242319167493,,,,0.588,,,51.3764,,,,3.3326
1588,K08976,,,0.55231224041163,,,,,,,29.3865,,,,
1589,K08978,,,0.6053390919474586,,,,,,,5.0571,,,,
1590,K08981,,,0.7440015932349093,,,,,,,13.008799999999999,,,,
1591,K08982,,,0.6767914469482551,,,,,,,7.4276,,,,
1592,K08983,,,0.6340773732088206,,,,,,,9.7278,,,,
1593,K08987,,,0.616149376569178,,,,0.593,,,28.111100000000004,,,,9.9549
1594,K08989,,,0.6124648882130207,,,,,,,20.270899999999997,,,,
1595,K08990,,,0.6791614921153503,,,,,,,22.253500000000003,,,,
1596,K08992,,,0.662011155261385,,,,,,,30.664700000000003,,,,
1597,K08995,,,0.5952194709644197,,,,0.6970000000000001,,,57.329100000000004,,,,2.8644
1598,K08997,,,0.627,,,,,,,5.3304,,,,
1599,K08998,,,0.6502303006956163,,,,,,,41.306999999999995,,,,
1600,K08999,,,0.603605105674028,,,,0.562,,,118.30829999999999,,,,2.221
1601,K09001,,,0.6295611052177635,,,,,,,65.45049999999999,,,,
1602,K09004,,,0.5768364650790578,,,,,,,59.2606,,,,
1603,K09005,,,0.5980659564664875,,,,,,,45.8089,,,,
1604,K09008,,,0.698,,,,,,,15.1935,,,,
1605,K09009,,,0.7264044412413004,,,,,,,17.2121,,,,
1606,K09013,,,0.6365572927534332,,,,,,,124.2257,,,,
1607,K09017,,,0.5634189429861686,,,,,,,9.8057,,,,
1608,K09022,,,0.6225120426281483,,,0.57,,,,251.93610000000012,,,4.1053,
1609,K09117,,,0.6299202724409311,,,,0.6920000000000002,,,53.3544,,,,4.1106
1610,K09118,,,0.5857836512860901,,,,,,,117.16839999999999,,,,
1611,K09122,,,0.608,,,,,,,4.7482,,,,
1612,K09125,,,0.585,,,,,,,4.7519,,,,
1613,K09129,,,0.6559999999999999,,,,,,,3.2852,,,,
1614,K09131,,,0.6705450593809476,,,,0.7240000000000001,,,27.291099999999997,,,,3.3175
1615,K09136,,,0.6219270506130172,,,,,,,32.1747,,,,
1616,K09137,,,0.6457085952871846,,,,,,,30.382799999999996,,,,
1617,K09141,,,0.603,,,,,,,3.0427,,,,
1618,K09146,,,0.6527020142532854,,,,,,,6.7504,,,,
1619,K09157,,,0.583,,,,,,,5.6821,,,,
1620,K09158,,,0.609,,,,,,,3.5563,,,,
1621,K09159,,,0.6268982841932302,,,,,,,32.5643,,,,
1622,K09160,,,0.6057729006451625,,,,,,,35.6793,,,,
1623,K09163,,,0.6629999999999998,,,,,,,3.3399,,,,
1624,K09164,,,0.6418213000286352,,,,,,,34.3804,,,,
1625,K09165,,,0.5912826528282179,,,,,,,63.2561,,,,
1626,K09166,,,0.6283612260361192,,,,,,,20.4355,,,,
1627,K09167,,,0.7058941699420145,,,,,,,14.494399999999999,,,,
1628,K09190,,,0.575,,,,,,,8.8715,,,,
1629,K09386,,,0.7117186460408187,,,,,,,24.6389,,,,
1630,K09457,,,0.6240706053704459,,,,,,,29.1777,,,,
1631,K09667,,,0.6172283366069743,,,,,,,25.110100000000003,,,,
1632,K09692,,,0.6509999999999999,,,,,,,8.9707,,,,
1633,K09700,,,0.604329652198763,,,,,,,8.9279,,,,
1634,K09701,,,0.6479893291684611,,,,,,,10.5972,,,,
1635,K09702,,,0.65085937316328,,,,,,,18.7887,,,,
1636,K09703,,,0.7120000000000001,,,,,,,10.1488,,,,
1637,K09704,,,0.534,,,0.688,,,,4.6659,,,5.8065,
1638,K09705,,,0.6381127960035902,,,,,,,29.9116,,,,
1639,K09707,,,0.6058323325593788,,,,,,,9.1271,,,,
1640,K09709,,,0.6579999999999998,,,,,,,3.8967,,,,
1641,K09710,,,0.6715484559180699,,,,,,,40.9065,,,,
1642,K09740,,,0.6593041521817102,,,,,,,12.5937,,,,
1643,K09747,,,0.6466963683795677,,,,0.76,,,86.7019,,,,3.1137
1644,K09748,,,0.6349959472374535,,,,0.632,,,130.31079999999997,,,,2.9411
1645,K09760,,,0.6547064396557937,,,,,,,63.0039,,,,
1646,K09761,,,0.656618746452895,,,,0.7609999999999999,,,49.271,,,,2.2569
1647,K09762,,,0.734664886420013,,,,,,,46.8896,,,,
1648,K09763,,,0.7031636433084221,,,,0.48299999999999993,,,13.6836,,,,2.3265
1649,K09764,,,0.6399786813845669,,,,,,,54.0677,,,,
1650,K09767,,,0.6155873900051608,,,,,,,75.9269,,,,
1651,K09769,,,0.6524884583835672,,,,,,,67.77640000000001,,,,
1652,K09771,,,0.6728266791418691,,,,,,,5.5061,,,,
