,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Duplodnaviria,GC_adj Eukaryota,GC_adj Polydnaviridae,GC_adj unclassified viruses,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Duplodnaviria,gene_counts Eukaryota,gene_counts Polydnaviridae,gene_counts unclassified viruses,gene_countsUnclassified
1163,K03644,,,0.6390716583597329,,,,,,,,117.59370000000001,,,,,
1164,K03646,,,0.652,,,,,,,,6.7023,,,,,
1165,K03647,,,0.5820000000000001,,,,,,,,3.4493,,,,,
1166,K03648,,,0.6633831055634866,,,,,,,,15.3157,,,,,
1167,K03649,,,0.561,,,,,,,,6.0379,,,,,
1168,K03650,,,0.6372052337236089,,,,,,,,44.9962,,,,,
1169,K03651,,,0.5689204133456625,,,,,,,,42.1225,,,,,
1170,K03652,,,0.6360750894558939,,0.5860051784287897,,,0.581,,,48.1617,,7.611800000000001,,,5.5332
1171,K03655,,,0.6428902682972473,,,,,,,,12.216000000000001,,,,,
1172,K03657,,,0.596657759799346,,,,,,,,18.0973,,,,,
1173,K03664,,,0.6144281043100798,,,,,,,,103.4176,,,,,
1174,K03665,,,0.6397229093055262,,,,,,,,124.40930000000002,,,,,
1175,K03666,,,0.5718608011086288,,,,,0.535,,,97.8451,,,,,1.6416
1176,K03667,,,0.6090684254189329,,,,,,,,62.9545,,,,,
1177,K03668,,,0.5861592022278814,,,,,,,,14.7913,,,,,
1178,K03669,,,0.61,,,,,,,,6.3203,,,,,
1179,K03670,,,0.631037654226459,,,,,,,,20.4587,,,,,
1180,K03671,,,0.6060576259869634,,,,,,,,89.2302,,,,,
1181,K03673,,,0.5931579296199494,,,,,,,,32.3602,,,,,
1182,K03676,,,0.645,,,,,,,,5.2943,,,,,
1183,K03683,,,0.64019940021169,,,,,,,,9.831,,,,,
1184,K03684,,,0.6710932066220406,,,,,,,,16.5337,,,,,
1185,K03685,,,0.6333504015674281,,,,,,,,22.168499999999998,,,,,
1186,K03686,,,0.6183193922406349,,,,,,,,18.7592,,,,,
1187,K03687,,,0.6360119879980253,,,,,0.6699999999999999,,,65.1451,,,,,2.9822
1188,K03690,,,0.617,,,,,,,,2.6214,,,,,
1189,K03698,,,0.635538972804958,,,,,,,,26.133,,,,,
1190,K03699,,,0.6393894260139902,,,,,,,,17.5612,,,,,
1191,K03701,,,0.6404123464536823,,,,,,,,88.0978,,,,,
1192,K03702,,,0.6215998737572656,,,,,,,,96.28240000000001,,,,,
1193,K03703,,,0.6213152720411586,,,,,,,,46.1963,,,,,
1194,K03704,,,0.5657366035128061,,,,,,,,199.93050000000005,,,,,
1195,K03705,,,0.6348983517718081,,,,,,,,116.3596,,,,,
1196,K03709,,,0.6490824988727982,,,,,,,,51.327299999999994,,,,,
1197,K03710,,,0.6118189902128786,,,,,,,,6.5408,,,,,
1198,K03711,,,0.6008815176976918,,,,,,,,12.112400000000001,,,,,
1199,K03718,,,0.6764950847333768,,,,,,,,16.1461,,,,,
1200,K03719,,,0.6217341075160453,,,,,,,,84.80669999999999,,,,,
1201,K03722,,,0.6139730433415929,,,,,,,,35.0368,,,,,
1202,K03724,,,0.638886915605594,,,,,,,,71.3783,,,,,
1203,K03733,,,0.67,,,,,,,,8.8354,,,,,
1204,K03734,,,0.6601054898931972,,,,,,,,50.34760000000001,,,,,
1205,K03735,,,0.6890000000000001,,,,,,,,7.095,,,,,
1206,K03736,,,0.6596534125341512,,,,,,,,27.5559,,,,,
1207,K03738,,,0.708,,,,,,,,3.6448,,,,,
1208,K03741,,,0.5779648790080332,,,,,,,,17.0824,,,,,
1209,K03742,,,0.7040000000000001,,,,,,,,6.7058,,,,,
1210,K03743,,,0.6687236800181013,,,,,,,,9.059800000000001,,,,,
1211,K03744,,,0.6073144983632683,,,,,,,,98.5966,,,,,
1212,K03746,,,0.583,,,,,0.531,,,3.5946,,,,,20.6151
1213,K03747,,,0.5680471448722751,,,,,,,,14.6454,,,,,
1214,K03750,,,0.638858523235673,,,,,,,,35.653800000000004,,,,,
1215,K03752,,,0.6398341410502202,,,,,,,,23.843,,,,,
1216,K03753,,,0.657,,,,,,,,4.3752,,,,,
1217,K03767,,,0.6145951954797383,,,,,,,,11.5129,,,,,
1218,K03768,,,0.6127088113439515,,,,,,,,38.983000000000004,,,,,
1219,K03769,,,0.5725104890746469,,,,,,,,22.653799999999997,,,,,
1220,K03770,,,0.5934124197299128,,,,,,,,34.0335,,,,,
1221,K03771,,,0.5937865778901519,,,,,,,,22.389499999999998,,,,,
1222,K03772,,,0.6121993164403877,,,,,,,,16.345,,,,,
1223,K03781,,0.581,0.581736937067201,,0.601,,,,,2.2204,258.1216,,2.8956,,,
1224,K03782,,,0.6349344896981629,,,,,,,,90.7253,,,,,
1225,K03783,0.591,,0.6354366550959704,,,,,,2.4196,,32.3346,,,,,
1226,K03786,,,0.6354371178702799,,,,,,,,12.032,,,,,
1227,K03787,,,0.6435255812532075,,,,,,,,23.460499999999996,,,,,
1228,K03789,,,0.6137346521873067,,,,,0.547,,,26.6997,,,,,6.7109
1229,K03790,,,0.6382963253909113,,0.6409999999999999,,,,,,46.904,,2.1519,,,
1230,K03791,,,0.59,,,,,,,,2.4408,,,,,
1231,K03795,,,0.7381996432550458,,,,,,,,8.1695,,,,,
1232,K03797,,,0.6155357686444766,,,,,,,,130.0261,,,,,
1233,K03799,,,0.6041633678147114,,,,,,,,26.2759,,,,,
1234,K03801,,,0.5836857411837878,,,,,,,,17.717,,,,,
1235,K03808,,,0.6089631160658936,,,,,,,,65.9792,,,,,
1236,K03809,,,0.6560310487820246,,,,,,,,32.0415,,,,,
1237,K03811,,,0.5954095107954961,,,,,,,,6.484,,,,,
1238,K03814,,,0.5987025885112032,,,,,,,,11.1802,,,,,
1239,K03818,,,0.5993976278673951,,,,,,,,18.0997,,,,,
1240,K03820,,,0.6394026175104603,,,,,,,,63.44690000000001,,,,,
1241,K03821,,,0.6349295915532641,,,,,,,,77.92090000000002,,,,,
1242,K03824,,,0.6895639840981734,,,,,,,,10.4419,,,,,
1243,K03829,,,0.6075015522222331,,,,,,,,5.0567,,,,,
1244,K03830,,,0.6268435740707057,,,,,,,,14.657800000000002,,,,,
1245,K03832,,,0.6067862096284272,,,,,0.5864844698643539,,,309.3278000000001,,,,,84.1406
1246,K03833,,,0.612,,,,,,,,3.4973,,,,,
1247,K03841,,,0.6147010362387566,,,,,,,,13.8666,,,,,
1248,K03881,,,,,0.238,,,,,,,,9.0419,,,
1249,K03882,,,,,0.24250492162543646,,,,,,,,16.1532,,,
1250,K03883,,,,,0.266,,,,,,,,8.0501,,,
1251,K03885,,,0.5896888194372748,,,,,,,,58.56810000000001,,,,,
1252,K03886,,,0.5876506184405775,,,,,,,,46.122,,,,,
1253,K03889,,,0.7086901686834491,,,,,,,,12.125399999999999,,,,,
1254,K03890,,,0.7020000000000001,,,,,,,,4.591,,,,,
1255,K03892,,,0.5967329882386239,,,,,,,,43.465599999999995,,,,,
1256,K03893,,,0.6759999999999999,,,,,,,,3.1277,,,,,
1257,K03919,,,0.6441026040246213,,,,,,,,15.4587,,,,,
1258,K03921,,,0.628,,,,,,,,4.4992,,,,,
1259,K03924,,,0.6298959224345034,,,,,,,,162.50009999999997,,,,,
1260,K03925,,,0.5766484603559203,,,,,0.529,,,43.9777,,,,,2.7722
1261,K03926,,0.5579999999999999,0.5994228599893052,,,,,,,3.5906,41.0203,,,,,
1262,K03928,,,0.6613767252476264,,,,,,,,10.1633,,,,,
1263,K03929,,,0.6700000000000002,,,,,,,,8.7015,,,,,
1264,K03930,,,0.55,,,,,,,,6.0631,,,,,
1265,K03932,,,0.6209740169938146,,,,,,,,17.026,,,,,
1266,K03937,,,0.6145952735760057,,,,,,,,9.6475,,,,,
1267,K03969,,,0.5983887936457115,,,,,,,,29.116300000000003,,,,,
1268,K03972,,,0.5763653298626147,,,,,,,,16.3345,,,,,
1269,K03973,,,0.6652400275253108,,,,,,,,50.183400000000006,,,,,
1270,K03975,,0.617,0.6197135438701505,,,,,,,1.7199,129.64,,,,,
1271,K03976,,,0.6719479154171606,,,,,,,,22.8692,,,,,
1272,K03977,,,0.6475733426774767,,,,,,,,34.754599999999996,,,,,
1273,K03978,,,0.628256351503127,,0.595,,,,,,49.4713,,3.3125,,,
1274,K03979,,,0.6487637054451463,,,,,,,,90.2035,,,,,
1275,K03980,,,0.5858327131390058,,,,,,,,22.2584,,,,,
1276,K03981,,,0.6058147219011972,,,,,,,,8.8806,,,,,
1277,K04027,,,0.638,,,,,,,,2.8441,,,,,
1278,K04028,,,0.604,,,,,,,,2.5019,,,,,
1279,K04033,,,0.655,,,,,,,,2.4693,,,,,
1280,K04034,,,0.5773261033048933,,,,,,,,28.1444,,,,,
1281,K04042,,,0.66782394236226,,,,,,,,14.737100000000002,,,,,
1282,K04046,,,0.6940000000000001,,,,,,,,4.4946,,,,,
1283,K04047,,,0.5699762221570326,,,,,,,,99.98400000000001,,,,,
1284,K04061,,,0.65,,,,,,,,3.7629,,,,,
1285,K04062,,,0.696,,,,,,,,2.2651,,,,,
1286,K04063,,,0.6234973577350489,,,,,,,,148.49869999999999,,,,,
1287,K04065,,,0.563881912120309,,0.6729999999999999,,,0.5954486579513742,,,88.97440000000002,,1.3172,,,26.960000000000004
1288,K04066,,,0.6482463447023128,,,,,,,,121.46310000000001,,,,,
1289,K04069,,,0.537,,,,,,,,5.2024,,,,,
1290,K04074,,,0.6739115398808583,,,,,0.677,,,17.6453,,,,,3.0321
1291,K04075,,,0.6293779782965021,,,,,,,,23.929100000000002,,,,,
1292,K04077,,,0.6286877104755876,,,,,,,,607.9795000000001,,,,,
1293,K04078,,,0.581709897638494,,,,,,,,134.69899999999998,,,,,
1294,K04079,,,0.5939344865575369,,,,,,,,122.01669999999997,,,,,
1295,K04080,,,0.642,,,,,,,,2.3946,,,,,
1296,K04082,,,0.5956542057254539,,,,,,,,36.592800000000004,,,,,
1297,K04083,,,0.6503757132285107,,,,,,,,35.1185,,,,,
1298,K04085,,,0.6285236313512597,,,,,,,,13.8111,,,,,
1299,K04087,,,0.6073996497314328,,,,,,,,11.9337,,,,,
1300,K04088,,,0.6361364403827106,,,,,,,,21.463900000000002,,,,,
1301,K04091,,,0.5770000000000001,,,,,,,,3.9918,,,,,
1302,K04094,,,0.638,,,,,,,,5.8052,,,,,
1303,K04095,,,0.628855671975048,,,,,,,,14.814,,,,,
1304,K04096,,,0.6425764318665966,,,,,,,,74.6553,,,,,
1305,K04100,,,0.5905854747693716,,,,,,,,10.6461,,,,,
1306,K04101,,,0.602,,,,,,,,4.6802,,,,,
1307,K04102,,,0.6051938130994945,,0.56,,,,,,13.309000000000001,,4.428,,,
1308,K04343,,,0.6390003370106286,,,,,,,,6.3854,,,,,
1309,K04485,,,0.6995376393909287,,,,,,,,53.519499999999994,,,,,
1310,K04486,,,0.716,,,,,,,,3.3153,,,,,
1311,K04487,,,0.5947687046191091,,,,,,,,35.8888,,,,,
1312,K04517,,,0.6854565043074738,,,,,,,,13.413799999999998,,,,,
1313,K04518,,,0.6470829878120131,,,,,,,,18.6952,,,,,
1314,K04562,,,0.599,,,,,,,,8.376,,,,,
1315,K04564,,0.47100000000000003,0.5931738704816155,,,,,,,2.7078,133.59640000000002,,,,,
1316,K04565,,,0.598957839523139,,,,,,,,12.9466,,,,,
1317,K04566,,,0.644,,,,,,,,2.9827,,,,,
1318,K04567,,,0.6206933866974977,,,,,,,,34.918,,,,,
1319,K04651,,,0.6125337314439867,,,,,,,,22.4813,,,,,
1320,K04652,,,0.6081140064041789,,,,,,,,11.3453,,,,,
1321,K04653,,,0.6404292642782549,,,,,,,,42.3133,,,,,
1322,K04654,,,0.6197092371182307,,,,,,,,74.85050000000001,,,,,
1323,K04655,,,0.6333948307994796,,,,,,,,40.2655,,,,,
1324,K04656,,,0.6124754162151544,,,,,,,,53.48049999999999,,,,,
1325,K04719,,,0.6666274093510377,,,,,,,,13.1167,,,,,
1326,K04744,,,0.6108294302170744,,,,,0.627,,,93.08239999999999,,,,,4.5518
1327,K04749,,,0.5940040553936766,,,,,0.6172274912178385,,,144.86829999999998,,,,,47.3916
1328,K04750,,,0.6044874626904784,,,,,,,,71.8997,,,,,
1329,K04751,,,0.5922857582546363,,,,,,,,96.29879999999997,,,,,
1330,K04752,,,0.6098274384224592,,,,,,,,12.4599,,,,,
1331,K04754,,,0.6111425641001335,,,,,,,,11.709299999999999,,,,,
1332,K04755,,,0.6268088769151284,,,,,,,,19.012999999999998,,,,,
1333,K04756,,,0.634,,,,,,,,3.8646,,,,,
1334,K04757,,,0.604620560991671,,,,,0.5883924897864888,,,80.40809999999999,,,,,26.2492
1335,K04758,,,0.6931857338043671,,,,,,,,7.0574,,,,,
1336,K04759,,,0.6306791496389372,,,,,,,,56.9699,,,,,
1337,K04761,,,0.642,,,,,,,,6.3652,,,,,
1338,K04762,,,0.6462866687647244,,,,,,,,20.489,,,,,
1339,K04763,,,0.597400038529046,,,,,,,,268.0799,,,,,
1340,K04764,,,0.5920000000000001,,,,,,,,4.5271,,,,,
1341,K04765,,,0.68,,,,,,,,7.8788,,,,,
1342,K04767,,,0.618,,,,,,,,3.2654,,,,,
1343,K04771,,,0.6309819926002393,,,,,,,,34.235699999999994,,,,,
1344,K04773,,,0.6520803988097943,,,,,,,,17.9345,,,,,
1345,K04794,,,0.586,,,,,,,,3.119,,,,,
1346,K05275,,,0.6073461432203903,,,,,,,,43.9574,,,,,
1347,K05281,,,0.6318975431016021,,,,,,,,19.9936,,,,,
1348,K05303,,,0.5847004327670168,,,,,,,,10.903400000000001,,,,,
1349,K05306,,,0.6020528738894386,,,,,,,,25.6004,,,,,
1350,K05337,,,0.6118360545782039,,,,,0.645,,,35.793499999999995,,,,,2.4521
1351,K05343,,,0.6431915046804956,,,,,,,,16.9204,,,,,
1352,K05349,,,0.6053688614861706,,,,,,,,41.2533,,,,,
1353,K05350,,,0.628,,,,,,,,8.0325,,,,,
1354,K05357,,,0.6409999999999999,,,,,,,,6.5324,,,,,
1355,K05365,,,0.6318609519691887,,,,,,,,14.982,,,,,
1356,K05366,,,0.583,,,,,,,,6.8035,,,,,
1357,K05375,,,0.708,,,,,,,,2.1343,,,,,
1358,K05515,,,0.648,,,,,,,,7.3322,,,,,
1359,K05518,,,0.5927986171261312,,,,,,,,13.8705,,,,,
1360,K05520,,,0.6183063536361714,,,,,,,,20.6262,,,,,
1361,K05521,,,0.551,,,,,,,,3.289,,,,,
1362,K05522,,,0.6596529822971967,,,,,,,,20.5625,,,,,
1363,K05524,,0.5589999999999999,0.5787529724889209,,,,,,,8.332,37.204899999999995,,,,,
1364,K05527,,,0.6385210384852531,,,,,,,,7.3933,,,,,
1365,K05539,,,0.6391771349083241,,,,,,,,11.200800000000001,,,,,
1366,K05540,,,0.6665116810755719,,,,,,,,15.011099999999999,,,,,
1367,K05555,,,0.5922386757843372,,,,,,,,94.2479,,,,,
1368,K05589,,,0.6303009985178458,,,,,0.528,,,22.6588,,,,,2.8436
1369,K05591,,,0.6300000000000001,,,,,,,,6.8861,,,,,
1370,K05592,,,0.646,,,,,,,,9.689,,,,,
1371,K05594,,,0.6509999999999999,,,,,0.6415483795217477,,,3.5191,,,,,14.8931
1372,K05595,,,0.603326567509269,,,,,,,,94.27140000000001,,,,,
1373,K05596,,,0.763,,,,,,,,3.2488,,,,,
1374,K05603,,,0.608,,,,,,,,5.7498,,,,,
1375,K05606,,,0.6389103992016679,,,,,,,,25.585800000000003,,,,,
1376,K05710,,,0.688,,,,,,,,4.4334,,,,,
1377,K05713,,,0.6420745611869492,,,,,,,,8.4597,,,,,
1378,K05770,,,0.655,,,,,,,,5.7837,,,,,
1379,K05772,,,0.6319105531904701,,,,,,,,4.6312999999999995,,,,,
1380,K05773,,,0.6579999999999999,,,,,,,,3.342,,,,,
1381,K05785,,,0.521,,,,,,,,6.3597,,,,,
1382,K05786,,,0.597,,,,,,,,2.5901,,,,,
1383,K05788,,,0.5919687339712071,,,,,,,,49.3836,,,,,
1384,K05794,,,0.6047911876587356,,,,,,,,42.852999999999994,,,,,
1385,K05799,,,0.5781116953894915,,,,,,,,32.4605,,,,,
1386,K05800,,,0.669,,,,,,,,2.996,,,,,
1387,K05801,,,0.6323296198168371,,,,,,,,11.0164,,,,,
1388,K05805,,,0.589536505064057,,,,,,,,22.541400000000003,,,,,
1389,K05807,,,0.6062384258987392,,,,,,,,79.12620000000001,,,,,
1390,K05808,,,0.6006492676767349,,,,,,,,22.716299999999997,,,,,
1391,K05810,,,0.6607064917447467,,,,,,,,42.823499999999996,,,,,
1392,K05817,,,0.617,,,,,,,,5.4772,,,,,
1393,K05826,,,0.5531669301199412,,,,,0.556,,,27.6783,,,,,2.41
1394,K05836,,,0.6215275274991218,,,,,,,,7.4553,,,,,
1395,K05837,,,0.607,,,,,,,,7.3322,,,,,
1396,K05838,,,0.687559247647516,,,,,,,,16.720399999999998,,,,,
1397,K05845,,,0.6016943289672012,,,,,,,,63.69310000000001,,,,,
1398,K05846,,,0.622592057780153,,,,,,,,26.625799999999998,,,,,
1399,K05847,,,0.568,,,,,,,,7.4892,,,,,
1400,K05873,,,0.602102537557718,,,,,,,,31.886,,,,,
1401,K05881,,,0.6459999999999999,,,,,,,,2.7179,,,,,
1402,K05889,,,0.638,,,,,,,,4.5789,,,,,
1403,K05895,,,0.6714083792802931,,,,,,,,11.7913,,,,,
1404,K05896,,0.644,0.6120700759186704,,,,,,,3.0974,114.5232,,,,,
1405,K05913,,,0.5531549232795794,,,,,,,,17.7213,,,,,
1406,K05921,,,0.722,,,,,,,,6.1182,,,,,
1407,K05937,,,0.5760000000000001,,,,,,,,6.5966,,,,,
1408,K05939,,,0.586,,,,,,,,5.0172,,,,,
1409,K05946,,,0.5828065546771392,,,,,,,,19.359099999999998,,,,,
1410,K05970,,,0.6202747593588345,,,,,,,,40.695600000000006,,,,,
1411,K05972,,,0.6709999999999999,,,,,,,,5.0,,,,,
1412,K05973,,,0.6156296657395962,,,,,,,,27.7355,,,,,
1413,K05989,,,0.618716475797966,,,,,,,,67.0183,,,,,
1414,K05995,,,0.71,,,,,,,,4.3238,,,,,
1415,K06006,,0.638,0.6362580257420848,,,,,0.5951499579914269,,6.6213,38.7261,,,,,9.293299999999999
1416,K06013,,,0.6090611180968019,,,,,,,,49.671099999999996,,,,,
1417,K06015,,,0.6079316957377933,,,,,,,,17.4589,,,,,
1418,K06023,0.546,,0.6329294280187798,,,,,,1.5824,,13.8738,,,,,
1419,K06024,,,0.6401827304933797,,,,,,,,55.8229,,,,,
1420,K06041,,,0.6580958327295457,,,,,,,,59.37149999999999,,,,,
1421,K06042,,,0.6665599742044007,,,,,,,,27.0107,,,,,
1422,K06044,,,0.6325893837591609,,,,,,,,15.366,,,,,
1423,K06045,,,0.6141255302326161,,,,,,,,21.7457,,,,,
1424,K06048,,,0.616867924041179,,,,,,,,76.04240000000001,,,,,
1425,K06075,,,0.5999485456987179,,,,,,,,16.1241,,,,,
1426,K06077,,,0.6732973159125063,,,,,0.6779999999999999,,,7.3756,,,,,2.4207
1427,K06113,,,0.5329999999999999,,,,,,,,2.8903,,,,,
1428,K06118,,,0.5596216471567366,,,,,,,,16.9996,,,,,
1429,K06132,,,0.623,,,,,,,,9.1739,,,,,
1430,K06133,,,0.6028697921326763,,,,,0.573,,,39.3913,,,,,2.0736
1431,K06134,,,0.643,,,,,,,,8.1525,,,,,
1432,K06136,,,0.6119585320362494,,,,,,,,20.404,,,,,
1433,K06137,,,0.6014493903458699,,,,,,,,42.352700000000006,,,,,
1434,K06138,,,0.5926755237610913,,,,,,,,13.526399999999999,,,,,
1435,K06142,,,0.6006092669655162,,,,,0.5953851041307977,,,58.56450000000001,,,,,27.989500000000003
1436,K06143,,,0.551,,,,,,,,4.2063,,,,,
1437,K06147,,,0.648,,,,,,,,8.7433,,,,,
1438,K06149,,,0.611,,,,,,,,6.5481,,,,,
1439,K06151,,,0.6057247410016806,,,,,,,,13.35,,,,,
1440,K06152,,,0.5957271380965822,,,,,,,,79.4361,,,,,
1441,K06153,,,0.6123629948271188,,,,,,,,118.46650000000001,,,,,
1442,K06158,,,0.631,,,,,,,,8.8527,,,,,
1443,K06162,,,0.6585097277527409,,,,,,,,8.8659,,,,,
1444,K06163,,,0.636,,,,,,,,2.0332,,,,,
1445,K06164,,,0.6413870759618452,,,,,,,,7.3424,,,,,
1446,K06166,,,0.6900000000000001,,,,,,,,3.7913,,,,,
1447,K06167,,,0.6333513866775016,,,,,,,,34.268699999999995,,,,,
1448,K06168,,,0.5978789643602958,,,,,,,,22.685700000000004,,,,,
1449,K06169,,,0.6604555312162275,,,,,,,,11.3083,,,,,
1450,K06173,,,0.6765098251087798,,,,,,,,18.9478,,,,,
1451,K06176,,,0.677,,,,,,,,1.9431,,,,,
1452,K06178,,,0.6485517738375145,,,,,,,,19.444000000000003,,,,,
1453,K06180,,,0.6172733213985463,,,,,,,,16.425,,,,,
1454,K06182,,,0.5904632153213394,,,,,,,,10.520299999999999,,,,,
1455,K06186,,,0.5542007469478523,,,,,,,,9.9558,,,,,
1456,K06187,,,0.6406645710533291,,,,,,,,103.8297,,,,,
1457,K06188,,,0.64452158695269,,,,,,,,17.9586,,,,,
1458,K06190,,,0.5910565921233933,,,,,0.5760000000000001,,,14.6828,,,,,2.6184
1459,K06192,,,0.6203833495979996,,,,,0.601,,,34.880599999999994,,,,,4.7348
1460,K06194,,,0.618,,,,,,,,7.0396,,,,,
1461,K06195,,,0.5802184238834674,,,,,,,,18.5567,,,,,
1462,K06199,,,0.5935143045868866,,,,,0.5529999999999999,,,59.872499999999995,,,,,4.8958
1463,K06200,,,0.6144314685677604,,,,,,,,16.748900000000003,,,,,
1464,K06201,,,0.6207170361967703,,,,,,,,47.399,,,,,
1465,K06203,,,0.6576325653435127,,,,,,,,6.7925,,,,,
1466,K06204,,,0.5941815891522245,,,,,0.6852189769968232,,,73.1908,,,,,7.349
1467,K06207,,,0.6337806197152129,,,,,,,,49.5534,,,,,
1468,K06208,,,0.6751001119727394,,,,,,,,7.6143,,,,,
1469,K06211,,,0.5720000000000001,,,,,,,,2.1247,,,,,
1470,K06213,,,0.6284716034665977,,,,,,,,54.1168,,,,,
1471,K06214,,,0.617,,,,,,,,2.8218,,,,,
1472,K06215,,,0.6402108951198459,,,,,,,,97.9621,,,,,
1473,K06217,,,0.6127750692006523,,,,,,,,83.89080000000001,,,,,
1474,K06218,,,0.6253593194046121,,,,,,,,23.5839,,,,,
1475,K06223,,,0.5743773512824377,,,,,,,,12.3724,,,,,
1476,K06287,,,0.632083854248868,,,,,,,,73.44269999999997,,,,,
1477,K06320,,,0.6559999999999999,,,,,,,,6.4416,,,,,
1478,K06324,,,0.620125319680914,,,,,,,,13.6065,,,,,
1479,K06346,,,0.5948364909797634,,,,,0.597,,,25.5357,,,,,6.7788
1480,K06351,,,0.5710000000000001,,,,,,,,6.8437,,,,,
1481,K06381,,,0.726,,,,,,,,2.6118,,,,,
1482,K06384,,,0.6340877032392555,,,,,,,,19.0624,,,,,
1483,K06400,,,0.6092951538430955,,,,,,,,78.86659999999999,,,,,
1484,K06402,,,0.6317587545436493,,,,,,,,16.2499,,,,,
1485,K06413,,,0.6181765920065009,,,,,,,,20.3828,,,,,
1486,K06442,,,0.6551379983833521,,,,,,,,68.96900000000001,,,,,
1487,K06445,,,0.634,,,,,,,,5.728,,,,,
1488,K06598,,,0.6225764385659605,,,,,,,,13.0336,,,,,
1489,K06601,,,0.57,,,,,,,,9.8962,,,,,
1490,K06603,,,,,,,,0.6212106952600902,,,,,,,,8.9742
1491,K06726,,,0.625,,,,,,,,2.8531,,,,,
1492,K06860,,,0.637,,,,,,,,2.2608,,,,,
1493,K06861,,,0.6236612126026804,,,,,,,,39.2538,,,,,
1494,K06864,,,0.6582354581018471,,,,,,,,49.3979,,,,,
1495,K06867,,,0.602734760072908,,0.65,,,0.63639414421058,,,18.8909,,1.7416,,,6.7328
1496,K06872,,,0.6236774827107198,,,,,,,,28.899700000000003,,,,,
1497,K06877,,,0.6757588553193998,,,,,,,,4.897,,,,,
1498,K06878,,,0.6253532030875488,,,,,,,,13.6584,,,,,
1499,K06881,,,0.6615682228254159,,,,,,,,18.921,,,,,
1500,K06884,,,0.596,,,,,,,,1.8068,,,,,
1501,K06886,,,0.6618272829344319,,,,,,,,32.2785,,,,,
1502,K06888,,,0.6309379267350984,,,,,,,,146.3954,,,,,
1503,K06889,,,0.6254715062224575,,,,,,,,19.9084,,,,,
1504,K06890,,,0.616528706833724,,,,,,,,11.6357,,,,,
1505,K06891,,,0.5812924214562977,,,,,,,,25.7108,,,,,
1506,K06893,,,0.575551096265458,,,,,0.6139922373140146,,,161.66650000000004,,,,,8.2127
1507,K06897,,,0.5791622881571854,,,,,,,,44.2046,,,,,
1508,K06898,,,0.635376168181042,,,,,,,,29.4274,,,,,
1509,K06901,,,0.6182118542683758,,,,,0.597,,,57.212999999999994,,,,,2.1146
1510,K06902,,,0.605,,,,,,,,3.4136,,,,,
1511,K06903,,,0.647,,,,,,,,4.2671,,,,,
1512,K06904,,,0.636138348649828,,,,,,,,8.323,,,,,
1513,K06907,,,0.6181800086665559,,,,,,,,8.4049,,,,,
1514,K06908,,,,,,,,0.557,,,,,,,,2.7416
1515,K06909,,,0.5151004597282574,,,,,,,,13.5033,,,,,
1516,K06911,,,0.6288317287953497,,,,,,,,163.98739999999998,,,,,
1517,K06915,,,0.6251450927241183,,,,,,,,20.4894,,,,,
1518,K06918,,,0.659,,,,,,,,2.8996,,,,,
1519,K06919,,,0.516,,,,,,,,3.9841,,,,,
1520,K06920,,,0.6277158812404233,,,,,,,,44.744299999999996,,,,,
1521,K06921,,,0.570779742867757,,,,,,,,26.0088,,,,,
1522,K06923,,,0.6488625710688989,,,,,,,,24.843,,,,,
1523,K06925,,,0.6281395499406974,,,,,,,,37.2538,,,,,
1524,K06926,,,0.5487141517316284,,,,,,,,27.0118,,,,,
1525,K06927,,,0.594,,,,,,,,5.3877,,,,,
1526,K06929,,,0.6347311201351118,,,,,,,,60.2619,,,,,
1527,K06934,,,0.5718276939412108,,,,,,,,33.6162,,,,,
1528,K06936,,,0.56,,,,,,,,3.6426,,,,,
1529,K06937,,,0.5711326771440256,,,,,,,,64.5424,,,,,
1530,K06938,,,0.6609999999999999,,,,,,,,2.8783,,,,,
1531,K06940,,,0.6431929876355457,,,,,0.603,,,46.77760000000001,,,,,1.4581
1532,K06941,,,0.6293244268692819,,,,,,,,111.29839999999999,,,,,
1533,K06945,,,0.66636615389527,,,,,,,,22.238699999999998,,,,,
1534,K06949,,,0.6818835410577198,,,,,,,,39.1077,,,,,
1535,K06950,,,0.6083307935498293,,,,,,,,12.747900000000001,,,,,
1536,K06952,,,0.6414216420466822,,,,,,,,5.0214,,,,,
1537,K06953,,,0.593,,,,,,,,3.4229,,,,,
1538,K06958,,,0.617456370567567,,,,,,,,44.1753,,,,,
1539,K06959,,,0.6266693419540472,,,,,,,,10.468399999999999,,,,,
1540,K06960,,,0.6102002909939833,,,,,0.5529999999999999,,,20.7026,,,,,2.9207
1541,K06968,,,0.644,,,,,,,,2.3862,,,,,
1542,K06969,,,0.6211960391059679,,,,,,,,20.6736,,,,,
1543,K06971,,,0.6633916159506396,,,,,,,,5.33,,,,,
1544,K06973,,,0.569,,,,,,,,2.709,,,,,
1545,K06975,,,0.5701364065847155,,,,,,,,15.527,,,,,
1546,K06976,,,0.7341690987532409,,,,,,,,10.756,,,,,
1547,K06977,,,0.528,,,,,,,,3.1162,,,,,
1548,K06978,,,0.601357897093061,,,,,,,,34.9957,,,,,
1549,K06980,,,0.6888906225300059,,,,,,,,13.5876,,,,,
