,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Eukaryota,GC_adj Riboviria,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Eukaryota,gene_counts Riboviria,gene_countsUnclassified
1293,K06402,,,0.662370118554086,,,,,,41.589800000000004,,,
1294,K06413,,,0.6425091757527797,,,,,,31.470600000000005,,,
1295,K06442,,,0.7187950961477404,,,,,,97.73190000000001,,,
1296,K06601,,,0.537,,,,,,2.753,,,
1297,K06861,,,0.5602642423833557,,,,,,17.2923,,,
1298,K06863,,0.3289999999999999,,,,,,4.7454,,,,
1299,K06864,,0.372,0.7452320926729628,,,,,4.9149,38.254599999999996,,,
1300,K06867,,,0.6709267816632468,0.617,,,,,19.7353,3.6917,,
1301,K06869,,0.354,,,,,,4.7134,,,,
1302,K06871,,,0.6269839262298549,,,,,,7.0923,,,
1303,K06872,,,0.6175120740266405,,,,,,19.581599999999998,,,
1304,K06875,,0.414,,,,,,2.9248,,,,
1305,K06877,,,0.7027039154026817,,,,,,23.7115,,,
1306,K06878,,,0.6734923466903678,,,,,,12.4587,,,
1307,K06880,,,0.6484751420552167,,,,,,4.8535,,,
1308,K06881,,,0.7033923332638525,,,,,,58.786300000000004,,,
1309,K06884,,,0.635492614980754,,,,,,15.3397,,,
1310,K06886,,,0.6699706916045217,,,0.6622445436220518,,,83.2334,,,10.583300000000001
1311,K06888,,0.3476309796656586,0.6798651484934207,,,,,8.2262,248.7473,,,
1312,K06889,,,0.6781007587697113,,,,,,22.21,,,
1313,K06890,,,0.633,,,,,,1.8824,,,
1314,K06891,,,0.5969927285806726,,,,,,65.76490000000001,,,
1315,K06893,,,0.6488345531507643,,,0.6685066316984245,,,49.89960000000001,,,7.8482
1316,K06897,,,0.6381298005515358,,,,,,67.2152,,,
1317,K06898,,,0.7434779922905314,,,,,,33.3397,,,
1318,K06901,,,0.6685921720631602,,,,,,100.3953,,,
1319,K06902,,,0.5606780272242337,,,,,,17.769099999999998,,,
1320,K06903,,,0.656585511733212,,,,,,9.1857,,,
1321,K06907,,,0.691342781880354,,,,,,18.641499999999997,,,
1322,K06909,,,0.6091491641630105,,,,,,7.2942,,,
1323,K06911,,0.37989998856085727,0.6906329318789929,0.584,,,,6.2615,326.5603,3.2889,,
1324,K06912,,,0.6829999999999999,,,,,,5.0048,,,
1325,K06915,,,0.6829943365979149,,,,,,55.946,,,
1326,K06917,,,0.6709999999999999,,,,,,2.6452,,,
1327,K06919,,,0.6373560932882555,,,,,,5.3527000000000005,,,
1328,K06920,,,0.6086411128105281,,,,,,27.678,,,
1329,K06925,,,0.7115021347668553,,,0.737,,,71.02400000000002,,,6.1507
1330,K06926,,,0.44599999999999995,,,,,,1.4833,,,
1331,K06928,,0.358,0.56,,,0.72,,7.3558,2.3172,,,2.5322
1332,K06929,,0.35,0.6643298404723996,,,,,4.5589,96.78370000000001,,,
1333,K06934,,,0.7055950464221684,,,,,,11.9215,,,
1334,K06937,,0.382,0.573,,,,,4.2574,1.7921,,,
1335,K06938,,,0.667,,,,,,3.5767,,,
1336,K06940,,0.374,,,,,,8.367700000000001,,,,
1337,K06941,,,0.6951718883709812,,,,,,114.2235,,,
1338,K06942,,,0.626,,,,,,5.9122,,,
1339,K06945,,,0.658795337935687,,,,,,43.5087,,,
1340,K06949,,,0.7338353906968496,,,,,,61.4966,,,
1341,K06952,,,0.628,,,,,,3.4024,,,
1342,K06953,,,0.623,,,,,,6.0766,,,
1343,K06958,,,0.6858170631521846,,,,,,58.2524,,,
1344,K06960,,,0.6721078108472918,,,0.759,,,45.900099999999995,,,12.0509
1345,K06961,,0.347,,,,,,3.4455,,,,
1346,K06969,,,0.539,,,,,,4.6317,,,
1347,K06971,,,0.7289990572123257,,,,,,6.052,,,
1348,K06973,,,0.5734575781332303,,,,,,25.7782,,,
1349,K06974,,0.36300000000000004,,,,,,5.5335,,,,
1350,K06975,,,0.6732452513547278,,,,,,35.887,,,
1351,K06976,,,0.6839628794351342,,,0.753,,,45.3015,,,14.7563
1352,K06978,,,0.5820000000000001,,,,,,7.5329,,,
1353,K06981,,0.332,,,,,,4.9518,,,,
1354,K06982,,0.3289999999999999,,,,,,4.3713,,,,
1355,K06985,,,0.698,,,,,,2.8831,,,
1356,K06986,,,0.5650901435283752,,,,,,11.1212,,,
1357,K06987,,,0.5651496238861298,,,0.653,,,9.6952,,,2.1439
1358,K06988,,,0.6524555620805227,,,,,,11.348099999999999,,,
1359,K06989,,0.347,0.7032287425355797,,,,,5.5133,9.6959,,,
1360,K06990,,0.36,,,,,,6.0404,,,,
1361,K06992,,,0.643,,,,,,2.6897,,,
1362,K06994,,,0.7011684792700837,,,,,,62.951899999999995,,,
1363,K06996,,,0.6813170629748865,,,0.7270345323680583,,,226.5188,,,15.122599999999998
1364,K06997,,,0.6891470791453773,,,,,,99.38449999999997,,,
1365,K06998,,0.715,0.6361223239604206,,,,,4.7155,68.9372,,,
1366,K06999,,0.389,0.6561462128254724,,,,,4.0833,13.722999999999999,,,
1367,K07001,,0.588,0.6455711615493589,,,,,3.5233,7.0618,,,
1368,K07002,,,0.6716780900899457,,,,,,7.5877,,,
1369,K07004,,,0.6756076840833234,,,,,,10.4816,,,
1370,K07005,,,0.676597827618274,,,0.6577817814950884,,,113.6112,,,14.3106
1371,K07006,,,0.6112434363262517,,,,,,49.1413,,,
1372,K07009,,,0.7125350716329432,,,,,,16.098000000000003,,,
1373,K07010,,,0.6849660437013774,,,,,,36.057500000000005,,,
1374,K07013,,,0.667,,,,,,2.7894,,,
1375,K07014,,,0.708,,,,,,3.2368,,,
1376,K07018,,,0.6367887158411615,,,,,,19.586399999999998,,,
1377,K07020,,,0.6666916785734562,,,,,,25.1275,,,
1378,K07023,,0.3329999999999999,0.6859999999999999,,,,,4.3523,5.5759,,,
1379,K07025,,,0.7011492412194914,,,,,,47.417100000000005,,,
1380,K07027,,,0.667,,,,,,4.2209,,,
1381,K07028,,,0.6623200609915856,,,,,,14.3112,,,
1382,K07029,,,0.6978040709672967,,,,,,89.67229999999999,,,
1383,K07030,,,0.7046629038433863,,,,,,60.46499999999999,,,
1384,K07031,,,0.6974524010870651,,,,,,12.8899,,,
1385,K07032,,,0.6650123623161982,,,,,,114.4292,,,
1386,K07034,,,0.6354788054225452,,,,,,37.8977,,,
1387,K07037,,,0.535,,,,,,7.9382,,,
1388,K07038,,,0.6928752505963193,,,0.73,,,23.597099999999998,,,7.6519
1389,K07039,,,0.5429999999999999,,,,,,5.2802,,,
1390,K07040,,,0.6965454788776381,,,0.6224705433210894,,,84.93209999999998,,,5.5233
1391,K07041,,0.365,,,,,,5.5145,,,,
1392,K07042,,,0.6753278470233446,,,,,,59.57789999999999,,,
1393,K07046,,,0.701,,,,,,4.6182,,,
1394,K07051,,0.369,0.6859999999999999,,,,,2.6806,7.1361,,,
1395,K07052,,0.565,0.6442464537644689,,,0.6319090302014202,,1.7971,176.8965,,,18.2815
1396,K07053,,,0.7303127414733386,,,,,,76.74700000000001,,,
1397,K07054,,,0.6765864107984463,,,,,,121.67910000000002,,,
1398,K07056,,,0.7164074661561172,,,,,,73.1093,,,
1399,K07057,,,0.7499818279511401,,,,,,6.2035,,,
1400,K07058,,,0.6517291706647685,,,0.6868609803313462,,,784.2235,,,102.01
1401,K07060,,0.354,,,,,,4.4779,,,,
1402,K07064,,,0.5741716436348459,,,,,,5.8009,,,
1403,K07066,,,0.596,,,,,,3.3004,,,
1404,K07068,,,0.6597395780053652,,,,,,136.25789999999998,,,
1405,K07071,,,0.6746226248747307,,,,,,17.8624,,,
1406,K07074,,,0.6409999999999999,,,,,,2.1162,,,
1407,K07075,,,0.48,,,,,,1.9354,,,
1408,K07076,,,0.5378670005016158,,,,,,8.4185,,,
1409,K07080,,,0.5960508655456949,,,,,,63.60000000000001,,,
1410,K07082,,,0.6667773937228751,,0.601,0.698,,,176.80309999999997,,2.2117,4.5107
1411,K07089,,,0.6988471631769789,,,,,,108.5336,,,
1412,K07090,,0.3781461171895395,0.664526790378532,,,0.6649820721653866,,9.0733,235.72000000000003,,,24.811999999999998
1413,K07092,,,0.7460000000000001,,,,,,8.7814,,,
1414,K07093,,,0.605,,,,,,2.4858,,,
1415,K07095,,0.3320000000000001,0.606738671864055,,,,,2.8514,10.5864,,,
1416,K07096,,,0.6925506316905752,,,,,,53.8988,,,
1417,K07098,,,0.6802507598458113,,,,,,62.874599999999994,,,
1418,K07100,,0.6288031661265502,0.7115639407256766,,,0.792,,22.232799999999997,82.90700000000001,,,2.8603
1419,K07102,,,0.6446014585859318,,,,,,9.485700000000001,,,
1420,K07104,,,0.6444123453631205,,,,,,53.55519999999999,,,
1421,K07105,,,0.6809999999999999,,,,,,3.3002,,,
1422,K07106,,,0.6781310504531383,,,,,,39.2404,,,
1423,K07107,,0.6779999999999999,0.6533704597956014,,,0.6,,12.9141,86.8711,,,4.4044
1424,K07112,,,0.6089325417401538,,,0.6137312016130191,,,34.1297,,,6.564500000000001
1425,K07113,,,0.762,,,,,,8.2784,,,
1426,K07114,,,0.703778638056646,,,,,,57.9758,,,
1427,K07118,,,0.658,,,,,,3.1828,,,
1428,K07120,,,0.7070000000000001,,,,,,6.1124,,,
1429,K07122,,,0.688,,,,,,3.4551,,,
1430,K07124,,,0.6575638541156614,,,,,,15.4962,,,
1431,K07126,,,0.6532828787467311,,,0.647,,,45.4895,,,4.8985
1432,K07127,,,0.7192281808966905,0.6829999999999999,,,,,27.7504,6.2589,,
1433,K07130,,,0.6818179969158435,,,,,,18.987299999999998,,,
1434,K07131,,,0.6850829766743097,,,0.723,,,76.5242,,,2.1942
1435,K07136,,,0.664,,,,,,1.7822,,,
1436,K07137,,,0.679,,,,,,1.8426,,,
1437,K07141,,,0.7193353585220974,,,,,,53.919799999999995,,,
1438,K07142,,0.331,,,,,,5.9623,,,,
1439,K07143,,0.326,,,,,,3.1066,,,,
1440,K07144,,,0.599,,,,,,5.4603,,,
1441,K07147,,,0.6287448074475409,,,,,,21.2208,,,
1442,K07148,,,0.624,,,,,,3.2179,,,
1443,K07149,,,0.6871791864738734,,,,,,15.9248,,,
1444,K07150,,,0.663,,,,,,5.9527,,,
1445,K07152,,,0.5983488297095133,,,0.542,,,39.7887,,,4.0217
1446,K07156,,0.405,0.717249524585671,,,0.777978743333154,,4.8892,50.8687,,,16.8112
1447,K07157,,,0.7034070935261741,,,,,,17.6454,,,
1448,K07158,,0.3379999999999999,,,,,,3.0515,,,,
1449,K07160,,,0.6415860508119646,,,,,,27.4113,,,
1450,K07161,,,0.7093758186394116,,,0.6990000000000001,,,107.27560000000001,,,2.8469
1451,K07164,,,0.6247549691994027,,,0.7440000000000001,,,43.5325,,,4.2301
1452,K07165,,,0.357,,,,,,2.1983,,,
1453,K07168,,,0.6317423647756814,,,,,,9.0653,,,
1454,K07171,,,0.6066732575733892,,,,,,36.8789,,,
1455,K07172,,,0.556,,,,,,3.5647,,,
1456,K07176,,0.3429999999999999,,,,,,4.7134,,,,
1457,K07177,,,0.6799182435140825,,,0.734,,,63.2771,,,6.2121
1458,K07178,,,0.691,,,,,,10.1395,,,
1459,K07181,,,0.55,,,,,,3.6419,,,
1460,K07182,,,0.6963309452924985,,,0.6604324956152461,,,77.91969999999999,,,6.252000000000001
1461,K07192,,,0.6847513179723348,,,,,,37.8925,,,
1462,K07213,,,0.721,,,,,,2.8125,,,
1463,K07217,,,0.617,,,,,,4.1547,,,
1464,K07220,,0.3799269866839867,0.6392669051503366,,,0.69,,14.200499999999998,115.1807,,,12.2773
1465,K07221,,,0.6085513331250563,,,,,,16.7896,,,
1466,K07223,,,0.6930099911974057,,,,,,18.833299999999998,,,
1467,K07226,,,0.6563120563946176,,,,,,10.142900000000001,,,
1468,K07228,,,0.7107910777354342,,,,,,24.2818,,,
1469,K07232,,,0.6462132090823665,,,,,,4.5975,,,
1470,K07234,,,0.575,,,,,,2.0617,,,
1471,K07240,,,0.6734998827230075,,,,,,92.9189,,,
1472,K07241,,,0.6592588848153987,,,,,,22.0042,,,
1473,K07243,,,0.6540070512189665,,,,,,66.20389999999999,,,
1474,K07244,,,0.6949999999999998,,,,,,11.6277,,,
1475,K07258,,,0.6940000000000002,,,,,,4.5663,,,
1476,K07259,,,0.679006065926237,,,0.6990000000000001,,,96.29900000000004,,,2.7806
1477,K07260,,,0.6633583327730872,,,,,,40.83,,,
1478,K07261,,,0.6359014847060269,,,,,,35.6996,,,
1479,K07263,,,0.614,,,,,,3.7541,,,
1480,K07264,,,0.5878363072191448,,,,,,25.6085,,,
1481,K07267,,,0.648,,,,,,2.847,,,
1482,K07273,,,0.6558606795841607,,,0.6281464126135603,,,54.8469,,,12.0003
1483,K07276,,,0.6459999999999999,,,,,,3.3981,,,
1484,K07283,,,0.622,,,,,,3.2677,,,
1485,K07284,,,0.6759317089724209,,,,,,45.2236,,,
1486,K07285,,,0.7140000000000001,,,0.6709999999999999,,,3.0367,,,3.8872
1487,K07287,,,0.672,,,,,,2.519,,,
1488,K07300,,,0.6254566194624573,,,,,,118.43370000000002,,,
1489,K07301,,0.381,0.6981053795615688,,,,,4.3149,13.3035,,,
1490,K07302,,,0.6387420010398603,,,,,,26.0178,,,
1491,K07304,,0.3939999999999999,0.6314786275688614,,,,,5.4435,221.4384,,,
1492,K07305,,,0.6482768146863784,,,,,,63.8824,,,
1493,K07313,,,0.521,,,,,,5.5913,,,
1494,K07315,,,0.6704369247488505,,,,,,95.3871,,,
1495,K07322,,,0.509,,,,,,2.1148,,,
1496,K07323,,,0.5909097637536703,,,,,,40.978300000000004,,,
1497,K07334,,,0.581,,,,,,1.5728,,,
1498,K07335,,,0.6639966502941812,,,,,,61.5382,,,
1499,K07336,,,0.644553335631089,,,,,,6.6983,,,
1500,K07337,,,0.6351171760853811,,,,,,5.7782,,,
1501,K07339,,,0.547,,,,,,3.3047,,,
1502,K07341,,,0.5895216340577533,,,,,,18.4063,,,
1503,K07343,,,0.653,,,,,,12.3282,,,
1504,K07344,,,0.679,,,,,,4.1881,,,
1505,K07358,,,0.599,,,,,,5.3301,,,
1506,K07390,,,0.6625019845493567,,,,,,45.2647,,,
1507,K07391,,,0.7112667008276108,,,,,,129.2224,,,
1508,K07393,,,0.6254729687421136,,,,,,38.6745,,,
1509,K07395,,,0.5907541479335697,,,,,,19.2319,,,
1510,K07397,,,0.743,,,,,,9.1044,,,
1511,K07399,,,0.713942000114393,,,,,,41.5154,,,
1512,K07400,,,0.706,,,,,,7.337,,,
1513,K07401,,,0.5503018344785255,,,,,,17.5287,,,
1514,K07402,,,0.7170355140291954,,,,,,275.9125,,,
1515,K07403,,,0.6706872933649451,,,,,,103.05339999999998,,,
1516,K07404,,,0.6140531922289066,,,,,,15.8088,,,
1517,K07407,,,0.6115651570579577,,,,,,11.5021,,,
1518,K07442,,0.3389999999999999,0.7130455660585705,,,,,3.6312,53.883100000000006,,,
1519,K07443,,,0.6949147923816421,,,,,,22.8082,,,
1520,K07445,,,0.575,,,,,,2.9743,,,
1521,K07447,,,0.6895299470184015,,,,,,79.97650000000002,,,
1522,K07448,,,0.653,,,,,,3.1094,,,
1523,K07450,,,0.7011870429153703,,,,,,22.5875,,,
1524,K07451,,0.305,0.6755670231313086,,,0.49085968164568755,,3.3114,99.74749999999999,,,6.8671
1525,K07458,,,0.6951993710691823,,,,,,7.1233,,,
1526,K07460,,,0.6844906247631626,,,0.6779999999999999,,,63.7817,,,1.9607
1527,K07461,,,0.51706333945759,,,,,,6.9978,,,
1528,K07462,,,0.6799556537131631,,,,,,143.4668,,,
1529,K07465,,,0.6719511957730596,,,,,,14.6326,,,
1530,K07474,,,0.531,,,,,,3.5215,,,
1531,K07477,,0.33,0.6579999999999999,,,,,3.9609,5.5524,,,
1532,K07478,,,0.6802936792090862,,,,,,129.6786,,,
1533,K07480,,,0.5647488594841739,,,,,,87.19689999999999,,,
1534,K07481,,,0.6113593514157968,,,,,,473.3854,,,
1535,K07482,,,0.647459626921964,,,,,,333.2251,,,
1536,K07483,,0.5215359787844339,0.6359840163507013,,,0.5922272377259912,,20.064,500.1398,,,8.4727
1537,K07484,,0.733,0.6331757160161495,,,0.624,,11.2079,316.3187,,,2.9812
1538,K07485,,0.5556762316932355,0.6742559045417056,,,0.6623462973747907,,34.9189,403.77609999999993,,,8.2165
1539,K07486,,0.6125741430432815,0.6568693367841849,,,0.6563548467871994,,5.8515,5910.575199999996,,,69.15259999999999
1540,K07487,,,0.6124415311238394,,,,,,204.3616,,,
1541,K07488,,0.521,0.5849077235940344,,,,,9.2418,98.8815,,,
1542,K07491,,,0.5800772148137531,,,0.6409999999999999,,,211.8982,,,2.6897
1543,K07492,0.598,,0.6320166898325977,,,0.6829999999999999,2.4753,,1032.1901999999998,,,5.6377
1544,K07493,,,0.6704812825912221,,,0.579,,,1691.9859000000008,,,4.902
1545,K07494,,0.5639172717291482,0.6275776671465668,0.6880222582648905,,0.568,,10.9109,1537.0879000000004,14.488999999999999,,5.5247
1546,K07495,,,0.6080871195008553,,,0.618,,,298.99839999999995,,,5.9873
1547,K07496,,,0.6916062416331059,,,0.6770564024670525,,,367.43260000000015,,,14.6114
1548,K07497,,0.514,0.6488515655934392,0.482,,0.68730336416186,,5.0286,2497.2722000000003,6.0117,,28.1072
1549,K07498,,,0.5728431470972487,,,,,,40.093300000000006,,,
1550,K07499,,,0.662561704744658,,,0.6919497760820746,,,276.476,,,36.846399999999996
1551,K07501,,,0.530159012206381,,,,,,8.6232,,,
1552,K07502,,,0.649456824999036,,,,,,7.5631,,,
1553,K07503,,,0.6869109457516432,,,,,,28.0765,,,
1554,K07506,,,0.6069606209041913,,,0.6459999999999999,,,26.3901,,,4.5847
1555,K07507,,,0.6884465768660548,,,,,,49.171099999999996,,,
1556,K07556,,,0.6708595823312534,,,,,,8.3705,,,
1557,K07560,,,0.6704189157522747,,,,,,51.156400000000005,,,
1558,K07566,,0.389,0.6922423550634077,,,,,4.1076,64.48610000000001,,,
1559,K07568,,,0.6773078551134121,,,,,,48.87089999999999,,,
1560,K07577,,,0.547,,,,,,5.1893,,,
1561,K07581,,0.32199999999999995,,,,,,3.7946,,,,
1562,K07588,,,0.676637681025636,,,,,,67.62200000000001,,,
1563,K07636,,,0.7260000000000001,,,,,,7.6912,,,
1564,K07646,,,0.680026766816935,,,,,,24.4123,,,
1565,K07654,,,0.667,,,,,,6.0059,,,
1566,K07667,,,0.6651907141420792,,,,,,12.3042,,,
1567,K07684,,,0.63,,,,,,7.1778,,,
1568,K07693,,,0.7167268159663985,,,,,,10.204899999999999,,,
1569,K07695,,,0.6731339352028786,,,,,,13.867899999999999,,,
1570,K07708,,,0.643,,,,,,5.3776,,,
1571,K07722,,0.309,,,,,,4.6167,,,,
1572,K07726,,,0.634,,,,,,1.9678,,,
1573,K07727,,,0.6042046101096842,,,,,,16.9224,,,
1574,K07729,,,0.6830033477680681,,,,,,20.6719,,,
1575,K07733,,,0.6681179135783424,,,0.6288322504302241,,,44.9092,,,8.3516
1576,K07734,,,0.5881769342141892,,,,,,8.364700000000001,,,
1577,K07735,,,0.6346482553447917,,,,,,63.8249,,,
1578,K07736,,,0.6161366475651778,,,,,,198.45589999999999,,,
1579,K07738,,,0.6238945683098404,,,,,,54.8245,,,
1580,K07742,,,0.7156733507717297,,,0.65224076885556,,,42.0151,,,7.6865000000000006
1581,K07746,,,0.7140000000000001,,,0.512,,,2.8589,,,4.1446
1582,K07755,,0.6732796519247402,0.6755998454873642,,,,,10.6468,84.85329999999999,,,
1583,K07778,,,0.7071310024260901,,,,,,15.7885,,,
1584,K07793,,,0.6331650319088734,,,,,,412.42569999999995,,,
1585,K07794,,,0.6364152534895354,,,,,,61.87410000000001,,,
1586,K07795,,,0.6301611217476932,,,0.619,,,255.04590000000005,,,4.6575
1587,K07807,,,0.59,,,,,,2.0485,,,
1588,K07979,,,0.7202052240427921,,,,,,38.6646,,,
1589,K08084,,,,,,0.591,,,,,,3.6377
1590,K08086,,,0.647,,,,,,2.4639,,,
1591,K08096,,0.309,,,,,,4.6673,,,,
1592,K08097,,,0.6628115010936155,,,,,,11.3954,,,
1593,K08166,,,0.6809999999999999,,,,,,8.0931,,,
1594,K08172,,,0.573,,,,,,6.3416,,,
1595,K08177,,,0.643,,,,,,7.9513,,,
1596,K08217,,,0.6899042294021954,,,,,,16.4038,,,
1597,K08223,,,0.6230655586362438,,,,,,14.361299999999998,,,
1598,K08225,,,0.67,,,,,,7.5298,,,
1599,K08234,,,0.6400582126847132,,,,,,18.2295,,,
1600,K08256,,,0.696,,,,,,5.8286,,,
1601,K08281,,,0.6727104839554641,,,,,,64.22879999999999,,,
1602,K08296,,0.407,0.6782702429255075,,,0.6815222054496137,,2.969,75.70810000000002,,,7.434200000000001
1603,K08303,,,0.6338654464904047,,,,,,11.244299999999999,,,
1604,K08304,,,0.6438866452472273,,,,,,16.6756,,,
1605,K08305,,,0.620424643263796,,,,,,46.21330000000001,,,
1606,K08307,,,0.5538499212925478,,,,,,9.8636,,,
1607,K08309,,,0.6316117895226226,,,,,,41.168299999999995,,,
1608,K08311,,,0.6415481785707544,,,,,,14.3981,,,
1609,K08316,,,0.6818476309702753,,,,,,60.48609999999999,,,
1610,K08372,,,0.6759999999999999,,,,,,6.3538,,,
1611,K08481,,0.528,0.5072417053708772,,,,,4.7976,9.3354,,,
1612,K08482,,,0.6433782466934959,,,,,,56.922599999999996,,,
1613,K08591,,,0.6638032913029096,,,0.785,,,49.3478,,,2.598
1614,K08602,,0.326,0.6552812552438432,,,,,5.3298,38.9651,,,
1615,K08640,,,0.437,,,,,,2.2415,,,
1616,K08641,,,0.6020523229831558,,,,,,27.375600000000002,,,
1617,K08681,,0.3429999999999999,0.698244779925635,,,,,4.2396,53.64319999999999,,,
1618,K08683,,,0.6809999999999999,,,,,,12.6756,,,
1619,K08738,,,0.6166333752521931,,,,,,61.8468,,,
1620,K08744,,,0.6488882438827503,,,,,,15.494399999999999,,,
1621,K08963,,,0.6859999999999999,,,,,,4.6027,,,
1622,K08964,,,0.517,,,,,,3.6642,,,
1623,K08966,,,0.6779999999999999,,,,,,6.6564,,,
1624,K08970,,,0.6990676299477786,0.7090000000000001,,0.6918120741764032,,,75.55350000000001,5.9663,,14.545099999999998
1625,K08972,,,0.6574368927367019,,,0.6588186629921372,,,51.2836,,,28.633200000000002
1626,K08973,,,0.607,,,,,,6.5587,,,
1627,K08975,,0.377,,,,,,6.1044,,,,
1628,K08976,,,0.5263426680622638,,,,,,21.4191,,,
1629,K08978,,,0.647,,,0.5539999999999999,,,2.8507,,,4.557
1630,K08979,,0.344,,,,,,3.662,,,,
1631,K08981,,,0.6834638334669592,,,,,,22.6526,,,
1632,K08982,,0.272,0.6557042560245557,,,0.5870000000000001,,8.7409,32.6118,,,3.4655
1633,K08983,,,0.7444008203939465,,,,,,6.8702000000000005,,,
1634,K08984,,,0.6412727706791501,,,,,,6.9917,,,
1635,K08986,,,0.722,,,,,,8.0916,,,
1636,K08987,,,0.716,,,,,,1.8991,,,
1637,K08988,,,0.5999098670808827,,,,,,15.672999999999998,,,
1638,K08989,,,0.531,,,0.623,,,2.9901,,,4.7536
1639,K08992,,,0.6721964971120817,,,0.6776418380215302,,,42.5013,,,53.5202
1640,K08995,,,0.5785197122642087,,,0.635515981836212,,,21.885499999999997,,,6.3701
1641,K08997,,,0.6442933575231857,,,,,,15.6359,,,
1642,K08998,,,0.651896935815552,,,,,,84.75450000000001,,,
1643,K08999,,,0.6489739923069117,,,0.7485534251419367,,,147.10889999999998,,,15.2709
1644,K09001,,,0.6755723288957528,,,,,,15.559299999999999,,,
1645,K09004,,,0.588046420997377,,,,,,9.7836,,,
1646,K09005,,0.335,0.6994616145801736,,,0.7258281711731585,,5.9675,42.468900000000005,,,17.6378
1647,K09007,,,0.5920000000000001,,,,,,3.074,,,
1648,K09008,,,0.639,,,,,,2.1033,,,
1649,K09009,,,0.7379726314556595,,,,,,47.687799999999996,,,
1650,K09013,,,0.6341369904056701,,,,,,119.54999999999998,,,
1651,K09014,,0.391,,,,,,4.3682,,,,
1652,K09015,,,0.679,,,,,,28.7656,,,
1653,K09017,,,0.6548026439786402,,,,,,15.012600000000003,,,
1654,K09019,,,0.675,,,,,,5.2424,,,
1655,K09022,0.637,,0.6584405718862526,,,0.602,4.0521,,251.6931,,,3.3896
1656,K09117,,,0.6763732911643303,,,,,,94.9403,,,
1657,K09118,,,0.6522907097961583,,,,,,150.13670000000005,,,
1658,K09120,,0.33299999999999996,,,,,,3.573,,,,
1659,K09121,,,0.7037489484110706,,,,,,34.2222,,,
1660,K09122,,0.297,0.5263910246884752,,,,,5.2055,5.9251000000000005,,,
1661,K09123,,,0.7630000000000001,,,,,,8.7735,,,
1662,K09125,,,0.6181035582730686,,,,,,25.4603,,,
1663,K09128,,,0.7518453100915806,,,,,,10.6291,,,
1664,K09129,,,0.6409999999999999,,,,,,4.4523,,,
1665,K09131,,,0.7087027715253424,,,0.7112092173023574,,,34.5303,,,17.0279
1666,K09136,,0.356,0.539,,,0.728,,4.3557,3.6133,,,2.2211
1667,K09137,,,0.6470440928671471,,,,,,15.551499999999999,,,
1668,K09140,,0.356,,,,,,4.9167,,,,
1669,K09141,,,0.515,,,,,,2.764,,,
1670,K09143,,0.344,0.6372450287611692,,,,,4.3102,18.1132,,,
1671,K09144,,,0.5710000000000001,,,,,,2.8259,,,
1672,K09153,,,0.514,,,,,,6.0422,,,
1673,K09154,,,0.662,,,,,,4.142,,,
1674,K09159,,,,,,0.595,,,,,,4.3325
1675,K09160,,,0.6137829923082452,,,,,,6.9968,,,
1676,K09163,,,0.6540000000000001,,,,,,11.872,,,
1677,K09164,,,0.6406798627591598,,,,,,12.2696,,,
1678,K09165,,0.405,0.6034571868013625,,,,,4.8179,124.4654,,,
1679,K09166,,,0.7089413481776728,,,,,,14.707899999999999,,,
1680,K09167,,,0.7272603917373717,,,,,,15.251100000000001,,,
1681,K09252,,,0.5539999999999999,,,,,,9.4945,,,
1682,K09386,,,0.6750340914679843,,,,,,22.9663,,,
1683,K09457,,,0.6043849985202971,,,,,,41.5336,,,
1684,K09458,,,0.7120000000000001,,,,,,10.4877,,,
1685,K09461,,,0.7390000000000001,,,,,,6.801,,,
1686,K09482,,0.365,,,,,,3.5626,,,,
1687,K09607,,,0.6447883855701481,0.668,,,,,23.3037,7.6175,,
1688,K09684,,,0.6989526624744509,,,0.743,,,28.6557,,,13.3498
1689,K09691,,,0.545,,,,,,2.7147,,,
1690,K09694,,,0.6121733148379663,,,,,,13.7989,,,
1691,K09700,,,0.6362679379293981,,,,,,10.315199999999999,,,
1692,K09702,,,0.713,,,,,,2.0,,,
1693,K09703,,,0.6350168419014831,,,,,,5.2989999999999995,,,
1694,K09705,,0.377,0.6595108930373949,,,,,3.2459,14.154,,,
1695,K09707,,,0.677,,,,,,6.5795,,,
1696,K09710,,,0.6212023510856164,,,,,,100.47939999999998,,,
1697,K09712,,,0.64880221316325,,,,,,6.1674,,,
1698,K09722,,0.3289999999999999,,,,,,4.3713,,,,
1699,K09723,,0.31657209484954135,,,,,,9.598600000000001,,,,
1700,K09736,,0.384,,,,,,4.9167,,,,
1701,K09738,,0.315,,,,,,3.8011,,,,
1702,K09747,,,0.6357737967501725,,,0.6885749563898219,,,95.9214,,,5.598800000000001
1703,K09748,,,0.6886730041303758,,,,,,50.67100000000001,,,
1704,K09760,,,0.6237129334054403,,,,,,22.431800000000003,,,
1705,K09761,,,0.628265317747431,,,,,,41.5729,,,
1706,K09762,,,0.7154136346035982,,,,,,39.9599,,,
1707,K09763,,0.326,0.6816920981370084,,,,,4.0138,73.2882,,,
1708,K09764,,,0.6809270035234489,,,0.7350000000000001,,,74.0318,,,9.7412
