,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Duplodnaviria,GC_adj Eukaryota,GC_adj Riboviria,GC_adj unclassified viruses,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Duplodnaviria,gene_counts Eukaryota,gene_counts Riboviria,gene_counts unclassified viruses,gene_countsUnclassified
1153,K03469,,,0.6520969298682245,,,,,,,,71.712,,,,,
1154,K03470,,,0.6623155180570152,,,,,,,,134.30440000000002,,,,,
1155,K03474,,,0.6710648587300251,,,,,,,,24.197200000000002,,,,,
1156,K03476,,,0.626,,,,,,,,4.4612,,,,,
1157,K03478,,,0.619472840644526,,,,,,,,116.48380000000002,,,,,
1158,K03495,,,0.6109742997303285,,,,,,,,110.17030000000001,,,,,
1159,K03496,,,0.6384386708915784,,,,,,,,216.68810000000002,,,,,
1160,K03497,,,0.6306360823471314,,,,,0.522,,,339.65619999999996,,,,,10.5126
1161,K03498,,,0.6003003105905768,,,,,,,,27.062099999999997,,,,,
1162,K03499,,,0.6675387785890826,,,,,,,,40.3389,,,,,
1163,K03500,,,0.69,,,,,,,,10.2448,,,,,
1164,K03501,,,0.6287728105787607,,,,,,,,96.35940000000001,,,,,
1165,K03503,,,0.5529999999999999,,,,,,,,2.2417,,,,,
1166,K03517,,,0.6471008611725416,,,,,,,,113.05730000000001,,,,,
1167,K03518,,,0.6306045122412247,,,,,,,,65.93759999999999,,,,,
1168,K03519,,,0.7057669818338802,,,,,,,,43.50359999999999,,,,,
1169,K03520,,,0.68,,,,,,,,10.0337,,,,,
1170,K03521,,0.7,0.6430815637995019,,,,,,,5.5307,319.93190000000004,,,,,
1171,K03522,,,0.6487795078794514,,,,,0.675,,,323.1002000000001,,,,,3.4114
1172,K03523,,,0.6160051257324355,,,,,,,,30.048499999999997,,,,,
1173,K03524,,,0.6763254786946832,,,,,,,,49.8912,,,,,
1174,K03525,,,0.6315777124879102,,,,,,,,157.1222,,,,,
1175,K03526,,,0.6420312078641176,,,,,,,,264.98589999999996,,,,,
1176,K03527,,,0.6447018058611382,,,,,,,,276.06370000000004,,,,,
1177,K03528,,,,,,,,0.6397294058400762,,,,,,,,9.522400000000001
1178,K03530,,,0.587713605004795,,,,,,,,133.8874,,,,,
1179,K03531,,,0.6441460755513984,,,,,,,,312.03120000000007,,,,,
1180,K03534,,,0.5903404112765229,,,,,,,,59.8287,,,,,
1181,K03536,,,0.6432798864732098,,,,,0.6857227290129242,,,107.39720000000003,,,,,9.3052
1182,K03543,,,0.6215346394339937,,,,,,,,51.848699999999994,,,,,
1183,K03544,,,0.611389695048758,,,,,,,,377.5117,,,,,
1184,K03545,,,0.632768283196392,,,,,0.594,,,226.32309999999995,,,,,5.2482
1185,K03546,,,0.7357653913074024,,,,,,,,13.8245,,,,,
1186,K03547,,,0.721,,,,,,,,7.7069,,,,,
1187,K03549,,,0.639981357461296,,,,,,,,116.84179999999999,,,,,
1188,K03550,,,0.651458500089654,,,,,,,,142.4347,,,,,
1189,K03551,,,0.6516490423663521,,,,,,,,170.56019999999998,,,,,
1190,K03553,,,0.6275972346612254,,,,,,,,250.2439,,,,,
1191,K03555,,,0.6082209876005935,,,,,,,,21.2853,,,,,
1192,K03556,,,0.6955051667560372,,,,,0.7226379059724192,,,243.76870000000002,,,,,16.989199999999997
1193,K03557,,,0.5791786833082557,,,,,,,,15.139299999999999,,,,,
1194,K03558,,,0.6297705778952812,,,,,0.6252833116577037,,,107.00269999999998,,,,,36.319199999999995
1195,K03559,,,0.5893753219513352,,,,,0.5782732743363199,,,338.24519999999995,,,,,53.464
1196,K03560,,,0.6173028333667429,,,,,,,,24.1982,,,,,
1197,K03561,,,0.6164151090049933,,,,,,,,280.33450000000005,,,,,
1198,K03562,,,0.6254183150961806,,,,,,,,20.9226,,,,,
1199,K03563,,,0.5900850645456248,,,,,0.57,,,64.6678,,,,,4.7986
1200,K03564,,,0.6008203162633252,,,,,,,,134.4273,,,,,
1201,K03565,,,0.6342061850554762,,,,,0.6652719605882831,,,81.69239999999999,,,,,25.985400000000002
1202,K03567,,,0.6011817321109513,,,,,,,,17.4423,,,,,
1203,K03568,,,0.6312844576680229,,,,,,,,85.90849999999999,,,,,
1204,K03569,0.5466301905083335,,0.6269786055269192,,,,,,43.1295,,466.24019999999996,,,,,
1205,K03570,,,0.6198540577551316,,,,,0.6786018958028468,,,139.6587,,,,,16.3492
1206,K03571,,,0.5854272424149828,,0.721,,,0.7006249992185135,,,61.816799999999986,,3.9104,,,22.5509
1207,K03572,,,0.621,,,,,,,,12.133,,,,,
1208,K03574,,,0.6350875347498021,,,,,,,,191.20969999999997,,,,,
1209,K03575,,,0.6505957589065866,,,,,,,,85.41679999999998,,,,,
1210,K03578,,,0.7100000000000001,,,,,,,,7.0131,,,,,
1211,K03581,,,0.6167016535512883,,,,,,,,86.44780000000002,,,,,
1212,K03584,,,0.6526343647598682,,,,,0.6697305883587168,,,145.22039999999998,,,,,11.9117
1213,K03585,,,0.5845050212124295,,,,,,,,87.443,,,,,
1214,K03586,,,0.6094139541084092,,,,,0.679,,,40.0766,,,,,11.3021
1215,K03587,,,0.6117584945691819,,,,,,,,43.0724,,,,,
1216,K03588,,,0.578,,,,,,,,6.5,,,,,
1217,K03589,,,0.6313403154123457,,,,,0.7143299342970801,,,124.27870000000001,,,,,8.806000000000001
1218,K03590,,,0.6491177623896804,,,,,,,,187.0717,,,,,
1219,K03591,,,0.684,,,,,,,,3.092,,,,,
1220,K03592,,,0.6150975404523575,,,,,,,,65.0594,,,,,
1221,K03593,,,0.649371165006544,,,,,,,,252.0883,,,,,
1222,K03594,,,0.5441828328313707,,,,,,,,305.3452,,,,,
1223,K03595,,,0.6116975943347324,,,,,,,,133.8902,,,,,
1224,K03597,,,,,,,,0.6517330570068686,,,,,,,,18.560299999999998
1225,K03598,,,0.6514591641645672,,,,,,,,9.604800000000001,,,,,
1226,K03599,,,0.6026207067683174,,,,,,,,31.8837,,,,,
1227,K03600,,,0.6537761759971926,,,,,,,,10.2762,,,,,
1228,K03601,,,0.6625783861819098,,,,,0.726,,,232.64459999999994,,,,,4.7184
1229,K03602,,,0.5966566308960172,,,,,0.6464208495273369,,,117.43569999999998,,,,,28.389500000000005
1230,K03605,,,0.6289072531585012,,,,,,,,91.0906,,,,,
1231,K03610,,,0.614,,,,,,,,4.1551,,,,,
1232,K03611,,,0.653907408207488,,,,,,,,22.2879,,,,,
1233,K03615,,,0.6492769940467635,,,,,,,,8.0075,,,,,
1234,K03616,,,0.6738712643838026,,,,,,,,24.4861,,,,,
1235,K03618,,,,,,,,0.6500000000000001,,,,,,,,3.6157
1236,K03620,,,0.5677911221154345,,,,,,,,49.9463,,,,,
1237,K03621,,,0.6422932624166583,,,,,,,,201.3709,,,,,
1238,K03624,,,0.6368636283955472,,,,,,,,43.701299999999996,,,,,
1239,K03625,,,0.6544035132176147,,,,,,,,83.05839999999999,,,,,
1240,K03628,,,0.6251276905054874,,,,,,,,387.63149999999996,,,,,
1241,K03629,,,0.6997571278343337,,,,,,,,71.3613,,,,,
1242,K03630,,,0.6501931912505504,,,,,,,,96.08010000000002,,,,,
1243,K03631,,,0.6512964590941953,,,,,,,,116.8598,,,,,
1244,K03634,,,0.6029510520858349,,,,,,,,89.53419999999998,,,,,
1245,K03635,,,0.6401331809979577,,,,,,,,144.7505,,,,,
1246,K03636,,0.6709999999999999,0.6283232556239087,,,,,0.667677301148559,,7.2525,275.64380000000006,,,,,23.1178
1247,K03637,,,0.6429073415356044,,,,,0.6746518614949345,,,155.2636,,,,,10.6984
1248,K03638,,,0.6206947615761663,,,,,,,,15.0064,,,,,
1249,K03639,,,0.6337660981804468,,,,,,,,198.41649999999996,,,,,
1250,K03640,,,0.5974314309717076,,,,,,,,104.18700000000001,,,,,
1251,K03641,,,0.6123618641658107,,,,,,,,73.2261,,,,,
1252,K03642,,,0.6203409121888399,,,,,,,,196.18929999999997,,,,,
1253,K03643,,,0.66,,,,,0.6282117544002921,,,6.5338,,,,,11.2178
1254,K03644,,,0.6551771955045471,,,,,,,,196.7057,,,,,
1255,K03648,,,0.717803120870773,,,,,,,,32.2945,,,,,
1256,K03649,,,0.7474158132142681,,,,,,,,10.842,,,,,
1257,K03650,,,0.6417583079145168,,,,,,,,87.4501,,,,,
1258,K03651,,,0.6120417543923361,,,,,,,,33.5767,,,,,
1259,K03652,,,0.651917274953955,,,,,0.652,,,121.02389999999997,,,,,9.8024
1260,K03654,,,0.705,,,,,,,,9.1899,,,,,
1261,K03655,,,0.6424690239121857,,,,,,,,54.0726,,,,,
1262,K03657,,,0.6627192514070812,,,,,,,,37.3823,,,,,
1263,K03664,,,0.614886801988951,,,,,,,,152.51500000000001,,,,,
1264,K03665,,,0.6440470467561137,,,,,,,,215.19479999999996,,,,,
1265,K03666,,,0.5634533562927733,,,,,,,,224.67659999999998,,,,,
1266,K03667,,,0.5999986333557918,,,,,,,,156.78539999999998,,,,,
1267,K03669,,,0.63,,,,,,,,9.2279,,,,,
1268,K03670,,,0.6300426445012755,,,,,,,,28.4891,,,,,
1269,K03671,,,0.6202085700357238,,,,,,,,205.04900000000004,,,,,
1270,K03673,,,0.6239264612217802,,,,,,,,40.1836,,,,,
1271,K03676,,,0.6178829408412324,,,,,,,,24.718899999999998,,,,,
1272,K03683,,,0.6469442136856766,,,,,,,,27.8851,,,,,
1273,K03684,,,0.6601305756181406,,,,,,,,49.774699999999996,,,,,
1274,K03685,,,0.6560397002047749,,,,,,,,88.7162,,,,,
1275,K03686,,,0.6676868610596869,,,,,,,,23.7599,,,,,
1276,K03687,,,0.6312872741066338,,,,,0.6629999999999999,,,148.25480000000002,,,,,4.7977
1277,K03688,,,0.6943040639580658,,,,,,,,17.3744,,,,,
1278,K03690,,,0.6627744264036665,,,,,0.6815491904221567,,,12.3257,,,,,15.258
1279,K03698,,,0.5700317500812954,,,,,,,,87.31,,,,,
1280,K03699,,,0.6205355805875186,,,,,,,,29.6433,,,,,
1281,K03701,,,0.6367928834726728,,,,,,,,270.877,,,,,
1282,K03702,,,0.6092800587236848,,,,,,,,118.0341,,,,,
1283,K03703,,,0.6386573102792837,,,,,,,,168.72409999999996,,,,,
1284,K03704,,,0.5787666887694014,,,,,,,,426.4136,,,,,
1285,K03705,,,0.6313869081683869,,,,,,,,231.30690000000004,,,,,
1286,K03707,,,0.5939999999999999,,,,,,,,10.7778,,,,,
1287,K03709,,,0.6252486746133255,,,,,,,,123.11679999999998,,,,,
1288,K03710,,,0.6841209461174812,,,,,,,,47.226699999999994,,,,,
1289,K03711,,,0.625838897593036,,,,,,,,51.550700000000006,,,,,
1290,K03718,,,0.654565642368837,,,,,,,,16.5978,,,,,
1291,K03719,,,0.6432866141674866,,,,,,,,140.86639999999997,,,,,
1292,K03722,,,0.6175710646815853,,,,,,,,101.7186,,,,,
1293,K03723,,,0.606,,,,,,,,11.7509,,,,,
1294,K03724,,,0.6688248241188443,,,,,,,,126.69440000000002,,,,,
1295,K03727,,,0.708,,,,,,,,9.7751,,,,,
1296,K03733,,,0.605,,,,,,,,11.3899,,,,,
1297,K03734,,,0.662519085965411,,,,,0.7109742415854708,,,242.37120000000002,,,,,7.6487
1298,K03736,,,0.581,,,,,,,,5.4976,,,,,
1299,K03737,,,0.6195950640937462,,,,,,,,118.37190000000001,,,,,
1300,K03738,,,0.728,,,,,,,,4.6858,,,,,
1301,K03741,,,0.6243831183636521,,,,,,,,79.0401,,,,,
1302,K03742,,,0.63110252664706,,,,,,,,34.9568,,,,,
1303,K03743,,,0.6446308017441259,,,,,,,,32.9479,,,,,
1304,K03744,,,0.6017953829036278,,,,,0.599,,,287.76439999999997,,,,,6.5569
1305,K03745,,,0.6566235823237093,,,,,,,,8.523399999999999,,,,,
1306,K03746,,,0.5685196138953387,,,,,,,,9.5349,,,,,
1307,K03747,,,0.6079337029544186,,,,,,,,26.2035,,,,,
1308,K03749,,,,,,,,0.6779999999999999,,,,,,,,5.6264
1309,K03750,,,0.674207227064021,,,,,,,,73.55900000000001,,,,,
1310,K03752,,,0.6471036014458118,,,,,,,,73.5547,,,,,
1311,K03753,,,0.62993825740739,,,,,,,,34.2384,,,,,
1312,K03767,,,0.5948626383716593,,,,,,,,40.5272,,,,,
1313,K03768,,,0.6079005085129255,,,,,,,,74.668,,,,,
1314,K03769,,,0.6165236195889595,,,,,,,,18.1238,,,,,
1315,K03770,,,0.6067538637267967,,,,,,,,63.282399999999996,,,,,
1316,K03771,,,0.5739999999999998,,,,,,,,12.7822,,,,,
1317,K03772,,,0.5936331142207268,,,,,,,,28.8271,,,,,
1318,K03773,,,0.585,,,,,,,,11.5888,,,,,
1319,K03781,,,0.5959689446026852,,,,,,,,258.9331,,,,,
1320,K03782,,,0.6298472670222599,,,,,,,,104.5678,,,,,
1321,K03783,,,0.628067828843894,,,,,,,,78.99470000000001,,,,,
1322,K03786,,,0.6245349247172576,,,,,,,,23.777299999999997,,,,,
1323,K03787,,,0.655340597187892,,,,,,,,29.363,,,,,
1324,K03789,,,0.6350217072319855,,,,,0.578,,,113.20850000000003,,,,,5.5172
1325,K03790,,,0.6644692288679765,,,,,,,,106.43149999999999,,,,,
1326,K03793,,,0.6458823276821781,,,,,,,,13.332,,,,,
1327,K03795,,,0.7337391204849841,,,,,,,,22.4391,,,,,
1328,K03797,,,0.6084159296535808,,,,,,,,289.3858,,,,,
1329,K03798,,,0.6709999999999999,,,,,,,,14.9142,,,,,
1330,K03799,,,0.6344026064951699,,,,,,,,92.6477,,,,,
1331,K03801,,,0.7078127032209348,,,,,,,,33.9604,,,,,
1332,K03802,,,0.606,,,,,,,,8.2925,,,,,
1333,K03808,,,0.6332254776358671,,,,,,,,11.781400000000001,,,,,
1334,K03809,,,0.6466943465572648,,,,,,,,78.76400000000001,,,,,
1335,K03811,,,0.6137854187612211,,,,,,,,14.2695,,,,,
1336,K03814,,,0.6238986632896205,,,,,,,,33.7298,,,,,
1337,K03817,,,0.6469739438172796,,,,,,,,10.732,,,,,
1338,K03820,,,0.6389083136878183,,,,,,,,84.08949999999999,,,,,
1339,K03821,,,0.6512979680524539,,,,,,,,304.878,,,,,
1340,K03823,,,0.583,,,,,,,,9.2228,,,,,
1341,K03824,,,0.6723549280969585,,,,,,,,29.1203,,,,,
1342,K03828,,,0.6070116670036485,,,,,,,,28.137,,,,,
1343,K03829,,,0.718,,,,,,,,3.2802,,,,,
1344,K03830,,,0.63,,,,,,,,1.8753,,,,,
1345,K03831,,,0.6276454232613939,,,,,,,,9.7195,,,,,
1346,K03832,,,0.6096743761670134,,0.5702685953139507,,,0.6039793169954832,,,862.9394999999994,,23.042900000000003,,,159.63569999999999
1347,K03833,,,0.6320856057630668,,,,,,,,26.5383,,,,,
1348,K03841,,,0.6216393920851491,,,,,,,,59.575399999999995,,,,,
1349,K03855,,,0.6613579954358495,,,,,,,,28.476599999999998,,,,,
1350,K03856,,,0.6156260475394072,,,,,,,,68.58689999999999,,,,,
1351,K03882,0.256,,,,,,,,4.8094,,,,,,,
1352,K03885,,,0.6575351389998128,,,,,,,,78.6605,,,,,
1353,K03886,,,0.5888450969319347,,,,,,,,24.6214,,,,,
1354,K03889,,,0.6847671336579388,,,,,,,,24.9989,,,,,
1355,K03890,,,0.6708212520959772,,,,,,,,15.6261,,,,,
1356,K03891,,,0.636,,,,,,,,12.0824,,,,,
1357,K03892,,,0.6168196879384932,,0.508,,,,,,125.50740000000002,,4.7824,,,
1358,K03893,,,0.6827697640361444,,,,,,,,32.381699999999995,,,,,
1359,K03919,,,0.6290673780880373,,,,,,,,11.8967,,,,,
1360,K03924,,0.7090000000000001,0.6459962837707092,,,,,0.6940000000000001,,6.6932,278.93869999999987,,,,,2.8998
1361,K03925,,,0.5890549863766131,,,,,0.6241148027576641,,,125.6082,,,,,18.667099999999998
1362,K03926,,,0.6008007732067294,,,,,,,,66.49300000000001,,,,,
1363,K03928,,,0.6801523878810771,,,,,,,,19.278799999999997,,,,,
1364,K03929,,,0.691,,,,,,,,11.7644,,,,,
1365,K03931,,,0.514,,,,,,,,3.5367,,,,,
1366,K03932,,,0.6269861497549479,,,,,,,,40.69559999999999,,,,,
1367,K03937,,,0.621509153323719,,,,,,,,8.3535,,,,,
1368,K03969,,,0.6290473304207287,,,,,,,,143.819,,,,,
1369,K03973,,,0.6574826098338759,,,,,0.6967291135112192,,,87.473,,,,,52.9383
1370,K03975,,,0.6403761499793265,,,,,0.606,,,308.7581,,,,,6.7275
1371,K03976,,,0.6211752216024781,,,,,,,,38.18860000000001,,,,,
1372,K03977,,,0.636130173122103,,,,,,,,83.7423,,,,,
1373,K03978,,,0.6059677520054058,,,,,,,,82.45949999999999,,,,,
1374,K03979,,,0.6549509580248118,,,,,,,,163.2252,,,,,
1375,K03980,,,0.6225948819652881,,,,,,,,32.4307,,,,,
1376,K03981,,,0.6254867288083984,,,,,,,,18.7424,,,,,
1377,K04027,,,0.6624587628034375,,,,,,,,45.4181,,,,,
1378,K04028,,,0.6425085351213656,,,,,0.664,,,9.475999999999999,,,,,5.9777
1379,K04030,,,0.603,,,,,,,,4.507,,,,,
1380,K04034,,,0.575598853059089,,,,,,,,58.922999999999995,,,,,
1381,K04042,,,0.6466933927475136,,,,,,,,55.0264,,,,,
1382,K04047,,,0.5860505150706855,,,,,,,,110.99280000000002,,,,,
1383,K04063,,,0.6289791026707419,,,,,,,,224.06789999999998,,,,,
1384,K04065,,,0.5623927265981703,,,,,0.5820822499664821,,,349.25840000000005,,,,,61.5747
1385,K04066,,,0.6569265129319173,,,,,,,,261.0414,,,,,
1386,K04069,,,0.5992146364629313,,,,,,,,108.56980000000001,,,,,
1387,K04070,,,0.6001730306357286,,,,,,,,14.021,,,,,
1388,K04072,,,0.569,,,,,,,,7.71,,,,,
1389,K04074,,,0.6910689283733378,,,,,,,,32.946799999999996,,,,,
1390,K04075,,,0.6767764857360936,,,,,0.6899859545620265,,,77.0412,,,,,10.5878
1391,K04077,,,0.6307803085982413,,,,,,,,1073.4229000000003,,,,,
1392,K04078,,,0.5900006794868888,,,,,,,,279.4328,,,,,
1393,K04079,,,0.6419356419302666,,,,,,,,76.75460000000001,,,,,
1394,K04080,,,0.616,,,,,,,,7.7017,,,,,
1395,K04082,,,0.559707181422479,,0.65,,,,,,41.9069,,4.0932,,,
1396,K04083,,,0.6424889471926599,,,0.698,,,,,61.1133,,,5.2994,,
1397,K04085,,,0.6986645340945068,,,,,,,,11.0578,,,,,
1398,K04087,,,0.6441648847610086,,,,,,,,42.9082,,,,,
1399,K04088,,,0.6497681681033783,,,,,,,,35.0929,,,,,
1400,K04091,,,0.690771711294371,,,,,,,,17.9791,,,,,
1401,K04093,,,0.574,,,,,,,,5.7362,,,,,
1402,K04094,,,0.6087085150580738,,,,,,,,35.673899999999996,,,,,
1403,K04095,,,0.6226406677701657,,,,,,,,35.609700000000004,,,,,
1404,K04096,,,0.6500264886981052,,,,,0.6779999999999999,,,186.41510000000008,,,,,5.4376
1405,K04100,,,0.595,,,,,,,,4.7719,,,,,
1406,K04102,,,0.6470510469434191,,,,,,,,14.608699999999999,,,,,
1407,K04113,,,0.6174997103539366,,,,,,,,21.2461,,,,,
1408,K04114,,,0.627,,,,,,,,10.5755,,,,,
1409,K04115,,,0.625,,,,,,,,6.8073,,,,,
1410,K04116,,,0.708,,,,,,,,6.063,,,,,
1411,K04127,,,0.6509999999999999,,,,,,,,4.544,,,,,
1412,K04343,,,0.7214349836931485,,,,,,,,14.3323,,,,,
1413,K04477,,,0.607,,,,,,,,5.6891,,,,,
1414,K04485,,,0.695105724691691,,,,,0.696,,,132.0303,,,,,7.757
1415,K04486,,,0.7079400332952328,,,,,,,,14.392199999999999,,,,,
1416,K04487,,,0.6191194648074164,,,,,,,,117.35820000000001,,,,,
1417,K04488,,,0.6445360465104615,,,,,,,,49.137,,,,,
1418,K04517,,,0.6258389704205187,,,,,,,,34.9042,,,,,
1419,K04518,,,0.6419054968446779,,,,,,,,57.3754,,,,,
1420,K04561,,,0.5981811114643719,,,,,,,,169.14440000000002,,,,,
1421,K04564,,,0.582933230661697,,0.6200000000000001,,,,,,248.89409999999998,,8.8704,,,
1422,K04565,,,0.6125703824976925,,,,,,,,27.3126,,,,,
1423,K04567,,,0.6065852636537588,,,,,,,,80.57759999999999,,,,,
1424,K04618,,,0.649,,,,,,,,6.2676,,,,,
1425,K04651,0.6970000000000001,,0.6317911206920408,,,,,0.6165002540517216,7.3216,,65.59559999999999,,,,,37.4849
1426,K04652,,,0.600465747489667,,,,,,,,97.5344,,,,,
1427,K04653,,,0.6275599132725652,,0.595,,,0.561,,,130.3553,,2.7505,,,3.4559
1428,K04654,,,0.6359454195026941,,,,,,,,162.0345,,,,,
1429,K04655,,,0.6549452122259533,,,,,,,,133.0446,,,,,
1430,K04656,,,0.6421890425098967,,,,,,,,236.73149999999998,,,,,
1431,K04712,,,0.5886327312611014,,,,,,,,7.4238,,,,,
1432,K04719,,,0.7392157879229738,,,,,,,,14.7344,,,,,
1433,K04744,,,0.5952267484258197,,,,,0.6164934792624561,,,111.4092,,,,,8.759
1434,K04748,,,0.6427985978175957,,,,,,,,15.742,,,,,
1435,K04749,,,0.6020026781310298,,,,,0.649281166192429,,,414.2409000000001,,,,,36.1902
1436,K04750,,,0.5986087708640709,,,,,,,,180.06550000000004,,,,,
1437,K04751,,,0.5929901318375354,,,,,,,,122.48860000000002,,,,,
1438,K04752,,,0.5756817733661911,,,,,,,,27.1449,,,,,
1439,K04754,,,0.6056280800043229,,,,,,,,49.2481,,,,,
1440,K04755,,,0.5802796200735646,,,,,,,,27.4788,,,,,
1441,K04756,,,0.6150495273934665,,,,,,,,37.8313,,,,,
1442,K04757,,,0.6378672562981617,,,,,0.586,,,278.65200000000004,,,,,2.461
1443,K04758,,,0.6486437485248839,,,,,0.6269171462056533,,,32.838499999999996,,,,,16.0896
1444,K04759,,,0.6405581637471828,,,,,,,,156.9596,,,,,
1445,K04760,,,0.634282149887383,,,,,,,,45.831399999999995,,,,,
1446,K04762,,,0.6301036949589051,,,,,,,,77.8261,,,,,
1447,K04763,,,0.6195275248781256,,,,,,,,515.0102999999999,,,,,
1448,K04764,,,0.5515387306652905,,,,,,,,29.540599999999998,,,,,
1449,K04765,,,0.601,,,,,,,,10.6849,,,,,
1450,K04768,,,0.6759999999999999,,,,,,,,6.3651,,,,,
1451,K04771,,,0.6134058485244768,,,,,,,,63.0986,,,,,
1452,K04773,,,0.6432334083931178,,,,,,,,94.293,,,,,
1453,K04794,,,0.6559999999999999,,0.6920000000000001,,,,,,3.3992,,3.3277,,,
1454,K05275,,,0.6360290275666974,,,,,,,,51.282000000000004,,,,,
1455,K05281,,,0.7074166532334701,,,,,,,,23.6725,,,,,
1456,K05303,,,0.5558280951153196,,,,,0.513,,,16.2183,,,,,5.382
1457,K05306,,,0.6755594454134554,,,,,,,,7.2966,,,,,
1458,K05337,,,0.6950917154394093,,,,,0.6475366762647616,,,55.619700000000016,,,,,10.729099999999999
1459,K05341,,,0.703,,,,,,,,9.9681,,,,,
1460,K05343,,,0.5767236525567705,,,,,,,,114.23440000000001,,,,,
1461,K05349,,,0.5930072834483056,,,,,,,,53.9406,,,,,
1462,K05364,,,0.655464223439989,,,,,,,,14.21,,,,,
1463,K05375,,,0.6969114729064815,,,,,,,,32.284800000000004,,,,,
1464,K05515,,,0.6260737107514236,,,,,,,,20.7587,,,,,
1465,K05520,,,0.5702704837687871,,,,,,,,144.62670000000003,,,,,
1466,K05522,,,0.7059053437806215,,,,,,,,11.796800000000001,,,,,
1467,K05524,,,0.5812214609252533,,,,,,,,119.2743,,,,,
1468,K05527,,,0.6221436480910375,,0.612,,,,,,17.069000000000003,,4.5049,,,
1469,K05539,,,0.629532325149784,,,,,,,,9.854,,,,,
1470,K05540,,,0.6272039647486574,,,,,,,,62.53719999999999,,,,,
1471,K05554,,,,,,,,0.703,,,,,,,,2.3002
1472,K05555,,,0.5989620879354665,,,,,,,,78.60440000000001,,,,,
1473,K05558,,,0.6938128785284962,,,,,,,,39.109700000000004,,,,,
1474,K05586,,,0.623,,,,,,,,6.9936,,,,,
1475,K05588,,,0.605,,,,,,,,7.5297,,,,,
1476,K05589,,,0.6097287490967164,,,,,0.5715982878371829,,,37.2834,,,,,9.743
1477,K05594,,,0.59856559389365,,,,,0.6200823008683899,,,29.368000000000002,,,,,33.1361
1478,K05595,,,0.6118508073954164,,,,,,,,68.1565,,,,,
1479,K05596,,,0.726,,,,,,,,8.137,,,,,
1480,K05601,,,0.6509999999999999,,,,,,,,5.6818,,,,,
1481,K05602,,,0.716,,,,,,,,6.4861,,,,,
1482,K05603,,,0.752,,,,,,,,6.1081,,,,,
1483,K05606,,,0.6234804115962383,,,,,,,,91.2478,,,,,
1484,K05710,,,0.6799036602718747,,,,,,,,40.514900000000004,,,,,
1485,K05770,,,0.6278176856869812,,,,,,,,22.2043,,,,,
1486,K05772,,,0.601125724115671,,,,,,,,17.3802,,,,,
1487,K05773,,,0.625,,,,,,,,6.5723,,,,,
1488,K05785,,,0.586,,,,,,,,9.5388,,,,,
1489,K05786,,,0.6372914113335888,,,,,,,,16.3692,,,,,
1490,K05788,,,0.5987146021666467,,,,,,,,98.7929,,,,,
1491,K05794,,,0.5580307075248847,,,,,,,,52.914,,,,,
1492,K05799,,,0.6111770660544097,,,,,0.54,,,94.2646,,,,,6.4348
1493,K05800,,,0.617,,,,,,,,9.3864,,,,,
1494,K05801,,,0.6599821508564008,,,,,,,,24.342100000000002,,,,,
1495,K05803,,,0.5766755928547208,,,,,,,,12.4395,,,,,
1496,K05805,,,0.606699211172328,,,,,,,,13.4756,,,,,
1497,K05807,,,0.6080728169297893,,,,,,,,125.318,,,,,
1498,K05808,,,0.595915547555512,,,,,,,,35.1384,,,,,
1499,K05810,,,0.6497213089142808,,,,,,,,135.96069999999997,,,,,
1500,K05812,,,0.644,,,,,,,,4.4512,,,,,
1501,K05825,,,0.5920000000000001,,,,,,,,12.7212,,,,,
1502,K05826,,,0.5409368156581951,,,,,0.551,,,69.4491,,,,,4.4855
1503,K05827,,,0.7120000000000001,,,,,,,,7.0348,,,,,
1504,K05828,,,0.736,,,,,,,,7.2188,,,,,
1505,K05833,,,0.598,,,,,,,,3.9511,,,,,
1506,K05836,,,0.589,,,,,,,,6.9125,,,,,
1507,K05838,,,0.6761312703672538,,,,,,,,41.1995,,,,,
1508,K05845,,,0.642224492165066,,,,,0.6142784174986851,,,134.1824,,,,,13.6304
1509,K05846,,,0.6640518946196929,,,,,,,,32.3332,,,,,
1510,K05847,,,0.6,,,,,,,,7.8468,,,,,
1511,K05873,,,0.5953959779347149,,,,,,,,18.3587,,,,,
1512,K05878,,,0.6779999999999999,,,,,,,,11.12,,,,,
1513,K05879,,,0.7080959909512332,,,,,,,,14.1156,,,,,
1514,K05881,,,0.7075662641867475,,,,,,,,28.066399999999998,,,,,
1515,K05888,,,0.722,,,,,,,,7.4136,,,,,
1516,K05889,,,0.647,,,,,,,,4.404,,,,,
1517,K05896,,,0.6148290882916116,,,,,0.7140000000000001,,,178.41949999999997,,,,,5.913
1518,K05898,,,0.7316551724676831,,,,,,,,10.7605,,,,,
1519,K05901,,,0.7,,,,,,,,9.8357,,,,,
1520,K05913,,,0.6409999999999999,,,,,,,,4.8489,,,,,
1521,K05936,,,0.698,,,,,,,,7.8797,,,,,
1522,K05937,,,0.5561875915974598,,,,,,,,18.5904,,,,,
1523,K05970,,,0.6067831604947798,,,,,,,,43.1144,,,,,
1524,K05972,,,0.6292218643222923,,,,,,,,51.7667,,,,,
1525,K05973,,,0.6122317937506893,,,,,,,,60.436,,,,,
1526,K05979,,,,,,,,0.657,,,,,,,,2.7185
