,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Duplodnaviria,GC_adj Eukaryota,GC_adj Riboviria,GC_adj Varidnaviria,GC_adj unclassified viruses,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Duplodnaviria,gene_counts Eukaryota,gene_counts Riboviria,gene_counts Varidnaviria,gene_counts unclassified viruses,gene_countsUnclassified
1136,K06218,,,0.6648515750133478,,,,,,0.564,,,3.9754,,,,,,7.3669
1137,K06219,,,0.7559999999999999,,,,,,,,,3.3306,,,,,,
1138,K06223,,,0.636,,,,,,,,,1.9269,,,,,,
1139,K06287,,,0.7009709868985231,,,,,,,,,35.9869,,,,,,
1140,K06330,,,0.616,,,,,,,,,5.62,,,,,,
1141,K06346,,,0.5589999999999999,,,,,,,,,4.4836,,,,,,
1142,K06381,,,0.7127622982317408,,,,,,,,,20.5351,,,,,,
1143,K06384,,,0.7106571337356943,,,,,,,,,10.202300000000001,,,,,,
1144,K06400,,,0.5901121274381087,,,,,,,,,57.196999999999996,,,,,,
1145,K06413,,,0.6756715102226616,,,,,,,,,55.545500000000004,,,,,,
1146,K06415,,,0.644,,,,,,,,,8.9339,,,,,,
1147,K06442,,,0.6723326495366987,,,,,,,,,18.662000000000003,,,,,,
1148,K06861,,,0.623,,,,,,,,,2.925,,,,,,
1149,K06867,,,0.6602934828540546,,0.6759999999999999,,,,,,,18.5262,,1.744,,,,
1150,K06871,,,0.64,,,,,,,,,5.4898,,,,,,
1151,K06872,,,0.6969943180368187,,,,,,,,,14.8672,,,,,,
1152,K06878,,,0.6700853812803782,,,,,,,,,9.3323,,,,,,
1153,K06880,,,0.69,,,,,,,,,5.6124,,,,,,
1154,K06884,,,,,,,,,0.59,,,,,,,,,2.5258
1155,K06886,,,0.6745514586959152,,,,,,,,,34.8708,,,,,,
1156,K06888,,,0.6879254853668725,,,,,,,,,130.5968,,,,,,
1157,K06889,,,0.702469220844835,,,,,,,,,15.330300000000001,,,,,,
1158,K06890,,,0.6211633645638386,,,,,,,,,23.0123,,,,,,
1159,K06891,,,0.623444946224821,,,,,,,,,49.5257,,,,,,
1160,K06893,,,0.700187243995929,,,,,,,,,20.1513,,,,,,
1161,K06897,,,0.6728748481436031,,,,,,,,,25.9309,,,,,,
1162,K06898,,,0.743,,,,,,,,,5.1491,,,,,,
1163,K06901,,,0.6859999999999999,,,,,,,,,4.2573,,,,,,
1164,K06902,,,0.6809999999999999,,,,,,,,,7.1397,,,,,,
1165,K06903,,,0.7140000000000001,,,,,,,,,5.5357,,,,,,
1166,K06904,,,0.5986647578388951,0.4920000000000001,,,,,0.659,,,16.1049,2.6264,,,,,1.8434
1167,K06907,,,0.6641691108283696,,,,,,,,,27.008200000000002,,,,,,
1168,K06911,,,0.6807374069390442,,,,,,,,,108.4246,,,,,,
1169,K06915,,,0.6360402575919111,,,,,,,,,50.1162,,,,,,
1170,K06919,,,0.6189977957178713,0.473,,,,,,,,4.6945,6.3091,,,,,
1171,K06920,,,0.6589429363035155,,,,,0.6459999999999999,,,,10.1833,,,,,5.5235,
1172,K06921,,,0.6783113417462298,,,,,,,,,31.3038,,,,,,
1173,K06925,,,0.710515425039472,,,,,,,,,21.015600000000003,,,,,,
1174,K06929,,,0.6586019807104171,,,,,,,,,32.7154,,,,,,
1175,K06934,,,0.6560235203813846,,,,,,,,,7.0564,,,,,,
1176,K06937,,,0.615,,,,,,,,,15.9377,,,,,,
1177,K06940,,,,,,,,,0.56293390858113,,,,,,,,,6.4435
1178,K06941,,,0.6809848647816258,,,,,,,,,91.41619999999999,,,,,,
1179,K06945,,,0.6723409263862857,,,,,,,,,40.7795,,,,,,
1180,K06949,,,0.726148126293818,,,,,,,,,10.3652,,,,,,
1181,K06950,,,0.758,,,,,,,,,7.4961,,,,,,
1182,K06951,,,0.71,,,,,,,,,5.4659,,,,,,
1183,K06952,,,0.6566281143309197,,,,,,,,,17.6248,,,,,,
1184,K06953,,,0.621,,,,,,,,,3.4668,,,,,,
1185,K06958,,,0.705766820266907,,,,,,,,,34.4646,,,,,,
1186,K06960,,,0.6716424899572112,,,,,,,,,10.199300000000001,,,,,,
1187,K06969,,,0.727,,,,,,,,,3.2504,,,,,,
1188,K06974,,,0.6949310584316514,,,,,,,,,6.480600000000001,,,,,,
1189,K06975,,,0.69,,,,,,0.6944675987849607,,,6.4116,,,,,,6.7041
1190,K06976,,,0.7471539654411785,,,,,,,,,19.5212,,,,,,
1191,K06978,,,0.7039532831231108,,,,,,,,,10.1433,,,,,,
1192,K06980,,,0.7398756852685827,,,,,,,,,13.3074,,,,,,
1193,K06985,,,0.6590521503257326,,,,,,,,,10.491900000000001,,,,,,
1194,K06987,,,0.6,,,,,,,,,3.7521,,,,,,
1195,K06988,,,0.7180755316356447,,,,,,,,,19.1281,,,,,,
1196,K06994,,,0.695,,,,,,,,,4.0836,,,,,,
1197,K06995,,,0.7064006203637951,,,,,,,,,7.3737,,,,,,
1198,K06996,,,0.6781389873720294,,,,,,,,,70.08169999999998,,,,,,
1199,K06997,,,0.7004095388495667,,,,,,,,,29.3846,,,,,,
1200,K06998,,,0.6813839661288057,,,,,,,,,36.522999999999996,,,,,,
1201,K06999,,,0.7155506727045291,,,,,,,,,10.026800000000001,,,,,,
1202,K07001,,,0.6979303321551765,,,,,,,,,19.266499999999997,,,,,,
1203,K07002,,,0.735,,,,,,,,,5.5116,,,,,,
1204,K07005,,,0.7131740692448246,,,,,,,,,33.908699999999996,,,,,,
1205,K07006,,,0.6821217009290225,,,,,,,,,13.0859,,,,,,
1206,K07008,,,0.754,,,,,,,,,8.1889,,,,,,
1207,K07010,,,0.7187255922647668,,,,,,,,,20.7609,,,,,,
1208,K07017,,,0.7120000000000001,,,,,,,,,6.6336,,,,,,
1209,K07018,,,0.6335978249823808,,,,,,,,,23.3877,,,,,,
1210,K07020,,,0.7076711740125288,,,,,,,,,14.113,,,,,,
1211,K07023,,,0.6908879055244329,,,,,,,,,10.1287,,,,,,
1212,K07025,,,0.6896646596158368,,,,,,,,,15.711,,,,,,
1213,K07027,,,0.707614391150578,,,,,,,,,11.6319,,,,,,
1214,K07029,,,0.7019421189743426,,,,,,,,,20.7885,,,,,,
1215,K07030,,,0.708,,,,,,,,,5.8088,,,,,,
1216,K07032,,,0.6749921383405927,,,,,,,,,25.499799999999997,,,,,,
1217,K07034,,,0.708,,,,,,,,,7.4194,,,,,,
1218,K07037,,,0.658668270645013,,,,,,,,,17.7919,,,,,,
1219,K07038,,,0.7188965188656674,,,,,,0.6890000000000002,,,15.0323,,,,,,6.0458
1220,K07039,,,0.631,,,,,,,,,3.5441,,,,,,
1221,K07040,,,0.6811905446389227,,,,,,,,,28.0746,,,,,,
1222,K07042,,,0.6907162499492184,,,,,,,,,25.8772,,,,,,
1223,K07045,,,0.6910623160126319,,,,,,,,,12.569600000000001,,,,,,
1224,K07046,,,0.716,,,,,,,,,6.6164,,,,,,
1225,K07051,,,0.6442659339599365,,,,,,,,,10.001,,,,,,
1226,K07052,,,0.6775377944621177,,,,,,,,,104.15419999999999,,,,,,
1227,K07053,,,0.7147507517932191,,,,,,,,,7.5457,,,,,,
1228,K07054,,,0.6451088673458111,,,,,,,,,44.777899999999995,,,,,,
1229,K07056,,,0.6967725391003597,,,,,,,,,10.7353,,,,,,
1230,K07058,,,0.6656027952968027,,,,,,0.6972654858529471,,,163.24509999999998,,,,,,10.6459
1231,K07062,,,0.6317417813655353,,,,,,,,,7.7436,,,,,,
1232,K07063,,,,,,,,,0.7120000000000001,,,,,,,,,3.0244
1233,K07064,,,0.6736818285039996,,,,,,0.643,,,23.2638,,,,,,4.4424
1234,K07065,,,0.601823677256851,,,,,,,,,17.7714,,,,,,
1235,K07066,,,0.608,,,,,,,,,5.2026,,,,,,
1236,K07068,,,0.6766190614982829,,,,,,,,,50.010799999999996,,,,,,
1237,K07071,,,0.7289640517313277,,,,,,,,,36.14750000000001,,,,,,
1238,K07075,,,0.604707519513917,,,,,,,,,21.7815,,,,,,
1239,K07076,,,0.6784697461238681,,,,,,,,,14.029800000000002,,,,,,
1240,K07077,,,0.735,,,,,,,,,5.7888,,,,,,
1241,K07080,,,0.5991614187370808,,,,,,,,,19.7217,,,,,,
1242,K07082,,,0.6605671685169847,,,,,,,,,42.80369999999999,,,,,,
1243,K07089,,,0.66,,,,,,,,,12.2456,,,,,,
1244,K07090,,,0.6602870882686434,,,,,,,,,82.0657,,,,,,
1245,K07092,,,0.7240000000000001,,,,,,,,,3.3687,,,,,,
1246,K07093,,,0.7170000000000001,,,,,,,,,4.5181,,,,,,
1247,K07095,,,0.6630919050316139,,,,,,,,,12.4197,,,,,,
1248,K07096,,,0.6632616117244217,,,,,,,,,27.260399999999997,,,,,,
1249,K07098,,,0.7294584408860982,,,,,,,,,20.938,,,,,,
1250,K07100,,,0.7092044540360077,,,,,,,,,14.8282,,,,,,
1251,K07102,,,0.6586088516525981,,,,,,,,,10.9727,,,,,,
1252,K07104,,,0.6926320712504289,,,,,,,,,19.1468,,,,,,
1253,K07106,,,0.7070000000000001,,,,,,,,,6.7759,,,,,,
1254,K07107,,,0.6764379253179466,,,,,,,,,50.37679999999999,,,,,,
1255,K07112,,,0.7420144911883928,,,,,,,,,11.5273,,,,,,
1256,K07113,,,0.632,,,,,,0.5720000000000001,,,3.3978,,,,,,5.0245
1257,K07114,,,0.7137917228960335,,,,,,,,,24.372300000000003,,,,,,
1258,K07115,,,0.6875779955394802,,,,,,,,,4.9512,,,,,,
1259,K07116,,,0.727,,,,,,,,,6.1401,,,,,,
1260,K07117,,,0.6859999999999999,,,,,,,,,4.8814,,,,,,
1261,K07118,,,0.6831043996623759,,,,,,,,,8.9373,,,,,,
1262,K07120,,,0.6668128424826546,,,,,,,,,8.7864,,,,,,
1263,K07124,,,0.7295738071081418,,,,,,,,,19.5867,,,,,,
1264,K07126,,,0.6524919715705839,,,,,,,,,42.0394,,,,,,
1265,K07127,,,0.7027250920548391,,,,,,,,,9.9028,,,,,,
1266,K07130,,,0.7025104190048125,,,,,,,,,23.1516,,,,,,
1267,K07131,,,0.6887258951310449,,,,,,0.6709999999999999,,,36.479800000000004,,,,,,3.4928
1268,K07133,,,0.6560761825040023,,,,,,,,,16.018,,,,,,
1269,K07137,,,0.6238058930187504,,,,,,,,,6.3276,,,,,,
1270,K07141,,,0.733921308738964,,,,,,,,,15.935800000000002,,,,,,
1271,K07147,,,0.6609742444431409,,,,,,,,,17.008499999999998,,,,,,
1272,K07149,,,0.7132959501368018,,,,,,,,,7.7385,,,,,,
1273,K07152,,,0.6381622019998481,,,,,,,,,37.0283,,,,,,
1274,K07154,,,0.6947390051705346,,,,,,,,,33.1878,,,,,,
1275,K07156,,,0.69,,,,,,0.7027827641418803,,,3.1317,,,,,,6.4822
1276,K07157,,,0.695,,,,,,,,,3.6742,,,,,,
1277,K07160,,,0.654,,,,,,,,,4.5603,,,,,,
1278,K07161,,,0.6883545710313203,,,,,,,,,50.1198,,,,,,
1279,K07164,,,0.7206629592739143,,,,,,,,,9.9076,,,,,,
1280,K07165,,,0.7736328642566506,,,,,,,,,9.6318,,,,,,
1281,K07171,,,0.6101859824189545,,,,,,0.6729999999999999,,,13.589199999999998,,,,,,2.0542
1282,K07175,,,0.7040000000000001,,,,,,,,,14.0979,,,,,,
1283,K07177,,,0.6848160049138838,,,,,,,,,16.5753,,,,,,
1284,K07182,,,0.731807013661797,,,,,,,,,15.2485,,,,,,
1285,K07183,,,0.606,,,,,,,,,8.0183,,,,,,
1286,K07192,,,0.664033776740322,,,,,,,,,16.1173,,,,,,
1287,K07213,,,0.7080000000000001,,,,,,,,,6.3058,,,,,,
1288,K07215,,,,,,,,,0.64,,,,,,,,,4.8248
1289,K07220,,,0.6871818534699073,,,,,,0.705,,,21.5639,,,,,,4.5948
1290,K07221,,,0.713807576767153,,,,,,,,,18.337,,,,,,
1291,K07223,,,0.6829808524751233,,,,,,,,,19.230600000000003,,,,,,
1292,K07228,,,,,,,,,0.7090000000000001,,,,,,,,,4.8091
1293,K07232,,,0.6998813698355404,,,,,,,,,3.4766000000000004,,,,,,
1294,K07233,,,0.66,,,,,,,,,2.1448,,,,,,
1295,K07234,,,0.6559999999999999,,,,,,,,,2.5795,,,,,,
1296,K07240,,,0.6928997839297573,,,,,,,,,41.7784,,,,,,
1297,K07241,,,0.6640547746106695,,,,,,,,,50.555899999999994,,,,,,
1298,K07243,,,0.6604033375184437,,,,,,,,,8.594199999999999,,,,,,
1299,K07251,,,0.7040000000000001,,,,,,,,,4.979,,,,,,
1300,K07257,,,0.773,,,,,,,,,4.3537,,,,,,
1301,K07259,,,0.725112902819058,,,,,,0.763,,,36.147999999999996,,,,,,3.6938
1302,K07260,,,0.6307468544446309,,,,,,,,,4.2074,,,,,,
1303,K07261,,,0.6305873197191125,,,,,,,,,28.982,,,,,,
1304,K07263,,,0.68551624927697,,,,,,,,,48.2179,,,,,,
1305,K07273,,,0.6429316183670958,,,,,,0.6110745183791095,,,19.0417,,,,,,9.9899
1306,K07284,,,,,,,,,0.672,,,,,,,,,2.5166
1307,K07287,,,0.7070000000000001,,,,,,,,,2.6235,,,,,,
1308,K07300,,,0.6512904327498414,,,,,,,,,34.3643,,,,,,
1309,K07302,,,0.6468485908900133,,,,,,,,,14.5142,,,,,,
1310,K07304,0.674,,0.6467376150729143,,,,,,,6.8585,,137.1554,,,,,,
1311,K07305,,,0.6641907514758536,,,,,,,,,27.2305,,,,,,
1312,K07313,,,0.716,,,,,,,,,6.4884,,,,,,
1313,K07315,,,0.7311255714688608,,,,,,,,,22.0733,,,,,,
1314,K07334,,,0.6409999999999998,,,,,,,,,2.5313,,,,,,
1315,K07335,,,0.6590688343813137,,,,,,,,,45.06999999999999,,,,,,
1316,K07339,,,0.7062566200546512,,,,,,,,,8.0197,,,,,,
1317,K07340,,,0.682,,,,,,,,,4.0951,,,,,,
1318,K07341,,,0.619,,,,,,,,,2.7159,,,,,,
1319,K07343,,,0.6593634280794072,,,,,,,,,12.9087,,,,,,
1320,K07390,,,0.631,,,,,,,,,2.2801,,,,,,
1321,K07391,,,0.7137171473640888,,,,,,,,,58.724900000000005,,,,,,
1322,K07393,,0.66,0.660213054827944,,,,,,,,4.5232,40.1631,,,,,,
1323,K07397,,,0.6729188099629033,,,,,,,,,15.2969,,,,,,
1324,K07399,,,0.723402647269756,,,,,,,,,12.2972,,,,,,
1325,K07400,,,0.7070000000000002,,,,,,,,,4.9032,,,,,,
1326,K07402,,,0.7246828124987497,,,,,,,,,84.6917,,,,,,
1327,K07404,,,0.6459999999999999,,,,,,,,,1.9832,,,,,,
1328,K07407,,,0.731,,,,,,,,,1.6139,,,,,,
1329,K07442,,,0.7143785587149152,,,,,,,,,7.73,,,,,,
1330,K07447,,,0.7131835021292101,,,,,,,,,12.0777,,,,,,
1331,K07448,,,0.6086562441513115,,,,,,,,,18.8497,,,,,,
1332,K07451,,,0.6735692115025576,,,,,,,,,56.554700000000004,,,,,,
1333,K07458,,,0.7377789708469613,,,,,,,,,16.1828,,,,,,
1334,K07460,,,0.6842907296077427,,,,,,0.7120000000000001,,,21.1469,,,,,,4.3697
1335,K07461,,,0.5704650905577624,,,,,,,,,8.7256,,,,,,
1336,K07462,,,0.6817782324297784,,,,,,,,,34.7836,,,,,,
1337,K07465,,,0.7254970975252728,,,,,,,,,15.3779,,,,,,
1338,K07474,,,,,,,,,0.625,,,,,,,,,4.1411
1339,K07478,,,0.6898841805978385,,,,,,,,,101.16290000000001,,,,,,
1340,K07480,,,0.586,,,,,,,,,3.4105,,,,,,
1341,K07481,,,0.6237030286230855,,,,,,,,,172.4382,,,,,,
1342,K07482,,,0.613421054880136,,,,,,,,,180.9669,,,,,,
1343,K07483,,,0.6297633199348643,,,,,,0.583,,,204.2604,,,,,,4.4881
1344,K07484,,,0.6361294125650767,,,,,,,,,131.51609999999997,,,,,,
1345,K07485,,,0.6251151047004464,,,,,,,,,74.0393,,,,,,
1346,K07486,,,0.6291639318942939,,,,,,0.584,,,1470.3255,,,,,,2.3507
1347,K07487,,,0.6129396642804862,,,,,,,,,67.3664,,,,,,
1348,K07488,,,0.6469999999999999,,,,,,,,,6.0863,,,,,,
1349,K07491,,,0.5855405002426599,,,,,,0.6522423311089108,,,90.2719,,,,,,8.6221
1350,K07492,,,0.6042589932832232,,,,,,,,,341.63090000000005,,,,,,
1351,K07493,,,0.6499612919651191,,,,,,,,,369.8396,,,,,,
1352,K07494,,,0.6164856489753057,,,,,,,,,385.8059,,,,,,
1353,K07495,,0.643,0.6135879574376482,,,,,,,,8.3515,88.975,,,,,,
1354,K07496,0.698,,0.6703179078128599,,,,0.277,,0.6868428073103896,1.3265,,55.96200000000001,,,,3.4853,,6.6423000000000005
1355,K07497,,0.5036136380969791,0.6059632463026634,,0.539491306452784,,,,,,17.667,886.0803999999995,,53.41630000000001,,,,
1356,K07498,,,0.6638944906739928,,,,,,,,,11.529699999999998,,,,,,
1357,K07499,,0.56,0.6461429641151429,,,,,,,,3.6718,99.68950000000002,,,,,,
1358,K07501,,,0.655,,,,,,,,,4.5535,,,,,,
1359,K07502,,,0.682,,,,,,,,,2.4165,,,,,,
1360,K07503,,,0.7028541080907089,,,,,,,,,15.3092,,,,,,
1361,K07506,,,0.728,,,,,,,,,3.328,,,,,,
1362,K07507,,,0.7006267768621677,,,,,,,,,8.5234,,,,,,
1363,K07559,,,0.722,,,,,,,,,4.6028,,,,,,
1364,K07560,,,0.6792301975921581,,,,,,,,,15.210099999999999,,,,,,
1365,K07566,,,0.6991608316008046,,,,,,,,,24.3928,,,,,,
1366,K07568,,,0.7083844799829372,,,,,,,,,15.0456,,,,,,
1367,K07574,,,0.675,,,,,,,,,4.4191,,,,,,
1368,K07577,,,0.741,,,,,,,,,5.9192,,,,,,
1369,K07588,,,0.7068345909649693,,,,,,,,,44.825,,,,,,
1370,K07646,,,0.6781642770050406,,,,,,,,,20.9762,,,,,,
1371,K07675,,,0.74,,,,,,,,,4.8915,,,,,,
1372,K07689,,,0.7063935401819365,,,,,,,,,12.7405,,,,,,
1373,K07693,,,0.723,,,,,,,,,5.3024,,,,,,
1374,K07696,,,0.69,,,,,,,,,6.7251,,,,,,
1375,K07705,,,0.7039638333318303,,,,,,,,,10.313099999999999,,,,,,
1376,K07713,,,0.684,,,,,,,,,6.7701,,,,,,
1377,K07714,,,0.684,,,,,,,,,6.7701,,,,,,
1378,K07722,,,0.6590290377157249,,,,,,,,,5.9691,,,,,,
1379,K07726,,,0.6436850182713023,,,,,,0.6497317163166607,,,27.8867,,,,,,18.7838
1380,K07727,,,0.6701197826777253,,,,,,,,,10.2918,,,,,,
1381,K07729,,,0.6623128022909227,,,,,,,,,20.2179,,,,,,
1382,K07733,,,,,,,,,0.598,,,,,,,,,1.9959
1383,K07734,,,0.6554402189927028,,,,,,,,,6.6006,,,,,,
1384,K07735,,,0.6655732943589092,,,,,,,,,19.2969,,,,,,
1385,K07736,,,0.6320314507980771,,,,,,,,,108.1123,,,,,,
1386,K07738,,,0.672806924647027,,,,,,,,,45.6258,,,,,,
1387,K07742,,,0.6862260898506573,,,,,,,,,10.044799999999999,,,,,,
1388,K07746,,,,,,,,,0.735,,,,,,,,,3.3503
1389,K07755,,,0.716453073075993,,,,,,,,,16.2655,,,,,,
1390,K07768,,,0.733,,,,,,,,,7.308,,,,,,
1391,K07776,,,0.684,,,,,,,,,12.4505,,,,,,
1392,K07778,,,0.738,,,,,,,,,5.1283,,,,,,
1393,K07793,,,0.6412848517821985,,,,,,,,,266.63599999999997,,,,,,
1394,K07794,,,0.6118154915759366,,,,,,,,,11.3451,,,,,,
1395,K07795,,,0.6566614456416413,,,,,,,,,63.639,,,,,,
1396,K07814,,,0.674,,,,,,,,,2.6835,,,,,,
1397,K07979,,,0.6895623575546816,,,,,,,,,37.809200000000004,,,,,,
1398,K08084,,,0.725,,,,,,0.6809999999999999,,,4.723,,,,,,7.0288
1399,K08086,,,0.6901327822519819,,,,,,,,,4.9881,,,,,,
1400,K08095,,,0.664,,,,,,,,,2.1116,,,,,,
1401,K08097,,,0.667535929196422,,,,,,,,,10.9097,,,,,,
1402,K08217,,,0.7131687911032558,,,,,,,,,12.3125,,,,,,
1403,K08218,,,0.6890000000000001,,,,,,,,,4.9702,,,,,,
1404,K08223,,,0.6781112469775649,,,,,,,,,11.552100000000001,,,,,,
1405,K08234,,,0.6767252093083238,,,,,,,,,12.962,,,,,,
1406,K08264,,,0.6920000000000001,,,,,,,,,15.6892,,,,,,
1407,K08281,,,0.6750389085832347,,,,,,,,,8.1434,,,,,,
1408,K08295,,,0.7090000000000001,,,,,,,,,6.1302,,,,,,
1409,K08296,,,0.7219311821012518,,,,,,,,,12.7136,,,,,,
1410,K08303,,,0.7290000000000001,,,,,,,,,3.6739,,,,,,
1411,K08304,,,0.6183061475376136,,,,,,,,,13.8704,,,,,,
1412,K08305,,,0.6371961577302203,,,,,,,,,58.006899999999995,,,,,,
1413,K08307,,,0.7096391636220343,,,,,,,,,8.8592,,,,,,
1414,K08309,,,0.7086833496192227,,,,,,,,,24.8941,,,,,,
1415,K08311,,,0.635,,,,,,,,,3.0576,,,,,,
1416,K08316,,,0.7078202479105921,,,,,,,,,23.4133,,,,,,
1417,K08481,,,0.6182215678088252,,,,,,0.7040000000000001,,,7.1874,,,,,,6.1175
1418,K08482,,,0.6378305844025358,,,,,,,,,18.9846,,,,,,
1419,K08591,,,0.6464211483180379,,,,,,,,,17.225199999999997,,,,,,
1420,K08602,,,0.6480562993990783,,,,,,,,,48.9258,,,,,,
1421,K08641,,,0.6709259372794266,,,,,,,,,10.618,,,,,,
1422,K08681,,,0.7063637466733285,,,,,,,,,8.687999999999999,,,,,,
1423,K08683,,,0.6963495674229779,,,,,,,,,13.720099999999999,,,,,,
1424,K08715,,,0.698,,,,,,,,,5.7412,,,,,,
1425,K08738,,,0.6273622262684014,,,,,,,,,15.044799999999999,,,,,,
1426,K08968,,,0.7040000000000002,,,,,,,,,3.3613,,,,,,
1427,K08970,,,0.6937016566210364,,,,,,,,,23.868,,,,,,
1428,K08972,,,0.6592570613178367,,,,,,,,,21.948700000000002,,,,,,
1429,K08973,,,0.5710000000000001,,,,,,,,,4.3661,,,,,,
1430,K08976,,,0.5595002815224182,,,,,,,,,9.974,,,,,,
1431,K08981,,,0.735,,,,,,,,,5.3909,,,,,,
1432,K08987,,,0.653,,,,,,,,,2.119,,,,,,
1433,K08992,,,0.7269411394776072,,,,,,0.654,,,16.3153,,,,,,1.842
1434,K08995,,,0.6703252366903484,,,,,,0.7132612992570615,,,29.273000000000003,,,,,,10.5448
1435,K08998,,,0.6985010612995506,,,,,,,,,11.6274,,,,,,
1436,K08999,,,0.6581960116085621,,,,,,,,,60.3352,,,,,,
1437,K09001,,,0.6955089691275734,,,,,,,,,29.953599999999994,,,,,,
1438,K09004,,,0.5710000000000001,,,,,,,,,5.0607,,,,,,
1439,K09005,,,0.6098282331162823,,,,,,,,,17.1609,,,,,,
1440,K09009,,,0.728,,,,,,,,,2.6882,,,,,,
1441,K09013,,,0.6574839964955003,,,,,,,,,76.7243,,,,,,
1442,K09014,,,0.6497964487062726,,,,,,,,,75.0078,,,,,,
1443,K09015,,,0.698,,,,,,,,,6.1718,,,,,,
1444,K09016,,,0.71,,,,,,,,,5.991,,,,,,
1445,K09017,,,0.7040000000000001,,,,,,,,,4.8992,,,,,,
1446,K09022,,,0.64488328301508,,0.654,,,,,,,109.45239999999998,,2.1584,,,,
1447,K09117,,,0.6720538180889917,,,,,,,,,25.853799999999996,,,,,,
1448,K09118,,,0.6442341622979446,,,,,,,,,13.884400000000001,,,,,,
1449,K09125,,,0.6677579104709942,,,,,,,,,7.6511,,,,,,
1450,K09136,,,0.622,,,,,,,,,4.6526,,,,,,
1451,K09137,,,0.6704923739016895,,,,,,,,,12.3519,,,,,,
1452,K09143,,,0.6491646294187962,,,,,,,,,6.825200000000001,,,,,,
1453,K09153,,,0.625,,,,,,,,,3.5088,,,,,,
1454,K09159,,,0.627,,,,,,,,,1.993,,,,,,
1455,K09160,,,0.6284425599261355,,,,,,,,,14.1139,,,,,,
1456,K09164,,,0.7156559162414058,,,,,,,,,16.7423,,,,,,
1457,K09165,,,0.6491736270400951,,,,,,,,,29.4257,,,,,,
1458,K09166,,,0.728,,,,,,,,,6.1632,,,,,,
1459,K09167,,,0.7440000000000001,,,,,,,,,4.1643,,,,,,
1460,K09386,,,0.7211393302200796,,,,,,,,,19.587600000000002,,,,,,
1461,K09457,,,0.6322155169471277,,,,,,,,,15.1235,,,,,,
1462,K09461,,,0.7235355588903924,,,,,,,,,12.8856,,,,,,
1463,K09478,,,0.6679999999999999,,,,,,,,,6.3505,,,,,,
1464,K09539,,,0.647,,,,,,,,,4.706,,,,,,
1465,K09607,,,0.647,,,,,,,,,2.6221,,,,,,
1466,K09684,,,0.705,,,,,,,,,4.6899,,,,,,
1467,K09692,,,0.671139612034575,,,,,,,,,11.7393,,,,,,
1468,K09694,,,0.690426143503902,,,,,,,,,12.530899999999999,,,,,,
1469,K09700,,,0.5539999999999999,,,,,,,,,2.558,,,,,,
1470,K09701,,,0.6859999999999999,,,,,,,,,6.5926,,,,,,
1471,K09703,,0.694,0.7084555125834741,,,,,,,,6.3722,14.9098,,,,,,
1472,K09705,,,0.733,,,,,,,,,5.7383,,,,,,
1473,K09709,,,0.7240000000000001,,,,,,,,,2.5304,,,,,,
1474,K09710,,,0.6456341531066293,,,,,,,,,23.2507,,,,,,
1475,K09747,,,0.6669396658447727,,,,,,,,,31.1486,,,,,,
1476,K09748,,,0.6701121476534495,,,,,,,,,35.4495,,,,,,
1477,K09760,,,0.715735391526935,,,,,,,,,18.6829,,,,,,
1478,K09761,,,0.6658574341573622,,,,,,,,,8.8985,,,,,,
1479,K09762,,,0.745944063976358,,,,,,0.711,,,18.4092,,,,,,1.4852
1480,K09763,,,0.7879999999999999,,,,,,,,,3.9671,,,,,,
1481,K09764,,,0.7079827193150398,,,,,,,,,24.219900000000003,,,,,,
1482,K09767,,,0.6331438741710745,,,,,,,,,23.788199999999996,,,,,,
1483,K09768,,,0.708,,,,,,,,,4.5778,,,,,,
1484,K09769,,,0.6261652737104186,,,,,,,,,14.387,,,,,,
1485,K09772,,,0.6695070714670196,,,,,,,,,33.438700000000004,,,,,,
1486,K09773,,,0.566,,,,,,,,,2.7728,,,,,,
1487,K09774,,,0.71859794621788,,,,,,,,,8.59,,,,,,
1488,K09775,,,0.691,,,,,,,,,7.1162,,,,,,
1489,K09776,,,0.423,,,,,,,,,1.4289,,,,,,
1490,K09780,,,0.6899878976437974,,,,,,,,,9.6176,,,,,,
1491,K09786,,,0.603,,,,,,,,,7.6415,,,,,,
1492,K09791,,,0.6898650495041657,,,,,,,,,17.3996,,,,,,
1493,K09793,,,0.725,,,,,,,,,5.0382,,,,,,
1494,K09794,,,0.5691697227747926,,,,,,,,,5.8476,,,,,,
1495,K09795,,,0.6380349003849844,,,,,,,,,27.371599999999997,,,,,,
1496,K09796,,,0.666891908241366,,,,,,0.737,,,5.7289,,,,,,3.2043
1497,K09798,,,0.6547883631523403,,,,,,,,,11.4679,,,,,,
1498,K09800,,,0.728,,,,,,,,,6.0428,,,,,,
1499,K09803,,,0.6128225297363074,,,,,,,,,42.7588,,,,,,
1500,K09806,,,0.6530588255606892,,,,,,,,,15.6102,,,,,,
1501,K09807,,,0.6837047307142187,,,,,,0.7120000000000001,,,13.2852,,,,,,2.8487
1502,K09808,,,0.628261732148328,,,,,,,,,16.8574,,,,,,
1503,K09809,,,0.6940000000000001,,,,,,,,,8.9169,,,,,,
1504,K09811,,,0.6484576972046253,,,,,,,,,34.647999999999996,,,,,,
