,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Duplodnaviria,GC_adj Eukaryota,GC_adj Monodnaviria,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Duplodnaviria,gene_counts Eukaryota,gene_counts Monodnaviria,gene_countsUnclassified
1286,K15537,,,0.375,,,,,,,4.3838,,,,
1287,K15539,,,0.6028632311530947,,,,,,,8.9632,,,,
1288,K15633,,,0.591,,,,,,,2.2134,,,,
1289,K15635,,,0.6518591649404719,,,,,,,11.2891,,,,
1290,K15761,,,0.5660000000000001,,,,,,,3.4213,,,,
1291,K15773,,,,,,,0.711,,,,,,,2.1448
1292,K15777,,,0.645,,,,,,,3.0631,,,,
1293,K15973,,,0.6447632579454866,,,,,,,9.0391,,,,
1294,K15977,,,0.6362033078338611,,,,,,,14.781600000000001,,,,
1295,K16079,,,0.6170085591347814,,,,,,,17.016,,,,
1296,K16137,,,0.6496360847358668,,,,,,,18.338,,,,
1297,K16147,,,0.6700024394886944,,,,,,,15.9853,,,,
1298,K16163,,,0.66,,,,,,,2.683,,,,
1299,K16168,,,0.621,,,,,,,3.4439,,,,
1300,K16171,,,0.684,,,,,,,2.6905,,,,
1301,K16841,,,0.6242772848269743,,,,,,,4.2969,,,,
1302,K16842,,,0.6157228110636764,,,,,,,14.3387,,,,
1303,K16870,,0.735,,,,,,,4.0843,,,,,
1304,K16927,,,0.748,,,,,,,2.0767,,,,
1305,K16928,,,0.5489999999999999,,,,,,,2.7079,,,,
1306,K17103,,,0.664762332181149,,,,,,,16.004199999999997,,,,
1307,K17222,,,0.6509999999999999,,,,,,,3.2854,,,,
1308,K17226,,,0.5996590028332301,,,,,,,4.8751,,,,
1309,K17227,,,0.6100000000000001,,,,,,,3.928,,,,
1310,K17229,,,0.659,,,,,,,6.0125,,,,
1311,K17247,,,0.643,,,,,,,3.4115,,,,
1312,K17662,,,0.662,,,,,,,3.5106,,,,
1313,K17725,,,0.638,,,,,,,10.0291,,,,
1314,K17752,,,0.6164374155660209,,,,,,,6.2842,,,,
1315,K17763,,,0.693,,,,,,,6.7044,,,,
1316,K17836,,,0.6284007606729107,,,,,,,8.6614,,,,
1317,K17837,,,0.597,,,,,,,8.0335,,,,
1318,K17840,,,,,,,0.733,,,,,,,3.0193
1319,K17947,,,0.645,,,,,,,5.25,,,,
1320,K18013,,,0.6500934627139887,,,,,,,23.6282,,,,
1321,K18189,,,0.6556106844025043,,,,,,,52.47310000000001,,,,
1322,K18197,,,0.478,,,,,,,1.5632,,,,
1323,K18199,,,0.6423987652020017,,,,,,,24.4809,,,,
1324,K18235,,,0.6121020284562104,,,,,,,8.7362,,,,
1325,K18290,,,0.6459999999999999,,,,,,,6.6311,,,,
1326,K18346,,,0.6775986903006461,,,,,,,10.487,,,,
1327,K18372,,,0.622,,,,,,,3.9827,,,,
1328,K18446,,,0.6300045637711327,,,,0.5883688743431005,,,6.3321000000000005,,,,5.1134
1329,K18476,,,0.70574424144506,,,,,,,14.558100000000001,,,,
1330,K18480,,,,,,,0.7040000000000001,,,,,,,2.9953
1331,K18578,,,0.7310000000000001,,,,,,,1.585,,,,
1332,K18588,,,0.691,,,,,,,1.9846,,,,
1333,K18622,,,0.627,,,,,,,7.4154,,,,
1334,K18672,,,0.5885735275449806,,,,0.6829999999999999,,,11.5487,,,,4.8537
1335,K18682,,,0.6870535670495115,,,,,,,54.5516,,,,
1336,K18700,,,0.6455556491857006,,,,,,,7.3504000000000005,,,,
1337,K18831,,,0.565,,,,,,,2.0559,,,,
1338,K18843,,,0.5529683544906833,,,,0.711,,,5.166600000000001,,,,2.1448
1339,K18844,,,0.784,,,,,,,2.9466,,,,
1340,K18897,,,0.679,,,,,,,4.3781,,,,
1341,K18939,,,0.7079999999999999,,,,,,,2.1899,,,,
1342,K18955,,,0.6970867259678936,,,,,,,18.569,,,,
1343,K18958,,,0.722,,,,,,,4.2996,,,,
1344,K18979,,,0.6753975830310395,,,,,,,7.489699999999999,,,,
1345,K18981,,,0.6365619543676738,,,,,,,7.835699999999999,,,,
1346,K18997,,,0.6730950243854626,,,,,,,16.6479,,,,
1347,K19092,,,,,,,0.66,,,,,,,3.0935
1348,K19165,,,0.583,,,,,,,2.1026,,,,
1349,K19200,,,0.688,,,,,,,3.7214,,,,
1350,K19225,,,0.6990000000000001,,,,,,,4.4667,,,,
1351,K19267,,,0.7296199772561288,,,,,,,12.296700000000001,,,,
1352,K19304,,,0.6709999999999999,,,,,,,8.4763,,,,
1353,K19342,,,0.674,,,,,,,3.4316,,,,
1354,K19668,,,0.6709999999999999,,,,,,,2.3845,,,,
1355,K19670,,,0.709,,,,,,,3.419,,,,
1356,K19686,,,0.623,,,,,,,3.0688,,,,
1357,K19689,,,0.662,,,,,,,3.9594,,,,
1358,K19710,,,0.669,,,,,,,1.9356,,,,
1359,K19784,,,0.621,,,,,,,1.8852,,,,
1360,K20074,,,0.632,,,,,,,4.465,,,,
1361,K20523,,,0.5987316094502091,,,,,,,15.9938,,,,
1362,K20807,,,0.628,,,,,,,2.5972,,,,
1363,K20968,,,0.593,,,,,,,1.7189,,,,
1364,K21087,,,0.6709999999999999,,,,,,,2.4784,,,,
1365,K21140,,,0.645408205582103,,,,,,,6.2491,,,,
1366,K21196,,,0.6990000000000001,,,,,,,2.8798,,,,
1367,K21302,,,0.561,,,,,,,4.6046,,,,
1368,K21310,,,0.624,,,,,,,2.566,,,,
1369,K21394,,,0.609,,,,,,,3.7993,,,,
1370,K21395,,,0.6386637051371647,,,,,,,45.768299999999996,,,,
1371,K21420,,,0.6709999999999999,,,,,,,4.4624,,,,
1372,K21430,,,0.637,,,,,,,4.1272,,,,
1373,K21470,,,0.6155861226119819,,,,,,,16.907799999999998,,,,
1374,K21471,,,0.6991811760675042,,,,,,,10.6726,,,,
1375,K21472,,,0.685,,,,,,,6.0991,,,,
1376,K21481,,,0.529,,,,,,,4.7604,,,,
1377,K21495,,,0.7659999999999999,,,,0.586,,,2.8586,,,,1.866
1378,K21572,,,0.436,,,,,,,1.756,,,,
1379,K21600,,,0.652754215454,,,,,,,11.8158,,,,
1380,K21695,,,0.532,,,,,,,3.5275,,,,
1381,K21700,,,0.6116737034907265,,,,0.635,,,9.2019,,,,1.5613
1382,K21908,,,0.6569298862907131,,,,0.382,,,14.9753,,,,2.1663
1383,K21929,,,0.6934938263061885,,,,,,,86.06109999999998,,,,
1384,K22010,,,0.7229999999999999,,,,,,,5.3621,,,,
1385,K22025,,,0.612,,,,,,,3.798,,,,
1386,K22068,,,0.629,,,,,,,21.4989,,,,
1387,K22074,,,0.47428597314883447,,,,,,,6.2637,,,,
1388,K22081,,,0.634,,,,,,,2.3113,,,,
1389,K22082,,,0.6952533684362219,,,,,,,14.279499999999999,,,,
1390,K22210,,,0.62934384830351,,,,,,,13.4376,,,,
1391,K22278,,,0.6671381003313558,,,,,,,8.9808,,,,
1392,K22297,,,0.688,,,,,,,4.6224,,,,
1393,K22310,,,0.623,,,,,,,1.7518,,,,
1394,K22452,,,0.658506861174482,,,,,,,23.0064,,,,
1395,K22468,,,0.6448107280586767,,,,,,,24.0319,,,,
1396,K22479,,,0.6297441431285759,,,,,,,13.8099,,,,
1397,K22522,,,0.6206769377195138,,,,,,,18.4339,,,,
1398,K22622,,,0.6224591582679672,,,,,,,14.8545,,,,
1399,K22684,,,0.679,,,,,,,1.913,,,,
1400,K22736,,0.365,0.6956833499199041,,,,0.718,,2.4869,21.8118,,,,1.0821
1401,K22737,,,0.6761164821845365,,,,,,,9.069600000000001,,,,
1402,K22757,,,0.568,,,,,,,2.4245,,,,
1403,K22894,,,0.6709999999999999,,,,,,,2.805,,,,
1404,K22900,,,0.599,,,,,,,2.8395,,,,
1405,K22905,,,0.521,,,,,,,1.8968,,,,
1406,K23262,,,0.5814013182301818,,,,,,,6.5202,,,,
1407,K23264,,,0.6556531213545487,,,,,,,7.3355,,,,
1408,K23265,,,0.6802811884917986,,,,,,,12.7334,,,,
1409,K23356,,,0.728,,,,,,,3.9658,,,,
1410,K23499,,,0.546,,,,,,,4.6938,,,,
1411,K23518,,,0.7035265923609241,,,,,,,7.280900000000001,,,,
1412,K23536,,,0.649,,,,,,,4.6131,,,,
1413,K23541,,,0.514,,,,,,,1.326,,,,
1414,K23775,,,0.621,,,,,,,2.635,,,,
1415,K23779,,,,,,,0.603,,,,,,,6.4173
1416,K24126,,,0.638,,,,,,,4.1965,,,,
1417,K24131,,,0.6942159722433221,,,,0.649,,,8.1314,,,,3.3616
1418,K24217,,,0.698,,,,,,,2.2191,,,,
