,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Baculoviridae,GC_adj Duplodnaviria,GC_adj Eukaryota,GC_adj unclassified viruses,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Baculoviridae,gene_counts Duplodnaviria,gene_counts Eukaryota,gene_counts unclassified viruses,gene_countsUnclassified
1131,K03570,,,0.6315255653154161,,,,,0.6876224737069913,,,81.16369999999999,,,,,13.895199999999999
1132,K03571,,,0.5873166405955069,,,,,0.6780512609342233,,,36.0317,,,,,8.2708
1133,K03572,,,0.636,,,,,,,,2.9211,,,,,
1134,K03573,,,0.7230047657338767,,,,,,,,13.1543,,,,,
1135,K03574,,,0.6340759563765781,,,,,,,,115.95149999999998,,,,,
1136,K03575,,,0.6849255017050762,,,,,,,,95.96749999999999,,,,,
1137,K03576,,,0.627,,,,,,,,3.732,,,,,
1138,K03579,,,0.6509999999999999,,,,,,,,4.389,,,,,
1139,K03580,,,0.6480000000000001,,,,,,,,3.9396,,,,,
1140,K03581,,,0.7217360725812659,,,,,,,,22.4415,,,,,
1141,K03583,,,0.6835975954157189,,,,,,,,23.326700000000002,,,,,
1142,K03584,,,0.6683028167935902,,,,,0.479,,,163.07560000000004,,,,,1.7294
1143,K03585,,,0.632,,,,,,,,4.8111,,,,,
1144,K03586,,,0.6494833861231601,,,,,0.733,,,17.863599999999998,,,,,5.0179
1145,K03587,,,0.6294271531001966,,,,,,,,8.2546,,,,,
1146,K03588,,,0.6677797593782704,,,,,,,,13.7415,,,,,
1147,K03589,,,0.6421268328329195,,,,,0.729087902004395,,,70.5164,,,,,25.9742
1148,K03590,,,0.6430400485304332,,,,,,,,170.14259999999996,,,,,
1149,K03591,,,0.659,,,,,,,,1.5075,,,,,
1150,K03592,,,0.6017653692528447,,,,,,,,9.668299999999999,,,,,
1151,K03593,,,0.6712277781168268,,,,,,,,231.1618,,,,,
1152,K03594,,,0.5870083388396374,,,,,0.6890000000000001,,,146.82000000000002,,,,,5.3681
1153,K03595,,,0.6127126082309992,,,,,,,,99.1882,,,,,
1154,K03597,,,0.6666049390231142,,,0.672,,,,,7.103800000000001,,,2.1895,,
1155,K03598,,,0.643,,,,,0.614,,,2.5859,,,,,4.7361
1156,K03599,,,0.6156105386168562,,,,,,,,36.68000000000001,,,,,
1157,K03600,,,0.6410348715733533,,,,,,,,42.246900000000004,,,,,
1158,K03601,,,0.663834590443854,,,,,,,,210.7813,,,,,
1159,K03602,,,0.633021357259765,,,,,0.6571365356242532,,,96.89049999999999,,,,,7.1585
1160,K03605,,,0.6871934171729096,,,,,,,,19.7864,,,,,
1161,K03607,,,0.66,,,,,0.6779999999999999,,,2.4312,,,,,3.5463
1162,K03608,,,0.6630973144212586,,,,,,,,26.8143,,,,,
1163,K03610,,,0.6793784447188189,,,,,0.7341044254409301,,,39.175999999999995,,,,,10.6014
1164,K03611,,,0.6323025626339877,,,,,,,,15.470200000000002,,,,,
1165,K03616,,,0.6530329714727996,,,,,,,,10.6039,,,,,
1166,K03620,,,0.542,,,,,,,,6.777,,,,,
1167,K03621,,,0.6666720183756534,,,,,,,,153.9852,,,,,
1168,K03622,,0.349,,,,,,,,2.1674,,,,,,
1169,K03624,,,0.6279362203271494,,,,,,,,63.0644,,,,,
1170,K03625,,,0.6294461192169478,,,,,,,,80.9523,,,,,
1171,K03628,,,0.6217338770310659,,,,,,,,504.03499999999985,,,,,
1172,K03629,,,0.6653351289473366,,,,,,,,90.1637,,,,,
1173,K03630,,,0.6581634836065817,,,,,0.7460198352502816,,,137.61910000000003,,,,,13.1895
1174,K03631,,,0.6552244876299621,,,,,,,,153.46349999999998,,,,,
1175,K03634,,,0.5650115978967466,,,,,0.647,,,71.41890000000001,,,,,5.5315
1176,K03635,,0.5852400335124535,0.6359588505452234,,,0.619,,,,6.2803,92.40169999999999,,,4.6573,,
1177,K03636,,0.589,0.6441430615602689,,,,,0.6204225094078035,,3.447,181.02900000000002,,,,,13.8472
1178,K03637,,,0.6666383276014309,,,0.556,,,,,127.45760000000003,,,2.3951,,
1179,K03638,,,0.6681723918018236,,,,,,,,24.6156,,,,,
1180,K03639,,,0.6598757741573124,,,,,,,,110.27109999999998,,,,,
1181,K03640,,,0.6268091828509159,,,,,,,,37.6755,,,,,
1182,K03641,,,0.6246421547188146,,,,,,,,105.74189999999997,,,,,
1183,K03642,,,0.6493609533606833,,,,,,,,141.69430000000003,,,,,
1184,K03643,,,0.6288404894021533,,,,,0.6303637107918685,,,31.7622,,,,,9.5477
1185,K03644,,,0.6505294201591107,,,,,,,,259.95589999999993,,,,,
1186,K03647,,,0.596,,,,,,,,9.5029,,,,,
1187,K03648,,,0.6002133174813504,,,,,,,,46.3722,,,,,
1188,K03649,,,0.5994651913372975,,,,,,,,16.513199999999998,,,,,
1189,K03650,,,0.6284194130043017,,,,,,,,96.79889999999997,,,,,
1190,K03651,,,0.6256295939698404,,,,,,,,31.8197,,,,,
1191,K03652,,,0.6494587481377705,,,,,,,,140.88969999999998,,,,,
1192,K03657,,,0.5579795196139776,,,,,,,,19.4769,,,,,
1193,K03664,,,0.6093643672733745,,,,,0.672,,,189.02760000000004,,,,,2.0348
1194,K03665,,,0.6550804911190017,,,,,,,,165.31980000000001,,,,,
1195,K03666,,,0.5483833682428357,,,,,0.534,,,115.07960000000001,,,,,2.6265
1196,K03667,,,0.5731644206709059,,,,,,,,49.469300000000004,,,,,
1197,K03668,,,0.648,,,,,0.69,,,2.4855,,,,,3.2635
1198,K03669,,,0.6260161510147745,,,,,,,,10.8859,,,,,
1199,K03670,,,0.6039142556550569,,,,,,,,22.1465,,,,,
1200,K03671,,,0.6361706920244506,,,,,,,,162.28629999999998,,,,,
1201,K03672,,,0.6372540137855208,,,,,,,,19.395500000000002,,,,,
1202,K03673,,,0.6663996001742717,,,,,,,,27.0045,,,,,
1203,K03676,,,0.6060541644918629,,,,,,,,53.20299999999999,,,,,
1204,K03683,,,0.638,,,,,,,,4.4848,,,,,
1205,K03684,,,0.6664855135950388,,,,,,,,58.033,,,,,
1206,K03685,,,0.6529618058072941,,,,,,,,68.807,,,,,
1207,K03686,,,0.6990000000000001,,,,,,,,4.6219,,,,,
1208,K03687,,,0.65185934229347,,,0.7020000000000001,,0.6995821800886273,,,192.4794000000001,,,2.3415,,12.4556
1209,K03690,,,0.667,,,,,,,,2.7673,,,,,
1210,K03698,,,0.5906282983195996,,,,,,,,42.837799999999994,,,,,
1211,K03699,,,0.5422094030492658,,,,,,,,10.1349,,,,,
1212,K03701,,,0.5860342145584054,,,,,,,,82.7799,,,,,
1213,K03702,,,0.6165049257882994,,,,,,,,98.8446,,,,,
1214,K03703,,,0.6406069828287644,,,,,,,,110.72109999999999,,,,,
1215,K03704,,0.505,0.5988606058145637,,,,,,,2.7686,471.3191,,,,,
1216,K03705,,,0.6490834858424243,,,,,,,,280.26670000000007,,,,,
1217,K03707,,,0.6709999999999999,,,,,,,,3.3418,,,,,
1218,K03709,,,0.6556031099947084,,,,,,,,36.4473,,,,,
1219,K03710,,,0.659681969323463,,,,,,,,40.6143,,,,,
1220,K03711,,,0.63007871831264,,,,,,,,46.3821,,,,,
1221,K03717,,,0.715,,,,,,,,3.008,,,,,
1222,K03718,,,0.5739865597179321,,,,,,,,20.9217,,,,,
1223,K03719,,,0.6505987965803876,,,,,,,,173.4229,,,,,
1224,K03722,,,0.6583907861070134,,,,,,,,51.37659999999999,,,,,
1225,K03723,,,0.555,,,,,,,,9.3534,,,,,
1226,K03724,,,0.6791920654572393,,,,,,,,127.40710000000001,,,,,
1227,K03734,,,0.6663293511673243,,,,,0.7387801930204987,,,92.58409999999999,,,,,11.5613
1228,K03735,,,0.556,,,,,,,,3.3703,,,,,
1229,K03736,,,0.7180706154868863,,,,,,,,16.8678,,,,,
1230,K03737,,,0.5572133965106579,,,,,,,,11.718399999999999,,,,,
1231,K03738,,,0.7046835578607895,,,,,,,,11.0426,,,,,
1232,K03741,,,0.52,,,,,,,,3.6252,,,,,
1233,K03742,,,0.6421887205297298,,,,,,,,8.557400000000001,,,,,
1234,K03743,,,0.6941785028799665,,,0.7390000000000001,,,,,13.1935,,,2.9225,,
1235,K03744,,,0.6082656390043345,,,,,,,,229.20730000000003,,,,,
1236,K03745,,,0.622204040359117,,,,,0.6219888214235304,,,7.527200000000001,,,,,5.262700000000001
1237,K03746,,,0.5579084264463293,,,,,0.6709999999999999,,,12.3429,,,,,2.5445
1238,K03747,,,0.6023671787511884,,,,,,,,16.0559,,,,,
1239,K03748,,,0.655,,,,,,,,2.0184,,,,,
1240,K03749,,,0.52,,,,,,,,3.6523,,,,,
1241,K03750,,,0.6723512300389867,,,,,,,,96.21799999999999,,,,,
1242,K03752,,,0.6709444303486338,,,,,0.5539999999999999,,,37.5389,,,,,2.7179
1243,K03753,,,0.6200432141895225,,,,,,,,8.3558,,,,,
1244,K03764,,,0.561,,,,,,,,4.3167,,,,,
1245,K03767,,,0.669,,,,,,,,15.1812,,,,,
1246,K03768,,,0.6500813364837201,,,,,,,,47.2116,,,,,
1247,K03769,,,0.588,,,,,,,,4.133,,,,,
1248,K03770,,,0.5971043901829747,,,,,0.628,,,44.9565,,,,,3.5361
1249,K03771,,,0.5758801772396194,,,,,,,,10.6744,,,,,
1250,K03772,,,0.6210260954822941,,,,,,,,13.056899999999999,,,,,
1251,K03775,,,0.6278938355511833,,,,,,,,8.4164,,,,,
1252,K03781,,0.706,0.6466940442247424,,,,,,,9.2392,260.6467,,,,,
1253,K03782,,,0.5945802624938845,,,,,,,,19.846200000000003,,,,,
1254,K03783,,,0.6425330243200803,,,,,,,,42.293,,,,,
1255,K03784,,,0.667,,,,,,,,5.1141,,,,,
1256,K03786,,,0.6273753431742279,,,,,,,,60.37440000000001,,,,,
1257,K03787,,,0.6668165245164269,,,,,,,,60.412,,,,,
1258,K03789,,,0.6224628603678385,,,,,0.6540000000000001,,,71.4119,,,,,3.8405
1259,K03790,,,0.6706548722547794,,,,,,,,103.6639,,,,,
1260,K03793,,,0.657,,,,,,,,2.4573,,,,,
1261,K03795,,,0.7267313969566452,,,,,,,,37.7808,,,,,
1262,K03797,,,0.6155827373871313,,,,,0.6829999999999999,,,255.3349,,,,,3.1316
1263,K03798,,,0.647,,,,,,,,15.5621,,,,,
1264,K03799,,,0.6644183379194756,,,,,,,,106.23870000000002,,,,,
1265,K03801,,,0.6567032494891883,,,,,,,,20.581000000000003,,,,,
1266,K03802,,,0.5696450768581204,,,,,,,,21.5574,,,,,
1267,K03804,,,0.65,,,,,,,,2.4703,,,,,
1268,K03806,,,0.63,,,,,,,,3.8136,,,,,
1269,K03808,,,0.6317165662392666,,,,,,,,29.0854,,,,,
1270,K03809,,,0.6426778625853268,,,,,,,,68.89529999999999,,,,,
1271,K03811,,,0.5282551212282797,,,,,0.672,,,29.4121,,,,,3.2593
1272,K03814,,,0.5499581033197883,,,,,,,,8.8202,,,,,
1273,K03817,,,0.6662880409445138,,,,,,,,7.7333,,,,,
1274,K03818,,,0.5721212359499902,,,,,,,,8.149899999999999,,,,,
1275,K03820,,,0.6414513442500617,,,,,,,,105.1244,,,,,
1276,K03821,,,0.6434908279161413,,,,,,,,141.36379999999997,,,,,
1277,K03823,,,0.6507870924848184,,,,,,,,6.4453000000000005,,,,,
1278,K03824,,,0.6596384246226047,,,,,0.73,,,20.0679,,,,,2.4829
1279,K03825,,,0.698,,,,,,,,2.3559,,,,,
1280,K03828,,,0.572284624820901,,,,,,,,11.1479,,,,,
1281,K03829,,,0.6908040695568965,,,,,,,,36.89149999999999,,,,,
1282,K03830,,,0.6516773811037831,,,,,,,,27.009999999999998,,,,,
1283,K03832,,,0.5845365861389632,,,0.7078535250839714,,0.6015245251128652,,,273.2612,,,6.5684000000000005,,137.82749999999996
1284,K03841,,,0.6393545478660844,,,,,,,,25.7346,,,,,
1285,K03856,,,0.5870000000000001,,,,,,,,5.7658,,,,,
1286,K03871,,,0.62,,,,,,,,5.2976,,,,,
1287,K03881,,,,,,0.251,,,,,,,,11.6956,,
1288,K03882,,,,,,0.2542585925323475,,,,,,,,28.505,,
1289,K03885,,,0.6604414834262045,,,,,,,,63.296499999999995,,,,,
1290,K03886,,,0.609356234588308,,,,,,,,7.3738,,,,,
1291,K03889,,,0.6924724171897484,,,,,,,,61.161300000000004,,,,,
1292,K03890,,,0.6457656802263412,,,,,,,,28.3344,,,,,
1293,K03892,,,0.6532980094911383,,,,,,,,94.70139999999999,,,,,
1294,K03893,,,0.6856199254475023,,,,,,,,18.0934,,,,,
1295,K03919,,,0.6779999999999999,,,,,,,,5.7153,,,,,
1296,K03921,,,0.5962165365138761,,,,,,,,11.5793,,,,,
1297,K03924,,,0.6547242040080877,,,,,,,,439.94799999999975,,,,,
1298,K03925,,,0.6383824964240619,,,,,0.6346049514185501,,,165.91820000000004,,,,,22.4264
1299,K03926,0.57,,0.6356775924643605,,,,,,2.8382,,59.8439,,,,,
1300,K03928,,,0.7218991500775745,,,,,0.726,,,11.4972,,,,,2.6608
1301,K03930,,,0.429,,,,,,,,3.2215,,,,,
1302,K03932,,,0.6832984648255829,,,0.675,,,,,51.468999999999994,,,4.2815,,
1303,K03937,,,0.6295687121997672,,,,,,,,41.674499999999995,,,,,
1304,K03939,,,0.6996173667234798,,,,,,,,8.1966,,,,,
1305,K03969,,,0.6357533377509408,,,,,0.7020000000000001,,,103.2861,,,,,6.2642
1306,K03970,,,0.6379902781889158,,,,,,,,14.099300000000001,,,,,
1307,K03972,,,0.526,,,,,,,,3.1841,,,,,
1308,K03973,,,0.6315763578861484,,,,,0.7358350799970294,,,81.2793,,,,,18.231499999999997
1309,K03975,,,0.6380823161393899,,,,,0.657,,,240.77950000000007,,,,,8.0151
1310,K03976,,,0.6880099154109854,,,,,,,,32.1326,,,,,
1311,K03977,,,0.626190681465115,,,,,,,,77.05770000000001,,,,,
1312,K03978,,,0.6220913851446883,,,,,,,,50.3266,,,,,
1313,K03979,,,0.6619561986953287,,,,,,,,155.31430000000003,,,,,
1314,K03980,,,0.6775327441123948,,,,,,,,37.478,,,,,
1315,K03981,,,0.589,,,,,,,,3.1858,,,,,
1316,K04027,,,0.6698045283008951,,,,,,,,11.1557,,,,,
1317,K04028,,,0.5710000000000001,,,,,0.7164164596903263,,,4.2371,,,,,11.895700000000001
1318,K04032,,,0.727,,,,,,,,4.1595,,,,,
1319,K04033,,,0.617,,,,,0.584,,,3.3598,,,,,2.4741
1320,K04034,,,0.5969357276472178,,,,,,,,20.9167,,,,,
1321,K04042,,,0.5311199537823915,,,,,,,,9.6784,,,,,
1322,K04046,,,0.523,,,,,,,,5.9443,,,,,
1323,K04047,,,0.6015638269897363,,,,,,,,54.0784,,,,,
1324,K04061,,,0.6809999999999999,,,,,,,,11.6569,,,,,
1325,K04062,,,0.6671124712375968,,,,,0.724,,,8.32,,,,,3.1207
1326,K04063,,,0.6390736404989676,,,,,,,,127.8422,,,,,
1327,K04065,,,0.5832045100926205,,,,,0.6215667977533015,,,141.8931,,,,,38.592
1328,K04066,,,0.6648565493429943,,,,,,,,231.07939999999996,,,,,
1329,K04069,,,0.5735024844009773,,,,,,,,14.965599999999998,,,,,
1330,K04074,,,0.6754668926615363,,,,,,,,76.4598,,,,,
1331,K04075,,,0.663098417404957,,,,,,,,97.34820000000002,,,,,
1332,K04077,,,0.6389922444076293,,,,,0.556,,,751.2713999999999,,,,,1.8064
1333,K04078,,,0.6070483594064691,,,,,0.5579999999999999,,,315.3387999999999,,,,,18.005
1334,K04079,,,0.6226353567521058,,,,,,,,216.25490000000002,,,,,
1335,K04080,,,0.6409647847107118,,,,,,,,41.140699999999995,,,,,
1336,K04082,,,0.6276480716590391,,,,,,,,15.491,,,,,
1337,K04083,,,0.6681176375758862,,,,,0.7033707773452217,,,92.47389999999999,,,,,7.918000000000001
1338,K04084,,,0.706,,,,,,,,6.0986,,,,,
1339,K04085,,,0.6045418794045736,,,,,0.7509999999999999,,,14.364600000000001,,,,,2.5961
1340,K04087,,,0.6510837868388512,,,,,,,,25.752000000000002,,,,,
1341,K04088,,,0.6351467705425299,,,,,,,,27.8812,,,,,
1342,K04091,,,0.7106631745449423,,,,,,,,8.1818,,,,,
1343,K04092,,,0.608,,,,,,,,5.6676,,,,,
1344,K04093,,,0.64,,,,,0.648,,,3.5517,,,,,2.7114
1345,K04094,,,0.5373689849060337,,,,,,,,7.822100000000001,,,,,
1346,K04095,,,0.6709999999999999,,,,,,,,2.8,,,,,
1347,K04096,,,0.6646284913778581,,,0.5870000000000001,,0.645020722577175,,,191.69509999999997,,,2.7694,,28.4035
1348,K04100,,,0.637,,,,,,,,4.3041,,,,,
1349,K04343,,,0.68484535896753,,,,,,,,18.826299999999996,,,,,
1350,K04477,,,0.743,,,,,,,,10.9255,,,,,
1351,K04485,,,0.6925891608776423,,,,,,,,271.69649999999996,,,,,
1352,K04486,,,0.6279398998355757,,,,,,,,4.4531,,,,,
1353,K04487,,,0.6027374646452797,,,,,,,,53.35209999999999,,,,,
1354,K04488,,,0.6052745477237922,,,,,,,,25.683,,,,,
1355,K04517,,,0.6120236806833945,,,,,,,,7.725999999999999,,,,,
1356,K04518,,,0.536915712860712,,,,,,,,8.631499999999999,,,,,
1357,K04561,,,0.5896612468903101,,,,,,,,26.1078,,,,,
1358,K04562,,,0.627748031715897,,,,,,,,9.205400000000001,,,,,
1359,K04564,,0.6277392551491354,0.5839329414120722,,,,,0.7390000000000001,,10.569199999999999,209.28910000000005,,,,,4.5666
1360,K04565,,,0.6361330435803547,,,,,,,,28.030300000000004,,,,,
1361,K04566,,,0.6154331889554785,,,,,,,,18.3688,,,,,
1362,K04567,,,0.5816626732078741,,,,,,,,35.0959,,,,,
1363,K04618,,,0.5529999999999999,,,,,,,,4.6346,,,,,
1364,K04651,,0.705,0.6634080116473754,,,,,0.6576464476652548,,5.8559,12.2163,,,,,20.5055
1365,K04652,,,0.608956922831228,,,,,,,,43.346900000000005,,,,,
1366,K04653,,,0.648937975162626,,,,,0.635,,,65.57560000000001,,,,,2.4845
1367,K04654,,,0.6179316571002083,,,,,,,,41.1145,,,,,
1368,K04655,,,0.6747635248209569,,,,,,,,62.14180000000001,,,,,
1369,K04656,,,0.6675429053916864,,,,,,,,89.6254,,,,,
1370,K04712,,,0.419,,,,,,,,3.7377,,,,,
1371,K04719,,0.304,0.663597251871516,,,,,,,2.5175,7.3034,,,,,
1372,K04744,,,0.5935363402411598,,,,,0.639,,,61.505199999999995,,,,,4.6298
1373,K04748,,,0.6578624808464529,,,,,,,,8.8528,,,,,
1374,K04749,,,0.648848685308033,,,,,0.6853826923060715,,,272.12910000000016,,,,,57.08590000000001
1375,K04750,,,0.6120067869809015,,,,,,,,154.83620000000002,,,,,
1376,K04751,,,0.600022100075978,,,,,,,,160.88920000000002,,,,,
1377,K04752,,,0.5877062541421113,,,,,,,,32.637100000000004,,,,,
1378,K04754,,,0.6119803894320547,,,,,,,,25.9957,,,,,
1379,K04755,,,0.6604100548507711,,,,,,,,30.5084,,,,,
1380,K04756,,,0.6606798560328749,,,,,,,,32.481500000000004,,,,,
1381,K04757,0.745,,0.6898591843207342,,,,,0.6809828378721365,7.8733,,203.8386,,,,,37.298700000000004
1382,K04758,,,0.6159520324453419,,,,,,,,35.0062,,,,,
1383,K04759,,,0.6120155877109625,,,,,,,,86.2548,,,,,
1384,K04760,,,0.618,,,,,,,,1.6681,,,,,
1385,K04761,,,0.6156356472168721,,,,,,,,15.699,,,,,
1386,K04762,,,0.6784306987070214,,,,,0.706,,,49.8008,,,,,3.5415
1387,K04763,,,0.6296293743124605,,,,,,,,71.2923,,,,,
1388,K04764,,,0.6155219003995713,,,,,,,,56.415299999999995,,,,,
1389,K04771,,,0.6032477886404297,,,,,,,,22.8093,,,,,
1390,K04773,,,0.6260973492763027,,,,,,,,51.77639999999999,,,,,
1391,K04774,,,0.6940000000000001,,,,,,,,3.67,,,,,
1392,K04794,,,0.679,,,,,0.6409999999999999,,,8.1183,,,,,5.7461
1393,K04940,,,0.6459999999999999,,,,,,,,7.3205,,,,,
1394,K05275,,,0.6785520943303207,,,,,,,,10.3865,,,,,
1395,K05281,,,0.6470670796984915,,,,,,,,29.1863,,,,,
1396,K05303,,0.66,0.5140411736550681,,,,,,,4.1116,14.825700000000001,,,,,
1397,K05306,,,0.6809999999999999,,,,,,,,1.8651,,,,,
1398,K05337,,,0.6695268455474043,,,,,0.5825368484872494,,,45.7209,,,,,7.6791
1399,K05341,,,0.731,,,,,,,,8.1255,,,,,
1400,K05343,,,0.6519202623086243,,,,,,,,45.8505,,,,,
1401,K05349,,,0.5529999999999999,,,,,,,,3.9709,,,,,
1402,K05375,,,0.5262976074280393,,,,,,,,31.3423,,,,,
1403,K05515,,,0.547,,,,,,,,7.7259,,,,,
1404,K05516,,,0.607,,,,,,,,5.5298,,,,,
1405,K05518,,,0.5970741331354589,,,,,,,,17.8329,,,,,
1406,K05520,,,0.6190388115133684,,,,,,,,81.66210000000001,,,,,
1407,K05522,,,0.6715361334741261,,,,,,,,17.0387,,,,,
1408,K05524,,,0.6010723698881573,,,,,,,,119.1006,,,,,
1409,K05527,,,0.6278694378102907,,,,,,,,12.3282,,,,,
1410,K05539,,,0.6450832024177293,,,,,,,,52.272999999999996,,,,,
1411,K05540,,,0.6269988782905568,,,,,,,,25.931199999999997,,,,,
1412,K05554,,,0.67,,,,,,,,2.9943,,,,,
1413,K05555,,,0.6409159271563561,,,,,0.622,,,55.7139,,,,,1.9983
1414,K05558,,,0.669394565649667,,,,,,,,18.6194,,,,,
1415,K05587,,,0.5670000000000001,,,,,,,,5.1056,,,,,
1416,K05588,,,0.568,,,,,,,,6.4809,,,,,
1417,K05589,,,0.5964278522480689,,,,,,,,35.978899999999996,,,,,
1418,K05592,,,0.6679999999999999,,,,,,,,5.9929,,,,,
1419,K05594,,,0.6157476356277733,,,,,0.6029759366035295,,,8.4674,,,,,11.7079
1420,K05595,,,0.6354591455230421,,,,,0.5966980181716097,,,69.85049999999998,,,,,8.0149
1421,K05596,,,0.7213048941346596,,,,,,,,7.0898,,,,,
1422,K05602,,,0.624,,,,,,,,2.433,,,,,
1423,K05603,,,0.6118633404859803,,,,,,,,7.6181,,,,,
1424,K05606,,,0.6247452733933786,,,,,,,,72.8895,,,,,
1425,K05710,,,0.6617666759834598,,,,,,,,48.2852,,,,,
1426,K05770,,,0.6259493810195308,,,,,0.637,,,19.065800000000003,,,,,3.3494
1427,K05772,,,0.6436324020908963,,,,,,,,24.3105,,,,,
1428,K05773,,,0.6252684574561658,,,,,,,,7.6033,,,,,
1429,K05774,,,0.6829999999999999,,,,,,,,2.9214,,,,,
1430,K05775,,,0.611,,,,,,,,3.3991,,,,,
1431,K05780,,,0.6709999999999999,,,,,,,,6.0579,,,,,
1432,K05782,,,0.74,,,,,,,,7.6425,,,,,
1433,K05785,,,0.544,,,,,,,,5.8648,,,,,
1434,K05786,,,0.657457685550977,,,,,,,,14.619700000000002,,,,,
1435,K05788,,,0.6195467568674571,,,,,,,,101.2045,,,,,
1436,K05794,,,0.611835368158032,,,,,,,,108.93980000000002,,,,,
1437,K05795,,,0.6609999999999999,,,,,,,,14.8054,,,,,
1438,K05799,,,0.7247426135332786,,,,,,,,26.4065,,,,,
1439,K05800,,,0.6261205539861456,,,,,,,,21.4518,,,,,
1440,K05801,,,0.6489731243522762,,,,,,,,15.782200000000001,,,,,
1441,K05803,,,0.5820000000000001,,,,,,,,2.2352,,,,,
1442,K05805,,,0.5992392745927607,,,,,,,,22.281399999999998,,,,,
1443,K05807,,,0.6018139510248585,,,,,0.575,,,122.67509999999999,,,,,2.6469
1444,K05808,,,0.599205734870256,,,,,,,,48.6523,,,,,
1445,K05810,0.67,,0.6764758083855077,,,,,,2.3578,,102.4471,,,,,
1446,K05811,,,,,,0.6509999999999999,,0.7340000000000001,,,,,,4.9506,,5.1174
1447,K05812,,,0.7338031592513174,,,,,0.706,,,28.2504,,,,,3.4731
1448,K05818,,,0.615,,,,,,,,4.9046,,,,,
1449,K05820,,,0.664,,,,,,,,7.5994,,,,,
1450,K05825,,,0.674470296276893,,,,,,,,22.2335,,,,,
1451,K05826,,,0.5292659032086292,,,,,,,,22.1691,,,,,
1452,K05834,,,0.65,,,,,,,,4.9637,,,,,
1453,K05837,,,0.531,,,,,,,,4.7422,,,,,
1454,K05838,,,0.6696804752949087,,,,,,,,58.215399999999995,,,,,
1455,K05845,,,0.629501337171548,,,,,0.5720000000000001,,,116.29880000000003,,,,,2.5163
1456,K05846,,,0.6504564945851364,,,,,,,,80.65240000000001,,,,,
1457,K05847,,,0.586,,,,,,,,5.662,,,,,
1458,K05873,,,0.5556960301663724,,,,,0.5619797762069294,,,12.1425,,,,,3.7401999999999997
1459,K05881,,,0.7487403516701868,,,,,,,,12.937199999999999,,,,,
1460,K05889,,,0.6488683765685126,,,,,,,,14.315000000000001,,,,,
1461,K05895,,,0.6923034341987914,,,,,,,,10.807400000000001,,,,,
1462,K05896,,,0.628925056945485,,,,,,,,188.42339999999993,,,,,
1463,K05898,,,0.759,,,,,,,,8.5722,,,,,
1464,K05913,,,0.6434326562792473,,,,,,,,39.882000000000005,,,,,
1465,K05921,,,0.7027334704859223,,,,,,,,11.3748,,,,,
1466,K05936,,,0.7020000000000001,,,,,,,,4.9853,,,,,
1467,K05941,,,,,,0.759,,,,,,,,2.9981,,
1468,K05946,,,0.5955165647683967,,,,,,,,13.612400000000001,,,,,
1469,K05970,,,0.5748066701295091,,,,,,,,48.97050000000001,,,,,
1470,K05972,,,0.6396797348825178,,,,,0.647,,,43.372800000000005,,,,,5.1065
1471,K05973,,,0.6327889108711668,,,,,,,,70.2542,,,,,
1472,K05979,,,0.6070165933651827,,,,,,,,17.6367,,,,,
1473,K05986,,,0.5429999999999999,,,,,,,,4.9419,,,,,
1474,K05989,,,0.6577754252800333,,,,,,,,88.48610000000002,,,,,
1475,K05991,,,0.6835969937957046,,,,,,,,8.1339,,,,,
1476,K05995,,,0.7085471196414449,,,,,,,,18.4543,,,,,
1477,K06006,,,0.5444015749875486,,,,,0.6181396995197755,,,36.7606,,,,,28.392799999999998
1478,K06013,,,0.6020144663209023,,,,,,,,39.086299999999994,,,,,
1479,K06015,,,0.6255495083341966,,,,,,,,62.44030000000001,,,,,
1480,K06023,,,0.662712232696913,,,,,,,,61.3411,,,,,
1481,K06024,,,0.6557896274772111,,,,,0.7679999999999999,,,164.8531,,,,,3.4988
1482,K06034,,,0.568,,,,,,,,3.5389,,,,,
1483,K06041,,,0.6426593865292706,,,,,,,,106.5557,,,,,
1484,K06042,,,0.6945797711133748,,,,,,,,48.642999999999994,,,,,
1485,K06044,,,0.6053738529264326,,,,,,,,18.2971,,,,,
1486,K06048,,,0.6463645937691836,,,,,,,,140.924,,,,,
1487,K06075,,,0.6577222754156837,,,,,,,,15.950200000000002,,,,,
1488,K06076,,,0.6142568224206342,,,,,0.7008062449996968,,,11.0683,,,,,17.3451
1489,K06077,,,0.6729999999999999,,,,,0.7005757797302796,,,3.2808,,,,,7.499700000000001
1490,K06113,,,0.682,,,,,,,,7.7957,,,,,
1491,K06117,,,0.773,,,,,,,,8.9343,,,,,
1492,K06118,,,0.6604930640597942,,,,,,,,28.3261,,,,,
1493,K06131,,,0.6139900750814536,,,,,,,,20.124100000000002,,,,,
1494,K06132,,,0.5943358585081362,,,,,,,,13.2453,,,,,
1495,K06133,,,0.605902978320841,,,,,0.7320054524107648,,,38.8038,,,,,16.4241
1496,K06134,,,0.6630713263166769,,,,,,,,13.2445,,,,,
1497,K06136,,,0.6495676871369536,,,,,,,,37.20060000000001,,,,,
1498,K06137,,,0.6695531146476033,,,,,,,,74.8242,,,,,
