,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Duplodnaviria,GC_adj Eukaryota,GC_adj environmental samples,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Duplodnaviria,gene_counts Eukaryota,gene_counts environmental samples,gene_countsUnclassified
1240,K06867,,,0.6651538607951305,,0.6043608728230215,,0.67,,,45.783,,6.6757,,4.4588
1241,K06871,,,0.688,,,,,,,5.2449,,,,
1242,K06872,,,0.688260033158988,,,,0.65,,,17.982499999999998,,,,2.7528
1243,K06875,,0.522,,,,,,,2.893,,,,,
1244,K06877,,,0.7227119076702639,,,,,,,17.7465,,,,
1245,K06878,,,0.6464512130622511,,,,,,,6.9195,,,,
1246,K06880,,,0.6939265209736774,,,,,,,10.9152,,,,
1247,K06881,,,0.6869862701096897,,,,,,,10.1969,,,,
1248,K06886,,0.66,0.6913653971696789,,,,0.652,,6.7127,65.2539,,,,2.9138
1249,K06888,,,0.7076533158974923,,,,,,,200.4323,,,,
1250,K06889,,,0.769,,,,,,,6.2214,,,,
1251,K06890,,,0.628,,,,,,,5.4354,,,,
1252,K06891,,,0.6467531153917649,,,,,,,53.56730000000001,,,,
1253,K06893,,,0.6746824721755516,,,,0.605,,,23.184700000000007,,,,3.1072
1254,K06895,,,0.7155707673202468,,,,,,,7.1690000000000005,,,,
1255,K06897,,0.5892078633659944,0.7009299699917845,,,,,,6.3058000000000005,37.4521,,,,
1256,K06898,,,0.7539999423974633,,,,,,,40.4975,,,,
1257,K06901,,,0.6966959859763926,,,,,,,43.6802,,,,
1258,K06902,,,0.594,,,,,,,2.1628,,,,
1259,K06903,,,0.6913356543049533,,,,,,,44.481399999999994,,,,
1260,K06904,,,0.6885027803914078,0.4936622267795677,,,0.6679999999999999,,,18.5732,9.4488,,,3.8716
1261,K06905,,,0.69,,,,,,,3.22,,,,
1262,K06907,,,0.6814840522581952,,,,,,,74.80489999999999,,,,
1263,K06911,,,0.7157560056769021,,,,0.7190000000000001,,,158.35539999999997,,,,2.5228
1264,K06915,,,0.6593290277956211,,,,,,,19.870800000000003,,,,
1265,K06919,,,0.6,,,,,,,3.909,,,,
1266,K06920,,,0.6825728396963525,,,,,,,13.7072,,,,
1267,K06921,,,0.7139906477865452,,,,,,,33.2282,,,,
1268,K06922,,,0.677,,,,,,,2.4522,,,,
1269,K06925,,,0.7308282843750039,,,,,,,42.02759999999999,,,,
1270,K06928,,,0.701,,,,0.7075439144082409,,,8.2102,,,,8.4789
1271,K06929,,,0.6934131689888205,,,,,,,70.9364,,,,
1272,K06934,,,0.652037429080083,,,,,,,6.4191,,,,
1273,K06937,,,0.6702886067829583,,,,,,,59.817499999999995,,,,
1274,K06940,,,0.6764353099390736,,,,0.627,,,14.6158,,,,2.7451
1275,K06941,,,0.6935282204163018,,,,0.7458099791532555,,,135.5443,,,,11.7971
1276,K06945,,,0.6677844867765099,,,,,,,106.09360000000001,,,,
1277,K06949,,,0.7348485400907161,,,,,,,24.234099999999998,,,,
1278,K06950,,,0.7040000000000001,,,,,,,4.4861,,,,
1279,K06952,,,0.7257063227760696,,,,,,,16.7882,,,,
1280,K06958,,,0.7082229034686878,,,,,,,76.1842,,,,
1281,K06960,,,0.7136365644913146,,,,,,,55.29460000000001,,,,
1282,K06971,,,,,,,0.629,,,,,,,2.9352
1283,K06973,,,0.629,,,,,,,3.5525,,,,
1284,K06975,,,0.7184541059957764,,,,,,,35.7216,,,,
1285,K06976,,,0.7237315084714716,,,,,,,10.8444,,,,
1286,K06980,,,0.737,,,,,,,6.2153,,,,
1287,K06984,,,0.69,,,,,,,2.7574,,,,
1288,K06987,,,0.687100604012074,,,,,,,28.4527,,,,
1289,K06988,,,0.731,,,,,,,4.8682,,,,
1290,K06994,,,0.7028527901636773,,,,,,,168.5492,,,,
1291,K06996,,,0.7066824254245698,,,,0.7117593511116299,,,172.5448,,,,6.8548
1292,K06997,,,0.7160125602177575,,,,0.7650000000000001,,,67.4008,,,,4.3532
1293,K06998,,0.6970000000000001,0.7176332162297688,,,,,,3.5605,55.9228,,,,
1294,K06999,,,0.6868142607147389,,,,,,,26.7682,,,,
1295,K07001,,,0.7352781697267636,,,,,,,57.137799999999984,,,,
1296,K07002,,,0.612,,,,,,,2.0489,,,,
1297,K07004,,,0.6774719342997414,,,,,,,9.558900000000001,,,,
1298,K07005,,,0.7178727702307541,,,,0.6830312815998563,,,119.6149,,,,20.6717
1299,K07006,,,0.6805923416716082,,,,,,,30.399800000000006,,,,
1300,K07008,,,0.747,,,,,,,9.6208,,,,
1301,K07009,,,0.6996583721589158,,,,,,,19.0709,,,,
1302,K07010,,,0.7322469750463647,,,,,,,42.5405,,,,
1303,K07012,,,0.636,,,,,,,3.2883,,,,
1304,K07018,,,0.7246385934748669,,,,,,,27.7002,,,,
1305,K07020,,,0.7390787117360343,,,,,,,33.070100000000004,,,,
1306,K07025,,0.57,0.7200388053156216,,,,,,1.9321,14.3025,,,,
1307,K07027,,,0.737,,,,0.742,,,5.4043,,,,6.1159
1308,K07028,,,0.7262949626582342,,,,,,,13.643799999999999,,,,
1309,K07029,,,0.7173942098618143,,,,,,,38.2696,,,,
1310,K07030,,,0.734176627805635,,,,,,,63.1333,,,,
1311,K07032,,,0.6789324599880497,,,,,,,67.52940000000001,,,,
1312,K07037,,,0.634,,,,,,,5.7459,,,,
1313,K07038,,,0.721,,,,,,,2.8264,,,,
1314,K07039,,,0.6809999999999999,,,,0.638,,,5.9517,,,,2.951
1315,K07040,,,0.6929241600163706,,,,0.7431813645643975,,,64.7994,,,,29.444799999999997
1316,K07042,,,0.7109135163106282,,,,0.7509999999999999,,,75.55590000000001,,,,4.6851
1317,K07044,,,0.7013998160998314,,,,,,,8.289200000000001,,,,
1318,K07045,,,0.6537632036068608,,,,,,,11.177200000000001,,,,
1319,K07046,,,0.74,,,,,,,3.5686,,,,
1320,K07050,,,0.696,,,,,,,6.3652,,,,
1321,K07051,,,0.6730381616165806,,,,,,,22.5627,,,,
1322,K07052,,,0.6976603956374319,,,,0.69503432569738,,,83.76439999999998,,,,15.8167
1323,K07053,,,0.7293131572213727,,,,,,,33.9998,,,,
1324,K07054,,,0.7009694274363657,,,,,,,123.0272,,,,
1325,K07056,,,0.7421324309511395,,,,,,,69.4494,,,,
1326,K07057,,,0.738,,,,,,,5.9402,,,,
1327,K07058,,0.721,0.6691901057716434,,,,0.6888089739876593,,5.4636,269.63560000000007,,,,73.209
1328,K07062,,,0.69,,,,,,,5.9633,,,,
1329,K07063,,,0.611347687728076,,,,0.5671583536907726,,,7.3393999999999995,,,,4.9035
1330,K07064,,,0.6933438029068242,,,,,,,37.136,,,,
1331,K07065,,,0.6361286036586111,,0.674,,0.653,,,18.8288,,2.75,,2.5304
1332,K07067,,,0.711296328516985,,,,,,,16.1333,,,,
1333,K07068,,,0.7161125202888534,,,,,,,240.5675,,,,
1334,K07071,,,0.7284015443493527,,,,,,,55.3237,,,,
1335,K07072,,,0.7040000000000001,,,,,,,3.4307,,,,
1336,K07075,,,0.6069535668567438,,,,,,,4.8073,,,,
1337,K07076,,0.693,0.552,,,,,,2.043,5.0081,,,,
1338,K07080,,,0.6441558463679131,,,,0.741,,,20.9883,,,,4.714
1339,K07082,,,0.6788385863052264,,,,0.7140501119684028,,,130.10330000000002,,,,7.5911
1340,K07089,,,0.711342373167023,,,,,,,32.1558,,,,
1341,K07090,,,0.7085788675476827,,,,0.7264171419530354,,,162.49980000000005,,,,17.4508
1342,K07093,,,0.7198993240486502,,,,,,,49.482800000000005,,,,
1343,K07095,,,0.7626601974758426,,,,,,,10.4193,,,,
1344,K07096,,,0.719544979793448,,,,,,,30.9104,,,,
1345,K07098,,,0.7113469933142754,,,,,,,39.9883,,,,
1346,K07100,,,0.7410493041502578,,,,,,,117.81580000000001,,,,
1347,K07101,,,0.711,,,,,,,8.7132,,,,
1348,K07102,,,0.639,,,,,,,6.9775,,,,
1349,K07104,,0.7140000000000001,0.7072974572455889,,,,,,4.9735,59.092,,,,
1350,K07106,,,0.7171159926772083,,,,,,,11.2878,,,,
1351,K07107,,,0.6563017734552522,,,,0.662,,,66.64150000000002,,,,2.9586
1352,K07112,,,0.6656314420745576,,,,,,,8.4463,,,,
1353,K07113,,,0.7277839409209682,,,,0.736,,,23.041599999999995,,,,5.7069
1354,K07114,,,0.7110166206966386,,,,,,,18.7968,,,,
1355,K07120,,,0.698,,,,,,,5.3051,,,,
1356,K07123,,,0.7529999999999999,,,,,,,5.8457,,,,
1357,K07124,,,0.7079572460470134,,,,,,,26.1622,,,,
1358,K07126,,,0.66,,,,0.7184350543777313,,,3.2671,,,,6.822900000000001
1359,K07127,,,0.7208927098024458,,0.7090000000000001,,,,,10.466000000000001,,3.8842,,
1360,K07130,,,0.700810708597233,,,,,,,9.6173,,,,
1361,K07131,,,0.6846648697406081,,,,,,,105.7034,,,,
1362,K07133,,,0.6585190699330911,,,,,,,14.4708,,,,
1363,K07137,,,0.7069575543450629,,,,,,,8.6555,,,,
1364,K07138,,,0.5920000000000001,,,,,,,3.1483,,,,
1365,K07141,,,0.7386658823846878,,,,0.7112808022096612,,,54.7196,,,,6.9089
1366,K07144,0.726,,0.725,,,,,5.5764,,4.7016,,,,
1367,K07147,,,0.647,,,,,,,5.6839,,,,
1368,K07149,,,0.7435168536562289,,,,,,,20.947499999999998,,,,
1369,K07150,,,0.649,,,,,,,4.2535,,,,
1370,K07152,,,0.6872064044225348,,,,0.7490000000000001,,,38.0713,,,,2.6927
1371,K07154,,,0.6788603725128325,,,,0.6880384950942882,,,11.57,,,,6.967499999999999
1372,K07156,,,0.7352863907180139,,,,,,,18.040000000000003,,,,
1373,K07157,,,0.644491038852799,,,,0.722,,,8.3657,,,,5.4003
1374,K07160,,,0.6697827628281638,,,,,,,24.3617,,,,
1375,K07161,,,0.7402464097273719,,,,,,,185.2419,,,,
1376,K07164,,,0.7164668551738307,,,,,,,33.0641,,,,
1377,K07165,,,,,,,0.667,,,,,,,3.3378
1378,K07166,,,0.6920000000000001,,,,,,,5.9505,,,,
1379,K07168,,,0.69,,,,,,,3.4731,,,,
1380,K07171,,,0.6574118463653325,,,,0.723,,,52.53079999999999,,,,2.5844
1381,K07175,,,0.699416694875497,,,,,,,26.1491,,,,
1382,K07177,,0.732,0.7052455877640568,,,,,,4.5,35.8264,,,,
1383,K07178,,,0.716,,,,,,,9.6096,,,,
1384,K07181,,,0.7340000000000002,,,,0.733,,,11.1089,,,,5.7038
1385,K07182,,,0.7483389763172638,,,,,,,6.238199999999999,,,,
1386,K07192,,,0.6904323248371401,,,,,,,38.9041,,,,
1387,K07213,,,0.6842080397721569,,,,,,,10.6589,,,,
1388,K07220,,,0.6627631562047883,,,,,,,119.0369,,,,
1389,K07221,,,0.631609815301698,,,,,,,13.175899999999999,,,,
1390,K07222,,,0.7162084794468051,,,,,,,12.0732,,,,
1391,K07223,,,0.6894311831920279,,,,,,,10.667800000000002,,,,
1392,K07226,,,0.6688011296586619,,,,,,,6.2527,,,,
1393,K07228,,,0.7115467301086053,,,,,,,22.172199999999997,,,,
1394,K07231,,,0.66,,,,,,,2.0569,,,,
1395,K07232,,,0.7258766543924982,,,,,,,8.5686,,,,
1396,K07234,,,0.65,,,,,,,4.5227,,,,
1397,K07238,,,0.682002654897338,,,,,,,16.1311,,,,
1398,K07240,,,0.6999035705037085,,,,,,,83.1482,,,,
1399,K07243,,,0.6807273937128345,,,,,,,58.6331,,,,
1400,K07244,,,0.718,,,,,,,4.6814,,,,
1401,K07257,,,0.6940000000000001,,,,,,,4.0152,,,,
1402,K07258,,,0.75,,,,,,,7.1737,,,,
1403,K07259,,,0.7336904410101107,,,,0.7260677047896068,,,60.25269999999999,,,,6.3043
1404,K07260,,,0.6994692638804451,,,,,,,27.3131,,,,
1405,K07261,,,0.7120000000000001,,,,,,,5.1191,,,,
1406,K07262,,,0.674,,,,,,,6.3127,,,,
1407,K07264,,,0.6726163130865916,,,,,,,7.3373,,,,
1408,K07270,,,0.551,,,,0.629,,,2.517,,,,3.1447
1409,K07273,,,0.6996964918621305,,,,,,,36.9106,,,,
1410,K07274,,,0.6291065805031066,,,,,,,10.0029,,,,
1411,K07284,,,0.6961169774486387,,,,,,,76.5659,,,,
1412,K07285,,,,,,,0.5953033902630518,,,,,,,4.9488
1413,K07287,,,0.664,,,,,,,3.2759,,,,
1414,K07300,,,0.6767881583285578,,,,,,,92.26620000000003,,,,
1415,K07301,,,0.75,,,,,,,5.0316,,,,
1416,K07302,,,0.647,,,,,,,7.7838,,,,
1417,K07304,,0.521,0.6759519940892662,,,,,,3.685,165.6932,,,,
1418,K07305,,,0.6738626538288434,,,,,,,47.3783,,,,
1419,K07315,,,0.7011685779468447,,,,,,,37.6476,,,,
1420,K07322,,,0.7195386482789691,,,,,,,21.296599999999998,,,,
1421,K07323,,,0.6529124737499767,,,,,,,14.6877,,,,
1422,K07334,,,0.5519960553253195,,,,,,,10.3782,,,,
1423,K07335,,,0.6695375389199436,,,,,,,20.9098,,,,
1424,K07336,,,0.685,,,,,,,2.8918,,,,
1425,K07339,,,0.5770000000000001,,,,,,,3.0287,,,,
1426,K07340,,,0.6901847970516602,,,,,,,13.5732,,,,
1427,K07341,,,0.6509434227929253,,,,,,,6.517,,,,
1428,K07343,,,0.67,,,,,,,2.5737,,,,
1429,K07344,,,0.584,,0.633,,,,,2.4898,,4.434,,
1430,K07390,,,0.7105078967864052,,,,,,,30.2895,,,,
1431,K07391,,0.727,0.731802454267177,,,,,,4.747,97.04599999999999,,,,
1432,K07393,,,0.6596503496995834,,,,,,,40.940999999999995,,,,
1433,K07397,,,0.6781185405701069,,,,,,,28.9604,,,,
1434,K07399,,,0.7298782215983115,,,,0.711,,,21.8583,,,,5.3313
1435,K07400,,,0.6748573131215938,,,,,,,22.8249,,,,
1436,K07401,,,0.5887857949098995,,,,,,,9.018,,,,
1437,K07402,,,0.7211583487476375,,,,0.6697880476402152,,,151.52469999999997,,,,5.9802
1438,K07403,,,0.7085130007232568,,,,,,,46.639700000000005,,,,
1439,K07404,,,0.7150109126494619,,,,,,,13.7203,,,,
1440,K07407,,,0.7028016079530187,,,,,,,53.119900000000015,,,,
1441,K07442,,,0.7210404135446646,,,,,,,32.8635,,,,
1442,K07445,,,0.634,,,,,,,2.8337,,,,
1443,K07447,,,0.7032651571008728,,,,,,,49.70909999999999,,,,
1444,K07448,,,0.6392356232034075,,,,,,,8.7566,,,,
1445,K07451,,,0.6849675460042547,,,,0.7305359181318659,,,47.5424,,,,5.9021
1446,K07455,,,0.685,,,,0.624,,,3.9794,,,,2.4151
1447,K07460,,,0.7146470302931394,,,,,,,44.546699999999994,,,,
1448,K07461,,,0.6885811546391472,,,,,,,16.455,,,,
1449,K07462,,,0.7129323954946692,,,,,,,69.47890000000001,,,,
1450,K07464,,,0.698,,,,,,,4.5102,,,,
1451,K07465,,,0.7232935733025844,,,,,,,22.5918,,,,
1452,K07467,,,,,,,0.508,,,,,,,8.977
1453,K07474,,,0.726,,,,0.6990000000000001,,,2.8709,,,,2.739
1454,K07477,,0.706,0.7470000000000001,,,,,,5.9014,4.3575,,,,
1455,K07478,,,0.7173109066819289,,,,,,,117.9615,,,,
1456,K07480,,,0.5594141137802555,,,,,,,48.78790000000001,,,,
1457,K07481,,,0.6752864774867312,,,,,,,158.4735,,,,
1458,K07482,,,0.6892111217167092,,,,,,,158.364,,,,
1459,K07483,,,0.6668878041034307,,,,0.6885435458571819,,,366.564,,,,14.6025
1460,K07484,,0.5589999999999999,0.6475895998905353,,,,,,5.3491,337.5524000000001,,,,
1461,K07485,,0.4432342425527551,0.6665393990428222,,,,0.7049999999999998,,12.9332,230.13430000000002,,,,3.3462
1462,K07486,,0.752,0.6755102548964046,,0.6499999999999999,0.687,0.6266270327989047,,15.1332,2033.996399999998,,2.9066,4.3011,51.746599999999994
1463,K07487,,,0.6650338987766615,,,,,,,67.7034,,,,
1464,K07488,,,0.6819320388467156,,,,,,,63.38490000000001,,,,
1465,K07491,,,0.5970908906118789,,,,0.6237651492275625,,,76.7287,,,,12.6907
1466,K07492,0.6999090246558274,,0.6607261180610393,,,,,9.059000000000001,,395.63359999999994,,,,
1467,K07493,,,0.6709331679539695,,,,0.7040000000000001,,,1019.3964999999998,,,,7.922
1468,K07494,,,0.6345510007686139,,,,,,,748.6182999999997,,,,
1469,K07495,,,0.6186722778125784,,,,,,,113.1165,,,,
1470,K07496,,0.6459999999999999,0.632776827769179,,,,0.696,,4.7866,42.7177,,,,2.8746
1471,K07497,,0.37,0.6616907172792528,,,,0.5706043977255527,,5.3566,1487.1422000000007,,,,29.0424
1472,K07498,,,0.593641732562204,,,,,,,23.089100000000002,,,,
1473,K07499,,,0.6085881015000886,,,,0.6183032627913578,,,67.7169,,,,27.620500000000003
1474,K07501,,,0.664,,,,,,,1.8164,,,,
1475,K07502,,,0.6609999999999999,,,,,,,2.108,,,,
1476,K07503,,,0.7126253780076661,,,,,,,49.05980000000001,,,,
1477,K07504,,,,,,,0.607,,,,,,,2.8452
1478,K07506,,,0.7147352947050482,,,,,,,20.643,,,,
1479,K07507,,,0.7160161295563617,,,,,,,51.45409999999999,,,,
1480,K07517,,,0.742,,,,,,,8.4807,,,,
1481,K07559,,,0.687,,,,,,,3.7038,,,,
1482,K07560,,,0.7256178963621831,,,,,,,56.8375,,,,
1483,K07566,,,0.7249644741701557,,,,,,,38.164,,,,
1484,K07568,,,0.7445071042390523,,,,,,,35.721199999999996,,,,
1485,K07571,,,0.667,,,,,,,7.5858,,,,
1486,K07577,,,0.71,,,,,,,3.6114,,,,
1487,K07586,,,0.6902405622128119,,,,0.6759999999999999,,,12.73,,,,5.2325
1488,K07588,,,0.7439847385908882,,,,,,,37.0741,,,,
1489,K07646,,,0.7225568558326971,,,,,,,66.03859999999999,,,,
1490,K07653,,,0.6829999999999999,,,,,,,5.3635,,,,
1491,K07654,,,0.7160705915759357,,,,,,,26.359099999999998,,,,
1492,K07667,,,0.6997164914871128,,,,,,,12.8222,,,,
1493,K07670,,,0.6889099970250326,,,,,,,18.3891,,,,
1494,K07682,,,0.725,,,,,,,8.7441,,,,
1495,K07684,,,0.7090000000000001,,,,,,,6.0089,,,,
1496,K07693,,,0.7164207931476819,,,,,,,20.1261,,,,
1497,K07695,,,0.6930651217127105,,,,,,,30.168699999999998,,,,
1498,K07705,,,0.619,,,,,,,3.7303,,,,
1499,K07726,,,,,,,0.525,,,,,,,2.9056
1500,K07727,,,0.6346501516873263,,,,,,,21.9099,,,,
1501,K07729,,,0.6657569762498613,,,,,,,4.7978000000000005,,,,
1502,K07733,,,0.668718649485723,,,,0.7031548358583866,,,30.743,,,,8.6969
1503,K07734,,,0.6740805671549913,,,,,,,11.222999999999999,,,,
1504,K07735,,,0.7039788177479297,,,,,,,68.24969999999999,,,,
1505,K07736,,,0.6254353889574332,,,,0.6709999999999999,,,106.5506,,,,3.5923
1506,K07738,,,0.699094595261574,,,,0.768,,,80.42330000000001,,,,4.8899
1507,K07742,,,0.711752000822425,,,,,,,20.0347,,,,
1508,K07746,,,0.6221393207965983,,,,,,,11.3398,,,,
1509,K07755,,0.6747739200323797,0.7116395540685752,,,,,,5.8109,109.99980000000001,,,,
1510,K07793,,,0.6614111971531654,,,,0.6223190946871825,,,221.30170000000004,,,,6.0353
1511,K07794,,,0.6918235783775033,,,,0.6799233593974074,,,16.9869,,,,6.5571
1512,K07795,,,0.6710595472338392,,,,,,,84.1432,,,,
1513,K07810,,,0.612,,,,,,,3.2423,,,,
1514,K07979,,,0.698279718960564,,,,,,,17.422800000000002,,,,
1515,K08086,,,0.6724168655681921,,,,0.5670000000000001,,,9.9671,,,,1.7227
1516,K08097,,,0.6906802912873817,,,,,,,29.3626,,,,
1517,K08167,,,0.727,,,,,,,6.7551,,,,
1518,K08223,,,0.7130720940377417,,,,,,,15.9809,,,,
1519,K08225,,,0.7490000000000001,,,,,,,5.3037,,,,
1520,K08234,,,0.6775570321651914,,,,,,,33.4318,,,,
1521,K08281,,,0.7091299861222876,,,,,,,59.1554,,,,
1522,K08296,,,0.7191534518192215,,,,,,,36.5416,,,,
1523,K08303,,,0.6940000000000001,,,,,,,4.5717,,,,
1524,K08304,,,0.669,,,,,,,3.9056,,,,
1525,K08305,,,0.69175158466832,,,,,,,28.641899999999996,,,,
1526,K08307,,,0.6810760296200359,,,,,,,6.0078,,,,
1527,K08309,,,0.6776668863416228,,,,,,,25.147199999999998,,,,
1528,K08311,,,0.628,,,,,,,3.9497,,,,
1529,K08316,,,0.743936240791682,,,,,,,56.49620000000001,,,,
1530,K08355,,,0.7429999999999999,,,,,,,5.8703,,,,
1531,K08481,,,0.596,,,,,,,2.9965,,,,
1532,K08482,,,0.677851553159142,,,,,,,28.028700000000004,,,,
1533,K08591,,,0.7402374386548622,,,,,,,38.2802,,,,
1534,K08602,,,0.6843367889749079,,,,,,,26.897,,,,
1535,K08640,,,0.5284505570921771,,,,,,,6.6795,,,,
1536,K08641,,,0.6772616565672076,,,,,,,14.5267,,,,
1537,K08681,,,0.7129215904402506,,,,,,,59.571799999999996,,,,
1538,K08683,,,0.7096548030660871,,,,,,,30.917999999999996,,,,
1539,K08714,,,0.6920000000000002,,,,,,,5.8406,,,,
1540,K08738,,,0.6760396128001595,,,,,,,18.4287,,,,
1541,K08744,,,0.73,,,,,,,7.1737,,,,
1542,K08963,,,0.7584345800306018,,,,,,,11.2542,,,,
1543,K08964,,,0.7067370691827971,,,,,,,8.4555,,,,
1544,K08967,,,0.743,,,,,,,2.578,,,,
1545,K08968,,,0.6566617189691084,,,,,,,14.943199999999997,,,,
1546,K08970,,,0.7376767384623052,,,,,,,30.5195,,,,
1547,K08972,,,0.6873622513985134,,,,0.7062524084255187,,,27.104400000000002,,,,6.199999999999999
1548,K08973,,,0.654,,,,,,,3.445,,,,
1549,K08976,,,0.63615041365163,,,,,,,9.971,,,,
1550,K08981,,,0.7380609203880117,,,,0.778,,,29.177299999999995,,,,3.6443
1551,K08982,,0.452,0.6778133956351368,,,,0.686075165907166,,1.5534,72.3949,,,,30.381900000000005
1552,K08984,,,0.629,,,,,,,3.459,,,,
1553,K08987,,,0.5471633552977202,,,,,,,4.605700000000001,,,,
1554,K08990,,,0.706,,,,,,,3.9674,,,,
1555,K08992,,,0.6579999999999999,,,,0.7023280860423811,,,2.6963,,,,21.697400000000002
1556,K08995,,,0.6671298143022019,,,,0.655,,,32.5421,,,,3.8337
1557,K08996,,,0.731,,,,0.759,,,3.6575,,,,5.7054
1558,K08998,,,0.7087943417287551,,,,,,,25.1825,,,,
1559,K08999,,,0.6622154061270642,,,,0.7412186931710859,,,92.9153,,,,12.6632
1560,K09001,,,0.7435004227907965,,,,,,,8.6901,,,,
1561,K09005,,,0.7178827813602083,,,,0.635,,,49.0708,,,,2.7195
1562,K09008,,,0.6520954705213118,,,,,,,34.2018,,,,
1563,K09009,,,0.7662687836999378,,,,,,,41.487199999999994,,,,
1564,K09012,,,0.7503295364389849,,,,0.754,,,15.8728,,,,7.9522
1565,K09013,,,0.6767331859420554,,,,,,,116.3841,,,,
1566,K09015,,,0.7167656646580698,,,,,,,24.3948,,,,
1567,K09019,,,0.639,,,,,,,4.3111,,,,
1568,K09021,,,0.615,,,,,,,6.4059,,,,
1569,K09022,,,0.6681810180450776,,,,,,,108.69680000000001,,,,
1570,K09117,,,0.7028563181723361,,,,0.7173043947472303,,,62.27279999999999,,,,5.2828
1571,K09118,,,0.6789346969481856,,,,,,,70.2826,,,,
1572,K09121,,,0.7439398877113356,,,,,,,17.997700000000002,,,,
1573,K09122,,,0.7048642628565408,,,,,,,14.6105,,,,
1574,K09125,,,0.6618716802311186,,,,,,,53.3445,,,,
1575,K09129,,,0.6563054879747116,,,,,,,7.5734,,,,
1576,K09131,,,0.7293906993183594,,,,0.7353530616062163,,,17.8734,,,,16.148699999999998
1577,K09132,,,0.496,,,,,,,2.8497,,,,
1578,K09137,,,0.678759769166789,,,,,,,17.151200000000003,,,,
1579,K09141,,,0.767,,,,,,,7.291,,,,
1580,K09142,,0.444,,,,,,,3.0935,,,,,
1581,K09153,,,0.542,,,,,,,2.5048,,,,
1582,K09155,,,0.716,,,,,,,4.2906,,,,
1583,K09157,,,0.708,,,,,,,6.4395,,,,
1584,K09158,,,0.662,,,,,,,5.1077,,,,
1585,K09160,,,0.642,,,,,,,4.818,,,,
1586,K09163,,,0.7020000000000001,,,,,,,7.1551,,,,
1587,K09164,,,0.6807708927815133,,,,,,,25.0139,,,,
1588,K09165,,,0.6624720171029297,,,,0.381,,,97.66859999999998,,,,2.0769
1589,K09166,,,0.7133060252472194,,,,0.685,,,13.1644,,,,3.4811
1590,K09167,,,0.7084691910116605,,,,0.722,,,16.0818,,,,5.0324
1591,K09386,,,0.7314159399587558,,,,,,,30.0381,,,,
1592,K09457,,,0.653,,,,,,,4.1157,,,,
1593,K09459,,,0.69,,,,,,,6.223,,,,
1594,K09539,,,0.677,,,,,,,4.279,,,,
1595,K09607,,,0.6902794575411854,,,,,,,26.406000000000002,,,,
1596,K09684,,,0.7140000000000001,,,,,,,17.9912,,,,
1597,K09694,,,0.7022283778986899,,,,,,,15.6717,,,,
1598,K09701,,,0.713,,,,,,,4.4603,,,,
1599,K09702,,,0.731,,,,,,,4.9463,,,,
1600,K09703,,,0.7240000000000001,,,,,,,2.3415,,,,
1601,K09705,,,0.7294687973490789,,,,,,,9.4015,,,,
1602,K09709,,,0.6567867422700436,,,,,,,7.8408,,,,
1603,K09710,,,0.6888129944413715,,,,,,,63.33680000000001,,,,
1604,K09716,,0.405,,,,,,,1.8477,,,,,
1605,K09747,,,0.7071305432598302,,,,0.6895146715462322,,,80.0923,,,,12.645299999999999
1606,K09748,,,0.7014588400594323,,,,,,,103.27590000000001,,,,
1607,K09760,,,0.7151841464754022,,,,,,,34.5726,,,,
1608,K09761,,,0.7208863983503088,,,,,,,52.997899999999994,,,,
1609,K09762,,,0.7252655875339628,,,,,,,46.861599999999996,,,,
1610,K09763,,,0.6853008656034212,,,,,,,26.4477,,,,
1611,K09764,,,0.6897917196532365,,,,0.6759999999999998,,,50.4798,,,,8.347
1612,K09767,,,0.6523194445438126,,,,,,,77.33500000000001,,,,
1613,K09768,,,0.5820000000000001,,,,,,,2.9153,,,,
1614,K09769,,,0.6815277705760009,,,,,,,21.3367,,,,
1615,K09771,,,0.7022434178154978,,,,,,,31.8086,,,,
1616,K09772,,,0.681057535383731,,,,,,,55.0103,,,,
1617,K09774,,,0.6709999999999999,,,,,,,2.6384,,,,
1618,K09778,,,0.708,,,,,,,4.6902,,,,
1619,K09779,,,0.6776781284409504,,,,0.667,,,30.5923,,,,3.5782
1620,K09780,,,0.6999049662593703,,,,0.662,,,61.604200000000006,,,,2.6667
1621,K09781,,,0.6920000000000001,,,,,,,4.9723,,,,
1622,K09790,,,0.7400299632777967,,,,0.534,,,28.3378,,,,1.9467
1623,K09791,,,0.6707829816665472,,,,,,,54.8964,,,,
1624,K09793,,,0.7104953912950935,,,,0.7490978154268669,,,5.2974,,,,13.918099999999999
1625,K09794,,,0.5840000000000001,,,,,,,4.3217,,,,
1626,K09795,,,0.733,,,,,,,6.4692,,,,
1627,K09796,,,0.6687918170796379,,,,0.734768786769945,,,8.2964,,,,14.3769
1628,K09798,,,0.7070000000000001,,,,,,,2.6294,,,,
1629,K09800,,,0.6887751352470189,,,,,,,6.934699999999999,,,,
1630,K09801,,,0.667,,,,,,,4.222,,,,
1631,K09803,,,0.6062568131999992,,,,,,,31.5428,,,,
1632,K09804,,,0.647,,,,,,,9.6624,,,,
1633,K09806,,,0.629,,,,,,,4.9745,,,,
